"Borough, Block, Lot #",Street Address,Zip Code,Borough,Utility,Building Manager,Owner,Owner Telephone,DEP Boiler Application #,#6 Deadline,Boiler Model,# of Identical Boilers,Boiler Capacity (Gross  BTU),Boiler Installation Date,Boiler Age Range,Est. Retirement Year,Burner Model,Primary Fuel,Total Gallons (High),Total Gallons (Low),Total MMBTU (High),Total MMBTU (low),Greener Greater Buildings,GGB Deadline,Building Type,City Council District,City Community Board,Bldg Sqft,# of Bldgs,# of Floors,# of Res. Units,Total Units,Year Built,Condo?,Coop?,Location 1,Owner Address
1022370059,4791 BROADWAY,10034,Manhattan,Con Edison,CUMMINGS ASSOCIATES,LANGSAM PROPERTY SERVICES CORP./EDITH CARDONA,718 518-8000,CA137597X,3/16/13,(EXIST)  FEDERAL FST-150,1,6.30,1997,11 to 15 years old,2032,I.C. DEG-63 P,#6,45443,31810,6816,4772,Yes,2017,Walk-Up Apartments,7,112,58260,1,6,62,68,1925,NO,NO,"4791 BROADWAY
Manhattan, New York 10034
(40.86611285090123, -73.9256981994472)","1601 BRONXDALE AVE, MANHATTAN NY 10461"
1022380042,4841 BROADWAY,10034,Manhattan,Con Edison,SPRING ASSOC. % MILBROOK PROP. LLC,"SPRING ASSOCS.,LLC/JEFF KATZ",516 869-1240,CB214803X,9/7/13,FEDERAL FST-90 (NEW),1,3.01,2003,5 to 10 years old,2038,ICI MMG-42P  (EXSTG),#4,29127,20389,4223,2956,No,NA,Walk-Up Apartments,7,112,44275,1,6,35,38,1921,NO,NO,"4841 BROADWAY
Manhattan, New York 10034
(40.86645459327241, -73.92475391131643)","42 BAYVIEW AVENUE, MANHASSET NY 11030"
2022660037,529 EAST 138 STREET,10454,Bronx,Con Edison,LEVITAS REALTY MGMT CORP.,LEVITAS REALTY MGMT.CORP.,x,CA282483Z,11/3/14,ROCKMILLS MODEL MP-40,1,1.60,1983,26 to 30 years old,2018,INDUSTRIAL COMBUSTION AM 4 DH,#4,17520,12264,2540,1778,No,NA,Walk-Up Apartments,8,201,9190,1,5,13,14,1915,NO,NO,"529 EAST 138 STREET
Bronx, New York 10454
(40.80719826476178, -73.91828778592577)","341 EAST 149 STREET, BRONX NY 10451"
2024650025,1240 WALTON AVENUE,10452,Bronx,Con Edison,SHEVA REALTY ASSOC.,LANGSAM PROPERTY SERVICES,718-518-8000,CA168088J,8/23/12,BEST 4C-225,1,8.80,1988,21 to 26 years old,2023,ICI DEG 105 P,#4,96579,67605,14004,9803,Yes,2015,Elevator Apartments,16,204,171044,1,6,162,163,1928,NO,NO,"1240 WALTON AVENUE
Bronx, New York 10452
(40.83601254258059, -73.91869248083896)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2024770011,1020 GERARD AVENUE,10452,Bronx,Con Edison,3092 REALTY CORP.,PINE TOP CORP.  ,718 519-6900,CA479887Y,4/1/15,FEDERAL FST 90,1,3.70,1987,21 to 26 years old,2022,ICI MM 42 P,#4,44968,31478,6525,4568,No,NA,Elevator Apartments,17,204,46523,1,6,52,52,1927,NO,NO,"1020 GERARD AVENUE
Bronx, New York 10452
(40.83117419006294, -73.92274842319108)","3092 HULL AVE, BRONX NY 10467"
2024810028,1265 WALTON AVENUE,10452,Bronx,Con Edison,RALPH LANGSAM ASSOCIATES INC.,LANG PROPRCTY SERVICE,718-518-8000,CA502170J,6/13/14,ROCKMILLS MP-125,1,4.20,1970,36 - 40 year old,2010,HEV-E OIL AM6E,#6,47450,33215,7118,4982,Yes,2021,Walk-Up Apartments,16,204,71850,1,5,68,68,1926,NO,NO,"1265 WALTON AVENUE
Bronx, New York 10452
(40.836660054441666, -73.91828778592577)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2024820001,109 EAST 153 STREET,10451,Bronx,Con Edison,153RD REALTY ASSOC.LLC,153RD REALTY ASSOC.LLC,x,CA184097L,5/12/13,ROCKMILLS MP-100,1,4.06,1997,11 to 15 years old,2032,(NEW)INDUSTRIAL COMB. MMG-42 P,#4,38325,26828,5557,3890,Yes,2022,Elevator Apartments,17,204,66678,1,6,60,63,1931,NO,NO,"109 EAST 153 STREET
Bronx, New York 10451
(40.82383572230384, -73.92794650452043)","P.O.BOX 39, NEW ROCHELLE NY 10804"
2024860025,1025 GERARD AVENUE,10452,Bronx,Con Edison,3092 REALTY CORP.,P.W.B MANGEMENT/TOM WEBLER,212 519-6900,CA009578Y,7/1/13,ROCKMILLS MP 4 122,1,5.09,1978,31 to 35 years old,2013,HEV-E-OIL ME 54,#6,66430,46501,10715,7500,Yes,2016,Elevator Apartments,17,204,59446,1,6,54,54,1928,NO,NO,"1025 GERARD AVENUE
Bronx, New York 10452
(40.831138217181774, -73.92284734861431)","3092 HULL AVE SUITE 4, BRONX NY 10467"
2024860030,1015 GERARD AVENUE,10452,Bronx,Con Edison,3092 REALTY CORP.,P.W.B. MGT.,212-519-6900,CA009478R,7/1/14,ROCKMILLS MP4-122,1,4.10,1978,31 to 35 years old,2013,ICI ME-54S,#6,59787,41851,0,0,Yes,2016,Elevator Apartments,17,204,59446,1,6,54,54,1928,NO,NO,"1015 GERARD AVENUE
Bronx, New York 10452
(40.830787481590335, -73.92305419268104)","3092 HULL AVE SUITE #4, BRONX NY 10467"
2025060138,1325 EDWARD L GRANT HIGHWAY,10452,Bronx,Con Edison,ATM PROPERTIES MILBROOKS PROP,MILBROOK PROPERTIES,516 869 1240,CA244289H,3/16/14,ROCKMILLS MP125,1,5.25,1989,21 to 26 years old,2024,ICI DEG54P,#6,44968,31478,6750,4725,Yes,2016,Elevator Apartments,16,204,63692,1,6,57,57,1930,NO,NO,"1325 EDWARD L GRANT HIGHWAY
Bronx, New York 10452
(40.83969976290069, -73.92142641980803)","42 BAYVIEW AVENUE, MANHASSET NY 11033"
2026140056,601 EAST 167 STREET,10456,Bronx,Con Edison,LANGSAM PROPERTY SERVICES,LANGSAM PROPERTY SERVICES CORP,x,CA504085Y,2/26/13,ROCKMILLS MP80,1,3.40,1985,21 to 26 years old,2020,ICI DEG 42P,#6,32120,22484,4800,3360,No,NA,Elevator Apartments,16,203,45405,1,6,44,48,1929,NO,NO,"601 EAST 167 STREET
Bronx, New York 10456
(40.82839528499238, -73.90410547752373)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2026140061,595 EAST 167 STREET,10456,Bronx,Con Edison,R.T.P.MANAGEMENT CORP.,P.W.B. MGMT.,718 519-6900,CA429189L,3/9/14,FEDERAL FST-150,1,6.23,1989,21 to 26 years old,2024,ICI MMG 63P,#4,59860,41902,8700,6090,Yes,2014,Elevator Apartments,16,203,66078,1,6,79,79,1948,NO,NO,"595 EAST 167 STREET
Bronx, New York 10456
(40.82892892550665, -73.90487716418157)","3092 HULL AVE SUITE #4, BRONX NY 10467"
2026230180,620 TRINITY AVENUE,10455,Bronx,Con Edison,HAZY REALTY CORP. % LANGSAM PROP.,LANGSAM PROPERTY SERVICES CORP.,718 518-8000,CB539303L,3/2/14,FEDERAL  FST  150 (NEW),1,5.02,2003,5 to 10 years old,2038,INDUSTRIAL COMBUSTION DEG-63P (NEW),#6,45443,31810,6816,4772,Yes,2013,Elevator Apartments,17,201,76620,1,6,103,103,1937,NO,NO,"620 TRINITY AVENUE
Bronx, New York 10455
(40.81513028506021, -73.90937550461541)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2027860030,1405 COLLEGE AVENUE,10456,Bronx,Con Edison,ZEVRONE REALTY CORP.,"LANGSAM POPERTY SERVICES,LLC",718-518-8000,CA453089Y,8/10/14,`EDERAL FST 125,1,5.32,1989,21 to 26 years old,2024,ICI MEG 54 P,#6,30113,21079,4500,3150,Yes,2016,Elevator Apartments,16,204,75114,2,6,69,73,1941,NO,NO,"1405 COLLEGE AVENUE
Bronx, New York 10456
(40.83782917307974, -73.91043670460999)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2028300013,1320 SHERIDAN AVENUE,10456,Bronx,Con Edison,ZEVRONE REALTY CORP.,LANGSAM PROPERTY SERVICES CORP,718-518-8000,CA099189M,7/20/12,FEDERAL FST 100,1,4.20,1989,21 to 26 years old,2024,ICI MEG 42P,#6,27616,19331,4200,2940,Yes,2020,Elevator Apartments,16,204,52740,1,6,55,55,1926,NO,NO,"1320 SHERIDAN AVENUE
Bronx, New York 10456
(40.8367859595258, -73.9139890266257)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2028380027,1645 GRAND CONCOURSE,10452,Bronx,Con Edison,MILBROOK PROPERTIES,EQUITIES by ANDREA LLC,516 869 1240,CA103486H,9/4/13,ROCKMILLS MP 125,1,5.00,1986,21 to 26 years old,2021,ICI DEG 54P,#6,44968,31478,6750,4725,Yes,2018,Elevator Apartments,14,204,81702,1,6,67,72,1926,NO,NO,"1645 GRAND CONCOURSE
Bronx, New York 10452
(40.84370174593107, -73.91201051816125)","42 BAYVIEW AVENUE, MANHASSET NY 11030"
2028430024,1411 TOWNSEND AVENUE,10452,Bronx,Con Edison,1411 TOWNSEND REALTY CORP,LANGSAM PROPERTY SERVICE LLC.,718-518-8000,CA055386R,10/9/14,ROCKMILLS MP-125,1,5.25,1986,21 to 26 years old,2021,I.C.I. MEG-54P,#6,61594,43116,9239,6467,Yes,2013,Walk-Up Apartments,14,204,58895,1,5,58,58,1923,NO,NO,"1411 TOWNSEND AVENUE
Bronx, New York 10452
(40.84045519340532, -73.91640820288455)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2028610013,1672 DAVIDSON AVENUE,10453,Bronx,Con Edison,ANN-GUR REALTY CORP,UNIVERSAL MANGEMENT AGENCY,718-324-1950,CA204284M,7/13/14,ROCKMILLS MP80,1,3.79,1984,26 to 30 years old,2019,ICI DEG 42P,#6,29784,20849,4500,3150,No,NA,Elevator Apartments,16,205,44400,1,6,48,48,1928,NO,NO,"1672 DAVIDSON AVENUE
Bronx, New York 10453
(40.84643568490014, -73.91434875543746)","825 EAST 233 STREET, BRONX NY 10466"
2028670094,1721 GRAND AVENUE,10453,Bronx,Con Edison,1721 GRAND ASSOCITAES LLC,MICHAEL LAUB,718  664-6605,CA183086L,8/14/13,ROCKMILLS MP 150,1,5.95,1986,21 to 26 years old,2021,ICI DEG 63P,#6,59860,41902,9000,6300,Yes,2017,Elevator Apartments,16,205,77748,1,6,79,79,1949,NO,NO,"1721 GRAND AVENUE
Bronx, New York 10453
(40.849106671327206, -73.91366527069516)","825 EAST 233RD STREET, BRONX NY 10466"
2028790053,1820 LORING PLACE,10453,Bronx,Con Edison,F M WEISS REALTY  CORP.," WEISS REALTY, LLC",718-892-9412,CA124479M,10/22/14,FEDERAL FST 125,1,4.30,1979,31 to 35 years old,2014,ICI DEG 54P,#4,50425,35297,6499,4549,Yes,2019,Elevator Apartments,14,205,90618,1,6,73,73,1926,NO,NO,"1820 LORING PLACE
Bronx, New York 10453
(40.85265000012265, -73.91573371136258)","PO BOX 198, BRONX NY 10461"
2028880028,1644 ANTHONY AVENUE,10457,Bronx,Con Edison,RALPH LANGSAM ASSOCIATES INC.,LANGSAM PROPERTY SER ,718-518-8000,CA311289P,2/1/14,FEDERAL FST-80,1,3.43,1989,21 to 26 years old,2024,ICI ME-34-P,#6,28087,19661,4225,2958,No,NA,Walk-Up Apartments,14,204,36375,1,5,51,51,1924,NO,NO,"1644 ANTHONY AVENUE
Bronx, New York 10457
(40.842856383223534, -73.90477097582539)","1601 BRONXDALE AVENUE, BRONX NY 10461"
2030640001,4422 3 AVENUE,10457,Bronx,Con Edison,ST.BARNABAS HOSPITAL BOILER ROOM,ST.BARNABAS HOSPITAL,718 960-6556,CB078301Z,x,B & W  FM  9-43,2,23.94,2001,5 to 10 years old,2036,FORNEY  WT  18,#6,1304952,913466,32136,22495,Yes,2014,Hospitals & Health,15,206,421234,4,8,0,1,1943,NO,NO,"4422 3 AVENUE
Bronx, New York 10457
(40.8535583153722, -73.89138007080913)","4422 3 AVENUE, BRONX N.Y. 10457"
2030640001,4422 3 AVENUE,10457,Bronx,Con Edison,ST BARNABAS HOSPITAL BOILER ROOM,ST.BARNABAS HOSPITAL ,718 960-6556,CB078401R,x,B & W  FM  10-66,1,49.50,2001,5 to 10 years old,2036,FORNEY  WT  24,#6,2666142,1866299,72306,50614,Yes,2014,Hospitals & Health,15,206,421234,4,8,0,1,1943,NO,NO,"4422 3 AVENUE
Bronx, New York 10457
(40.8535583153722, -73.89138007080913)","4422 3 AVENUE, BRONX N.Y. 10457"
2030700026,2119 HUGHES AVENUE,10457,Bronx,Con Edison,DIMOBRE EQUITIES LTD,SKYLINE I LLC/JOHN SHEEHAN,718 597-5660,CA002394H,4/21/15,FEDERAL  FST-80,1,3.43,1994,16 to 20 years old,2029,IND. COMB. MMG-34,#4,29565,20696,4287,3001,No,NA,Walk-Up Apartments,15,206,22000,1,5,25,25,1911,NO,NO,"2119 HUGHES AVENUE
Bronx, New York 10457
(40.84956532556214, -73.89012101996809)","2130 WILLIAMSBRIDGE ROAD,SUITE- G1, BRONX NY 10461"
2031470050,260 EAST 188 STREET,10458,Bronx,Con Edison,UNION COMMUNITY HEALTH CENTER,UNION COMMUNITY HEALTH CENTER,718 960-6556,CB506903J,2/16/14,FEDERAL  FST-250 (EXSTG),2,8.36,2003,5 to 10 years old,2038,INDUSTRIAL COMBUSTION-DEG  105 (NEW),#6,133809,93666,20071,14050,Yes,2017,Hospitals & Health,15,205,204433,1,5,0,1,1922,NO,NO,"260 EAST 188 STREET
Bronx, New York 10458
(40.860833830589286, -73.89588567417593)","260 EAST 188 STREET, BRONX NY 10458"
2031590007,2320 GRAND CONCOURSE,10458,Bronx,Con Edison,F. M. WEISS REALTY CORP.,F.M.WEISS REALTY CORP.,718-892-9200,CA181684M,8/31/14,ROCKMILLS MP4-133,1,5.30,1984,26 to 30 years old,2019,ICI ME 54 P,#6,49932,34952,7500,5250,Yes,2019,Elevator Apartments,15,205,75415,1,6,65,73,1931,NO,NO,"2320 GRAND CONCOURSE
Bronx, New York 10458
(40.85782387049359, -73.89945145599599)","POBOX 198 WESTCHESTER SQ STA , BRONX NY 10461"
2031900050,2525 MORRIS AVENUE,10468,Bronx,Con Edison,2525 G.R.EQUITIES,MILBROOK PROPERTIES,x,CA149598X,3/19/14,FEDERAL FST-100,1,4.06,1998,11 to 15 years old,2033,INDUSTRIAL COMB. MMG-42 (P),#4,31755,22229,4604,3223,Yes,2020,Walk-Up Apartments,14,207,56455,1,5,64,64,1924,NO,NO,"2525 MORRIS AVENUE
Bronx, New York 10468
(40.863882532268576, -73.8988174639914)","42 BAYVIEW AVENUE, MANHASSET NY 11030"
2031960058,2265 DAVIDSON AVENUE,10453,Bronx,Con Edison,LANGGSAN PROPERTY SVC.,LANGSAN PROPERTY SVC.,718 518-8000,CA188087X,7/1/13,FEDERAL FST 80,1,3.40,1987,21 to 26 years old,2022,HEVE MEG 34 P,#6,32850,22995,4928,3449,No,NA,Walk-Up Apartments,14,205,38920,1,5,49,56,1926,NO,NO,"2265 DAVIDSON AVENUE
Bronx, New York 10453
(40.8584776068725, -73.90504077243418)","1601 BRONXDALE AVE, BRONX NY 10462"
2032000001,2460 DAVIDSON AVENUE,10468,Bronx,Con Edison,SILVER & JUWGER,LAGAM PROPERLY SERVICS.,x,CA275989K,1/30/14,ROCKMILLS MP 150,1,6.27,1989,21 to 26 years old,2024,ICI DEG 63 P,#6,54896,38427,8250,5775,Yes,2020,Walk-Up Apartments,14,207,68580,1,5,59,67,1922,NO,NO,"2460 DAVIDSON AVENUE
Bronx, New York 10468
(40.86301728862083, -73.90197607788976)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2032160048,2015 UNIVERSITY AVENUE,10453,Bronx,Con Edison,2015 Y=UNIVERSITY PROP. % LANGSAM PROPERTY,2015 UNIVERSITY PROP % LANGSAM PROPERTY,718 518-8000,CB177507J,5/10/14,EASTMOND ESP - 125 (NEW),1,4.10,2007,Fewer than 5 years old,2042,ICI DEG - 54P (NEW),#6,57488,40241,8623,6036,Yes,2016,Walk-Up Apartments,14,205,78000,1,5,63,63,1921,NO,NO,"2015 UNIVERSITY AVENUE
Bronx, New York 10453
(40.85593939668296, -73.91032637999197)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2032190082,2435 DEVOE TERRACE,10468,Bronx,Con Edison,ROBERT E. WEISS ETAL," WEISS REALTY,LLC",718-892-9200,CA046879K,9/1/13,ROCKMILLS #MP4-78,1,3.14,1979,31 to 35 years old,2014,HEV-E-OIL #ME-34(P),#6,36135,25295,5420,3794,No,NA,Walk-Up Apartments,14,207,43560,1,5,49,49,1922,NO,NO,"2435 DEVOE TERRACE
Bronx, New York 10468
(40.86434118650351, -73.90658760632459)"," , BRONX NY 10461"
2032490038,2755 RESERVOIR AVENUE,10468,Bronx,Con Edison,LEVITES REALTY,LEVITES REALTY,x,CA143082H,12/10/12,ROCKMILLS MP-4-133,1,5.00,1982,26 to 30 years old,2017,I.C.I.  DEG-54 (P),#6,49932,34952,7500,5250,Yes,2019,Walk-Up Apartments,14,208,70200,1,5,64,64,1925,NO,NO,"2755 RESERVOIR AVENUE
Bronx, New York 10468
(40.8698900034243, -73.89870954534791)","372 MclLEAN AVE, YONKERS NY 107-5"
2032590014,2820 BAILEY AVENUE,10463,Bronx,Con Edison,MILLBROOK PROPERTIES%RUCAN PROP,RUCAN PROPERTIES LLC,516 869-1240,CB155902L,6/7/15,FEDERAL FST-150,1,6.30,2002,5 to 10 years old,2037,INDUSTRIAL COMB DEG-63 P,#6,45443,31810,6816,4772,Yes,2019,Walk-Up Apartments,14,208,101136,1,6,102,105,1927,NO,NO,"2820 BAILEY AVENUE
Bronx, New York 10463
(40.873865006793835, -73.90515768429799)","42 BAYVIEW AVE, MANHASSETT N.Y. 11030"
2032670020,3130 ALBANY CRESCENT,10463,Bronx,Con Edison,MILBROOK PROPERTIES,KEITH HOUSE LLC,x,CA215799P,3/8/15,FEDERAL FST-100,1,4.06,1999,11 to 15 years old,2034,INDUSTRIAL COMBUSTION MMG-42P,#4,31755,22229,4604,3223,Yes,2017,Elevator Apartments,14,208,58000,1,7,59,59,1963,NO,NO,"3130 ALBANY CRESCENT
Bronx, New York 10463
(40.879197986427585, -73.90285541990295)","42 BAYVIEW AVENUE, MANHASSET NY 11030"
2032730256,613 EAST FORDHAM ROAD,10458,Bronx,Con Edison,F M WEISS REALTY,F.M.WEISS REALTY LLC.,212 892 9412,CA202090P,12/13/14,BEST BOILER 4A65,1,2.77,1990,16 to 20 years old,2025,ICI MMG 28,#4,21900,15330,3190,2233,No,NA,Walk-Up Apartments,11,206,13150,1,5,18,20,1910,NO,NO,"613 EAST FORDHAM ROAD
Bronx, New York 10458
(40.85837868144927, -73.88467112847053)","P.O.B 198, BRONX NY 10461"
2032790035,400 EAST 199 STREET,10458,Bronx,Con Edison,400 WEBSTER ASSOC.LLC,LANGSAM PROPERTY SERVICES,718 518-8000,CA095398K,11/30/13,(NEW)FEDERAL FST-90,1,3.79,1998,11 to 15 years old,2033,(EXIST)INDUSTRIAL COMB.  DEG-42 (P),#6,34675,24273,5201,3641,No,NA,Walk-Up Apartments,15,207,31200,1,6,30,35,1928,NO,NO,"400 EAST 199 STREET
Bronx, New York 10458
(40.866949220388506, -73.88458119626762)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033170036,2733 MORRIS AVENUE,10468,Bronx,Con Edison,LANGESAM PROPERTY SER CORP,LANGSAM PROPERTY SERVICE,718-518-8000,CA021485R,2/22/15,ROCKMILLS MP-70,1,2.80,1985,21 to 26 years old,2020,IND COMB INC DEG-42Y(P),#6,14746,10322,4446,3112,No,NA,Elevator Apartments,15,207,30450,1,5,38,38,1922,NO,NO,"2733 MORRIS AVENUE
Bronx, New York 10468
(40.86858598648183, -73.89515722333215)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033180030,2816 JEROME AVENUE,10468,Bronx,Con Edison,F.S.L. REALTY CORP.,"LANGSAM PROPERTY SERVICES,CORP./EDITH CARDONA",718-518-8000,CA043179X,11/10/12,ROCKMILLS MP 90,1,3.40,1979,31 to 35 years old,2014,INDUSTRIAL COMB DE42P,#6,20039,14027,5366,3756,No,NA,Elevator Apartments,15,207,44006,1,6,42,42,1931,NO,NO,"2816 JEROME AVENUE
Bronx, New York 10468
(40.87093030695248, -73.89387027459026)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033260100,55 EAST MOSHOLU PARKWAY NORTH,10467,Bronx,Con Edison,55 E MOSHOLU PKWY NO ASSOC,55 E MOSHOLU PKWY NO ASSO,718-518-8000,CA228484N,11/5/14,FEDERAL FST-80,1,3.40,1984,26 to 30 years old,2019,I.C.I.  MEG-34-P,#6,32850,22995,4928,3449,Yes,2016,Walk-Up Apartments,11,207,51540,1,5,44,45,1924,NO,NO,"55 EAST MOSHOLU PARKWAY NORTH
Bronx, New York 10467
(40.879027115242025, -73.88296241661487)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033270126,3447 DEKALB AVENUE,10467,Bronx,Con Edison,MOSHOLU PRESERVATION CORP,"LANGSAM PROPERTY SERVICES,CORP.",718-518-8000,CA004084L,8/22/14,ROCKMILLS MP-80,1,2.80,1984,26 to 30 years old,2019,IND COMB DEG-42-Y(P),#6,14892,10424,4446,3112,No,NA,Elevator Apartments,11,207,49000,1,6,44,44,1928,NO,NO,"3447 DEKALB AVENUE
Bronx, New York 10467
(40.881464277941404, -73.88137061662297)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033280064,3504 ROCHAMBEAU AVENUE,10467,Bronx,Con Edison,MOSHOLU PRESERVATION CORP.,LANGSAM PROPERTY SERVICES,718-518-8000,CA201381K,3/25/15,ROCKMILLS MP-100,1,4.20,1981,26 to 30 years old,2016,IND COMB INC CAT #DEG-42,#6,35916,25141,5366,3756,Yes,2018,Walk-Up Apartments,11,207,60300,1,6,60,65,1926,NO,NO,"3504 ROCHAMBEAU AVENUE
Bronx, New York 10467
(40.88177004743136, -73.87923023019329)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033290064,19 EAST 213 STREET,10467,Bronx,Con Edison,125 REALTY ASSOCIATES,"LANGSAM PROPERTY SVCES.,CORP",718-518-8000,CA021185P,2/22/15,ROCKMILLS MP-100,1,4.20,1985,21 to 26 years old,2020,IND COMB INC DEG-42(P),#6,19710,13797,5935,4154,Yes,2019,Elevator Apartments,11,207,60300,1,6,66,67,1928,NO,NO,"19 EAST 213 STREET
Bronx, New York 10467
(40.88481874911071, -73.87831292172336)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2033560178,3510 DECATUR AVENUE,10467,Bronx,Con Edison,3510 REALTY CORP/LANGSAM PROP.,LANGSAM PROPERTY SERVICES,718-518-8000,CA084595X,8/2/13,ROCKMILLS MP-80,1,3.14,1995,11 to 15 years old,2030,ADUSTRIAL COMB.  MEG-34(P),#6,24528,17170,3679,2575,No,NA,Elevator Apartments,11,207,49700,1,6,49,49,1929,NO,NO,"3510 DECATUR AVENUE
Bronx, New York 10467
(40.8793148982914, -73.87226947768647)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2037940034,1988 NEWBOLD AVENUE,10472,Bronx,Con Edison,1020 ASSOCIATES,LANGSAM PROPERTY SERVICES,718-518-8000,CA021285M,3/15/15,ROCKMILLS MP-90,1,3.40,1985,21 to 26 years old,2020,IND COMB INC DEG-42(P),#6,35770,25039,5366,3756,Yes,2014,Elevator Apartments,18,209,66342,1,6,52,55,1929,NO,NO,"1988 NEWBOLD AVENUE
Bronx, New York 10472
(40.832370288361915, -73.85868072182376)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2039200024,1807 ARCHER STREET,10460,Bronx,Con Edison,MATSIA PROPERTIES CORP.,LANGSAM PROPERTY SERVICES CORP.,718-518-8000,CA398688R,2/3/13,FEDERAL FST 150,1,6.30,1988,21 to 26 years old,2023,HEVE DEG63P,#6,65700,45990,9855,6899,No,NA,Walk-Up Apartments,18,209,34945,1,5,46,51,1927,NO,NO,"1807 ARCHER STREET
Bronx, New York 10460
(40.83758635613185, -73.86667569466425)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2039200029,1801 ARCHER STREET,10460,Bronx,Con Edison,MATSIA PROPERTY CORP.,LANGSON PROPERTY SERVICES LLC.,718-518-8000,CA222187J,11/20/14,FEDERAL FST 100,1,4.20,1987,21 to 26 years old,2022,ICI DEG 42 P,#6,36135,25295,54203,37942,No,NA,Walk-Up Apartments,18,209,34356,1,5,46,52,1927,NO,NO,"1801 ARCHER STREET
Bronx, New York 10460
(40.83755937647095, -73.86700844381505)","1601 BRONXDALE AVENUE, BRONX NY 10462"
2039340018,1320 ODELL STREET,10462,Bronx,Con Edison,ROBERT E WEISS,"WEISS REALTY,LLC",718-892-9200,CA014876Z,10/6/13,ROCKMILLS MP4-89,1,3.40,1976,31 to 35 years old,2011,HEV-E-OIL AM5CM,#4,35770,25039,5187,3631,No,NA,Walk-Up Apartments,18,209,45000,1,5,53,53,1928,NO,NO,"1320 ODELL STREET
Bronx, New York 10462
(40.834735505298966, -73.85389632862791)","P.O.B. 198/WESTERCHESTER Sq. Sta., BRONX NY 10461"
2041770007,3120 BUHRE AVENUE,10461,Bronx,Con Edison,JEROME BRONX PROPERTIES,BRONX JEROME PROPERTIES%WEISS RLTY,718 892-9200,CA308689R,3/12/14,ROCKMILLS MP125,1,5.25,1989,21 to 26 years old,2024,ICI DEG54P,#6,54896,38427,8250,5775,Yes,2017,Elevator Apartments,13,210,75600,1,6,80,80,1929,NO,NO,"3120 BUHRE AVENUE
Bronx, New York 10461
(40.848144396755856, -73.82915597960186)","P.O.B 198 WESTCHESTER SQ. STA, BRONX NY 10461"
2041780026,3505 BRUCKNER BOULEVARD,10461,Bronx,Con Edison,WEISS REALTY LLC.,"WEISS REALTY, LLC.",212-892-9200,CA137591P,12/11/12,ROCKMILLS  MP 80 (EXG),1,3.28,1991,16 to 20 years old,2026,ICI  MEG 34 P (NEW),#6,35040,24528,5256,3679,No,NA,Walk-Up Apartments,13,210,36795,1,5,48,48,1928,NO,NO,"3505 BRUCKNER BOULEVARD
Bronx, New York 10461
(40.8471281628627, -73.82706055927355)","P.O.BOX 198  WESTCHESTER SQ STA , BRONX NY 10461"
2045120001,2704 WALLACE AVENUE,10467,Bronx,Con Edison,FM WEISS REALTY,"WEISS,ROALTY",212-892-9200,CA105480X,3/13/14,ROCKMILLS MP 100,1,4.29,1980,26 to 30 years old,2015,HEV-E OIL MEG-42-P  ( I.C.I. ),#6,85811,60068,12564,8795,Yes,2022,Walk-Up Apartments,13,211,57000,1,6,54,59,1927,NO,NO,"2704 WALLACE AVENUE
Bronx, New York 10467
(40.86576211530985, -73.8643914167098)","PO BOX 198 WESTCHESTER SQ STA , BRONX NY 10461"
2045120060,2707 BARNES AVENUE,10467,Bronx,Con Edison,ROBERT HERSHKOWITZ,WEISS REALTY LLC,718 892 9200,CA251493K,6/18/15,ROCKMILLS  MP-125,1,5.25,1993,16 to 20 years old,2028,HEVE  MEG-54 (S),#6,49275,34493,7391,5174,Yes,2022,Walk-Up Apartments,13,211,56400,2,6,53,58,1927,NO,NO,"2707 BARNES AVENUE
Bronx, New York 10467
(40.86576211530985, -73.86356404044284)","P.O. BOX 198 WESTCHESTER SQ STA, BRONX NY 10461"
2046680001,770 EAST 221 STREET,10467,Bronx,Con Edison,GMT ASSOCIATES,ZMT ASSOCIATES-LTD GERALD,x,CA070590J,5/10/14,FEDERAL  FST-60,1,2.59,1990,16 to 20 years old,2025,HEVE  MMG-28,#4,27923,19546,4049,2834,No,NA,Walk-Up Apartments,12,212,39104,1,4,43,43,1929,NO,NO,"770 EAST 221 STREET
Bronx, New York 10467
(40.88413526436841, -73.85943615232839)","P.O.BOX 39 WYKAGYL STATION, NEW ROCHELLE NY 10804"
