Entity Type,License Number,Entity Name,Camis Trade Name,Address Street Name,Street Address,Address Location,Address Zip Code,Telephone Number,Location 1
LAUNDRY,1336608,MNM LAUNDROMAT CORP,,150 STREET,24-07 150 STREET,,11357,7188869300,"24 07 150 STREET
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
LAUNDRY,1336792,FRESH POND CLEAN INC.,,FRESH POND ROAD,64-06 FRESH POND ROAD,,11385,6468955636,"64 06 FRESH POND ROAD
RIDGEWOOD, NY 11385
(40.70122489161548, -73.88334858436963)"
LAUNDRY,1338388,"JOSEPH, FRITZ G",JOSEPH'S LAUNDROMAT,UTICA AVENUE,167 UTICA AVENUE,,11213,7183632129,"167 UTICA AVENUE
BROOKLYN, NY 11213
(40.673224437989525, -73.9306650918653)"
LAUNDRY,1339883,"LEMA, LUIS A & LEMA,LAURA B",LEMA'S LAUNDROMAT,LAFAYETTE AVENUE,153 LAFAYETTE AVENUE,,10301,9174704836,"153 LAFAYETTE AVENUE
STATEN ISLAND, NY 10301
(40.64112535201578, -74.09482962273069)"
LAUNDRY,1340263,"Y & Y LAUNDROMAT, INC.",,CORONA AVENUE,10809 CORONA AVENUE,,11368,7183930777,"10809 CORONA AVENUE
CORONA, NY 11368
(40.742629685778056, -73.85420622443796)"
LAUNDRY,1341029,PARKWAY LAUNDRY & DRY CLEANING INC.,,GLENWOOD ROAD,9619 GLENWOOD ROAD,,11236,7182725575,"9619 GLENWOOD ROAD
BROOKLYN, NY 11236
(40.64475235115759, -73.90298373043449)"
LAUNDRY,1265096,WANG'S GROUP INC,,EAST   18 STREET,61 EAST   18 STREET,,11226,9175189536,"61 18 STREET
BROOKLYN, NY 11226
(40.64962743587349, -73.96306523699108)"
LAUNDRY,1268174,S.P.J. HOLDINGS CORP.,AROUND THE CORNER LAUNDROMAT,23 AVENUE,42-10 23 AVENUE,,11105,7187260589,"42 10 23 AVENUE
QUEENS, NY 11105
(40.780092072491186, -73.90960650023976)"
LAUNDRY,1273097,NY BELLEROSE LAUNDROMATE INC,,UNION TURNPIKE,248-23 UNION TURNPIKE,,11426,7183479610,"248 23 UNION TURNPIKE
BELLEROSE, NY 11426
(40.73704138495202, -73.72415699894628)"
LAUNDRY,1273396,HSCS CORP,VANITY FAIR CLEANER,3 AVENUE,376 3 AVENUE,,10016,2126847590,"376 3 AVENUE
NEW YORK, NY 10016
(40.74156574306352, -73.98115938899412)"
LAUNDRY,1273895,"FAMILY CLEANERS, INC",,BRIGHTON BEACH AVENUE,1137 BRIGHTON BEACH AVENUE,,11235,7189346751,"1137 BRIGHTON BEACH AVENUE
BROOKLYN, NY 11235
(40.57771466153017, -73.95569716795032)"
LAUNDRY,1274269,D & C LAUNDROMAT LLC,,SEDGWICK AVENUE,2304 SEDGWICK AVENUE,,10468,7187338966,"2304 SEDGWICK AVENUE
BRONX, NY 10468
(40.862577073315215, -73.90897953080521)"
LAUNDRY,1274791,"MACY'S LAUNDROMAT, INC.",,GREENE AVENUE,1862 GREENE AVENUE,,11385,7184564333,"1862 GREENE AVENUE
RIDGEWOOD, NY 11385
(40.70659141201591, -73.91091898184001)"
LAUNDRY,1274806,"GUNHILL LAUNDERCENTER, INC",,EAST GUN HILL ROAD,1008 EAST GUN HILL ROAD,,10469,7186524746,"1008 GUN HILL ROAD
BRONX, NY 10469
(40.87464080073553, -73.85793461624766)"
LAUNDRY,1275388,"LI & P LAUNDROMAT, INC.",,WEST    4 STREET,296 WEST    4 STREET,,10014,2122435891,"296 4 STREET
NEW YORK, NY 10014
(40.736709404105284, -74.00367841260783)"
LAUNDRY,1275553,J.J. CLEANERS & LAUNDROMAT CORP,,EAST    5 STREET,341 EAST    5 STREET,,10003,2124759081,"341 5 STREET
NEW YORK, NY 10003
(40.726043444837785, -73.98722081947159)"
LAUNDRY,1275632,CATHY'S CLEANERS OF NY INC.,,69 AVENUE,96-07 69 AVENUE,,11375,7182686898,"96 07 69 AVENUE
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)"
LAUNDRY,1275968,"SUPERIOR SUDS, INC.",,4 AVENUE,704 4 AVENUE,,11232,7187680099,"704 4 AVENUE
BROOKLYN, NY 11232
(40.66238613431807, -73.99620242462187)"
LAUNDRY,1276177,LOS ANDES INTERNATIONAL CORP,LOS ANDES LAUNDROMAT,37 AVENUE,99-06 37 AVENUE,,11368,7184296551,"99 06 37 AVENUE
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1276238,2919 LAUNDRY CORP,SPEED WASH LAUNDRY CENTER,21 AVENUE,29-19 21 AVENUE,,11105,7186069474,"29 19 21 AVENUE
QUEENS, NY 11105
(40.780092072491186, -73.90960650023976)"
LAUNDRY,1276785,RYAN & JOHN INC,QUALITY II LAUNDROMAT,47 STREET,47-51 47 STREET,,11377,3212170707,"47 51 47 STREET
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
LAUNDRY,1276949,"326 BEDFORD AVE. CLEANERS, INC.",,BEDFORD AVENUE,326 BEDFORD AVENUE,,11211,6468251292,"326 BEDFORD AVENUE
BROOKLYN, NY 11211
(40.71326280271175, -73.96212277845983)"
LAUNDRY,1277306,"SURIEL, FRANCISCO",JASLYNN LAUNDROMAT,HOLLIS AVENUE,201-12 HOLLIS AVENUE,,11412,7184646155,"201 12 HOLLIS AVENUE
ST ALBANS, NY 11412
(40.69812711747255, -73.75923519834566)"
LAUNDRY,1277899,AMORE MIA LAUNDROMAT INC,,METROPOLITAN AVENUE,75-40 METROPOLITAN AVENUE,,11379,7188941600,"75 40 METROPOLITAN AVENUE
QUEENS, NY 11379
(40.71679766547993, -73.87933421310339)"
LAUNDRY,1278506,NICE AND NEAT LAUNDROMAT INC,,GLENWOOD ROAD,103-15 GLENWOOD ROAD,,11236,7189156119,"103 15 GLENWOOD ROAD
BROOKLYN, NY 11236
(40.64002149379695, -73.90112193992553)"
LAUNDRY,1278535,PAJENA INC,,101 AVENUE,87-14 101 AVENUE,,11416,7183222633,"87 14 101 AVENUE
OZONE PARK, NY 11416
(40.68457809700163, -73.8496016684822)"
LAUNDRY,1278602,GOOD NEIGHBOR LAUNDROMAT CORP,,37 AVENUE,105-02 37 AVENUE,,11368,7183963087,"105 02 37 AVENUE
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1279995,GMI SERVICES INC,,SOUTHERN BOULEVARD,926 SOUTHERN BOULEVARD,,10459,9178854656,"926 SOUTHERN BOULEVARD
BRONX, NY 10459
(40.820387782525415, -73.89198068406898)"
LAUNDRY,1282062,CORONA 103 LAUNDROMAT INC.,,CORONA AVENUE,102-38 CORONA AVENUE,,11368,7182711570,"102 38 CORONA AVENUE
CORONA, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1282390,2115 LAUNDROMAT CORP,,AVENUE Z,2115 AVENUE Z,,11235,9173244560,"2115 AVENUE
BROOKLYN, NY 11235
(40.57841410882412, -73.94026000009887)"
LAUNDRY,1282493,"LUCKY CHOICE LAUNDROMAT, INC",,14 ROAD,121-10 14 ROAD,,11356,7185075389,"121 10 14 ROAD
COLLEGE POINT, NY 11356
(40.7849280967543, -73.84181070040347)"
LAUNDRY,1291801,"MARIA'S LAUNDROMAT, INC.",,EAST GUN HILL ROAD,269 EAST GUN HILL ROAD,,10467,7187980666,"269 GUN HILL ROAD
BRONX, NY 10467
(40.879607406818785, -73.87536129025966)"
LAUNDRY,1294706,LAUNDRY HOUSE NEPTUNE CORP,,NEPTUNE AVENUE,39 NEPTUNE AVENUE,,11235,7183320100,"39 NEPTUNE AVENUE
BROOKLYN, NY 11235
(40.58294273901318, -73.95540804612924)"
LAUNDRY,1295123,LIN'S LAUNDROMAT KINGS INC.,,BROADWAY,835 BROADWAY,,11206,7187822889,"835 BROADWAY
BROOKLYN, NY 11206
(40.69915438212976, -73.93907066975628)"
LAUNDRY,1297501,V & E RAINBOW LAUNDROMAT INC,,HULL STREET,5A HULL STREET,,11233,6466627888,"5A HULL STREET
BROOKLYN, NY 11233
(40.67879761445753, -73.9177423508074)"
LAUNDRY,1297692,233RD MERRICK LAUNDRY INC.,,MERRICK BOULEVARD,233-02 MERRICK BOULEVARD,,11422,6467523771,"233 02 MERRICK BOULEVARD
LAURELTON, NY 11422
(40.66161349396765, -73.736051726406)"
LAUNDRY,1297712,KING COIN LAUNDROMAT INC.,,GREENPOINT AVENUE,38-15 GREENPOINT AVENUE,,11101,7187061279,"38 15 GREENPOINT AVENUE
QUEENS, NY 11101
(40.74570244980828, -73.93866902925225)"
LAUNDRY,1298945,BTS LAUNDROMAT INC,KRYSTAL CLEAN LAUNDROMAT,FLUSHING AVENUE,63-16 FLUSHING AVENUE,,11378,7188944980,"63 16 FLUSHING AVENUE
QUEENS, NY 11378
(40.72145310497689, -73.90854350068196)"
LAUNDRY,1299727,DFH LAUNDROMAT INC,,2 AVENUE,2141 2 AVENUE,,10029,6463221858,"2141 2 AVENUE
NEW YORK, NY 10029
(40.79322770157262, -73.94059071195029)"
LAUNDRY,1302023,JINLONG LAUNDROMAT INC.,,HOYT STREET,178 HOYT STREET,,11217,7182371555,"178 HOYT STREET
BROOKLYN, NY 11217
(40.684888225953195, -73.98898414586466)"
LAUNDRY,1304447,THE GRAND ART CORP,,65 STREET,1707 65 STREET,,11204,7182347427,"1707 65 STREET
BROOKLYN, NY 11204
(40.62041769056458, -73.99224166802956)"
LAUNDRY,1304620,"2HOU, GUIYUN",LEE'S WASH & DRY,5 AVENUE,714 5 AVENUE,,11215,7187889364,"714 5 AVENUE
BROOKLYN, NY 11215
(40.66056012529857, -73.99427946761718)"
LAUNDRY,1305600,FOREMOST LAUNDROMAT INC.,,NORTHERN BOULEVARD,80-05 NORTHERN BOULEVARD,,11372,7186727445,"80 05 NORTHERN BOULEVARD
QUEENS, NY 11372
(40.75163073936716, -73.88361254528269)"
LAUNDRY,1307155,J. G. LAUNDROMAT INC.,,AMSTERDAM AVENUE,2057 AMSTERDAM AVENUE,,10032,6464920275,"2057 AMSTERDAM AVENUE
NEW YORK, NY 10032
(40.83580430910598, -73.93985126961915)"
LAUNDRY,1307289,NEW LOTS LAUNDROMAT INC.,,NEW LOTS AVENUE,719 NEW LOTS AVENUE,,11207,7182570819,"719 NEW LOTS AVENUE
BROOKLYN, NY 11207
(40.66576887985017, -73.88417651523532)"
LAUNDRY,1307618,WASH & CLEAN LAUNDROMAT INC,,SOUTH CONDUIT AVENUE,223-20 SOUTH CONDUIT AVENUE,,11413,9179571131,"223 20 SOUTH CONDUIT AVENUE
SPRINGFIELD GAR, NY 11413
(40.66971118122609, -73.75087393328533)"
LAUNDRY,1307683,LOON XING II LAUNDROMAT INC,,LIBERTY AVENUE,126-17 LIBERTY AVENUE,,11419,7188863978,"126 17 LIBERTY AVENUE
S RICHMND HILL, NY 11419
(40.68871379040917, -73.82288833053201)"
LAUNDRY,1309420,722 AVE U LAUNDROMAT INC,,AVENUE U,722 AVENUE U,,11223,9179711869,"722 AVENUE
BROOKLYN, NY 11223
(40.596939623165156, -73.97331147204676)"
LAUNDRY,1309593,GRAND CENTRUM INC.,,MONROE STREET,451 MONROE STREET,,11221,3478662319,"451 MONROE STREET
BROOKLYN, NY 11221
(40.68680764600997, -73.93918614726242)"
LAUNDRY,1310038,GOLDEN MANDALAY CORP.,RIM'S LAUNDROMAT,30 AVENUE,36-15 30 AVENUE,,11103,7187268222,"36 15 30 AVENUE
QUEENS, NY 11103
(40.76286893025696, -73.91327185810974)"
LAUNDRY,1310599,NEW TEAM CLEANERS INC,,AVENUE B,44 AVENUE B,,10009,2124776223,"44 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
LAUNDRY,1312686,LGF CLEANER'S INC.,,AVENUE S,204 AVENUE S,,11223,7183767900,"204 AVENUE
BROOKLYN, NY 11223
(40.596939623165156, -73.97331147204676)"
LAUNDRY,1279945,"CHARLES, MARLENE",,NEW LOTS AVENUE,608 NEW LOTS AVENUE,,11207,9172510394,"608 NEW LOTS AVENUE
BROOKLYN, NY 11207
(40.66459595146183, -73.88675198415525)"
LAUNDRY,1281604,"CLEAN RITE CENTERS-434 PORT RICHMOND AVENUE, LLC.",,PORT RICHMOND AVENUE,434-438 PORT RICHMOND AVENUE,A/K/A 438 RICHMOND AVENUE,10302,7184381118,"434 438 PORT RICHMOND AVENUE
STATEN ISLAND, NY 10302
(40.63083331110846, -74.13773429869889)"
LAUNDRY,1281858,"HU'S CLEANER, INC.",,31 AVENUE,56-02 31 AVENUE,,11377,7186262262,"56 02 31 AVENUE
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
LAUNDRY,1282207,JERRY SOAP OPERA INC.,,MIDDLETOWN ROAD,2816 MIDDLETOWN ROAD,,10461,7188280805,"2816 MIDDLETOWN ROAD
BRONX, NY 10461
(40.84343672161295, -73.83607567859136)"
LAUNDRY,1282313,CABRINI LAUNDROMAT INC.,,BROADWAY,4305 BROADWAY,4305-4307,10033,9175696977,"4305 BROADWAY
NEW YORK, NY 10033
(40.851804637415114, -73.93490725702725)"
LAUNDRY,1282367,MADISON AVENUE LAUNDRY LLC,,EAST  116 STREET,75 EAST  116 STREET,,10029,2127222844,"75 116 STREET
NEW YORK, NY 10029
(40.799886776663584, -73.94460194850308)"
LAUNDRY,1283102,"18 LAUNDROMAT, INC",,BROADWAY,47-18 BROADWAY,,11103,2014566455,"47 18
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
LAUNDRY,1283726,"NEW SUPER LAUNDROMAT, INC",,DECATUR AVENUE,3126 DECATUR AVENUE,,10467,9176838323,"3126 DECATUR AVENUE
BRONX, NY 10467
(40.87199202462205, -73.87726176645569)"
LAUNDRY,1284075,"938 EAST 163RD REALTY, CORP.",LAUNDRY PRO,EAST  163 STREET,938 EAST  163 STREET,,10459,7185133626,"938 163 STREET
BRONX, NY 10459
(40.820971421499436, -73.8964463530261)"
LAUNDRY,1287316,EIVINLI INC.,5 STAR LAUNDROMAT,HYLAN BOULEVARD,1450 HYLAN BOULEVARD,,10305,7189872538,"1450 HYLAN BOULEVARD
STATEN ISLAND, NY 10305
(40.59276903921101, -74.08704710501023)"
LAUNDRY,1289239,KAMCHO LLC,,SOUNDVIEW AVENUE,803 SOUNDVIEW AVENUE,,10473,7188603353,"803 SOUNDVIEW AVENUE
BRONX, NY 10473
(40.8210726110212, -73.86583759165737)"
LAUNDRY,1290847,"SMW LAUNDRY AND DRY-CLEANING SERVICES, INC.",,PITKIN AVENUE,2432 PITKIN AVENUE,,11208,7184838989,"2432 PITKIN AVENUE
BROOKLYN, NY 11208
(40.67382556168511, -73.88262037366167)"
LAUNDRY,1291392,Z & U LAUNDROMAT INC.,,ROCKAWAY BOULEVARD,145-50 ROCKAWAY BOULEVARD,,11436,7187857965,"145 50 ROCKAWAY BOULEVARD
JAMAICA, NY 11436
(40.67571820912809, -73.79646501494847)"
LAUNDRY,1294304,8 AVE. OF BAO LAUNDROMAT INC.,,59 STREET,772 59 STREET,,11220,6469965439,"772 59 STREET
BROOKLYN, NY 11220
(40.63642568712597, -74.00959551585406)"
LAUNDRY,1295477,ALL-BRITE CLEANERS INC,,20 AVENUE,6813 20 AVENUE,,11204,7182343411,"6813 20 AVENUE
BROOKLYN, NY 11204
(40.61468297772546, -73.98773179003086)"
LAUNDRY,1297849,"KIM, KYUNG AE",66 VICTORY LAUNDROMAT,VICTORY BOULEVARD,66 VICTORY BOULEVARD,,10301,7182733654,"66 VICTORY BOULEVARD
STATEN ISLAND, NY 10301
(40.63821786724537, -74.07888811517361)"
LAUNDRY,1298388,CRYSTAL SHIRTS SERVICE CORP.,SILVER WORLD SHIRTS SERVICE CO,36 STREET,43-23 36 STREET,,11101,7183618445,"43 23 36 STREET
LONG ISLND CITY, NY 11101
(40.74570244980828, -73.93866902925225)"
LAUNDRY,1299293,TPS LAUNDROMAT INC,,34 AVENUE,32-02 34 AVENUE,,11106,718???????,"32 02 34 AVENUE
QUEENS, NY 11106
(40.761699790013324, -73.9316632529567)"
LAUNDRY,1301507,"W230 LAUNDRY SERVICES, LLC",,WEST  230 STREET,215 WEST  230 STREET,,10463,7185085138,"215 230 STREET
BRONX, NY 10463
(40.87725794815417, -73.90704257283494)"
LAUNDRY,1302195,CLEAN 88 INC.,,NEW UTRECHT AVENUE,7107 NEW UTRECHT AVENUE,,11228,7182323795,"7107 NEW UTRECHT AVENUE
BROOKLYN, NY 11228
(40.61886956448962, -73.99902233110734)"
LAUNDRY,1302725,UNITED MERITIM SHIPPING LTD.,U.S. LAUNDROMAT,HYLAN BOULEVARD,2333 HYLAN BOULEVARD,,10306,7186676667,"2333 HYLAN BOULEVARD
STATEN ISLAND, NY 10306
(40.57400895508724, -74.10633794972902)"
LAUNDRY,1303140,ALJON I INC.,WEBSTER LAUNDROMAT,WEBSTER AVENUE,3150 WEBSTER AVENUE,,10467,7182319274,"3150 WEBSTER AVENUE
BRONX, NY 10467
(40.87208587384464, -73.87571531148544)"
LAUNDRY,1303529,"YU, TONG",JIN BAO LAUNDROMAT,NEW LOTS AVENUE,777 NEW LOTS AVENUE,1 FL.,11208,9174436928,"777 NEW LOTS AVENUE
BROOKLYN, NY 11208
(40.66676096231621, -73.88188526216416)"
LAUNDRY,1303982,"MATEUS, JULIO M",JAE LAUNDROMAT,SENECA AVENUE,590 SENECA AVENUE,,11385,7184531103,"590 SENECA AVENUE
RIDGEWOOD, NY 11385
(40.70425838625494, -73.91023250754832)"
LAUNDRY,1304002,MITZ AND TICO INC,AUTIN  A & C LAUNDRY,AUSTIN STREET,65-37 AUSTIN STREET,,11374,7189970908,"65 37 AUSTIN STREET
REGO PARK, NY 11374
(40.72646491702238, -73.86148084756303)"
LAUNDRY,1305307,CIAMPA CRESCENT LLC,,CRESCENT STREET,41-34 CRESCENT STREET,,11101,7183920711,"41 34 CRESCENT STREET
LONG ISLND CITY, NY 11101
(40.74570244980828, -73.93866902925225)"
LAUNDRY,1305386,R & C 529 LLC,,HUDSON STREET,529 HUDSON STREET,,10014,2122550095,"529 HUDSON STREET
NEW YORK, NY 10014
(40.734155329542034, -74.00621450073044)"
LAUNDRY,1306051,MAGIC COMFORT PRODUCTS INC,,BEACH   20 STREET,535 BEACH   20 STREET,,11691,7183275239,"535 BEACH 20 STREET
QUEENS, NY 11691
(40.59981804009026, -73.75401665750978)"
LAUNDRY,1306219,JIN LEI LAUNDROMAT INC,,STILLWELL AVENUE,2027 STILLWELL AVENUE,,11223,6466627681,"2027 STILLWELL AVENUE
BROOKLYN, NY 11223
(40.59740341513302, -73.98534861868342)"
LAUNDRY,1307077,"CAMPUS LAUNDRY & CLEANERS, INC.",,WEST    4 STREET,146 WEST    4 STREET,,10012,2126773600,"146 4 STREET
NEW YORK, NY 10012
(40.731475349894765, -74.0004768261835)"
LAUNDRY,1307466,PERFECT THINGS LLC,,BROADWAY,3357 BROADWAY,,10031,2128445152,"3357 BROADWAY
NEW YORK, NY 10031
(40.82075251076736, -73.95477398550216)"
LAUNDRY,1307556,"TEJADA, ALEXIS",AP LAUNDROMAT MULTI SERVICE,EAST TREMONT AVENUE,113 EAST TREMONT AVENUE,,10453,7184508432,"113 TREMONT AVENUE
BRONX, NY 10453
(40.85081748363076, -73.90753063444537)"
LAUNDRY,1308570,WASH-UP LAUNDRAMAT INC,,MONTROSE AVENUE,215 MONTROSE AVENUE,,11206,9178381342,"215 MONTROSE AVENUE
BROOKLYN, NY 11206
(40.707629560602214, -73.94039534216647)"
LAUNDRY,1309182,"AI JIE LAUNDROMAT, INC",,FLATLANDS AVENUE,8412 FLATLANDS AVENUE,,11236,7187630777,"8412 FLATLANDS AVENUE
BROOKLYN, NY 11236
(40.637398337832565, -73.91021304880377)"
LAUNDRY,1310616,RAINBOW LAUNDRY SERVICES INC,,20 AVENUE,8403 20 AVENUE,STORE #2,11214,7184495283,"8403 20 AVENUE
BROOKLYN, NY 11214
(40.60571539586976, -73.99706723518557)"
LAUNDRY,1311218,D-STAR LAUNDROMAT INC,,LEGGETT AVENUE,951 LEGGETT AVENUE,,10455,7186187651,"951 LEGGETT AVENUE
BRONX, NY 10455
(40.81556292806337, -73.90031635976126)"
LAUNDRY,1312392,"FRESH MEADOWS LAUNDROMAT AND WASH, INC.",,69 AVENUE,195-15 69 AVENUE,,11365,7187108226,"195 15 69 AVENUE
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
LAUNDRY,1315171,"BEST BRITE LAUNDRY II, INC.",,FLUSHING AVENUE,854 FLUSHING AVENUE,,11206,9178863515,"854 FLUSHING AVENUE
BROOKLYN, NY 11206
(40.70165962418134, -73.93783320807776)"
LAUNDRY,1315692,"7TH AVENUE LAUNDRY, INC.",,7TH AVENUE,491 7TH AVENUE,,11215,7184991183,"491 7TH AVENUE
BROOKLYN, NY 11215
(40.66166969835152, -73.9859055010636)"
LAUNDRY,1315861,"SUNSHINE FRENCH CLEANER, INC",,RICHMOND ROAD,1566 RICHMOND ROAD,,10304,7189872444,"1566 RICHMOND ROAD
STATEN ISLAND, NY 10304
(40.591708158736296, -74.1009345193361)"
LAUNDRY,1320888,SUPER CLEAN LAUNDRY CITY INC,,CHURCH AVENUE,2716 CHURCH AVENUE,,11226,7184629819,"2716 CHURCH AVENUE
BROOKLYN, NY 11226
(40.65063917106905, -73.95225923879296)"
LAUNDRY,1321747,LUCIA'S DRY CLEANER & LAUNDROMAT CORP.,,LIBERTY AVENUE,111-08 LIBERTY AVENUE,,11419,7184410725,"111 08 LIBERTY AVENUE
RICHMOND HILL, NY 11419
(40.68871379040917, -73.82288833053201)"
LAUNDRY,1322144,YING LI & JIAN HUA LIN,D & E LAUNDROMAT,EAST   53 STREET,314 EAST   53 STREET,,11203,9172028643,"314 53 STREET
BROOKLYN, NY 11203
(40.65211045448057, -73.92753269220802)"
LAUNDRY,1323123,TAVERAS LAUNDROMAT CORP.,,111 STREET,42-15 111 STREET,,11368,7185051315,"42 15 111 STREET
QUEENS, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1324388,WINGS AT BROOME LAUNDROMAT INC,,BROOME STREET,299B BROOME STREET,,10002,2129415830,"299B BROOME STREET
NEW YORK, NY 10002
(40.71869598385837, -73.99213111775157)"
LAUNDRY,1338315,ASTORIA CLEANERS INC,,31 STREET,23-17 31 STREET,,11105,7182749247,"23 17 31 STREET
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
LAUNDRY,1338357,GRAHAM LAUNDROMAT INC,,GRAHAM AVENUE,489 GRAHAM AVENUE,,11222,7183899727,"489 GRAHAM AVENUE
BROOKLYN, NY 11222
(40.72015854337044, -73.94607764854312)"
LAUNDRY,1338583,CRYSTAL LAUNDRY & CLEANERS INC,,2 AVENUE,1978 2 AVENUE,,10029,7186802993,"1978 2 AVENUE
NEW YORK, NY 10029
(40.787844854691286, -73.944476043419)"
LAUNDRY,1338617,"QURESHI, SHAH",SHAH LAUNDROMAT,36 AVENUE,30-08 36 AVENUE,,11106,7184721944,"30 08 36 AVENUE
LONG ISLND CITY, NY 11106
(40.761699790013324, -73.9316632529567)"
LAUNDRY,1338645,"JJ & MH, INC.",,THAYER STREET,3 THAYER STREET,,10040,5514048486,"3 THAYER STREET
NEW YORK, NY 10040
(40.86138037764331, -73.92570251042956)"
LAUNDRY,1338884,JSJ LAUNDROMAT INC.,,8 AVENUE,2707 8 AVENUE,,10030,2015662664,"2707 8 AVENUE
NEW YORK, NY 10030
(40.822118133375525, -73.9424889038245)"
LAUNDRY,1339092,"HUDSON KIM CLEANERS, INC",,HUDSON STREET,462 HUDSON STREET,,10014,2122424518,"462 HUDSON STREET
NEW YORK, NY 10014
(40.731648037863586, -74.00657780098602)"
LAUNDRY,1339355,DO RIGHT ENTERPRISE INC,,100 STREET,54-06 100 STREET,,11368,3478374948,"54 06 100 STREET
REGO PARK, NY 11368
(40.749678220373596, -73.85304068857687)"
LAUNDRY,1339830,WATERFRONT LAUNDRY INC,,VAN BRUNT STREET,282 VAN BRUNT STREET,,11231,6463028844,"282 VAN BRUNT STREET
BROOKLYN, NY 11231
(40.6798250304523, -74.01003997234181)"
LAUNDRY,1340585,"LINES BUILDER COMPANY, LLC",,CASTLETON AVENUE,1283 CASTLETON AVENUE,,10310,9149213318,"1283 CASTLETON AVENUE
STATEN ISLAND, NY 10310
(40.6339261404843, -74.1253788436617)"
LAUNDRY,1341275,"PAN, KER CHUNG",W R LAUNDROMATE,EAST    4 STREET,112 EAST    4 STREET,,10003,2125981800,"112 4 STREET
NEW YORK, NY 10003
(40.7256387499246, -73.98814712116177)"
LAUNDRY,1341324,KINGSTON LAUNDROMAT LLC,,KINGSTON AVENUE,129 KINGSTON AVENUE,,11213,3476635100,"129 KINGSTON AVENUE
BROOKLYN, NY 11213
(40.675469820584034, -73.9415788671168)"
LAUNDRY,1341443,"TRIPLE G USA, INC",,FRANCIS LEWIS BOULEVARD,4717 FRANCIS LEWIS BOULEVARD,,11361,7182293805,"4717 FRANCIS LEWIS BOULEVARD
BAYSIDE, NY 11361
(40.752768725716734, -73.78009930315751)"
LAUNDRY,1341501,NEW ASTORIA LAUNDROMAT INC,,NEWTOWN AVE,29-27 NEWTOWN AVE,1ST,11102,3475924396,"29 27 NEWTOWN AVE
ASTORIA, NY 11102
(40.77152402451418, -73.92643545073543)"
LAUNDRY,1341923,"SHIRTS KIM, INC.",,EAST  138 STREET,679 EAST  138 STREET,,10454,7187420107,"679 138 STREET
BRONX, NY 10454
(40.80534646069304, -73.91390142943527)"
LAUNDRY,1341975,TIP TOP LAUNDRYMAT INC,,LEFFERTS BOULEVARD,111-07 LEFFERTS BOULEVARD,,11420,7183224400,"111 07 LEFFERTS BOULEVARD
S OZONE PARK, NY 11420
(40.67334524268887, -73.81770717164864)"
LAUNDRY,1343128,7TH AVE SUDS L.L.C.,,ADAM CLAYTON POWELL BOULEVARD,2477 ADAM CLAYTON POWELL BOULEVARD,,10030,7187877642,"2477 ADAM CLAYTON POWELL BOULEVARD
NEW YORK, NY 10030
(40.82083430492432, -73.93950450729648)"
LAUNDRY,1343147,"GREAT STAR LAUNDRY, INC.",,SENECA AVENUE,970 SENECA AVENUE,,11385,2122676633,"970 SENECA AVENUE
RIDGEWOOD, NY 11385
(40.69963965088363, -73.90239258702798)"
LAUNDRY,1344142,3607 BROADWAY REALTY LLC,,BROADWAY,3607 BROADWAY,,10031,7182670300,"3607 BROADWAY
NEW YORK, NY 10031
(40.82877300024472, -73.94886473492198)"
LAUNDRY,1344178,RIVERDALE LAUNDRY INC,,RIVERDALE AVENUE,3714B RIVERDALE AVENUE,,10463,7187964144,"3714B RIVERDALE AVENUE
BRONX, NY 10463
(40.88679960483991, -73.90703368865762)"
LAUNDRY,1344184,A.V. CHON INC,,CANAL ST,86 CANAL ST,,10304,6464062447,"86 CANAL ST
STATEN ISLAND, NY 10304
(40.626585319471246, -74.0763287128446)"
LAUNDRY,1345555,"L C EVER BEST, INC",,AVENUE U,302 AVENUE U,,11223,6463385222,"302 AVENUE
BROOKLYN, NY 11223
(40.596939623165156, -73.97331147204676)"
LAUNDRY,1346015,MANSOUR LAUNDRY COR.,,FLATLANDS AVENUE,8115 FLATLANDS AVENUE,,11236,7183257960,"8115 FLATLANDS AVENUE
BROOKLYN, NY 11236
(40.63613701722094, -73.9124632775955)"
LAUNDRY,1346124,"MR. CLEAN RITE LAUNDROMAT 45TH, INC",,81 STREET,42-64 81 STREET,,11373,9178644606,"42 64 81 STREET
ELMHURST, NY 11373
(40.73871040256307, -73.87835115518163)"
