Trade Code,Trade Description,Vendor Name,Address,City,State,Zip,Phone,Fax,Contact Person,MBE,WBE,LBE,>1M,Prequalified Date
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Alliance Construction Consultants, Inc",111 Great Neck Road,Great Neck,NY,11021,516-773-1080,516-773-1084,Josh Keller,N,N,N,Y,08/05/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),ARMAND CORPORATION,45 West 36th Street,New York,NY,10018,646-895-0897,212-643-3456,Barbara Armand,Y,Y,N,Y,01/12/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),BFI Construction Corp.,30  West 26th Street,New York,NY,10010,212-929-3610,212-929-5077,Stan Winnick,N,N,N,Y,04/07/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Blaze Construction Services, Inc.",39 Meadow Glen Road,Ft. Salonga,NY,11768,631-292-2086,631-292-2087,Carolyn M. Chionch,N,Y,N,Y,04/20/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"C&H Rentals & Leasing, LLC",240 Jamaica Avenue,Medford,NY,11763,631-774-2170,631-758-0632,Richard Cocchiaro,N,N,N,Y,02/26/2016
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"CES CONSULTANTS, INC.",N/A 555 8th Avenue,New York,NY,10018,718-207-3711,718-305-4119,Carolina Pena,Y,N,N,Y,04/09/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),ConRac Construction Group LLC,1895 Walt Whitman Road,Melville,NY,11747,516-523-0012,631-454-1212,Connie Racanelli,N,Y,N,Y,01/05/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"CONSTRUCTION SPECIALTY SVCS., LLC",4508 Atlantic Avenue,Long Beach,CA,90807,888-438-1666,562-684-0449,Douglas J. Flinn,N,N,N,Y,10/19/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Dansure, Inc.",600 Anton Blvd.,Costa Mesa,CA,92626,714-642-4267,888-551-2979,James Larsen,N,N,N,Y,01/30/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"GIBBONS, ESPOSITO & BOYCE ENGINEERS, PC",50 CHARLES LINDBERGH BLVD,UNIONDALE,NY,11553,516-222-4522,516-222-4572,Joseph Celentano,N,N,N,Y,06/20/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"InVision Engineers, P.C.",16  Manley Road,Pennington,NJ,08534,609-233-8686,609-818-1966,Nazhat Aboobaker,Y,Y,N,Y,08/26/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"J.M.V. ASSOCIATES, L.L.C.",38-39 BELL BOULEVARD,BAYSIDE,NY,11361,718-631-0006,718-631-7805,JACQUELINE VELEZ,Y,Y,N,Y,09/24/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"JANET R. DUGGAN & ASSOCIATES, INC.",121  King Street,Chappaqua,NY,10514,914-238-3674,914-238-1643,Jacquie Meyer,N,Y,N,Y,08/17/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"JCMS, INC.",1741 Whitehorse-Mercerville Ro,Mercerville,NJ,08619,609-631-0700,609-631-0808,Jayanta Dutta,Y,N,N,Y,07/19/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),JED Engineering P.C.,500 Rockaway Avenue,Valley Stream,NY,11581,516-256-2310,516-256-2312,J. Evans Doleyres,Y,N,N,N,04/27/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Jonathan Rose Companies, Inc.",551 Fifth Avenue,New York,NY,10176,917-542-3600,917-542-3601,Susan Wallace,N,N,N,Y,09/14/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"KAPRIS, INC",56 Spring Street,Edison,NJ,08820,732-494-2333,848-260-0184,Inderjeet Singh,Y,N,N,N,08/10/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),Laland Baptiste LLC,8513  Coventry Road,Brooklyn,NY,11236,718-629-2477,718-451-0436,Schillivia Laland,Y,Y,N,N,06/21/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"LANDAIR, INC.",39 West 32nd Street,NEW YORK,NY,10001,212-685-9680,212-685-9685,Leonidas Flores,N,Y,N,Y,02/02/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"LEAR, LLC",33-01 38th Avenue,LIC,NY,11101,718-729-9819,718-729-9811,Jody Glick,N,N,N,Y,01/04/2016
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),Mace North America Limited,1001 Avenue of the Americas,New York,NY,10018,212-813-2952,404-233-1800,Dina Silberstein,N,N,N,Y,01/08/2016
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Mako Enterprises, LLC",2025 Broadway,New York,NY,10023,646-719-1175,646-719-1175,Arthur Nusbaum,N,N,N,Y,03/02/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Mu±oz Engineering & Land Surveying, P.C.",505 8th Avenue,New York,NY,10018,212-967-6588,212-268-9464,TIffany Asberry,Y,N,N,Y,04/24/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"Noble Strategy NY, Inc.",2601  Frederick Douglass Blvd.,New York,NY,10030,212-690-4370,212-690-4373,William S. Parrish,Y,N,N,N,04/05/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"NOBLE STRATEGY, LLC",158  WASHINGTON STREET,NEWARK,NJ,07102,973-622-2229,973-622-5556,Jennifer Parrish,Y,N,N,Y,04/14/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),PCA Design Consultants,3391  Country Club Road,Bronx,NY,10465,718-828-8800,718-828-2722,Alan Bolton,Y,N,N,N,05/03/2014
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),PETTIT/CHENOT ASSOCIATES INC.,145 W. Main Street,Tustin,CA,92780,714-730-0933,714-730-1894,Michelle Pettit,N,N,N,Y,07/01/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),Strand Consulting Corporation,8 SLOPE LANE,HAUPPAUGE,NY,11788,631-805-3179,631-418-8354,NAYANA MEHTA,Y,Y,N,Y,09/29/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"THE MCCLOUD GROUP, LLC",100 Hudson Street,Hoboken,NJ,07030,201-222-7769,201-222-3491,Robert A. McCloud,Y,N,N,Y,04/10/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),V.J. ASSOCIATES INC. OF SUFFOLK,100 Duffy Avenue,Hicksville,NY,11801,516-932-1010,516-932-8520,Vijay Desai,Y,N,N,Y,11/26/2015
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),VJB CONSTRUCTION CORP.,555 8th Avenue,NEW YORK,NY,10018,212-268-4364,212-268-7974,VINCENT J. BAGNOLI,N,N,N,Y,05/18/2013
36000,CONSTR RELATED SRVCS (USE W/PROFILE CODES),"W. Allen Engineering, PLLC",2944  Yates ave,bronx,NY,10469,917-295-8275,718-652-1031,Wayne L. Allen,Y,N,N,Y,08/16/2014
,,,,,,,,,,,,,,
37000,TOPOGRAPHICAL MAPPING,GEOD CORPORATION,24 KANOUSE ROAD,NEWFOUNDLAND,NJ,07435,973-697-2122,973-833-6433,Janet Maas,N,N,N,Y,05/25/2013
37000,TOPOGRAPHICAL MAPPING,"HAKS ENGINEERS, ARCHITECTS & LAND SURVEYORS PC",40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,03/16/2014
37000,TOPOGRAPHICAL MAPPING,"MERCATOR LAND SURVEYING, LLC",175 West 93rd Street,New York City,NY,10025,646-837-0787,212-504-2602,Helen Serebin,N,N,N,Y,02/04/2016
37000,TOPOGRAPHICAL MAPPING,"N & P Engineers & Land Surveyor, PLLC",572 Walt Whitman Road,Melville,NY,11747,631-427-5665,631-673-4163,Gregory D. Peterma,N,N,N,Y,02/20/2016
,,,,,,,,,,,,,,
37001,ACOUSTICAL/NOISE ABATEMENT,"AKRF, INC.",440 Park Avenue South,NEW YORK,NY,10016,646-388-9701,212-779-9721,Edythe Scott,N,N,N,Y,08/24/2013
37001,ACOUSTICAL/NOISE ABATEMENT,"ARCHITECTURAL TESTING, INC.",130 DERRY COURT,YORK,PA,17406,717-764-7700,717-761-4129,Patty Gordon,N,N,N,Y,04/07/2014
37001,ACOUSTICAL/NOISE ABATEMENT,"DF GIBSON ARCHITECTS, PC.",36 West 37th Street,New York,NY,10018,212-400-6210,212-937-8503,David Gibson,N,N,N,Y,03/12/2015
37001,ACOUSTICAL/NOISE ABATEMENT,LEWIS S. GOODFRIEND & ASSOCIATES,760 Route 10 West,Whippany,NJ,07981,973-560-0090,973-560-1270,Matthew T. Murello,N,N,N,Y,12/02/2013
37001,ACOUSTICAL/NOISE ABATEMENT,OSTERGAARD  ASSOCIATES,200 EXECUTIVE DRIVE,WEST ORANGE,NJ,07052,973-731-7002,973-731-6680,Edward Clark,N,N,N,Y,10/26/2014
37001,ACOUSTICAL/NOISE ABATEMENT,"T. STEELE CONSTRUCTION, INC.",109 Herricks Road,Garden City Park,NY,11040,516-568-2809,516-775-5641,Pam DiMarco,N,N,N,N,07/26/2014
,,,,,,,,,,,,,,
37002,ADA COMPLIANCE,"ALAN GAYNOR + COMPANY, P.C.",434 BROADWAY,NEW YORK,NY,10013,212-334-0900,212-966-8652,Michele Boddewyn,N,Y,N,Y,06/20/2015
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37005,ASBESTOS INSPECTION,CREATIVE ENVIRONMENT SOLUTIONS CORP,39 West 37th Street,New York,NY,10018,212-290-6323,212-290-6325,Victoria Drozdov,N,N,N,Y,08/17/2015
37005,ASBESTOS INSPECTION,"TRC ENGINEERS, INC.",1430 Broadway,NEW YORK,NY,10018,212-221-7822,212-221-7840,David Glass,N,N,N,Y,10/24/2015
,,,,,,,,,,,,,,
37006,ASBESTOS MNGMNT PLANNER/DESIGN,"MERRITT ENGINEERING CONSULTANTS, PC",28-08  Bayside Lane,Bayside,NY,11358,718-767-0923,718-767-4920,HEATHER FULLER,N,N,N,Y,04/08/2013
37006,ASBESTOS MNGMNT PLANNER/DESIGN,"TRC ENGINEERS, INC.",1430 Broadway,NEW YORK,NY,10018,212-221-7822,212-221-7840,David Glass,N,N,N,Y,10/24/2015
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37020,Computer Aided Design & Drafting (CADD),Ziggurat Solutions LLC,60  North Prospect Ave.,Lynbrook,NY,11563,212-729-5799,646-786-4201,Yariv Kafri,N,N,N,Y,06/15/2013
,,,,,,,,,,,,,,
37021,CONSTRUCTION MANAGEMENT,Ecosystem-LiRo Energy Group Joint Venture,111 Broadway,New York,NY,10006,516-938-5476,516-937-5421,Marcella Diaz,N,N,N,Y,10/18/2014
37021,CONSTRUCTION MANAGEMENT,"EPIC MANAGEMENT, INC.",136 Eleventh Street,Piscataway,NJ,08854,212-601-2610,212-601-2610,Dennis Hagerty,N,N,N,Y,01/03/2016
,,,,,,,,,,,,,,
37022,CONTROLLED INSPECTION,"A.G. CONSULTING ENGINEERING,  PC",131 WEST 33rd STREET,NEW YORK,NY,10001,212-268-0950,212-268-7497,Ariganjan Guleria,Y,N,N,Y,08/12/2013
37022,CONTROLLED INSPECTION,"DISTINCT ENGINEERING SOLUTIONS, INC.",656  Georges Road,North Brunswick,NJ,08902,732-658-1052,732-398-1699,"Ram Tirumala, P.E.",Y,N,N,Y,11/16/2015
37022,CONTROLLED INSPECTION,EVANS HEINTGES ARCHITECTS  PLLC,440 Park Avenue South,New York,NY,10016,212-652-2960,212-691-7088,"Robert Evans, AIA",N,N,N,Y,03/06/2015
37022,CONTROLLED INSPECTION,"Future Tech Consultants of New York, Inc.",52 EAST 2ND STREET,MINEOLA,NY,11501,516-355-0168,516-355-0271,John Rivera,N,N,N,Y,06/28/2014
37022,CONTROLLED INSPECTION,"HAIDER ENGINEERING, P.C.",755 Merrick Road,Baldwin,NY,11510,516-378-2278,516-378-4147,"SYED HAIDER, P.E.",Y,N,N,Y,03/14/2014
37022,CONTROLLED INSPECTION,Langan Eng Environmental Surveying & Landscape Arch DPC,360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. leventis,N,N,N,Y,12/31/2015
37022,CONTROLLED INSPECTION,"LANGAN ENG. & ENVIRONMENTAL SVCS., Inc.",360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. Leventis,N,N,N,Y,10/05/2015
37022,CONTROLLED INSPECTION,"MERRITT ENGINEERING CONSULTANTS, PC",28-08  Bayside Lane,Bayside,NY,11358,718-767-0923,718-767-4920,HEATHER FULLER,N,N,N,Y,04/08/2013
37022,CONTROLLED INSPECTION,"Metric Consulting and Inspection, Inc.",184 Engineers Drive,Hicksville,NY,11801,516-433-7454,516-433-7455,Thomas S. Kalb,N,N,N,Y,12/22/2013
37022,CONTROLLED INSPECTION,"MUNICIPAL TESTING LABORATORY, INC",375 RABRO DRIVE,HAUPPAUGE,NY,11788,631-761-5555,631-761-5560,Steven Jaycox,N,N,N,Y,07/05/2015
37022,CONTROLLED INSPECTION,TECTONIC ENGR & SURVEY'G CONSLT PC,29-16 40th Avenue,Long Island City,NY,11101,718-391-9200,718-391-0607,"Ayman Baki, P.E.",N,N,N,Y,03/02/2014
37022,CONTROLLED INSPECTION,"Universal Testing & Inspection Services, Inc.",73 Otis Street,West Babylon,NY,11704,631-491-5252,631-491-5959,Larry A. Mercardan,N,N,N,Y,11/18/2014
,,,,,,,,,,,,,,
37023,COST ESTIMATING,ACCU COST CONSTRUC CONSULTNTS INC,575 Eighth Avenue,NEW YORK,NY,10018,212-687-2121,212-687-2323,Patricia Neumann,N,Y,N,Y,03/09/2015
37023,COST ESTIMATING,Construction Cost Services Inc,33 GABRIEL''S  PATH,POUGHQUAG,NY,12570,845-478-2036,845-478-2036,Chandidas Sanyal,Y,N,N,Y,09/14/2013
37023,COST ESTIMATING,"COST CONCEPTS, INC.",104 Bedell Pl,Melville,NY,11747,631-423-7960,631-423-7963,Alex Kaplan,N,N,N,Y,06/23/2014
37023,COST ESTIMATING,"DISTINCT ENGINEERING SOLUTIONS, INC.",656  Georges Road,North Brunswick,NJ,08902,732-658-1052,732-398-1699,"Ram Tirumala, P.E.",Y,N,N,Y,11/16/2015
37023,COST ESTIMATING,"Ellana, Inc.",32 Broadway,New York,NY,10004,212-971-0936,212-361-6169,Ella Bereznitsky,N,Y,N,Y,05/02/2014
37023,COST ESTIMATING,"FAITHFUL & GOULD, INC.",11 East 26th Street,New York,NY,10010,212-252-7070,212-213-1138,Greg Dimech,N,N,N,Y,01/27/2015
37023,COST ESTIMATING,"G. P. Shah Associates, Inc.",4 Forest Ct.,Patchogue,NY,11772,631-569-2054,631-758-7596,Gargi P. Shah,Y,Y,N,Y,05/26/2013
37023,COST ESTIMATING,"HAKS ENGINEERS, ARCHITECTS & LAND SURVEYORS PC",40 Wall Street,New York,NY,10005,212-747-1997,212-747-1960,Howard Chynsky,Y,N,N,Y,03/16/2014
37023,COST ESTIMATING,"HILL INTERNATIONAL, INC.",303 Lippincott Centre,Marlton,NJ,08053,856-810-6290,856-810-0404,Stuart S. Richter,N,N,N,Y,09/21/2013
37023,COST ESTIMATING,"IH ENGINEERS, P.C.","103 College Road East, 1st Flo",Princeton,NJ,08540,609-734-8400,609-734-8405,Iftekhar Hossain,Y,N,N,Y,05/03/2013
37023,COST ESTIMATING,"JCMS, INC.",1741 Whitehorse-Mercerville Ro,Mercerville,NJ,08619,609-631-0700,609-631-0808,Jayanta Dutta,Y,N,N,Y,07/19/2014
37023,COST ESTIMATING,Mace North America Limited,1001 Avenue of the Americas,New York,NY,10018,212-813-2952,404-233-1800,Dina Silberstein,N,N,N,Y,01/08/2016
37023,COST ESTIMATING,"McKissack/Hill, A Joint Venture",One Penn Plaza,New York,NY,10119,856-810-6279,212-244-3740,Gregg Metzinger,N,N,N,Y,10/20/2014
37023,COST ESTIMATING,"Nasco Construction Services, Inc.",200 Business Park Drive,Armonk,NY,10504,914-765-0984,914-765-0538,Joan Dretler,N,Y,N,N,10/11/2015
37023,COST ESTIMATING,"NOBLE STRATEGY, LLC",158  WASHINGTON STREET,NEWARK,NJ,07102,973-622-2229,973-622-5556,Jennifer Parrish,Y,N,N,Y,04/14/2013
37023,COST ESTIMATING,"STV CONSTRUCTION, INC.",225 Park Ave South,New york,NY,10003,212-614-3319,212-254-1089,Steven Pressler,N,N,N,Y,02/14/2016
37023,COST ESTIMATING,"Toscano Clements Taylor, LLC",16 Oakwood Road,Huntington,NY,11743,631-392-1400,631-392-1399,Kimberlee Toscano,N,Y,N,Y,09/04/2015
37023,COST ESTIMATING,V.J. ASSOCIATES INC. OF SUFFOLK,100 Duffy Avenue,Hicksville,NY,11801,516-932-1010,516-932-8520,Vijay Desai,Y,N,N,Y,11/26/2015
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37031,ELEVATORS/ESCALATORS/PEOPLE-MOVERS,AB CONSULTING,34 SCANDIA ROAD,CONGERS,NY,10920,845-268-0170,845-268-0170,Mr. Bharat Patel,Y,N,N,N,03/05/2015
37031,ELEVATORS/ESCALATORS/PEOPLE-MOVERS,"Boca Group International, Inc.",200 PARK AVENUE,NEW YORK,NY,10166,212-983-7010,212-983-7011,RICHARD WERNON,N,N,N,Y,11/04/2013
37031,ELEVATORS/ESCALATORS/PEOPLE-MOVERS,"JOHN A. VAN DEUSEN & ASSOCIATES, INC.","7 Penn Plza., 370 7th Av",New York,NY,10001,973-994-9220,212-268-9099,Jill S. Golub,N,N,N,Y,10/12/2013
,,,,,,,,,,,,,,
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,About Energy Solutions LLC,3085 South Western blvd,Orchard Park,NY,14127,914-750-5833,888-750-5838,Peter Kitchin,N,N,N,Y,01/26/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"AECOM USA, INC.",605 3RD AVENUE,NEW YORK,NY,10158,212-763-4598,212-366-6214,Ehab Shehata,N,N,N,Y,12/14/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Ameresco, Inc.",25 Melville Park Road,Melville,NY,11747,845-561-2260,631-249-7532,Richard Kohrs,N,N,N,Y,10/13/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Applied Energy Management, Inc.",45 West 21st Street,New York,NY,10010,212-328-3360,704-892-5907,Albert DiGuilio,N,N,N,Y,08/05/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,BES Group Inc.,275  Seventh Avenue,New York,NY,10001,917-400-9777,866-806-6804,Beatriz Quinones,N,N,N,Y,09/27/2015
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Ecosystem Energy Services USA, Inc.",11 Penn Plaza,New York,NY,10001,646-599-7833,212-946-2808,Melissa Goyette,N,N,N,Y,09/23/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,Ecosystem-LiRo Energy Group Joint Venture,111 Broadway,New York,NY,10006,516-938-5476,516-937-5421,Marcella Diaz,N,N,N,Y,10/18/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"EME Consulting Engineering Group, LLC",159  West 25th Street,New York,NY,10001,212-529-5969,212-529-6023,Michael McNamara,N,N,N,Y,12/13/2013
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,ESCO Energy Services Company,309 Pittsfield Road,Lenox,MA,01223,413-551-0055,413-551-0001,Travis DuPont,N,N,N,Y,06/19/2015
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,H2O Applied Technologies LLC,50 Federal Street,Boston,MA,02110,617-428-8681,617-249-0707,Cynthia Stillnger,N,Y,N,Y,02/26/2016
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Honeywell International, Inc",5 Dakota Drive,Lake Success,NY,11042,516-302-9480,516-302-9414,Terence Guiry,N,N,N,Y,11/04/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"JOHNSON CONTROLS, INC.",777 Terrace Avenue,Hasbrouck Heights,NJ,07604,201-462-0700,201-462-0701,Robert Sutter,N,N,N,Y,03/11/2013
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Landmark Electrical and Mechanical Services, LLC",129  West 27th Street,New York,NY,10010,212-328-3360,212-328-3361,Albert Diguilio,N,N,N,Y,09/20/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Luthin Associates, Inc.",535  Main Street,Allenhurst,NJ,07711,732-774-0005,732-774-0049,Catherine Luthin,N,Y,N,Y,05/10/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,Noresco LLC,450  West 33rd Street,New York,NY,10001,732-289-1638,732-590-0129,Kevin Duffy,N,N,N,Y,11/10/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Schneider Electric Buildings Americas, Inc.",210 Meadowlands Parkway,SECAUCUS,NJ,07094,201-348-9240,646-370-4687,Nina Lombardi,N,N,N,Y,06/23/2013
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"VIRIDIAN ENERGY & ENVIRONMENTAL, LLC",50 WASHINGTON STREET,Norwalk,CT,06854,203-299-1411,203-299-1656,Heidi Crute,N,N,N,Y,04/19/2014
37032,ENERGY CONSERVATION/NEW ENERGY SOURCES,"Wendel Energy Services, LLC",898 Veterans Memorial Highway,Hauppauge,NY,11788,--,631-234-1796,Alan Giantomaso,N,N,N,Y,08/18/2014
,,,,,,,,,,,,,,
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"AKRF, INC.",440 Park Avenue South,NEW YORK,NY,10016,646-388-9701,212-779-9721,Edythe Scott,N,N,N,Y,08/24/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"Conetec, Inc.",436 COMMERCE LANE,WEST BERLIN,NJ,08091,856-767-8600,856-767-4008,Bruce Miller,N,N,N,Y,07/28/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"DISTINCT ENGINEERING SOLUTIONS, INC.",656  Georges Road,North Brunswick,NJ,08902,732-658-1052,732-398-1699,"Ram Tirumala, P.E.",Y,N,N,Y,11/16/2015
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"Environmental Liability Management, LLC","267 Broadway, Fifth Floor",New York,NY,10007,212-962-4301,212-962-4302,Richard Kampf,N,N,N,Y,04/27/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"Equity Environmental Engineering, LLC",4 Gold Mine Road,Flanders,NJ,07836,973-527-7451,973-858-0280,James Heineman,N,N,N,Y,11/02/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,Langan Eng Environmental Surveying & Landscape Arch DPC,360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. leventis,N,N,N,Y,12/31/2015
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"LANGAN ENG. & ENVIRONMENTAL SVCS., Inc.",360 West 31st Street,New York,NY,10001,212-479-5402,212-479-5444,George E. Leventis,N,N,N,Y,10/05/2015
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"Laurel Environmental Associates, Ltd",53  W. Hills Road,Huntington,NY,11746,631-673-0612,631-427-5323,Scott Yanuck,N,N,N,Y,12/06/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"MERRITT ENGINEERING CONSULTANTS, PC",28-08  Bayside Lane,Bayside,NY,11358,718-767-0923,718-767-4920,HEATHER FULLER,N,N,N,Y,04/08/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,"MFS Consulting Engineer, PLLC",20 West Street,New York,NY,10004,908-922-4874,866-517-7413,Kayla Steinbach,Y,N,N,Y,02/22/2016
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,Spectrum Coverage Corp.,323 Merrick Avenue,Merrick,NY,11566,516-546-1100,516-213-8156,Jill Haimson,N,Y,N,Y,05/27/2013
37033,ENVMNTL IMPACT STUDIES/ASSESS/STMNTS,STV Incorporated,225 PARK AVENUE SOUTH,NEW YORK,NY,10003,212-777-4400,212-529-5237,Nadine Roper,N,N,N,Y,11/08/2014
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37036,FIRE PROTECTION,FIRST WOMEN'S FIRE SYSTEMS CORP.,535 E. 86 St,New York,NY,10028,212-570-5049,212-517-5555,Laura B. Israel-Wa,N,Y,N,Y,06/29/2015
,,,,,,,,,,,,,,
37037,FORENSIC ENGINEERING,AXIS DESIGN GROUP INTERNATIONAL LLC,744  BROAD ST,NEWARK,NJ,07102,973-242-2626,973-242-2676,Narendra Shah,Y,N,N,Y,08/25/2013
,,,,,,,,,,,,,,
37041,GRAPHIC DESIGN/SIGNAGE,"The Berman Group, Inc.",380 Lexington Avenue,New York,NY,10168,212-450-7300,212-450-7301,Sarah Berman,N,N,N,Y,03/30/2014
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
37047,HISTORICAL PRESERVATION,"BUILDING CONSERVATION ASSOCIATES, INC.",44 East 32nd Street,New York,NY,10016,212-777-1300,212-777-1606,Beth Bailly,N,N,N,Y,05/18/2015
37047,HISTORICAL PRESERVATION,"LI/SALTZMAN ARCHITECTS, P.C.",62 WHITE STREET,NEW YORK,NY,10013,212-941-1838,212-941-1834,Judith Saltzman,N,Y,N,Y,08/15/2015
,,,,,,,,,,,,,,
37055,INTERIOR DESIGN,"Applied Design Initiative, LLC",1115 Broadway,NY,NY,10010,212-633-6566,212-633-6656,Allan A. Teran,N,N,N,Y,09/17/2013
37055,INTERIOR DESIGN,"Halsey, McCormack & Helmer, Inc.",39 West 13th Street,NEW YORK,NY,10011,212-651-6325,212-938-1267,Steven B. Bleiweis,N,N,N,N,01/24/2014
37055,INTERIOR DESIGN,Luminosus Designs LLC,1861 Muliner Ave,Bronx,NY,10462,646-431-3155,646-349-2097,Mimi Fong,Y,Y,N,Y,04/26/2014
37055,INTERIOR DESIGN,Nicole Migeon Architect PLLC.,441 East 12th Street,New York,NY,10009,212-253-2820,212-253-2840,Nicole Migeon,N,Y,N,Y,06/19/2015
,,,,,,,,,,,,,,
37056,IRRIGATION/DRAINAGE,"Pacific Lawn Sprinklers, Inc.",22-42  129th Street,College Point,NY,11356,718-312-3837,888-329-7224,Jennifer Moran,N,N,N,N,04/22/2014
,,,,,,,,,,,,,,
37057,KITCHENS,"SKOLODZ & ASSOCIATES, LTD.",32 BAYVILLE PARK BLVD.,BAYVILLE,NY,11709,516-628-1414,516-628-1414,HARRY T. SKOLODZ,N,N,N,Y,07/20/2013
,,,,,,,,,,,,,,
37059,LANDSCAPE ARCHITECTURE,"ABEL BAINNSON BUTZ, LLP",80 8TH AVENUE,NEW YORK,NY,10011,212-206-0630,212-645-0048,John Butz,N,N,N,Y,03/15/2013
37059,LANDSCAPE ARCHITECTURE,"Dirtworks Landscape Architecture, PC",200 Park Avenue South,New York,NY,10003,212-529-2263,212-505-0904,Deanna C Medina,N,N,N,Y,08/10/2013
37059,LANDSCAPE ARCHITECTURE,HM WHITE SITE RLA PC,107 Grand St,NEW YORK,NY,10013,212-868-9411,212-868-9415,Sam Lawrence,N,N,N,Y,10/15/2015
