BORO,BLOCK,LOT,PARCEL_NAME,PARCEL_ADDRESS,JURIS,Jurisdiction Description,RPAD,RPAD_DESCRIPTION,PROP_FRONT,PROP_DEPTH,PROP_SQFT,IRREG,BLD_FRONT,BLD_DEPTH,BLD_SQFT,NUM_BLD,FLOORS,CD,COUNCIL_DISTRICT,COUNCILMEMBER_NAME,PR_ZONE,OV_ZONE,SD_ZONE,BBL,WATERFRONT,URBAN RENEWAL SITE,Agency,Owned/Leased,Primary Use Text,Final Commitment Text,Agreement (Lease-Out)
5,6145,300,,655 ROSSVILLE AVENUE,,,K6,SHOPPING CENTER W/PARKING FACILS,78,398,136580,I,,,32050,1,,3,51,VINCENT IGNIZIO,R3X,C1-2,SRD,5061450300,,,CB503,L,AGCY OFFICE,,
1,784,41,,00446-56 7 AVENUE,,,O4,OFFICE BLDG/TOWER TYPE,108,60,15001,I,106,126,491253,1,46,5,3,CHRISTINE C. QUINN,C6-4,,MID,1007840041,,,CB105,L,AGCY OFFICE,,
4,2352,22,AGENCY PARKING/SANITATION,59-07 59 STREET,,,G7,ONE OR TWO CAR GARAGE,200,182,36000,,,,,,,2,26,JAMES VAN BRAMER,M1-1,,,4023520022,,,SANIT,L,OUTDOOR PKNG-AGENCY,,
3,5711,40,COMM BD 12,5918 13 AVENUE,,,G9,MISCELLANEOUS,100,100,10000,,100,100,10000,1,1,12,44,DAVID G. GREENFIELD,M1-1,,,3057110040,,,CB312,L,AGCY OFFICE,,
4,11663,33,,115-01 LEFFERTS BOULEVARD,,,O1,OFCE BLG/FIREPROOF TO 9 STORIES,60,100,6000,I,60,50,6000,1,2,10,28,RUBEN WILLS,R3-2,C2-2,,4116630033,,,CB410,L,AGCY OFFICE,,
5,2820,95,,1 EDGEWATER STREET,,,T1,"AIRPORT,AIR FIELDS, TERMINALS",1034,1625,795385,I,320,120,255880,3,7,1,49,DEBORAH ROSE,M2-1,,,5028200095,Y,,ELECT,L,AGCY OFFICE,,
3,4746,38,OFFICE BUILDING,1075 RALPH AVENUE,,,K1,ONE STORY STORE BUILDING,171,142,7150,I,133,100,6850,1,1,17,45,JUMAANE WILLIAMS,R5,,,3047460038,,,HLTH,L,AGCY OFFICE,,
3,1282,46,COMM BD 9,890 NOSTRAND AVENUE,,,B8,TWO FAMILY DWELLING W/STORES,20,100,2000,,20,53,3180,1,3,9,35,LETITIA JAMES,R6,C1-3,,3012820046,,,CB309,L,AGCY OFFICE,,
4,1918,1,LEFRAK CITY - OFFICE,59-17 JUNCTION BOULEVARD,,,O3,OFCE BLG 10 FLS & OVER/MAIN AVE,234,172,41380,I,211,153,454645,1,20,4,25,DANIEL DROMM,C4-4,,,4019180001,,,HLTH,L,AGCY OFFICE,,
3,5318,1,DOS SECTION STATION 71,2826 FT HAMILTON PARKWAY,,,K4,STORES/WITH APARTMENTS ABOVE,25,98,4280,I,25,98,7350,1,3,7,39,BRAD LANDER,R5,,OP,3053180001,,,SANIT,L,SECTION STATION,,
2,2678,68,MIXED FINANCE DEVELOPMENT,951-9 PROSPECT AVENUE,,,D6,ELEV APTS/FIREPROOF(W/STORES),151,212,30200,I,,,72093,1,6,3,17,MARIA DEL CARMEN ARROYO,R6,C1-4,,2026780068,,,NYCHA,O,IN USE-RES STRUCTURE,,
4,138,40,COMM BD 2,4322 50 STREET,,,O6,BANK BLDG EXCLUSIVELY FOR BANK,85,100,8260,I,85,100,16500,1,3,2,26,JAMES VAN BRAMER,R7-1,C2-2,,4001380040,,,CB402,L,AGCY OFFICE,,
3,250,44,,16 COURT STREET,,,O3,OFCE BLG 10 FLS & OVER/MAIN AVE,100,125,12500,I,92,125,290440,1,37,2,33,STEPHEN LEVIN,C5-2A,,DB,3002500044,,,PLAN,L,BOROUGH OFFICE,,
4,1918,114,LEFRAK CITY - OFFICE,96-05 HORACE HARDING EXPWY,,,O1,OFCE BLG/FIREPROOF TO 9 STORIES,322,234,69324,I,286,151,263927,1,6,4,25,DANIEL DROMM,C4-4,,,4019180114,,,DEP,L,AGCY EXECUTVE OFFICE,,
4,1918,1,LEFRAK CITY - OFFICE,59-17 JUNCTION BOULEVARD,,,O3,OFCE BLG 10 FLS & OVER/MAIN AVE,234,172,41380,I,211,153,454645,1,20,4,25,DANIEL DROMM,C4-4,,,4019180001,,,DEP,L,AGCY EXECUTVE OFFICE,,
2,3988,18,PARKING ENFORCEMENT,2704 EAST TREMONT AVENUE,,,K2,TWO STORY OR STORE AND OFFICE,51,145,6911,I,51,94,7318,1,2,10,13,JAMES VACCA,R6,C1-4,,2039880018,,,NYPD,L,AGCY OFFICE,,
3,2734,27,COMM BD 1,435 GRAHAM AVENUE,,,C4,WALK UP APTS/OLD LAW TENEMENTS,50,71,3588,,25,50,6970,1,3,1,34,DIANA REYNA,R6A,C2-4,,3027340027,,,CB301,L,AGCY OFFICE,,
4,2585,2,,00000 58 STREET,,,V1,VACANT LAND,100,590,59000,I,100,590,59000,1,1,2,26,JAMES VAN BRAMER,M1-1,,,4025850002,,,HLTH,L,GARAGE,,
1,645,11,THE HIGH LINE,WASHINGTON STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,206,200,32070,I,70,210,206872,1,19,2,3,CHRISTINE C. QUINN,M1-5,,,1006450011,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,646,1,THE HIGH LINE,40 10 AVENUE,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,103,153,15797,,103,153,47392,4,3,2,3,CHRISTINE C. QUINN,M1-5,,,1006460001,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,646,10,THE HIGH LINE,450-06 WEST 14 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,100,103,10325,,100,103,97834,1,15,2,3,CHRISTINE C. QUINN,M1-5,,,1006460010,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,646,20,THE HIGH LINE,439-47 WEST 13 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,122,103,12566,,122,103,30410,2,4,2,3,CHRISTINE C. QUINN,M1-5,,,1006460020,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,689,17,THE HIGH LINE,113-27 10 AVENUE,PARKS,DEPT OF PARKS & RECREATION,G7,ONE OR TWO CAR GARAGE,380,184,76425,I,,,200,1,,4,3,CHRISTINE C. QUINN,C6-4,,WCH,1006890017,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,690,29,THE HIGH LINE,131 10 AVENUE,PARKS,DEPT OF PARKS & RECREATION,G9,MISCELLANEOUS,184,125,23000,,,,,,,4,3,CHRISTINE C. QUINN,C6-2,,WCH,1006900029,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,691,27,THE HIGH LINE,507-09 WEST 19 STREET,PARKS,DEPT OF PARKS & RECREATION,G7,ONE OR TWO CAR GARAGE,50,92,4600,,,,,,,4,3,CHRISTINE C. QUINN,C6-2,,WCH,1006910027,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,691,37,THE HIGH LINE,504-06 WEST 20 STREET,PARKS,DEPT OF PARKS & RECREATION,G6,LICENSED PARKING LOT,50,92,4600,,,,,,,4,3,CHRISTINE C. QUINN,C6-2,,WCH,1006910037,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,692,28,THE HIGH LINE,507-09 WEST 20 STREET,PARKS,DEPT OF PARKS & RECREATION,G2,GARAGE/ONE STORY,50,184,9200,,50,184,9200,1,1,4,3,CHRISTINE C. QUINN,M1-5,,WCH,1006920028,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,693,28,THE HIGH LINE,507-09 WEST 21 STREET,PARKS,DEPT OF PARKS & RECREATION,G6,LICENSED PARKING LOT,50,197,9875,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,WCH,1006930028,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,694,40,THE HIGH LINE,507-09 WEST 22 STREET,PARKS,DEPT OF PARKS & RECREATION,G6,LICENSED PARKING LOT,57,197,12097,I,,,,,,4,3,CHRISTINE C. QUINN,C6-3A,,WCH,1006940040,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,695,27,THE HIGH LINE,511-07 WEST 23 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,40,98,3950,,38,72,39228,1,14,4,3,CHRISTINE C. QUINN,C6-3A,,WCH,1006950027,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,695,28,THE HIGH LINE,511 WEST 23 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,35,98,3456,,,,,,,4,3,CHRISTINE C. QUINN,C6-3A,,WCH,1006950028,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,695,43,THE HIGH LINE,511 WEST 23 STREET,PARKS,DEPT OF PARKS & RECREATION,V1,VACANT LAND,50,98,4937,,,,,,,4,3,CHRISTINE C. QUINN,C6-2A,,WCH,1006950043,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,696,28,THE HIGH LINE,505 WEST 24 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,40,98,3950,,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,WCH,1006960028,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,697,27,THE HIGH LINE,507-09 WEST 25 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,50,197,9875,,50,127,6350,1,1,4,3,CHRISTINE C. QUINN,M1-5,,WCH,1006970027,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,698,28,THE HIGH LINE,507-11 WEST 26 STREET,PARKS,DEPT OF PARKS & RECREATION,G6,LICENSED PARKING LOT,67,98,12225,I,,,,,,4,3,CHRISTINE C. QUINN,M1-5,,WCH,1006980028,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,699,27,THE HIGH LINE,505 WEST 27 STREET,PARKS,DEPT OF PARKS & RECREATION,Z9,OTHER,50,197,17275,I,16,35,612,2,1,4,3,CHRISTINE C. QUINN,C6-3,,WCH,1006990027,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,700,27,THE HIGH LINE,509-15 WEST 28 STREET,PARKS,DEPT OF PARKS & RECREATION,E9,WAREHOUSES/MISCELLANEOUS,125,98,12344,,125,98,12343,1,1,4,3,CHRISTINE C. QUINN,C6-3,,WCH,1007000027,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,700,38,THE HIGH LINE,504 WEST 29 STREET,PARKS,DEPT OF PARKS & RECREATION,V0,VACANT LAND,50,98,4938,,50,98,4938,1,1,4,3,CHRISTINE C. QUINN,C6-3,,WCH,1007000038,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,701,30,THE HIGH LINE,511-03 WEST 29 STREET,PARKS,DEPT OF PARKS & RECREATION,G1,GARAGE - TWO OR MORE STORIES,75,98,7406,,,,,,,4,3,CHRISTINE C. QUINN,C6-3,,WCH,1007010030,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,701,45,THE HIGH LINE,506-16 WEST 30 STREET,PARKS,DEPT OF PARKS & RECREATION,E3,WAREHOUSES/SEMI-FIREPROOF,65,98,6419,,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,WCH,1007010045,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,701,52,THE HIGH LINE,518-22 WEST 30 STREET,PARKS,DEPT OF PARKS & RECREATION,G9,MISCELLANEOUS,75,98,7406,,,,,,,4,3,CHRISTINE C. QUINN,C6-4,,WCH,1007010052,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,712,6,THE HIGH LINE,58-76 10 AVENUE,PARKS,DEPT OF PARKS & RECREATION,,,98,206,20415,,114,51,8022,1,1,4,3,CHRISTINE C. QUINN,M1-5,,,1007120006,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
1,713,1,THE HIGH LINE,410 WEST 16 STREET,PARKS,DEPT OF PARKS & RECREATION,F4,FACTORY/INDUSTRY/SEMI-FIREPROOF,206,800,165200,,206,800,1100533,1,8,4,3,CHRISTINE C. QUINN,M1-5,,,1007130001,,,PARKS,O,RAIL LINE,,SHORT-TERM AGREEMENT
3,1356,59,ST MARY'S HOSPITAL,1291 ST MARKS AVENUE,,,O9,OFFICE BLDGS/MISC,20,96,1920,,20,50,3102,1,2,8,41,DARLENE MEALY,R6,,,3013560059,,,CB308,L,AGCY OFFICE,,
3,4452,40,IS 364/SCHOOL,1462 FREEPORT LOOP,,,G1,GARAGE - TWO OR MORE STORIES,390,210,81900,,721,670,181272,1,4,5,42,CHARLES BARRON,R5,,,3044520040,,,EDUC,L,INTERMEDIATE SCHOOL,,
3,169,9,FRIENDS MEETNG HSE/PACIFIC HS,112-16 SCHERMERHORN STREET,,,W2,"PAROCHIAL SCHOOLS, YESHIVAS",168,99,16632,,65,70,28301,1,3,2,33,STEPHEN LEVIN,C6-2A,,DB,3001690009,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
3,4595,15,PS 398 ANNEX,2-64 EAST 94 STREET,,,D1,ELEV APTS/SEMI-FRPROF W/O STORE,721,460,282400,I,40,200,676350,8,10,17,41,DARLENE MEALY,R6,C1-3,,3045950015,,,EDUC,L,ELEMENTARY SCHOOL,,
3,7020,39,,1701-27 MERMAID AVENUE,,,M9,CHURCHES SYNAGOGUES/MISC,225,185,67573,I,150,120,15272,4,3,13,47,"DOMENIC M. RECCHIA, JR",R6,,,3070200039,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
3,7860,17,,1501-23 COLEMAN STREET,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",490,200,91731,I,133,131,55800,3,3,18,46,LEWIS A. FIDLER,R3-2,,,3078600017,,,EDUC,L,EARLY CHILDHD CENTER,,
3,5220,7,,01073 OCEAN AVENUE,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",219,144,44410,I,61,173,53200,3,5,15,48,MICHAEL C. NELSON,R7A,,,3052200007,,,EDUC,L,EARLY CHILDHD CENTER,,
3,3157,37,,271-83 MELROSE STREET,,,I9,HOSPITALS & HLTH/MISCELLANEOUS,125,100,11875,I,110,64,21120,1,3,4,34,DIANA REYNA,R6,,,3031570037,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
3,1454,54,,1655 ST MARKS AVENUE,,,F9,FACTORY/INDUSTRY  MISCELLANEOUS,91,127,13415,I,91,127,13157,1,1,16,41,DARLENE MEALY,R6,,,3014540054,,,EDUC,L,ELEMENTARY SCHOOL,,
3,747,1,PS 94 ANNEX,411   46 STREET,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",175,118,21500,I,73,95,15475,3,2,7,38,SARA M. GONZALEZ,R7A,C2-4,,3007470001,,,EDUC,L,ELEMENTARY SCHOOL,,
3,3952,1,FUTURE PS 89,265 WARWICK STREET,,,F9,FACTORY/INDUSTRY  MISCELLANEOUS,25,95,2375,,,,13866,1,4,5,37,ERIK MARTIN DILAN,M1-1,,,3039520001,,,EDUC,L,ELEMENTARY SCHOOL,,
3,3952,2,FUTURE PS 89,265 WARWICK STREET,,,V9,VACANT LAND/MISC,25,95,2375,,,,13866,1,4,5,37,ERIK MARTIN DILAN,M1-1,,,3039520002,,,EDUC,L,ELEMENTARY SCHOOL,,
3,3952,45,FUTURE PS 89,265 WARWICK STREET,,,G9,MISCELLANEOUS,51,111,5665,,,,13866,1,4,5,37,ERIK MARTIN DILAN,M1-1,,,3039520045,,,EDUC,L,ELEMENTARY SCHOOL,,
3,3952,47,FUTURE PS 89,265 WARWICK STREET,,,F2,FACTORY/INDUSTRY/SPEC CONSTRUCT,70,99,6550,I,,,13866,1,4,5,37,ERIK MARTIN DILAN,M1-1,,,3039520047,,,EDUC,L,ELEMENTARY SCHOOL,,
3,1267,1,NEW IS & DISTRICT OFFICE,402 EASTERN PARKWAY,,,O9,OFFICE BLDGS/MISC,71,185,16720,I,77,155,57840,1,3,9,35,LETITIA JAMES,C8-2,,,3012670001,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
3,575,3,SOUTH BROOKLYN COMMUNITY HS,179 CONOVER STREET,,,C4,WALK UP APTS/OLD LAW TENEMENTS,150,100,12890,I,150,90,25775,1,6,6,38,SARA M. GONZALEZ,R5,,,3005750003,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,3356,175,,3500 DECATUR AVENUE,,,W1,PUBLIC ELEMENTARY JR & SR HS,119,100,11900,,91,51,7576,1,1,7,11,G. OLIVER KOPPELL,R7-1,C1-3,,2033560175,,,EDUC,L,EARLY CHILDHD CENTER,,
2,2861,63,DAVIDSON AVE. COMMUNITY DCC,1732 DAVIDSON AVENUE,,,P5,COMMUNITY CENTER,100,100,10000,,100,100,25760,1,2,5,16,HELEN D. FOSTER,R7-1,,,2028610063,,,EDUC,L,EARLY CHILDHD CENTER,,
2,3622,16,,1420-40 STORY AVENUE,,,F4,FACTORY/INDUSTRY/SEMI-FIREPROOF,246,242,59751,I,200,200,80313,1,2,9,17,MARIA DEL CARMEN ARROYO,M1-1,,,2036220016,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,2983,15,BOULEVARD INCOME SUPPORT CNTR,1716 SOUTHERN BOULEVARD,,,O9,OFFICE BLDGS/MISC,180,100,18000,,180,100,61200,1,4,3,15,JOEL RIVERA,R7-1,C2-4,,2029830015,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,3188,8,,2392-6 JEROME AVENUE,,,W9,EDUCATION STRUCTURES/MISC,100,99,10123,,100,99,10000,1,1,5,14,FEMANDO CABRERA,R7-1,C2-4,,2031880008,,,EDUC,L,ELEMENTARY SCHOOL,,
2,5531,21,,3450-62 EAST TREMONT AVENUE,,,O9,OFFICE BLDGS/MISC,163,100,16350,,150,100,41260,1,3,10,13,JAMES VACCA,R4-1,C1-2,,2055310021,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,2344,96,HEALTH OPPORTUNITY HS,350 GERARD AVENUE,,,F2,FACTORY/INDUSTRY/SPEC CONSTRUCT,367,198,69313,I,267,99,99950,1,3,1,17,MARIA DEL CARMEN ARROYO,M1-4/R6A,,MX-13,2023440096,,,EDUC,L,SPECIAL EDUC SCHOOL,,
2,3248,62,PS 86,124 EAMES PLACE,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",150,97,14550,I,65,87,14155,1,3,8,14,FEMANDO CABRERA,R6,C1-3,,2032480062,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3246,2,HERBERT H LEHMAN COLLEGE,2901-25 GOULDEN AVENUE,,,W5,CITY UNIVERSITY,2067,180,310000,I,200,100,20000,1,1,8,11,G. OLIVER KOPPELL,R6,,,2032460002,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,3329,124,,3617 BAINBRIDGE AVENUE,,,G1,GARAGE - TWO OR MORE STORIES,80,99,11600,I,80,99,33705,1,3,7,11,G. OLIVER KOPPELL,R7-1,,,2033290124,,,EDUC,L,INTERMEDIATE SCHOOL,,
2,3186,49,PS 291 (AKA PS 91 ANNNEX),2246-60 JEROME AVENUE,,,W6,OTHER COLLEGES AND UNIVERSITIES,167,100,16700,,167,100,33400,1,2,5,14,FEMANDO CABRERA,C8-3,,,2031860049,,,EDUC,L,ELEMENTARY SCHOOL,,
2,2898,1,,1700 WEBSTER AVENUE,,,G4,GAS STA W/ENC LUBE PLANT/WKSHOP,209,155,26046,I,114,157,40962,5,2,3,15,JOEL RIVERA,M1-1,,,2028980001,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,3013,1,PS 66 ANNEX,1021 JENNINGS STREET,,,W4,TRAINING SCHOOLS,289,153,39000,I,69,60,56882,3,3,3,17,MARIA DEL CARMEN ARROYO,M1-1,,,2030130001,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,4006,3,,1125 LEBANON STREET,,,F1,HEAVY MANUFACTURING(FIREPROOF),133,200,41600,I,125,100,66600,1,2,6,15,JOEL RIVERA,M1-1,,,2040060003,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
2,3510,29,,486 HOWE AVE.,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",125,108,13558,,71,89,4978,1,1,9,18,ANNABEL PALMA,R5,,,2035100029,,,EDUC,L,SPECIAL EDUC SCHOOL,,
3,999,46,PS 39 GYMNASIUM,339 8 STREET,,,P4,PAL,50,100,5000,,50,80,6000,1,2,6,39,BRAD LANDER,R6B,,,3009990046,,,EDUC,L,ELEMENTARY SCHOOL,,
2,5901,1,JHS 141,3333 HENRY HUDSON PARKWAY,,,D4,ELEVATOR APT/CO-OPS(NO CONDOS),700,210,133575,I,337,127,718399,1,22,8,11,G. OLIVER KOPPELL,R7A,,,2059010001,,,EDUC,L,INTERMEDIATE SCHOOL,,
2,3252,129,PS 94,3990 HILLMAN AVENUE,,,P5,COMMUNITY CENTER,100,91,9120,,79,51,8058,1,2,8,11,G. OLIVER KOPPELL,R7-1,,,2032520129,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3246,76,PS 122,3880 SEDGWICK AVENUE,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",103,108,25375,I,99,90,33331,2,4,8,11,G. OLIVER KOPPELL,R6A,C2-3,,2032460076,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3059,48,JHS 45,543 EAST  189 STREET,,,P3,"YWCA, YMCA, YWHA, YMHA",115,180,20710,,106,146,22482,1,2,6,15,JOEL RIVERA,R6,,,2030590048,,,EDUC,L,INTERMEDIATE SCHOOL,,
2,2876,8,C.E.S. 104,108 WEST 174 STREET,,,W9,EDUCATION STRUCTURES/MISC,100,100,10000,,85,90,11000,1,3,5,16,HELEN D. FOSTER,R7-1,,,2028760008,,,EDUC,L,ELEMENTARY SCHOOL,,
2,2690,160,,941 REV JAMES POLITE AVENUE,,,V9,VACANT LAND/MISC,104,191,18377,I,,,20368,1,2,2,17,MARIA DEL CARMEN ARROYO,R7-1,,,2026900160,,,EDUC,L,INTERMEDIATE SCHOOL,,
2,3294,37,,2715-21 BAINBRIDGE AVENUE,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",179,195,31278,I,118,140,133822,1,4,7,15,JOEL RIVERA,R7B,,,2032940037,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3842,2,,1230 ZEREGA AVENUE,,,F5,FACT/INDUST/LIGHT MANUFACTURING,206,363,75000,,160,190,34000,1,1,9,13,JAMES VACCA,M1-1,,,2038420002,,,EDUC,L,OFC LEASED BY EDUC,,
2,2723,33,,922-8 SIMPSON STREET,,,W3,SCHOOLS OR ACADEMIES,163,105,17115,,163,99,94186,1,6,2,17,MARIA DEL CARMEN ARROYO,R7-1,C1-4,,2027230033,,,EDUC,L,INTERMEDIATE SCHOOL,,
2,5701,105,,3030-2 GODWIN TERRACE,,,W1,PUBLIC ELEMENTARY JR & SR HS,200,150,28000,I,122,146,40400,1,3,8,11,G. OLIVER KOPPELL,R6,C1-3,,2057010105,,,EDUC,L,ELEMENTARY SCHOOL,,
5,7664,1,PS 25,6581 HYLAN BOULEVARD,,,N2,"HOME/INDIGENT KIDS,AGED,HOMELESS",3370,2885,11076557,I,210,190,760858,36,1,3,51,VINCENT IGNIZIO,R3X,,,5076640001,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3038,65,PS 159,2315 WASHINGTON AVENUE,,,M3,"PARSONAGE, RECTORY",200,116,21624,I,66,99,36480,2,4,6,15,JOEL RIVERA,R6A,,,2030380065,,,EDUC,L,ELEMENTARY SCHOOL,,
2,3061,55,...P..S...211,560 EAST  179 STREET,,,W4,TRAINING SCHOOLS,202,128,22552,I,97,100,45000,1,4,6,15,JOEL RIVERA,R7-1,,,2030610055,,,EDUC,L,ELEMENTARY SCHOOL,,
5,16,7,AUXILIARY SERVICES HIGH SCHOOL,450 ST MARKS PLACE,,,O9,OFFICE BLDGS/MISC,176,170,18100,I,109,105,8927,1,1,1,49,DEBORAH ROSE,C4-2,,SG,5000160007,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
4,9495,41,PS 55 ANNEX,127-27  102 ROAD,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",190,122,18430,I,182,92,10125,3,2,9,28,RUBEN WILLS,R5,,,4094950041,,,EDUC,L,ELEMENTARY SCHOOL,,
4,2246,31,,07111 112 STREET,,,M1,"CHURCH, SYNAGOGUE, CHAPEL",150,175,22500,I,146,111,26300,3,2,6,29,KAREN KOSLOWITZ,R1-2A,,,4022460031,,,EDUC,L,ELEMENTARY SCHOOL,,
4,84,11,,4525 PEARSON STREET,,,O9,OFFICE BLDGS/MISC,225,200,32500,I,100,100,127121,3,6,2,26,JAMES VAN BRAMER,M1-5/R7-3,,LIC,4000840011,,,EDUC,L,OFC LEASED BY EDUC,,
4,9121,11,,103-22 99 STREET,,,F4,FACTORY/INDUSTRY/SEMI-FIREPROOF,157,200,25720,I,150,100,40000,2,2,10,32,ERIC A ULRICH,M1-2,,,4091210011,,,EDUC,L,ELEMENTARY SCHOOL,,
4,1281,38,,81-01 37 AVENUE,,,K3,"DEPARTMENT STORES, MULTI-STORY",200,100,20000,,200,100,80000,1,3,3,25,DANIEL DROMM,C4-3,,,4012810038,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
4,282,1,,47-07 30 PLACE,,,F1,HEAVY MANUFACTURING(FIREPROOF),200,600,120000,,234,200,970000,1,10,2,,,M1-4,,,4002820001,,,EDUC,L,SPECIAL EDUC SCHOOL,,
4,10975,1,LEASED SCHOOL - CHAPTER I,199-02 112 AVENUE,,,W2,"PAROCHIAL SCHOOLS, YESHIVAS",127,100,22250,I,198,58,34452,1,3,12,27,"LEROY G. COMRIE, JR",R2,,,4109750001,,,EDUC,L,ACADEMIC HIGH SCHOOL,,
4,423,5,42-15 CRESENT ST-OFFICE,42-15 CRESCENT STREET,,,O1,OFCE BLG/FIREPROOF TO 9 STORIES,150,85,12750,,150,85,114750,1,9,2,26,JAMES VAN BRAMER,M1-5/R9,,LIC,4004230005,,,EDUC,L,EDUC SKILLS CENTER,,
4,3560,4,,869-77 CYPRESS AVENUE,,,W1,PUBLIC ELEMENTARY JR & SR HS,100,100,10000,,100,100,14000,1,2,5,34,DIANA REYNA,C4-3A,,,4035600004,,,EDUC,L,INTERMEDIATE SCHOOL,,
4,2451,21,,76-5   51 AVENUE,,,W1,PUBLIC ELEMENTARY JR & SR HS,211,233,40380,I,159,172,32207,1,1,4,29,KAREN KOSLOWITZ,M1-1,,,4024510021,,,EDUC,L,ELEMENTARY SCHOOL,,
4,3025,38,,65-10   69 PLACE,,,W1,PUBLIC ELEMENTARY JR & SR HS,63,89,13200,I,73,96,16700,1,2,5,30,ELIZABETH CROWLEY,R4B,C2-3,,4030250038,,,EDUC,L,ELEMENTARY SCHOOL,,
4,9679,67,PS 82/86 ANNEX,90-36-40  150 STREET,,,W6,OTHER COLLEGES AND UNIVERSITIES,190,102,19455,,166,89,54000,2,5,12,24,JAMES F. GENNARO,R7A,,DJ,4096790067,,,EDUC,L,ELEMENTARY SCHOOL,,
4,9011,14,SCHOOL.DISTRICT.27.OFFICES,82-01 ROCKAWAY BOULEVARD,,,O5,OFFICE BLDG/SEMI-FIREPROOF,160,225,38750,I,83,128,45531,1,4,9,32,ERIC A ULRICH,C8-1,,,4090110014,,,EDUC,L,OFC LEASED BY EDUC,,
