TYPE,BUS NAME,MAILING OFFICE,MAIL CITY,MSTAT,COMP PHONE,Location 1
LICENSE,LIBERTY ASHES INC.,112 PHYLIS COURT,ELMONT,NY,(516) 354-6583,"112 PHYLIS COURT
ELMONT, NY 11003
(40.70512521443624, -73.71219015647108)"
LICENSE,LIVERPOOL CARTING CO. INC.,5 BRUCKNER BOULEVARD,BRONX,NY,(718) 993-4525,"5 BRUCKNER BOULEVARD
BRONX, NY 10454
(40.808115620766834, -73.93025318073342)"
LICENSE,LOMANGINO BROS INC,1321  61 STREET,BROOKLYN,NY,(718) 871-7722,"1321 61 STREET
BROOKLYN, NY 11219
(40.62798429261306, -73.99863446329137)"
LICENSE,"M & E SOAP COMPANY, INC.",51 TARN DRIVE,MORRIS PLAINS,NJ,(973) 539-6433,"51 TARN DRIVE
MORRIS PLAINS, NJ 07950
(40.857317481454686, -74.46489571533431)"
LICENSE,M. LORUSSO CARTING CORP.,704 3 AVENUE,BROOKLYN,NY,(718) 768-3168,"704 3 AVENUE
BROOKLYN, NY 11232
(40.663460236775464, -73.99851687986212)"
LICENSE,METROWASTE INC. OF NEW YORK,P.O. BOX 1136,NEW YORK,NY,(301) 669-1825,"1136 NEW
YORK, NY 10150
(40.758229999614855, -73.96868000038165)"
LICENSE,MICHAEL O'BRIEN & SONS,5778 MOSHOLU AVENUE,BRONX,NY,(718) 543-1900,"5778 MOSHOLU AVENUE
BRONX, NY 10471
(40.90549563745259, -73.89802157507378)"
LICENSE,MID BRONX HAULAGE CORP.,408 COSTER STREET,BRONX,NY,(718) 893-4256,"408 COSTER STREET
BRONX, NY 10474
(40.80877244950445, -73.88590987178374)"
LICENSE,MIDLAND CARTING INC.,PO BOX 303,MASSAPEQUA PARK,NY,(516) 799-8047,"303 MASSAPEQUA PARK
NY 11762
(40.68323699469158, -73.44636854087543)"
LICENSE,MILLENNIUM RECYCLING CORP.,83 JEWETT AVENUE,STATEN ISLAND,NY,(718) 448-3147,"83 JEWETT AVENUE
STATEN ISLAND, NY 10302
(40.63515790125889, -74.12882791786522)"
LICENSE,MO'S CARTING CORP.,40 LORTEL AVENUE,STATEN ISLAND,NY,(718) 494-2675,"40 LORTEL AVENUE
STATEN ISLAND, NY 10314
(40.61024858335801, -74.11444979942581)"
LICENSE,MO'S RUBBISH REMOVAL SERVICE,101-22 107 STREET,OZONE PARK,NY,(718) 805-7804,"101 22 107 STREET
OZONE PARK, NY 11416
(40.68457809700163, -73.8496016684822)"
LICENSE,MYBEM CORPORATION,184 DIVISION AVENUE,BROOKLYN,NY,(718) 384-4846,"184 DIVISION AVENUE
BROOKLYN, NY 11211
(40.70739685057465, -73.96019061395293)"
LICENSE,NOEL STAINO,11 DANA STREET,STATEN ISLAND,NY,(718) 208-5462,"11 DANA STREET
STATEN ISLAND, NY 10301
(40.630094767165346, -74.10367497248227)"
LICENSE,NORTH STAR INDUSTRIES INC.,3000 BURNS AVENUE,WANTAGH,NY,(516) 876-0404,"3000 BURNS AVENUE
WANTAGH, NY 11793
(40.672636695834846, -73.51718904835872)"
LICENSE,NYESC ACQUISITION CORP.,1281 VIELE AVENUE,BRONX,NY,(718) 842-9655,"1281 VIELE AVENUE
BRONX, NY 10474
(40.806725768299835, -73.88535345180452)"
LICENSE,P & F SERVICE & REMOVAL INC,1913 WEST 11TH STREET,BROOKLYN,NY,(347) 410-0003,"1913 11TH STREET
BROOKLYN, NY 11223
(40.60028967223365, -73.9829662559994)"
LICENSE,P.M. WASTE AND RUBBISH CONTRACTORS,5112 FOSTER AVE,BROOKLYN,NY,(718) 451-0366,"5112 FOSTER AVE
BROOKLYN, NY 11203
(40.63984122353438, -73.92796572310799)"
LICENSE,PAPER SERVICE INC.,280 MADISON AVENUE ROOM 280,NEW YORK,NY,(212) 532-9191,"280 MADISON AVENUE
NEW YORK, NY 10016
(40.75152439055351, -73.98025142140301)"
LICENSE,"PRATT PAPER (NY), INC.",4435 VICTORY BOULEVARD,STATEN ISLAND,NY,(718) 370-1114,"4435 VICTORY BOULEVARD
STATEN ISLAND, NY 10314
(40.58698352185136, -74.19906272873443)"
LICENSE,PRESTIGE INDUSTRY CORP.,45-42 PEARSON STREET,LONG ISLAND CITY,NY,(718) 609-0111,"45 42 PEARSON STREET
LONG ISLAND CITY, NY 11101
(40.74570244980828, -73.93866902925225)"
LICENSE,PRS 95 INC. D/B/A 95 INC. D/B/A PARTS SINKS,P.O. BOX 729,COPIAGUE,NY,(631) 842-9595,"729 COPIAGUE
NY 11726
(40.68010126466169, -73.39636290762206)"
LICENSE,QUALITY WASTE SERVICES CORP.,260 BUTLER STREET,BROOKLYN,NY,(516) 766-2721,"260 BUTLER STREET
BROOKLYN, NY 11217
(40.68125642342246, -73.98473827046632)"
LICENSE,QUEST HAULAGE CORP.,432 WALES AVENUE,BRONX,NY,(718) 585-5236,"432 WALES AVENUE
BRONX, NY 10455
(40.809709464363436, -73.90834670455064)"
LICENSE,R & C RUBBISH REMOVAL INC,135 SHOREHAM RD,MASSAPEQUA,NY,(516) 541-1557,"135 SHOREHAM RD
MASSAPEQUA, NY 11758
(40.6589450282317, -73.45783490692418)"
LICENSE,RAREFORM CARTING,58-86 GRAND AVENUE,MASPETH,NY,(718) 205-5188,"58 86 GRAND AVENUE
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
LICENSE,REGENCY RECYCLING CORP.,248-10 BROOKVILLE BLVD,ROSEDALE,NY,(718) 525-7100,"248 10 BROOKVILLE BLVD
ROSEDALE, NY 11422
(40.66161349396765, -73.736051726406)"
LICENSE,"RELIABLE PAPER RECYCLING, INC.",1 CAVEN POINT AVENUE,JERSEY CITY,NJ,(201) 333-5244,"1 CAVEN POINT AVENUE
JERSEY CITY, NJ 07305
(40.70395609579816, -74.07073186311243)"
LICENSE,RITE-WAY INTERNAL REMOVAL INC.,64-05 34 AVENUE,WOODSIDE,NY,(718) 458-8900,"64 05 34 AVENUE
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
LICENSE,"RUSSELL REID WASTE HAULING AND DISPOSAL SERVICE CO., INC.",PO BOX 130,KEASBEY,NJ,(732) 225-2238,"130 KEASBEY
NJ 08832
(40.51554192002362, -74.30945900073226)"
LICENSE,S & M PROMPT RUBBISH REMOVAL SERVICE,228 MILLER AVENUE,FREEPORT,NY,(516) 223-2010,"228 MILLER AVENUE
FREEPORT, NY 11520
(40.64320689271898, -73.58573648593119)"
LICENSE,"S&M TIRE RECYCLING, INC.",228 MILLER AVENUE,FREEPORT,NY,(516) 223-2010,"228 MILLER AVENUE
FREEPORT, NY 11520
(40.64320689271898, -73.58573648593119)"
LICENSE,SANITATION SALVAGE CORP.,421 MANIDA STREET,BRONX,NY,(718) 893-9300,"421 MANIDA STREET
BRONX, NY 10474
(40.80879873593772, -73.88692670493455)"
LICENSE,SAXON LIMITED,105-08 150TH STREET,JAMAICA,NY,(718) 523-5332,"105 08 150TH STREET
JAMAICA, NY 11435
(40.70119264912154, -73.80979665579099)"
LICENSE,SHRED SERVICES INC,202 COFFEY STREET,BROOKLYN,NY,(718) 875-1200,"202 COFFEY STREET
BROOKLYN, NY 11231
(40.678184365642316, -74.01690507425357)"
LICENSE,STANDARD WASTE SERVICES INC.,21 EDGEBORO ROAD,EAST BRUNSWICK,NJ,(732) 967-1565,"21 EDGEBORO ROAD
EAST BRUNSWICK, NJ 08816
(40.46711963938202, -74.39734763771361)"
LICENSE,STATEN ISLAND CARTING,4220 ARTHUR KILL ROAD,STATEN ISLAND,NY,(718) 227-5531,"4220 ARTHUR KILL ROAD
STATEN ISLAND, NY 10307
(40.5212601779635, -74.239427867585)"
LICENSE,STERICYCLE INC.,210 SHERWOOD AVENUE,FARMINGDALE,NY,(631) 822-1290,"210 SHERWOOD AVENUE
FARMINGDALE, NY 11735
(40.744938200673346, -73.41802192068707)"
LICENSE,THE 44 CORP.,272 68TH STREET,BROOKLYN,NY,(718) 680-9391,"272 68TH STREET
BROOKLYN, NY 11220
(40.636834308376756, -74.026313817788)"
LICENSE,THE JUNK PROS CORPORATION,114-39 212TH STREET,CAMBRIA HEIGHTS,NY,(718) 827-2581,"114 39 212TH STREET
CAMBRIA HEIGHTS, NY 11411
(40.694293339066405, -73.73568329125084)"
LICENSE,TIFFANY CARTING CORP.,465 JOHNSON AVENUE,BROOKLYN,NY,(718) 386-5119,"465 JOHNSON AVENUE
BROOKLYN, NY 11237
(40.70828497618968, -73.92915028022135)"
LICENSE,TRI STATE BIODIESEL LLC,531 BARRETTO STREET,BRONX,NY,(718) 860-6600,"531 BARRETTO STREET
BRONX, NY 10474
(40.81053082844281, -73.88835835412952)"
LICENSE,TULLY ENVIRONMENTAL INC.,127-50 NORTHERN BLVD,FLUSHING,NY,(718) 446-7000,"127 50 NORTHERN BLVD
FLUSHING, NY 11368
(40.749678220373596, -73.85304068857687)"
LICENSE,UNITED SANITATION INC.,170-10 DOUGLAS AVENUE,JAMAICA,NY,(718) 658-7272,"170 10 DOUGLAS AVENUE
JAMAICA, NY 11433
(40.698104881734935, -73.7875740339145)"
LICENSE,VANGUARD CARTING INC.,465 JOHNSON AVENUE,BROOKLYN,NY,(718) 386-5119,"465 JOHNSON AVENUE
BROOKLYN, NY 11237
(40.70828497618968, -73.92915028022135)"
LICENSE,VIKING SANITATION INC.,P.O. BOX 60,BERKELEY HEIGHTS,NJ,(800) 889-1254,"60 BERKELEY HEIGHTS
NJ 07922
(40.683653854540225, -74.44672065244882)"
LICENSE,"VWI, INC.",214 ARLINGTON COURT,BARDONIA,NY,(845) 638-4046,"214 ARLINGTON COURT
BARDONIA, NY 10954
(41.113984978291846, -73.99429121931361)"
LICENSE,"WASTE MANAGEMENT OF NEW YORK, LLC.",123 VARICK AVENUE,BROOKLYN,NY,(718) 386-7900,"123 VARICK AVENUE
BROOKLYN, NY 11237
(40.709834208200824, -73.92800114451408)"
LICENSE,WEST SHORE TRUCKING INC.,2 KINSEY PLACE,STATEN ISLAND,NY,(718) 273-0657,"2 KINSEY PLACE
STATEN ISLAND, NY 10303
(40.62841607931309, -74.16865914691097)"
LICENSE,"ZEUS WASTE MANAGEMENT, INC.",15 CENTER DRIVE,MALBA,NY,(718) 775-0180,"15 CENTER DRIVE
MALBA, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.1,J C LANDSCAPE CONTRACTING CORP.,PO BOX 350-521,BROOKLYN,NY,(718) 648-7259,"521 BROOKLYN
NY 11235
(40.57841410882412, -73.94026000009887)"
CL.1,A & J LANDSCAPING OF STATEN ISLAND INC.,348 ELVERTON AVENUE,STATEN ISLAND,NY,(718) 966-2461,"348 ELVERTON AVENUE
STATEN ISLAND, NY 10308
(40.55827348920904, -74.15558276552484)"
CL.1,A. IMBRIALE LANDSCAPING,149-59 TAHOE STREET,OZONE PARK,NY,(718) 848-6519,"149 59 TAHOE STREET
OZONE PARK, NY 11417
(40.6763637308016, -73.84454275534387)"
CL.1,ADOLFO MORENO LANDSCAPING,382 GRAND CENTRAL PLACE,INWOOD,NY,(516) 239-4956,"382 GRAND CENTRAL PLACE
INWOOD, NY 11096
(40.61552576065708, -73.75158046135442)"
CL.1,AGGER FISH CORP.,"BROOKLYN NAVY YARD, BLDG#7,63 FLUSHING AVE, UNT313",BROOKLYN,NY,(718) 855-1717,
CL.1,AIR-O-VAC SERVICE CORP.,1416 FERRIS PLACE,BRONX,NY,(718) 931-8300,"1416 FERRIS PLACE
BRONX, NY 10461
(40.83926910996865, -73.84135098911847)"
CL.1,ANDRES FLORES d/b/a FLORES LANDSCAPING,91-40 109TH STREET.,RICHMOND HILL,NY,(516) 239-3107,"91 40 109TH STREET
RICHMOND HILL, NY 11418
(40.69637041236467, -73.84031024991805)"
CL.1,ANDRZEJ GLAZ,218 49TH STREET,LINDENHURST,NY,(631) 957-6347,"218 49TH STREET
LINDENHURST, NY 11757
(40.700475719544784, -73.38601504966425)"
CL.1,ANGELO GIUGLIANO LANDSCAPING INC.,1042 82ND STREET,BROOKLYN,NY,(718) 745-2991,"1042 82ND STREET
BROOKLYN, NY 11228
(40.6197618448293, -74.017216823532)"
CL.1,ANTHONY THOMAS BOILER CLEANING CORP.,P.O. BOX 1296,BRONX,NY,(718) 542-4500,"1296 BRONX
NY 10453
(40.852786838341956, -73.91342678431863)"
CL.1,"ARNOLDO'S GARDENING, INC.",61-21  163RD STREET,FRESH MEADOWS,NY,(718) 463-7829,"61 21 163RD STREET
FRESH MEADOWS, NY 11366
(40.72816440726166, -73.79226817393703)"
CL.1,CAMACHO'S LANDSCAPING INC,12 LAGRANGE PLACE,STATEN ISLAND,NY,(347) 276-1381,"12 LAGRANGE PLACE
STATEN ISLAND, NY 10303
(40.628925449994256, -74.13976154525662)"
CL.1,CARLOS BENAVIDES d/b/a CARLOS LANDSCAPING,"46-06 BOWNE STREET, APT #3A",FLUSHING,NY,(347) 836-3091,"46 06 BOWNE STREET
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.1,CARLOS E. GUZMAN,30 ESSEX ROAD,ELMONT,NY,(516) 233-1044,"30 ESSEX ROAD
ELMONT, NY 11003
(40.703353550038514, -73.72012217676951)"
CL.1,CATARINO BERMUDEZ d/b/a CATARINO GARDEN,211-11 46 RD,BAYSIDE,NY,(718) 423-5210,"211 11 46 RD
BAYSIDE, NY 11361
(40.76418884813688, -73.77232552860022)"
CL.1,CRISTIAN W. MARTINEZ d/b/a C W M LANDSCAPING,83 ROGER AVENUE,INWOOD,NY,(516) 239-6113,"83 ROGER AVENUE
INWOOD, NY 11096
(40.615318916590354, -73.75411654947703)"
CL.1,DOMINGO PEDRO LANDSCAPING CONTRACTING,146 FULTON STREET,STATEN ISLAND,NY,(718) 273-8485,"146 FULTON STREET
STATEN ISLAND, NY 10304
(40.62054064838789, -74.08236476116626)"
CL.1,ELTINGVILLE LANDSCAPING INC.,4123 RICHMOND AVENUE,STATEN ISLAND,NY,(718) 984-4317,"4123 RICHMOND AVENUE
STATEN ISLAND, NY 10312
(40.53809372430731, -74.15928980947405)"
CL.1,ERICK MARTINEZ d/b/a ERICK GARDENER & LANDSCAPING,153-21 FOCH BLVD,JAMAICA,NY,(718) 725-6755,"153 21 FOCH BLVD
JAMAICA, NY 11434
(40.6769452621142, -73.77530690169215)"
CL.1,ERIK MALDONADO LANDSCAPING,166-36 88 AVENUE APT 1R,JAMAICA,NY,(718) 523-0415,"166 36 88 AVENUE
JAMAICA, NY 11432
(40.71311535449007, -73.79282099978928)"
CL.1,FOUR SEASONS LANDSCAPING,517 W CASWELL AVENUE,STATEN ISLAND,NY,(718) 494-1828,"517 CASWELL AVENUE
STATEN ISLAND, NY 10314
(40.61601570670547, -74.15390040869315)"
CL.1,GENERAL LANDSCAPING DESIGN INC.,8124 13 AVENUE,BROOKLYN,NY,(718) 680-0985,"8124 13 AVENUE
BROOKLYN, NY 11228
(40.61678253879226, -74.01115010342689)"
CL.1,GIUSEPPE CANTIELLO,1 MERTON STREET,NEW ROCHELLE,NY,(914) 576-5815,"1 MERTON STREET
NEW ROCHELLE, NY 10801
(40.917527091316344, -73.77058313583353)"
CL.1,GIUSEPPE CIROTTI,123-03 HILLSIDE AVENUE,RICHMOND HILL,NY,(718) 441-0218,"123 03 HILLSIDE AVENUE
RICHMOND HILL, NY 11418
(40.69637041236467, -73.84031024991805)"
CL.1,GIUSEPPE LOCCISANO D/B/A  ILLUSION LANDSCAPE,75 LINDER PLACE,MALVERNE,NY,(516) 887-9359,"75 LINDER PLACE
MALVERNE, NY 11565
(40.676855034032656, -73.67207200002275)"
CL.1,H.N.O.  LANDSCAPING INC.,28 OXFORD PLACE,STATEN ISLAND,NY,(718) 344-0317,"28 OXFORD PLACE
STATEN ISLAND, NY 10301
(40.63384935427094, -74.08725096470141)"
CL.1,HERBERTH ARGNETA,237 VANDERBILT AVENUE,BRENTWOOD,NY,(646) 696-7919,"237 VANDERBILT AVENUE
BRENTWOOD, NY 11717
(40.792979983478574, -73.23288748773535)"
CL.1,ISRAEL ZAVALETA LANDSERVICE INC,146-38 105TH AVE,JAMAICA,NY,(917) 325-0849,"146 38 105TH AVE
JAMAICA, NY 11435-4900
(40.695255000318184, -73.80413700002237)"
CL.1,JOHN PERNA,1581 WEST 11 STREET,BROOKLYN,NY,(718) 234-0347,"1581 11 STREET
BROOKLYN, NY 11204
(40.608061173971834, -73.98445464007406)"
CL.1,JOSE ALEJANDRO NOVOA d/b/a JAN LANDSCAPING,164-55 UNDERHILL AVENUE,FRESH MEADOWS,NY,(718) 539-2302,"164 55 UNDERHILL AVENUE
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
CL.1,JOSE CANALES D/B/A JOSE CANALES LANDSCAPING,157 FRONT AVENUE,BRENTWOOD,NY,(516) 661-2235,"157 FRONT AVENUE
BRENTWOOD, NY 11717
(40.77877968863595, -73.22432594201643)"
CL.1,L & G DESIGN CORP.,147-24 9 AVENUE,WHITESTONE,NY,(718) 746-0580,"147 24 9 AVENUE
WHITESTONE, NY 11357
(40.78628404147537, -73.81123206101074)"
CL.1,LUIS A. MARTINEZ AND WALTER MOLINA,11-27 NAMEOKE STREET APT 4C,FAR ROCKAWAY,NY,(718) 337-9364,"11 27 NAMEOKE STREET
FAR ROCKAWAY, NY 11691
(40.600614338480966, -73.76256777468302)"
CL.1,LUIS A. ROQUE D/B/A LUIS ROQUE LANDSCAPING,250 PERSALL PLACE,INWOOD,NY,(516) 239-2718,"250 PERSALL PLACE
INWOOD, NY 11096
(40.61293053384224, -73.7432665067761)"
CL.1,MAFFEI LANDSCAPE INC,ONE SIXTH STREET,NEW ROCHELLE,NY,(914) 235-0630,"ONE SIXTH STREET
NEW ROCHELLE, NY 10801
(40.90774246763755, -73.79755380349224)"
CL.1,MANUEL E. FERRUFINO,115 HENRY STREET,INWOOD,NY,(718) 877-8524,"115 HENRY STREET
INWOOD, NY 11096
(40.61754923522301, -73.74047383429257)"
CL.1,MARK F. LANDSCAPING CORP.,151 Wilson Street,Staten Island,NY,(917) 696-9956,"151 Wilson Street
Staten Island, NY 10304
(40.59487315501713, -74.09264504137579)"
CL.1,MG'S LAWN GREEN INC,85 WOODLAND ROAD,PLEASANTVILLE,NY,(914) 747-9116,"85 WOODLAND ROAD
PLEASANTVILLE, NY 10570
(41.14447999863046, -73.77232782057035)"
CL.1,MISAEL FIGUEROA d/b/a FIGUEROA M. LANDSCAPING,207 MOTT AVE,INWOOD,NY,(516) 239-3912,"207 MOTT AVE
INWOOD, NY 11096
(40.618565469116106, -73.74481755969407)"
CL.1,MOISES LANDSCAPING,"147-05 SANFORD AVENUE, 5H",FLUSHING,NY,(718) 961-9680,"147 05 SANFORD AVENUE
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.1,MURGOLO GARDENING & LANDSCAPING,1616 65TH STREET,BROOKLYN,NY,(718) 331-4698,"1616 65TH STREET
BROOKLYN, NY 11228
(40.6217034789067, -73.99449071284474)"
CL.1,PANICO LANDSCAPING,220 HECKER STREET,STATEN ISLAND,NY,(866) 992-7383,"220 HECKER STREET
STATEN ISLAND, NY 10307
(40.515167509797585, -74.23800003343952)"
CL.1,PERFECT TOUCH LANDSCAPING LTD,30-41 LINDEN PLACE 2ND FL,FLUSHING,NY,(718) 358-4532,"30 41 LINDEN PLACE
FLUSHING, NY 11354
(40.76862022064671, -73.82719028070687)"
CL.1,"PHILIP RUGGIERO LANDSCAPE CREATIONS, LLC.",44 LORING AVENUE,STATEN ISLAND,NY,(718) 227-9761,"44 LORING AVENUE
STATEN ISLAND, NY 10312
(40.55451582780292, -74.17960791665487)"
CL.1,"POTANOVIC & SONS, INC.",8 ARMSTRONG AVE,YONKERS,NY,(914) 969-6943,"8 ARMSTRONG AVE
YONKERS, NY 10701
(40.947835838356, -73.86505126741763)"
CL.1,QUEENS LANDSCAPING INC.,43 10 166TH STREET,FLUSHING,NY,(917) 576-9679,"43 10 166TH STREET
FLUSHING, NY 11358
(40.760350968822195, -73.79632645819947)"
CL.1,RAMIRO'S TREE SERVICE INC.,328 UNION AVE,NEW ROCHELLE,NY,(914) 576-6583,"328 UNION AVE
NEW ROCHELLE, NY 10801
(40.90856085068418, -73.79910963060291)"
CL.1,SALS BEST LAWNCARE INC,77 LAKE AVENUE,STATEN ISLAND,NY,(718) 981-6857,"77 LAKE AVENUE
STATEN ISLAND, NY 10303
(40.63513297492409, -74.15065806174643)"
CL.1,SALVATORE J. GUARNIERI,119-23 26TH AVE,COLLEGE POINT,NY,(718) 461-4551,"119 23 26TH AVE
COLLEGE POINT, NY 11354
(40.76862022064671, -73.82719028070687)"
CL.1,SOTERO MONGE LANDSCAPING,19 SCHOOL STREET,INWOOD,NY,(516) 239-0591,"19 SCHOOL STREET
INWOOD, NY 11096
(40.61591552973647, -73.73924057979056)"
CL.1,THOMAS CIPRIANO LANDSCAPING INC,P.O. BOX 893,FLORAL PARK,NY,(718) 343-5296,"893 FLORAL PARK
NY 11002
(40.72640100040587, -73.70838099988322)"
CL.1,TIOFILO A RIVERA,25 SIMONSON AVE,STATEN ISLAND,NY,(718) 790-5475,"25 SIMONSON AVE
STATEN ISLAND, NY 10303
(40.636309043235244, -74.15147713266374)"
CL.1,"VINNY M. LANDSCAPING, INC.",84 JOLINE AVENUE,STATEN ISLAND,NY,(718) 966-4910,"84 JOLINE AVENUE
STATEN ISLAND, NY 10307
(40.51111864480185, -74.23656046402122)"
CL.1,"VINTAGE LAWNCARE, INC.",68 WISHING WELL RD,COLUMBIA,NJ,(908) 496-0133,"68 WISHING WELL RD
COLUMBIA, NJ 07832
(40.97740438375652, -75.05914135806451)"
CL.1,WIL A SANTOS-CANALES,305 WANSER AVENUE,INWOOD,NY,(516) 655-5314,"305 WANSER AVENUE
INWOOD, NY 11096
(40.61643407590668, -73.74871162408095)"
CL.2-BROKER,AVELI WASTE LLC,141-50 73 RD TERRACE,FLUSHING,NY,(718) 793-6847,"141 50 73 RD TERRACE
FLUSHING, NY 11367
(40.730323085042414, -73.82610630716033)"
CL.2-BROKER,BLUE WATER INTERNATIONAL INC.,2255 E.71 STREET,BROOKLYN,NY,(718) 974-4300,"2255 71 STREET
BROOKLYN, NY 11234
(40.617322563150566, -73.90460646099746)"
CL.2-BROKER,D B M WASTE SYSTEMS INC,P O BOX 260412,BELLEROSE,NY,(516) 326-0680,"260412 BELLEROSE
NY 11426
(40.73704138495202, -73.72415699894628)"
CL.2-BROKER,INTERNATIONAL ENVIRONMENTAL MANAGEMENT INC,11625 RAINWATER DRIVE SUITE 200,ALPHARETTA,GA,(212) 894-8940,"11625 RAINWATER DRIVE
ALPHARETTA, GA 30009
(34.0633352517861, -84.28914352272926)"
CL.2-BROKER,"RIVERROAD WASTE SOLUTIONS, INC.","125 HALF MILE ROAD, SUITE 201",RED BANK,NJ,(732) 275-3400,"125 HALF MILE ROAD
RED BANK, NJ 07701
(40.33953915645291, -74.09618238380641)"
CL.2-BROKER,SAFETY COMPLIANCE SERVICES & CONSULTING INC.,1074 E. 12TH STREET,BROOKLYN,NY,(718) 377-1107,"1074 12TH STREET
BROOKLYN, NY 11230
(40.623071697490246, -73.9638607095433)"
CL.2-BROKER,"TRI- STATE ENVIRONMENTAL, INC.",P.O. BOX 22,SYOSSET,NY,(516) 270-5089,"22 SYOSSET
NY 11791
(40.80727491739616, -73.51017165080006)"
CL.2-EXEMPT,168 MOVERS CORP.,69 - 73 185TH STREET,FRESH MEADOWS,NY,(917) 776-7588,"69 73 185TH STREET
FRESH MEADOWS, NY 11365
(40.73987184371066, -73.79462153515567)"
CL.2-EXEMPT,1ST CLASS WRECKING CORP.,67 INGRAHAM STREET,BROOKLYN,NY,(718) 821-8880,"67 INGRAHAM STREET
BROOKLYN, NY 11237
(40.70725902143256, -73.93102192805186)"
CL.2-EXEMPT,"3J'S RESTORATION, INC.",293 N. UTICA AVENUE,NORTH MASSAPEQUA,NY,(646) 728-0383,"293 UTICA AVENUE
NORTH MASSAPEQUA, NY 11758
(40.708379173996775, -73.46920907964291)"
CL.2-EXEMPT,A PLUS CONCRETE AND PAVERS GROUP LLC,10 MALLOW STREET,STATEN ISLAND,NY,(718) 317-6007,"10 MALLOW STREET
STATEN ISLAND, NY 10309
(40.544789551973366, -74.20812833904557)"
CL.2-EXEMPT,"A. MORRISON TRUCKING, INC.",834 ROGERS AVENUE,BROOKLYN,NY,(718) 282-8017,"834 ROGERS AVENUE
BROOKLYN, NY 11226
(40.65027262833915, -73.95245675039601)"
CL.2-EXEMPT,A. RUSSO WRECKING INC.,67 EAST AVENUE,LAWRENCE,NY,(718) 978-5600,"67 EAST AVENUE
LAWRENCE, NY 11559
(40.63442950971296, -73.7417508715742)"
CL.2-EXEMPT,ABCO MAINTENANCE INC.,834 MORROW STREET,STATEN ISLAND,NY,(718) 816-7575,"834 MORROW STREET
STATEN ISLAND, NY 10303
(40.625744516048265, -74.17457089152934)"
CL.2-EXEMPT,"ABRUZZI CONTRACTING, INC.",53-80 STATE ROUTE 55,LIBERTY,NY,(718) 353-1127,"53 80 STATE ROUTE
LIBERTY, NY 12754
(41.798588418021154, -74.74741245781865)"
CL.2-EXEMPT,ABSOLUTE TRUCKING INC.,301 MILL ROAD SUITE U6,HEWLETT,NY,(917) 450-4455,"301 MILL ROAD
HEWLETT, NY 11557
(40.639204909688544, -73.70246848533435)"
CL.2-EXEMPT,ALL CITY REMODELING INC.,4714 32nd PLACE,LONG ISLAND CITY,NY,(718) 433-0623,"4714 32nd PLACE
LONG ISLAND CITY, NY 11101
(40.742453683222266, -73.93313617185999)"
CL.2-EXEMPT,ALL-RITE CONSTRUCTION CO INC.,73 DEWEY ST,GARFIELD,NJ,(973) 340-3100,"73 DEWEY ST
GARFIELD, NJ 07026
(40.8815721965849, -74.10913291376352)"
CL.2-EXEMPT,ALLSTATE INTERIOR DEMOLITION INC.,242 RANDOLPH STREET,BROOKLYN,NY,(718) 779-8400,"242 RANDOLPH STREET
BROOKLYN, NY 11237
(40.710139178050646, -73.92360210720463)"
CL.2-EXEMPT,ANDERSON EXPRESS INC.,359 WATSESSING AVENUE,BLOOMFIELD,NJ,(718) 786-7178,"359 WATSESSING AVENUE
BLOOMFIELD, NJ 07003
(40.78519185470486, -74.18349785236632)"
CL.2-EXEMPT,ANDRADES TRANSPORTATION INC.,4345 BELLAIR PLACE,NEWARK,NJ,(973) 891-6205,"4345 BELLAIR PLACE
NEWARK, NJ 07104
(40.785117564291326, -74.17011715428261)"
CL.2-EXEMPT,ANFLO CONSTRUCTION LLC,57-01 134 STREET,FLUSHING,NY,(718) 661-3105,"57 01 134 STREET
FLUSHING, NY 11355
(40.7512997969481, -73.82147854789662)"
CL.2-EXEMPT,ANFLO CONTRACTING CORP.,43-24 54th RD,MASPETH,NY,(718) 539-1117,"43 24 54th RD
MASPETH, NY 11378
(40.72145310497689, -73.90854350068196)"
CL.2-EXEMPT,ANTHONY TRANCHINA GENERAL CONTRACTING CORP.,79-72 COOPER AVENUE,GLENDALE,NY,(718) 459-7121,"79 72 COOPER AVENUE
GLENDALE, NY 11385
(40.70122489161548, -73.88334858436963)"
CL.2-EXEMPT,"APEX BUILDING COMPANY, INC.",226 W 116 STREET,NEW  YORK,NY,(212) 663-6288,"226 116 STREET
NEW YORK, NY 10026
(40.80360088867116, -73.95350526281034)"
CL.2-EXEMPT,"APPLE RESTORATION & WATERPROOFING, INC.",132  BEDFORD AVENUE,BROOKLYN,NY,(718) 599-5055,"132 BEDFORD AVENUE
BROOKLYN, NY 11249
(40.719322157031584, -73.95616534017914)"
