TITLE,DESCR,SFFX,SFX DESCR,STD HRS,ASG LVL,JOBCODE,UNION CD,UNION DESCR,BARG UNIT,BARG DESCR,MIN RATE,MAX RATE
22427,ASSOCIATE PROJECT MANAGER,2,ASSOCIATE PROJECT MANAGER (CWW-9 HR/DAY),35,3,3824,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
22427,ASSOCIATE PROJECT MANAGER,3,ASSOCIATE PROJECT MANAGER (CWW- 8 3/4 HRS/DAY),35,1,3825,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
22427,ASSOCIATE PROJECT MANAGER,3,ASSOCIATE PROJECT MANAGER (CWW- 8 3/4 HRS/DAY),35,2,3826,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$72383.00,$92249.00
22427,ASSOCIATE PROJECT MANAGER,3,ASSOCIATE PROJECT MANAGER (CWW- 8 3/4 HRS/DAY),35,3,3827,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
22427,ASSOCIATE PROJECT MANAGER,4,ASSOCIATE PROJECT MANAGER (CWW -10 HRS/DAY),35,1,3828,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
22427,ASSOCIATE PROJECT MANAGER,4,ASSOCIATE PROJECT MANAGER (CWW -10 HRS/DAY),35,2,3829,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$72383.00,$92249.00
22427,ASSOCIATE PROJECT MANAGER,4,ASSOCIATE PROJECT MANAGER (CWW -10 HRS/DAY),35,3,3830,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
22427,ASSOCIATE PROJECT MANAGER,5,ASSOCIATE PROJECT MANAGER (CWW 12 HR/DAY),35,1,3831,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
22427,ASSOCIATE PROJECT MANAGER,5,ASSOCIATE PROJECT MANAGER (CWW 12 HR/DAY),35,2,3832,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$72383.00,$92249.00
22427,ASSOCIATE PROJECT MANAGER,5,ASSOCIATE PROJECT MANAGER (CWW 12 HR/DAY),35,3,3833,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
22124,ASSOCIATE URBAN DESIGNER,0,ASSOCIATE URBAN DESIGNER,35,1,3749,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
22124,ASSOCIATE URBAN DESIGNER,0,ASSOCIATE URBAN DESIGNER,35,2,3750,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$72383.00,$92249.00
22124,ASSOCIATE URBAN DESIGNER,0,ASSOCIATE URBAN DESIGNER,35,3,3751,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$75611.00,$99666.00
22124,ASSOCIATE URBAN DESIGNER,1,ASSOCIATE URBAN DESIGNER (CWW- 8HRS/DAY),35,1,3752,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
22124,ASSOCIATE URBAN DESIGNER,1,ASSOCIATE URBAN DESIGNER (CWW- 8HRS/DAY),35,2,3753,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$72383.00,$92249.00
22124,ASSOCIATE URBAN DESIGNER,1,ASSOCIATE URBAN DESIGNER (CWW- 8HRS/DAY),35,3,3754,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$75611.00,$99666.00
20515,CHEMICAL ENGINEER,0,CHEMICAL ENGINEER,35,1,3468,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
20515,CHEMICAL ENGINEER,0,CHEMICAL ENGINEER,35,2,3469,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$78110.00,$94363.00
20515,CHEMICAL ENGINEER,0,CHEMICAL ENGINEER,35,3,3470,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
20515,CHEMICAL ENGINEER,1,CHEMICAL ENGINEER (CWW - 8 HR/DAY),35,1,3471,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
20515,CHEMICAL ENGINEER,1,CHEMICAL ENGINEER (CWW - 8 HR/DAY),35,2,3472,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$78110.00,$94363.00
20515,CHEMICAL ENGINEER,1,CHEMICAL ENGINEER (CWW - 8 HR/DAY),35,3,3473,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
20515,CHEMICAL ENGINEER,2,CHEMICAL ENGINEER (CWW-9HR/DAY),35,1,3474,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$65698.00,$82737.00
20515,CHEMICAL ENGINEER,2,CHEMICAL ENGINEER (CWW-9HR/DAY),35,2,3475,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$78110.00,$94363.00
20515,CHEMICAL ENGINEER,2,CHEMICAL ENGINEER (CWW-9HR/DAY),35,3,3476,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$87378.00,$103007.00
71651,TRAFFIC ENFORCEMENT AGENT,0,TRAFFIC ENFORCEMENT AGENT AL1 & 2 ONLY,40,3,5958,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$16430.00,$18037.00
71651,TRAFFIC ENFORCEMENT AGENT,1,TRAFFIC ENFORCEMENT AGENT,40,3,5961,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$23993.00,$25284.00
71651,TRAFFIC ENFORCEMENT AGENT,2,TRAFFIC ENFORCEMENT AGENT AL 1 & 2 (CWW 10 HR/DAY),40,3,5964,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$20393.00,$22389.00
52300,ASSOCIATE JUVENILE COUNSELOR,0,ASSOCIATE JUVENILE COUNSELOR,35,1,5040,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$49528.00,$64358.00
52300,ASSOCIATE JUVENILE COUNSELOR,0,ASSOCIATE JUVENILE COUNSELOR,35,2,5041,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$58307.00,$71340.00
52300,ASSOCIATE JUVENILE COUNSELOR,1,ASSOCIATE JUVENILE COUNSELOR (WITHOUT FLOATING DAYS),35,1,5042,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$49528.00,$64358.00
52300,ASSOCIATE JUVENILE COUNSELOR,1,ASSOCIATE JUVENILE COUNSELOR (WITHOUT FLOATING DAYS),35,2,5043,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$58307.00,$71340.00
91279,SUPERVISOR OF MOTOR TRANSPORT,1,SUPERVISOR OF MOTOR TRANSPORT (BOARD OF EDUCATION ONLY),40,0,6464,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$43301.00,$56310.00
92410,CORE DRILL OPERATOR,0,CORE DRILL OPERATOR,35,0,6755,154,CORE DRILL OPERATORS (220) DC3,DC37,District Council 37,$25.00,$25.00
92220,MARBLE SETTER,0,MARBLE SETTER,35,0,6720,157,MARBLE SETTERS (220) DC37,DC37,District Council 37,$23.00,$23.00
90642,CITY PARKING METER SERVICE WOR,0,CITY PARKING METER SERVICE WORKER,40,0,6311,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,$35086.00,$42053.00
90642,CITY PARKING METER SERVICE WOR,0,CITY PARKING METER SERVICE WORKER,40,1,13210,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,$35086.00,$43735.00
90642,CITY PARKING METER SERVICE WOR,0,CITY PARKING METER SERVICE WORKER,40,2,13211,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,$35941.00,$46679.00
90642,CITY PARKING METER SERVICE WOR,1,CITY PARKING METER SERVICE WORKER (CWW 10HR/DAY),40,0,6312,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,$35086.00,$43735.00
13615,COMPUTER SERVICE TECHNICIAN (C,0,COMPUTER SERVICE TECHNICIAN,35,1,3074,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13615,COMPUTER SERVICE TECHNICIAN (C,0,COMPUTER SERVICE TECHNICIAN,35,2,3075,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13615,COMPUTER SERVICE TECHNICIAN (C,1,COMPUTER SERVICE TECHNICIAN (CWW-8 3/4 HR/DAY),35,1,3076,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13615,COMPUTER SERVICE TECHNICIAN (C,1,COMPUTER SERVICE TECHNICIAN (CWW-8 3/4 HR/DAY),35,2,3077,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13615,COMPUTER SERVICE TECHNICIAN (C,2,COMPUTER SERVICE TECHNICIAN (BOE ONLY),35,1,3078,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13615,COMPUTER SERVICE TECHNICIAN (C,2,COMPUTER SERVICE TECHNICIAN (BOE ONLY),35,2,3079,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13615,COMPUTER SERVICE TECHNICIAN (C,3,COMPUTER SERVICE TECHNINCIAN (CWW-8 HR/DAY),35,1,3080,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13615,COMPUTER SERVICE TECHNICIAN (C,3,COMPUTER SERVICE TECHNINCIAN (CWW-8 HR/DAY),35,2,3081,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13615,COMPUTER SERVICE TECHNICIAN (C,4,COMPUTER SERVICE TECHNICIAN - CWW12H/D,35,1,3082,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13615,COMPUTER SERVICE TECHNICIAN (C,4,COMPUTER SERVICE TECHNICIAN - CWW12H/D,35,2,3083,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
52408,CHILD AND FAMILY SPECIALIST,0,CHILD AND FAMILY SPECIALIST,35,0,12975,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$70810.00,$83038.00
52408,CHILD AND FAMILY SPECIALIST,1,CHILD FAM SP-L371 ANTY B4 APPT,35,0,13195,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$70810.00,$83038.00
91580,MATE (DEP),0,MATE (DEP),40,1,13197,138,SLUDGE BOAT TITLES (220) DC37,DC37,District Council 37,$63391.00,$63391.00
91580,MATE (DEP),0,MATE (DEP),40,2,13198,138,SLUDGE BOAT TITLES (220) DC37,DC37,District Council 37,$66982.00,$66982.00
91580,MATE (DEP),0,MATE (DEP),40,3,13199,138,SLUDGE BOAT TITLES (220) DC37,DC37,District Council 37,$69971.00,$69971.00
13620,COMPUTER AIDE,0,COMPUTER AIDE-NON-SPVR,35,1,3089,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,0,COMPUTER AIDE-NON-SPVR,35,2,3090,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,1,COMPUTER AIDE-CWW 12H/D-NON-SPVR,35,1,3091,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,1,COMPUTER AIDE-CWW 12H/D-NON-SPVR,35,2,3092,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,2,COMPUTER AIDE CWW 9H/D-NON-SPVR,35,1,3093,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,2,COMPUTER AIDE CWW 9H/D-NON-SPVR,35,2,3094,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,3,COMPUTER AIDE-CWW-8.75 H/D-NON-SPVR,35,1,3095,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,3,COMPUTER AIDE-CWW-8.75 H/D-NON-SPVR,35,2,3096,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,4,COMPUTER AIDE-CWW-8 H/D- NON-SPVR,35,1,3097,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,4,COMPUTER AIDE-CWW-8 H/D- NON-SPVR,35,2,3098,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,42,COMPUTER AIDE (CUNY),35,1,3099,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,42,COMPUTER AIDE (CUNY),35,2,3100,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
13620,COMPUTER AIDE,8,COMPUTER AIDE-CWW-8.75 H/D-SPVR FLSA E,35,1,13268,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,8,COMPUTER AIDE-CWW-8.75 H/D-SPVR FLSA E,35,2,13269,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
90733,RADIO REPAIR MECHANIC,0,RADIO REPAIR MECHANIC,40,0,6359,153,RADIO REPAIR MECHANICS (220) D,DC37,District Council 37,$28.00,$28.00
90733,RADIO REPAIR MECHANIC,1,RADIO REPAIR MECHANIC (REJECTOR),40,0,6360,153,RADIO REPAIR MECHANICS (220) D,DC37,District Council 37,$28.00,$28.00
52295,JUVENILE COUNSELOR,0,JUVENILE COUNSELOR,35,1,5030,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$40224.00,$50641.00
52295,JUVENILE COUNSELOR,0,JUVENILE COUNSELOR,35,2,5031,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$47260.00,$55848.00
52295,JUVENILE COUNSELOR,1,JUVENILE COUNSELOR (WITH OUT FLOATING DAYS),35,1,5032,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$40224.00,$50641.00
52295,JUVENILE COUNSELOR,1,JUVENILE COUNSELOR (WITH OUT FLOATING DAYS),35,2,5033,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$47260.00,$55848.00
52020,City Mortuary Technician,0,City Mortuary Technician,35,0,13054,124,"L420,L2507,L3627 DC37 HOSPITAL",DC37,District Council 37,$37632.00,$42806.00
92237,LANDMARKS PRESERVATIONIST,0,LANDMARKS PRESERVATIONIST,35,0,6727,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$54212.00,$77606.00
92237,LANDMARKS PRESERVATIONIST,0,LANDMARKS PRESERVATIONIST,35,1,13062,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$54212.00,$67908.00
92237,LANDMARKS PRESERVATIONIST,0,LANDMARKS PRESERVATIONIST,35,2,13063,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$60067.00,$77606.00
92237,LANDMARKS PRESERVATIONIST,1,LANDMARKS PRESERVATIONIST (LEVEL TWO),35,0,6728,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,$54212.00,$77606.00
13620,COMPUTER AIDE,5,COMPUTER AIDE-SPVR FLSA E,35,1,13262,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$39747.00,$44739.00
13620,COMPUTER AIDE,5,COMPUTER AIDE-SPVR FLSA E,35,2,13263,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$43055.00,$55553.00
10212,REPORTER/STENOGRAPHER,0,REPORTER/STENOGRAPHER (DA),35,0,2247,128,CLERICAL TITLES DC37,DC37,District Council 37,$0.00,$0.00
10212,REPORTER/STENOGRAPHER,0,REPORTER/STENOGRAPHER (DA),35,1,2248,128,CLERICAL TITLES DC37,DC37,District Council 37,$39449.00,$55827.00
10212,REPORTER/STENOGRAPHER,0,REPORTER/STENOGRAPHER (DA),35,2,2249,128,CLERICAL TITLES DC37,DC37,District Council 37,$64156.00,$70821.00
10212,REPORTER/STENOGRAPHER,0,REPORTER/STENOGRAPHER (DA),35,,2250,128,CLERICAL TITLES DC37,DC37,District Council 37,$50364.00,$66004.00
10212,REPORTER/STENOGRAPHER,1,REPORTER/STENOGRAPHER (DA) (8 HR/DAY),40,1,2252,128,CLERICAL TITLES DC37,DC37,District Council 37,$39449.00,$55827.00
10212,REPORTER/STENOGRAPHER,1,REPORTER/STENOGRAPHER (DA) (8 HR/DAY),40,2,2253,128,CLERICAL TITLES DC37,DC37,District Council 37,$64156.00,$70821.00
10212,REPORTER/STENOGRAPHER,1,REPORTER/STENOGRAPHER (DA) (8 HR/DAY),40,,2254,128,CLERICAL TITLES DC37,DC37,District Council 37,$50364.00,$66004.00
10212,REPORTER/STENOGRAPHER,2,REPORTER/STENOGRAPHER (DA) (CWW -  13 HR/DAY),35,1,2255,128,CLERICAL TITLES DC37,DC37,District Council 37,$39449.00,$55827.00
10212,REPORTER/STENOGRAPHER,2,REPORTER/STENOGRAPHER (DA) (CWW -  13 HR/DAY),35,2,2256,128,CLERICAL TITLES DC37,DC37,District Council 37,$64156.00,$70821.00
10212,REPORTER/STENOGRAPHER,2,REPORTER/STENOGRAPHER (DA) (CWW -  13 HR/DAY),35,,2257,128,CLERICAL TITLES DC37,DC37,District Council 37,$50364.00,$66004.00
10212,REPORTER/STENOGRAPHER,3,REPORTER/STENOGRAPHER (DA) (CWW -  14 HR/DAY),35,1,2258,128,CLERICAL TITLES DC37,DC37,District Council 37,$39449.00,$55827.00
10212,REPORTER/STENOGRAPHER,3,REPORTER/STENOGRAPHER (DA) (CWW -  14 HR/DAY),35,2,2259,128,CLERICAL TITLES DC37,DC37,District Council 37,$64156.00,$70821.00
10212,REPORTER/STENOGRAPHER,3,REPORTER/STENOGRAPHER (DA) (CWW -  14 HR/DAY),35,,2260,128,CLERICAL TITLES DC37,DC37,District Council 37,$50364.00,$66004.00
20246,TELECOMMUNICATIONS ASSOCIATE (,0,TELECOMMUNICATIONS ASSOCIATE (DATA),35,1,3369,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$42075.00,$63605.00
20246,TELECOMMUNICATIONS ASSOCIATE (,0,TELECOMMUNICATIONS ASSOCIATE (DATA),35,2,3370,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$58711.00,$69969.00
20246,TELECOMMUNICATIONS ASSOCIATE (,0,TELECOMMUNICATIONS ASSOCIATE (DATA),35,3,3371,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$63097.00,$76326.00
20246,TELECOMMUNICATIONS ASSOCIATE (,1,TELECOMMUNICATIONS ASSOCIATE DATA CWW-8HR/DAY,35,1,3372,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$42075.00,$63605.00
20246,TELECOMMUNICATIONS ASSOCIATE (,1,TELECOMMUNICATIONS ASSOCIATE DATA CWW-8HR/DAY,35,2,3373,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$58711.00,$69969.00
20246,TELECOMMUNICATIONS ASSOCIATE (,1,TELECOMMUNICATIONS ASSOCIATE DATA CWW-8HR/DAY,35,3,3374,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$63097.00,$76326.00
20246,TELECOMMUNICATIONS ASSOCIATE (,2,TELECOMMUNICATION ASSOCIATE(DATA)CWW-8 3/4 HR/DAY,35,1,3375,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$42057.00,$63605.00
20246,TELECOMMUNICATIONS ASSOCIATE (,2,TELECOMMUNICATION ASSOCIATE(DATA)CWW-8 3/4 HR/DAY,35,2,3376,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$58711.00,$69969.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,0,TRAFFIC ENFORC AGENT-L 3&4 ONLY,40,0,5971,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$39911.00,$42540.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,0,TRAFFIC ENFORC AGENT-L 3&4 ONLY,40,3,13191,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$39911.00,$42540.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,0,TRAFFIC ENFORC AGENT-L 3&4 ONLY,40,4,13192,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$40576.00,$45645.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,1,TRAFFIC ENFORC AGENT-L 3&4 ONLY (12HR/DAY),40,0,5972,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$39911.00,$42540.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,1,TRAFFIC ENFORC AGENT-L 3&4 ONLY (12HR/DAY),40,3,13193,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$39911.00,$42540.00
7165A,TRAFFIC ENFORCEMENT AGENT L3&4,1,TRAFFIC ENFORC AGENT-L 3&4 ONLY (12HR/DAY),40,4,13194,134,MOTOR VEHICLE OPERATORS DC37,DC37,District Council 37,$40576.00,$45645.00
33972,MARKET AGENT,0,MARKET AGENT,35,0,4361,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$40224.00,$49528.00
33972,MARKET AGENT,0,MARKET AGENT,35,1,13212,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$40224.00,$49528.00
33972,MARKET AGENT,0,MARKET AGENT,35,2,13213,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$49528.00,$69211.00
33972,MARKET AGENT,0,MARKET AGENT,35,3,13214,3,SOCIAL SERVICE TITLES DC 37L37,DC37,District Council 37,$64424.00,$76924.00
90767,SENIOR SEWAGE TREATMENT WORKER,0,SENIOR SEWAGE TREATMENT WORKER,40,0,6395,159,SEWAGE TREATMENT WORKERS (220),DC37,District Council 37,$39.00,$39.00
40910,ECONOMIST,0,ECONOMIST,35,0,4653,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$44048.00,$57959.00
40910,ECONOMIST,0,ECONOMIST,35,1,13218,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$44048.00,$57959.00
40910,ECONOMIST,0,ECONOMIST,35,2,13219,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$54312.00,$71550.00
40910,ECONOMIST,0,ECONOMIST,35,3,13220,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$57618.00,$78208.00
40910,ECONOMIST,1,ECONOMIST (CWW - 8HR DAY),35,0,4654,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$44048.00,$57959.00
40910,ECONOMIST,1,ECONOMIST (CWW - 8HR DAY),35,1,13221,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$44048.00,$57959.00
40910,ECONOMIST,1,ECONOMIST (CWW - 8HR DAY),35,2,13222,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$54312.00,$71550.00
40910,ECONOMIST,1,ECONOMIST (CWW - 8HR DAY),35,3,13223,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,$57618.00,$78208.00
53056,EMERGENCY MEDICAL SERVICE CADE,0,EMERGENCY MEDICAL SERVICE CADET,38,0,5290,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$19602.00,$19602.00
53056,EMERGENCY MEDICAL SERVICE CADE,1,EMERGENCY MEDICAL SERVICE CADET - AL MODIFIED AS OF 04/01/06,38,0,8554,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$19602.00,$19602.00
53052,EMERGENCY MEDICAL SPECIALIST T,0,EMERGENCY MEDICAL SPECIALIST TRAINEE,38,0,5285,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$29456.00,$29456.00
53052,EMERGENCY MEDICAL SPECIALIST T,1,EMS SPECIALIST TRAINEE - AL MODIFIED AS OF 04/01/06,38,0,8549,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$29456.00,$29456.00
53055,SUPERVISING EMERGENCY MEDICAL,0,SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST,38,1,5288,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$57206.00,$64492.00
53055,SUPERVISING EMERGENCY MEDICAL,0,SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST,38,2,5289,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$59162.00,$66219.00
53055,SUPERVISING EMERGENCY MEDICAL,1,SUPERVISING EMS SPECIALIST - AL MODIFIED AS OF 04/01/06,38,1,8552,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$57206.00,$64492.00
53055,SUPERVISING EMERGENCY MEDICAL,1,SUPERVISING EMS SPECIALIST - AL MODIFIED AS OF 04/01/06,38,2,8553,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$59162.00,$66219.00
53055,SUPERVISING EMERGENCY MEDICAL,2,SUPRV EMERG MEDICAL SERVICE SPECIALIST-12 HR TOUR,38,1,12957,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$64492.00,$64492.00
53055,SUPERVISING EMERGENCY MEDICAL,2,SUPRV EMERG MEDICAL SERVICE SPECIALIST-12 HR TOUR,38,2,12958,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$59162.00,$66219.00
53055,SUPERVISING EMERGENCY MEDICAL,3,SUPRV EMS SPEC - AL MODIFIED AS OF 04/01/06-12HR TOUR,38,1,12959,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$57206.00,$64492.00
53055,SUPERVISING EMERGENCY MEDICAL,3,SUPRV EMS SPEC - AL MODIFIED AS OF 04/01/06-12HR TOUR,38,2,12960,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$59162.00,$66219.00
53053,EMERGENCY MEDICAL SPECIALIST-E,0,EMERGENCY MEDICAL SPECIALIST-EMT,38,0,5286,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$31931.00,$45834.00
53053,EMERGENCY MEDICAL SPECIALIST-E,1,EMERGENCY MED SPECIALIST-EMT - AL MODIFIED AS OF 04/01/06,38,0,8550,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$31931.00,$45834.00
53053,EMERGENCY MEDICAL SPECIALIST-E,2,EMERGENCY MEDICAL SPECIALIST-EMT-12 HR TOUR,38,0,12953,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$31931.00,$45834.00
53053,EMERGENCY MEDICAL SPECIALIST-E,3,EMERG MED SPEC-EMT - AL MOD AS OF 04/01/06-12HR TOUR,38,0,12954,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$31931.00,$45834.00
53054,EMERGENCY MEDICAL SPECIALIST-P,0,EMERGENCY MEDICAL SPECIALIST-PARAMEDIC,38,0,5287,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$43690.00,$59079.00
53054,EMERGENCY MEDICAL SPECIALIST-P,1,EMS PARAMEDIC - AL MODIFIED AS OF 04/01/06,38,0,8551,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$43690.00,$59079.00
53054,EMERGENCY MEDICAL SPECIALIST-P,2,EMERGENCY MEDICAL SPECIALIST-PARAMEDIC-12 HR TOUR,38,0,12955,137,"EMS L2507, L3621 - DC37",DC37,District Council 37,$43690.00,$59079.00
