Agency,Indicator ID,Indicator Name,Indicator Sequence,Sub-Indicator,Subindicator Sequence,Record Type,Desired Direction,Critical Flag,Geography,Measure Type,Fiscal Year,Conditional Format,Raw Value,Format Type,Value Percent,Value Number,Value Currency,Value Time,Value Ratio
DSNY,1198,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 04,4,IND,Up,N,Community Board Manhattan 04,,2012,,12.712800000000001,N,,12.7,,,
DSNY,1199,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 05,5,IND,Up,N,Community Board Manhattan 05,,2010,,11.6,N,,11.6,,,
DSNY,1199,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 05,5,IND,Up,N,Community Board Manhattan 05,,2011,,11.5855,N,,11.6,,,
DSNY,1199,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 05,5,IND,Up,N,Community Board Manhattan 05,,2012,,11.445,N,,11.4,,,
DSNY,1200,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 06,6,IND,Up,N,Community Board Manhattan 06,,2010,,11.8,N,,11.8,,,
DSNY,1200,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 06,6,IND,Up,N,Community Board Manhattan 06,,2011,,11.8666,N,,11.9,,,
DSNY,1200,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 06,6,IND,Up,N,Community Board Manhattan 06,,2012,,11.747200000000001,N,,11.7,,,
DSNY,1201,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 07,7,IND,Up,N,Community Board Manhattan 07,,2010,,12.1,N,,12.1,,,
DSNY,1201,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 07,7,IND,Up,N,Community Board Manhattan 07,,2011,,12.0542,N,,12.1,,,
DSNY,1201,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 07,7,IND,Up,N,Community Board Manhattan 07,,2012,,12.0769,N,,12.1,,,
DSNY,1202,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 08,8,IND,Up,N,Community Board Manhattan 08,,2010,,11.200000000000001,N,,11.2,,,
DSNY,1202,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 08,8,IND,Up,N,Community Board Manhattan 08,,2011,,11.197600000000001,N,,11.2,,,
DSNY,1202,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 08,8,IND,Up,N,Community Board Manhattan 08,,2012,,11.1675,N,,11.2,,,
DSNY,1203,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 09,9,IND,Up,N,Community Board Manhattan 09,,2012,,11.540700000000001,N,,11.5,,,
DSNY,1203,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 09,9,IND,Up,N,Community Board Manhattan 09,,2011,,12.0393,N,,12,,,
DSNY,1203,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 09,9,IND,Up,N,Community Board Manhattan 09,,2010,,12,N,,12,,,
DSNY,1204,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 10,10,IND,Up,N,Community Board Manhattan 10,,2010,,12.5,N,,12.5,,,
DSNY,1204,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 10,10,IND,Up,N,Community Board Manhattan 10,,2011,,12.4641,N,,12.5,,,
DSNY,1204,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 10,10,IND,Up,N,Community Board Manhattan 10,,2012,,12.2681,N,,12.3,,,
DSNY,1205,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 11,11,IND,Up,N,Community Board Manhattan 11,,2010,,11.8,N,,11.8,,,
DSNY,1205,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 11,11,IND,Up,N,Community Board Manhattan 11,,2011,,11.7017,N,,11.7,,,
DSNY,1205,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 11,11,IND,Up,N,Community Board Manhattan 11,,2012,,11.856900000000001,N,,11.9,,,
DSNY,1206,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 12,12,IND,Up,N,Community Board Manhattan 12,,2010,,12.5,N,,12.5,,,
DSNY,1206,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 12,12,IND,Up,N,Community Board Manhattan 12,,2011,,12.413,N,,12.4,,,
DSNY,1206,Refuse tons per truckshift,0,Refuse tons per truckshift - Manhattan 12,12,IND,Up,N,Community Board Manhattan 12,,2012,,11.952,N,,12,,,
DSNY,1237,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 01,43,IND,Up,N,Community Board Queens 01,,2012,,8.1959,N,,8.2,,,
DSNY,1237,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 01,43,IND,Up,N,Community Board Queens 01,,2011,,8.2223,N,,8.2,,,
DSNY,1237,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 01,43,IND,Up,N,Community Board Queens 01,,2010,,8.53,N,,8.5,,,
DSNY,1238,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 02,44,IND,Up,N,Community Board Queens 02,,2012,,11.010200000000001,N,,11,,,
DSNY,1238,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 02,44,IND,Up,N,Community Board Queens 02,,2011,,10.9334,N,,10.9,,,
DSNY,1238,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 02,44,IND,Up,N,Community Board Queens 02,,2010,,10.99,N,,11,,,
DSNY,1239,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 03,45,IND,Up,N,Community Board Queens 03,,2012,,12.036100000000001,N,,12,,,
DSNY,1239,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 03,45,IND,Up,N,Community Board Queens 03,,2011,,11.794400000000001,N,,11.8,,,
DSNY,1239,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 03,45,IND,Up,N,Community Board Queens 03,,2010,,12.05,N,,12.1,,,
DSNY,1240,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 04,46,IND,Up,N,Community Board Queens 04,,2012,,12.455300000000001,N,,12.5,,,
DSNY,1240,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 04,46,IND,Up,N,Community Board Queens 04,,2011,,12.3262,N,,12.3,,,
DSNY,1240,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 04,46,IND,Up,N,Community Board Queens 04,,2010,,12.6,N,,12.6,,,
DSNY,1241,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 05,47,IND,Up,N,Community Board Queens 05,,2010,,9.99,N,,10,,,
DSNY,1241,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 05,47,IND,Up,N,Community Board Queens 05,,2011,,9.8065,N,,9.8,,,
DSNY,1241,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 05,47,IND,Up,N,Community Board Queens 05,,2012,,9.9899,N,,10,,,
DSNY,1242,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 06,48,IND,Up,N,Community Board Queens 06,,2012,,9.9885,N,,10,,,
DSNY,1242,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 06,48,IND,Up,N,Community Board Queens 06,,2011,,9.9994,N,,10,,,
DSNY,1242,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 06,48,IND,Up,N,Community Board Queens 06,,2010,,10.02,N,,10,,,
DSNY,1243,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 07,49,IND,Up,N,Community Board Queens 07,,2010,,9.33,N,,9.3,,,
DSNY,1243,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 07,49,IND,Up,N,Community Board Queens 07,,2011,,9.2551,N,,9.3,,,
DSNY,1243,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 07,49,IND,Up,N,Community Board Queens 07,,2012,,9.1418,N,,9.1,,,
DSNY,1244,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 08,50,IND,Up,N,Community Board Queens 08,,2010,,7.76,N,,7.8,,,
DSNY,1244,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 08,50,IND,Up,N,Community Board Queens 08,,2011,,7.624700000000001,N,,7.6,,,
DSNY,1244,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 08,50,IND,Up,N,Community Board Queens 08,,2012,,7.741300000000001,N,,7.7,,,
DSNY,1245,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 09,51,IND,Up,N,Community Board Queens 09,,2010,,9.74,N,,9.7,,,
DSNY,1245,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 09,51,IND,Up,N,Community Board Queens 09,,2011,,9.6517,N,,9.7,,,
DSNY,1245,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 09,51,IND,Up,N,Community Board Queens 09,,2012,,9.688600000000001,N,,9.7,,,
DSNY,1246,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 10,52,IND,Up,N,Community Board Queens 10,,2010,,7.890000000000001,N,,7.9,,,
DSNY,1246,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 10,52,IND,Up,N,Community Board Queens 10,,2011,,7.8432,N,,7.8,,,
DSNY,1246,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 10,52,IND,Up,N,Community Board Queens 10,,2012,,7.8577,N,,7.9,,,
DSNY,1247,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 11,53,IND,Up,N,Community Board Queens 11,,2010,,7.3,N,,7.3,,,
DSNY,1247,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 11,53,IND,Up,N,Community Board Queens 11,,2011,,7.148300000000001,N,,7.1,,,
DSNY,1247,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 11,53,IND,Up,N,Community Board Queens 11,,2012,,7.0808,N,,7.1,,,
DSNY,1248,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 12,54,IND,Up,N,Community Board Queens 12,,2010,,8.34,N,,8.3,,,
DSNY,1248,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 12,54,IND,Up,N,Community Board Queens 12,,2011,,8.1608,N,,8.2,,,
DSNY,1248,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 12,54,IND,Up,N,Community Board Queens 12,,2012,,8.1843,N,,8.2,,,
DSNY,1249,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 13,55,IND,Up,N,Community Board Queens 13,,2012,,6.8449,N,,6.8,,,
DSNY,1249,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 13,55,IND,Up,N,Community Board Queens 13,,2011,,6.9302,N,,6.9,,,
DSNY,1249,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 13,55,IND,Up,N,Community Board Queens 13,,2010,,7.15,N,,7.2,,,
DSNY,1250,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 14,56,IND,Up,N,Community Board Queens 14,,2010,,9.64,N,,9.6,,,
DSNY,1250,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 14,56,IND,Up,N,Community Board Queens 14,,2011,,9.5822,N,,9.6,,,
DSNY,1250,Refuse tons per truckshift,0,Refuse tons per truckshift - Queens 14,56,IND,Up,N,Community Board Queens 14,,2012,,9.8457,N,,9.8,,,
DSNY,1251,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 01,57,IND,Up,N,Community Board Staten Island 01,,2010,,8.82,N,,8.8,,,
DSNY,1251,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 01,57,IND,Up,N,Community Board Staten Island 01,,2011,,8.4479,N,,8.4,,,
DSNY,1251,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 01,57,IND,Up,N,Community Board Staten Island 01,,2012,,8.4938,N,,8.5,,,
DSNY,1252,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 02,58,IND,Up,N,Community Board Staten Island 02,,2012,,8.0845,N,,8.1,,,
DSNY,1252,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 02,58,IND,Up,N,Community Board Staten Island 02,,2011,,7.959300000000001,N,,8,,,
DSNY,1252,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 02,58,IND,Up,N,Community Board Staten Island 02,,2010,,8.43,N,,8.4,,,
DSNY,1253,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 03,59,IND,Up,N,Community Board Staten Island 03,,2011,,7.534400000000001,N,,7.5,,,
DSNY,1253,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 03,59,IND,Up,N,Community Board Staten Island 03,,2010,,7.97,N,,8,,,
DSNY,1253,Refuse tons per truckshift,0,Refuse tons per truckshift - Staten Island 03,59,IND,Up,N,Community Board Staten Island 03,,2012,,7.5685,N,,7.6,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,PMMR,2012,,27,P,27%,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,,2010,,26.5,P,26.5%,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,PMMR,2013,,23.3,P,23.3%,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,,2011,,25.8,P,25.8%,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,,2012,,23.3,P,23.3%,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,Target,2014,,,P,,,,,
HPD,5048,Reinspected violations found falsely certified (%),35,Reinspected violations found falsely certified (%),0,IND,Down,N,Citywide,Target,2013,,,P,,,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,,2010,,12770,N,,12770,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,Target,2013,,,N,,,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,,2011,,12810,N,,12810,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,Target,2014,,,N,,,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,,2012,,13024,N,,13024,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,PMMR,2013,,13270,N,,13270,,,
OCME,3424,Remains identified following a disaster,19,Remains identified following a disaster,0,IND,Up,N,Citywide,PMMR,2012,,12811,N,,12811,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,,2010,,21813,N,,21813,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,PMMR,2012,,21818,N,,21818,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,,2011,,21818,N,,21818,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,PMMR,2013,,21817,N,,21817,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,,2012,,21818,N,,21818,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,Target,2014,,,N,,,,,
OCME,3423,Remains recovered following a disaster or mass fatality incident,18,Remains recovered following a disaster or mass fatality incident,0,IND,Neutral,N,Citywide,Target,2013,,,N,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,,2012,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,Target,2013,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,,2011,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,Target,2014,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,,2010,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,PMMR,2013,,,C,,,,,
DSNY,10315,Removal cost per inch of snow ($),66,Removal cost per inch of snow ($),0,IND,Neutral,N,Citywide,PMMR,2012,,,C,,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,,2012,,20,P,20%,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,,2011,,22,P,22%,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,,2010,,19,P,19%,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,Target,2013,,,P,,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,PMMR,2012,,22,P,22%,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,PMMR,2013,,24,P,24%,,,,
DCA,10276,Renewal license applications received online (%),39,Renewal license applications received online (%),0,IND,Up,N,Citywide,Target,2014,,,P,,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,,2010,,98.7,P,98.7%,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,Target,2013,,,P,,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,,2011,,99,P,99%,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,Target,2014,,,P,,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,,2012,,99.2,P,99.2%,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,PMMR,2013,,,P,,,,,
NYCHA,3161,Rent collection (%),16,Rent collection (%),0,IND,Up,N,Citywide,PMMR,2012,,,P,,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,,2012,,98.93,P,99%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,,2011,,97.22,P,97%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,,2010,,98.86,P,99%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,PMMR,2012,,118.24000000000001,P,118%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,PMMR,2013,,98.09,P,98%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,Target,2014,,96,P,96%,,,,
DCAS,2217,Rents collected as a percentage of rents billed (%),28,Rents collected as a percentage of rents billed (%),0,IND,Up,N,Citywide,Target,2013,,96,P,96%,,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,Target,2014,,,N,,,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,Target,2013,,,N,,,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,PMMR,2012,,4,N,,4,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,PMMR,2013,,2,N,,2,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,,2012,,14,N,,14,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,,2011,,9,N,,9,,,
BIC,2274,Replacement of Public Wholesale Markets Photo Identifications,43,Replacement of Public Wholesale Markets Photo Identifications,0,IND,Neutral,N,Citywide,,2010,,18,N,,18,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,Target,2013,,,N,,,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,,2012,,44984,N,,44984,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,Target,2014,,,N,,,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,,2011,,55908,N,,55908,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,,2010,,71677,N,,71677,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,PMMR,2013,,,N,,,,,
DSNY,1631,Requests for CFC recovery appointments,50,Requests for CFC recovery appointments,0,IND,Up,N,Citywide,PMMR,2012,,,N,,,,,
