BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF CLASSES,TOTAL REGISTER,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 10,-,7,189,27,22,31,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 11,-,8,232,29,16,35,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 12,-,6,171,28.5,16,38,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,ENGLISH,ENGLISH 9,-,1,31,31,31,31,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,ENGLISH,ENGLISH 10,-,2,51,25.5,20,31,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,ENGLISH,ENGLISH 11,-,1,32,32,32,32,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,ENGLISH,ENGLISH 12,-,2,66,33,32,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,ENGLISH,ENGLISH 10,-,1,12,12,12,12,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,ENGLISH,ENGLISH 11,-,1,13,13,13,13,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,ENGLISH,ENGLISH 12,-,1,10,10,10,10,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,ENGLISH,OTHER,-,1,15,15,15,15,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,14,365,26.1,18,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,MATH,GEOMETRY,-,6,186,31,22,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,MATH,MATH B,-,4,66,16.5,12,25,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,MATH,ALGEBRA,-,4,121,30.3,28,32,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,MATH,GEOMETRY,-,2,62,31,28,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,MATH,OTHER,-,2,62,31,31,31,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,MATH,ALGEBRA,-,2,23,11.5,11,12,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,MATH,OTHER,-,1,12,12,12,12,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,11,304,27.6,18,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,20,548,27.4,21,33,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,12,322,26.8,17,32,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SCIENCE,PHYSICS,-,2,70,35,35,35,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SCIENCE,OTHER,-,1,28,28,28,28,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SCIENCE,EARTH SCIENCE,-,5,154,30.8,18,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SCIENCE,LIVING ENVIRONMENT,-,2,68,34,34,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,7,199,28.4,26,32,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,6,185,30.8,28,33,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,7,224,32,30,33,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,6,196,32.7,32,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 9,-,1,32,32,32,32,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 10,-,2,64,32,31,33,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SOCIAL STUDIES,US HISTORY,-,1,33,33,33,33,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,CTT,SOCIAL STUDIES,US GOVERNMENT,-,2,48,24,14,34,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,2,28,14,11,17,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,09-12,SPEC ED,SOCIAL STUDIES,US HISTORY,-,1,12,12,12,12,STARS,
Q,30,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,,,,,,,,,,,,15.6
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 9,-,4,85,21.3,17,26,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,98,24.5,23,28,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,ENGLISH,OTHER,-,1,17,17,17,17,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,20,601,30.1,10,38,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,MATH,GEOMETRY,-,8,243,30.4,19,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,MATH,MATH A,-,2,45,22.5,22,23,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,MATH,MATH B,-,4,90,22.5,15,29,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,MATH,OTHER,-,1,18,18,18,18,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,21,534,25.4,16,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,22,635,28.9,19,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,6,187,31.2,30,32,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SCIENCE,PHYSICS,-,2,44,22,22,22,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SCIENCE,OTHER,-,9,282,31.3,18,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,7,236,33.7,33,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,13,422,32.5,20,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,10,276,27.6,19,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,8,249,31.1,26,34,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,1,11,11,11,11,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,OTHER,-,1,18,18,18,18,STARS,
Q,30,Q555,NEWCOMERS HIGH SCHOOL,,,,,,,,,,,,15.9
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,ENGLISH,ENGLISH 9,-,5,160,32,28,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,ENGLISH,ENGLISH 10,-,5,159,31.8,26,35,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,126,31.5,27,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,ENGLISH,ENGLISH 12,-,4,129,32.3,29,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,ENGLISH,ENGLISH 9,-,2,48,24,21,27,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,ENGLISH,ENGLISH 10,-,1,27,27,27,27,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,ENGLISH,ENGLISH 11,-,1,33,33,33,33,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,MATH,ALGEBRA,-,10,303,30.3,24,37,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,MATH,GEOMETRY,-,5,180,36,35,37,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,MATH,OTHER,-,1,29,29,29,29,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,MATH,ALGEBRA,-,3,82,27.3,24,32,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,8,283,35.4,33,38,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,11,341,31,28,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SCIENCE,CHEMISTRY,-,2,71,35.5,35,36,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SCIENCE,PHYSICS,-,2,56,28,28,28,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SCIENCE,EARTH SCIENCE,-,2,72,36,36,36,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SCIENCE,LIVING ENVIRONMENT,-,3,85,28.3,24,31,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,6,199,33.2,32,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,5,159,31.8,26,36,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,5,151,30.2,25,34,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,5,168,33.6,25,37,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,2,69,34.5,34,35,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,GEN ED,SOCIAL STUDIES,OTHER,-,10,291,29.1,12,35,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 9,-,2,57,28.5,27,30,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 10,-,1,31,31,31,31,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SOCIAL STUDIES,US HISTORY,-,1,35,35,35,35,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,09-12,CTT,SOCIAL STUDIES,OTHER,-,3,106,35.3,35,36,STARS,
Q,30,Q575,ACADEMY OF AMERICAN STUDIES,,,,,,,,,,,,19.1
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,07,GEN ED,-,-,-,5,76,15.2,14,16,ATS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,08,GEN ED,-,-,-,5,73,14.6,13,15,ATS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,MS Core,GEN ED,ENGLISH,-,-,6,149,24.8,23,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,MS Core,GEN ED,MATH,-,-,6,149,24.8,23,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,MS Core,GEN ED,SCIENCE,-,-,3,73,24.3,23,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,MS Core,GEN ED,SOCIAL STUDIES,-,-,6,149,24.8,23,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,ENGLISH,ENGLISH 9,-,3,68,22.7,18,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,ENGLISH,ENGLISH 10,-,3,66,22,21,23,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,ENGLISH,ENGLISH 11,-,3,66,22,21,23,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,ENGLISH,ENGLISH 12,-,3,71,23.7,21,27,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,MATH,ALGEBRA,-,3,65,21.7,20,23,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,MATH,GEOMETRY,-,3,68,22.7,18,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,5,108,21.6,17,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SCIENCE,CHEMISTRY,-,6,132,22,21,23,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,3,68,22.7,18,25,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,3,66,22,20,25,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,3,66,22,21,23,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,3,71,23.7,22,26,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,09-12,GEN ED,SOCIAL STUDIES,OTHER,-,1,11,11,11,11,STARS,
Q,30,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,,,,,,,,,,,,13.5
R,31,R001,P.S. 001 TOTTENVILLE,0K,GEN ED,-,-,-,4,81,20.3,19,21,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,01,GEN ED,-,-,-,4,93,23.3,22,24,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,02,GEN ED,-,-,-,3,60,20,18,21,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,02,CTT,-,-,-,1,24,24,24,24,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,03,GEN ED,-,-,-,3,69,23,21,25,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,03,CTT,-,-,-,1,26,26,26,26,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,04,GEN ED,-,-,-,2,52,26,26,26,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,04,CTT,-,-,-,1,26,26,26,26,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,05,GEN ED,-,-,-,2,52,26,26,26,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,05,CTT,-,-,-,1,25,25,25,25,ATS,
R,31,R001,P.S. 001 TOTTENVILLE,,,,,,,,,,,,14.9
R,31,R002,I.S. R002 GEORGE L. EGBERT,06,GEN ED,-,-,-,7,211,30.1,30,31,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,06,CTT,-,-,-,2,58,29,29,29,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,07,GEN ED,-,-,-,7,209,29.9,29,31,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,07,CTT,-,-,-,2,58,29,28,30,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,08,GEN ED,-,-,-,9,264,29.3,27,31,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,08,CTT,-,-,-,1,27,27,27,27,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,0K-09,SPEC ED,-,-,12:1,5,58,11.6,11,12,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,0K-09,SPEC ED,-,-,12:1:1,4,29,7.3,3,10,ATS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,GEN ED,ENGLISH,-,-,23,638,27.7,22,31,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,GEN ED,MATH,-,-,3,91,30.3,29,31,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,GEN ED,SOCIAL STUDIES,-,-,23,692,30.1,27,32,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,CTT,ENGLISH,-,-,5,138,27.6,25,29,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,CTT,SOCIAL STUDIES,-,-,5,144,28.8,27,30,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,SPEC ED,ENGLISH,-,-,7,70,10,8,12,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,MS Core,SPEC ED,SOCIAL STUDIES,-,-,5,52,10.4,8,12,STARS,
R,31,R002,I.S. R002 GEORGE L. EGBERT,,,,,,,,,,,,16.1
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,0K,GEN ED,-,-,-,7,153,21.9,21,23,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,0K,G&T,-,-,-,1,21,21,21,21,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,01,GEN ED,-,-,-,6,124,20.7,19,22,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,01,G&T,-,-,-,1,28,28,28,28,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,02,GEN ED,-,-,-,5,120,24,23,25,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,02,G&T,-,-,-,1,26,26,26,26,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,03,GEN ED,-,-,-,5,128,25.6,25,26,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,04,GEN ED,-,-,-,4,123,30.8,30,31,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,05,GEN ED,-,-,-,3,78,26,25,27,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,05,CTT,-,-,-,1,28,28,28,28,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,0K-09,SPEC ED,-,-,12:1,1,11,11,11,11,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,0K-09,SPEC ED,-,-,12:1:1,4,35,8.8,4,12,ATS,
R,31,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,,,,,,,,,,,,18.9
R,31,R004,P.S. 004 MAURICE WOLLIN,0K,GEN ED,-,-,-,4,66,16.5,14,19,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,0K,CTT,-,-,-,3,46,15.3,10,24,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,01,GEN ED,-,-,-,4,62,15.5,12,18,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,01,CTT,-,-,-,3,54,18,15,23,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,02,GEN ED,-,-,-,4,82,20.5,20,21,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,02,CTT,-,-,-,3,55,18.3,16,23,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,03,GEN ED,-,-,-,3,51,17,15,20,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,03,CTT,-,-,-,3,51,17,15,20,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,04,GEN ED,-,-,-,3,63,21,20,22,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,04,CTT,-,-,-,3,57,19,16,25,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,05,GEN ED,-,-,-,5,120,24,23,25,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,0K-09,SPEC ED,-,-,12:1,1,12,12,12,12,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,0K-09,SPEC ED,-,-,12:1:1,3,36,12,12,12,ATS,
R,31,R004,P.S. 004 MAURICE WOLLIN,,,,,,,,,,,,9.6
R,31,R005,P.S. 005 HUGUENOT,0K,GEN ED,-,-,-,2,31,15.5,15,16,ATS,
R,31,R005,P.S. 005 HUGUENOT,01,GEN ED,-,-,-,2,36,18,18,18,ATS,
R,31,R005,P.S. 005 HUGUENOT,02,GEN ED,-,-,-,2,38,19,18,20,ATS,
R,31,R005,P.S. 005 HUGUENOT,03,GEN ED,-,-,-,2,32,16,16,16,ATS,
R,31,R005,P.S. 005 HUGUENOT,04,GEN ED,-,-,-,2,31,15.5,15,16,ATS,
R,31,R005,P.S. 005 HUGUENOT,05,GEN ED,-,-,-,2,39,19.5,19,20,ATS,
R,31,R005,P.S. 005 HUGUENOT,,,,,,,,,,,,12.7
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,0K,GEN ED,-,-,-,6,118,19.7,19,21,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,0K,CTT,-,-,-,1,23,23,23,23,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,01,GEN ED,-,-,-,4,95,23.8,23,24,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,01,CTT,-,-,-,1,21,21,21,21,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,02,GEN ED,-,-,-,4,100,25,24,26,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,02,CTT,-,-,-,1,26,26,26,26,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,03,GEN ED,-,-,-,4,97,24.3,24,25,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,03,CTT,-,-,-,1,24,24,24,24,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,04,GEN ED,-,-,-,4,121,30.3,29,31,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,04,CTT,-,-,-,1,30,30,30,30,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,05,GEN ED,-,-,-,4,116,29,28,30,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,05,CTT,-,-,-,1,29,29,29,29,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,0K-09,SPEC ED,-,-,12:1,2,23,11.5,11,12,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,0K-09,SPEC ED,-,-,12:1:1,1,11,11,11,11,ATS,
R,31,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,,,,,,,,,,,,15.3
R,31,R007,I.S. 007 ELIAS BERNSTEIN,06,GEN ED,-,-,-,10,315,31.5,26,33,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,06,CTT,-,-,-,2,63,31.5,31,32,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,07,GEN ED,-,-,-,11,345,31.4,28,34,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,07,CTT,-,-,-,1,27,27,27,27,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,08,GEN ED,-,-,-,9,298,33.1,32,34,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,08,CTT,-,-,-,2,67,33.5,33,34,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,0K-09,SPEC ED,-,-,12:1,3,30,10,5,13,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,0K-09,SPEC ED,-,-,12:1:1,1,12,12,12,12,ATS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,GEN ED,ENGLISH,-,-,29,925,31.9,25,36,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,GEN ED,MATH,-,-,29,925,31.9,25,37,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,GEN ED,SCIENCE,-,-,30,956,31.9,25,34,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,GEN ED,SOCIAL STUDIES,-,-,30,958,31.9,25,36,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,CTT,ENGLISH,-,-,6,189,31.5,27,34,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,CTT,MATH,-,-,5,157,31.4,27,34,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,CTT,SCIENCE,-,-,5,157,31.4,27,34,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,CTT,SOCIAL STUDIES,-,-,5,157,31.4,27,34,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,SPEC ED,ENGLISH,-,-,4,49,12.3,11,13,STARS,
R,31,R007,I.S. 007 ELIAS BERNSTEIN,MS Core,SPEC ED,MATH,-,-,3,35,11.7,11,12,STARS,
