District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
30,4,2009,Asian,693,713,8,1.2%,18,2.6%,256,36.9%,411,59.3%,667,96.2%
30,4,2009,Black,252,668,24,9.5%,43,17.1%,149,59.1%,36,14.3%,185,73.4%
30,4,2009,Hispanic,1524,685,59,3.9%,153,10%,864,56.7%,448,29.4%,1312,86.1%
30,4,2009,White,365,701,9,2.5%,13,3.6%,169,46.3%,174,47.7%,343,94%
30,4,2010,Asian,786,703,19,2.4%,144,18.3%,288,36.6%,335,42.6%,623,79.3%
30,4,2010,Black,225,667,31,13.8%,112,49.8%,55,24.4%,27,12%,82,36.4%
30,4,2010,Hispanic,1405,679,90,6.4%,572,40.7%,512,36.4%,231,16.4%,743,52.9%
30,4,2010,White,560,697,18,3.2%,126,22.5%,211,37.7%,205,36.6%,416,74.3%
30,4,2011,Asian,598,702,22,3.7%,83,13.9%,223,37.3%,270,45.2%,493,82.4%
30,4,2011,Black,205,667,26,12.7%,108,52.7%,55,26.8%,16,7.8%,71,34.6%
30,4,2011,Hispanic,1679,684,82,4.9%,576,34.3%,692,41.2%,329,19.6%,1021,60.8%
30,4,2011,White,497,699,17,3.4%,87,17.5%,199,40%,194,39%,393,79.1%
30,5,2006,Asian,699,687,30,4.3%,80,11.4%,313,44.8%,276,39.5%,589,84.3%
30,5,2006,Black,309,649,43,13.9%,116,37.5%,124,40.1%,26,8.4%,150,48.5%
30,5,2006,Hispanic,1628,662,155,9.5%,426,26.2%,814,50%,233,14.3%,1047,64.3%
30,5,2006,White,422,677,26,6.2%,67,15.9%,201,47.6%,128,30.3%,329,78%
30,5,2007,Asian,681,700,14,2.1%,54,7.9%,284,41.7%,329,48.3%,613,90%
30,5,2007,Black,260,660,25,9.6%,67,25.8%,136,52.3%,32,12.3%,168,64.6%
30,5,2007,Hispanic,1589,670,94,5.9%,316,19.9%,900,56.6%,279,17.6%,1179,74.2%
30,5,2007,White,383,688,12,3.1%,35,9.1%,206,53.8%,130,33.9%,336,87.7%
30,5,2008,Asian,704,701,7,1%,40,5.7%,310,44%,347,49.3%,657,93.3%
30,5,2008,Black,258,661,25,9.7%,58,22.5%,146,56.6%,29,11.2%,175,67.8%
30,5,2008,Hispanic,1525,674,68,4.5%,218,14.3%,932,61.1%,307,20.1%,1239,81.2%
30,5,2008,White,390,693,10,2.6%,25,6.4%,200,51.3%,155,39.7%,355,91%
30,5,2009,Asian,713,703,9,1.3%,32,4.5%,247,34.6%,425,59.6%,672,94.2%
30,5,2009,Black,269,673,7,2.6%,54,20.1%,152,56.5%,56,20.8%,208,77.3%
30,5,2009,Hispanic,1540,683,20,1.3%,178,11.6%,911,59.2%,431,28%,1342,87.1%
30,5,2009,White,409,698,6,1.5%,18,4.4%,190,46.5%,195,47.7%,385,94.1%
30,5,2010,Asian,714,701,17,2.4%,118,16.5%,251,35.2%,328,45.9%,579,81.1%
30,5,2010,Black,260,669,31,11.9%,123,47.3%,85,32.7%,21,8.1%,106,40.8%
30,5,2010,Hispanic,1569,681,94,6%,506,32.2%,677,43.1%,292,18.6%,969,61.8%
30,5,2010,White,405,696,18,4.4%,68,16.8%,165,40.7%,154,38%,319,78.8%
30,5,2011,Asian,763,704,21,2.8%,102,13.4%,291,38.1%,349,45.7%,640,83.9%
30,5,2011,Black,237,675,22,9.3%,101,42.6%,83,35%,31,13.1%,114,48.1%
30,5,2011,Hispanic,1481,684,87,5.9%,447,30.2%,661,44.6%,286,19.3%,947,63.9%
30,5,2011,White,522,698,10,1.9%,94,18%,220,42.1%,198,37.9%,418,80.1%
30,6,2006,Asian,731,678,54,7.4%,95,13%,343,46.9%,239,32.7%,582,79.6%
30,6,2006,Black,314,637,77,24.5%,109,34.7%,111,35.4%,17,5.4%,128,40.8%
30,6,2006,Hispanic,1648,652,224,13.6%,503,30.5%,778,47.2%,143,8.7%,921,55.9%
30,6,2006,White,477,671,37,7.8%,88,18.4%,234,49.1%,118,24.7%,352,73.8%
30,6,2007,Asian,707,692,36,5.1%,60,8.5%,300,42.4%,311,44%,611,86.4%
30,6,2007,Black,300,650,47,15.7%,91,30.3%,137,45.7%,25,8.3%,162,54%
30,6,2007,Hispanic,1709,667,112,6.6%,374,21.9%,929,54.4%,294,17.2%,1223,71.6%
30,6,2007,White,437,683,17,3.9%,59,13.5%,220,50.3%,141,32.3%,361,82.6%
30,6,2008,Asian,695,702,18,2.6%,39,5.6%,258,37.1%,380,54.7%,638,91.8%
30,6,2008,Black,266,662,18,6.8%,64,24.1%,152,57.1%,32,12%,184,69.2%
30,6,2008,Hispanic,1684,670,76,4.5%,311,18.5%,968,57.5%,329,19.5%,1297,77%
30,6,2008,White,387,686,14,3.6%,23,5.9%,206,53.2%,144,37.2%,350,90.4%
30,6,2009,Asian,744,701,14,1.9%,30,4%,305,41%,395,53.1%,700,94.1%
30,6,2009,Black,274,664,18,6.6%,59,21.5%,169,61.7%,28,10.2%,197,71.9%
30,6,2009,Hispanic,1617,676,65,4%,243,15%,946,58.5%,363,22.4%,1309,81%
30,6,2009,White,424,694,6,1.4%,31,7.3%,193,45.5%,194,45.8%,387,91.3%
30,6,2010,Asian,723,700,27,3.7%,102,14.1%,217,30%,377,52.1%,594,82.2%
30,6,2010,Black,266,669,29,10.9%,126,47.4%,81,30.5%,30,11.3%,111,41.7%
30,6,2010,Hispanic,1754,676,158,9%,627,35.7%,592,33.8%,377,21.5%,969,55.2%
30,6,2010,White,452,692,24,5.3%,68,15%,172,38.1%,188,41.6%,360,79.6%
30,6,2011,Asian,717,701,17,2.4%,101,14.1%,213,29.7%,386,53.8%,599,83.5%
30,6,2011,Black,278,668,35,12.6%,123,44.2%,86,30.9%,34,12.2%,120,43.2%
30,6,2011,Hispanic,1739,678,144,8.3%,616,35.4%,621,35.7%,358,20.6%,979,56.3%
30,6,2011,White,413,696,11,2.7%,74,17.9%,141,34.1%,187,45.3%,328,79.4%
30,7,2006,Asian,601,669,33,5.5%,126,21%,294,48.9%,148,24.6%,442,73.5%
30,7,2006,Black,363,630,98,27%,141,38.8%,115,31.7%,9,2.5%,124,34.2%
30,7,2006,Hispanic,1597,644,244,15.3%,612,38.3%,654,41%,87,5.4%,741,46.4%
30,7,2006,White,465,661,26,5.6%,127,27.3%,247,53.1%,65,14%,312,67.1%
30,7,2007,Asian,631,680,26,4.1%,93,14.7%,266,42.2%,246,39%,512,81.1%
30,7,2007,Black,308,645,41,13.3%,129,41.9%,119,38.6%,19,6.2%,138,44.8%
30,7,2007,Hispanic,1522,655,122,8%,507,33.3%,741,48.7%,152,10%,893,58.7%
30,7,2007,White,423,674,15,3.5%,77,18.2%,216,51.1%,115,27.2%,331,78.3%
30,7,2008,Asian,603,694,11,1.8%,48,8%,239,39.6%,305,50.6%,544,90.2%
30,7,2008,Black,283,658,10,3.5%,94,33.2%,148,52.3%,31,11%,179,63.3%
30,7,2008,Hispanic,1553,668,45,2.9%,297,19.1%,929,59.8%,282,18.2%,1211,78%
30,7,2008,White,428,687,10,2.3%,25,5.8%,218,50.9%,175,40.9%,393,91.8%
30,7,2009,Asian,589,702,6,1%,29,4.9%,228,38.7%,326,55.3%,554,94.1%
30,7,2009,Black,268,667,3,1.1%,57,21.3%,167,62.3%,41,15.3%,208,77.6%
30,7,2009,Hispanic,1592,676,14,0.9%,205,12.9%,1019,64%,354,22.2%,1373,86.2%
30,7,2009,White,394,691,4,1%,17,4.3%,206,52.3%,167,42.4%,373,94.7%
30,7,2010,Asian,686,696,16,2.3%,123,17.9%,172,25.1%,375,54.7%,547,79.7%
30,7,2010,Black,280,664,45,16.1%,104,37.1%,89,31.8%,42,15%,131,46.8%
30,7,2010,Hispanic,1601,671,159,9.9%,555,34.7%,554,34.6%,333,20.8%,887,55.4%
30,7,2010,White,446,691,24,5.4%,78,17.5%,118,26.5%,226,50.7%,344,77.1%
30,7,2011,Asian,657,697,10,1.5%,97,14.8%,200,30.4%,350,53.3%,550,83.7%
30,7,2011,Black,242,667,33,13.6%,99,40.9%,69,28.5%,41,16.9%,110,45.5%
30,7,2011,Hispanic,1695,675,114,6.7%,569,33.6%,646,38.1%,366,21.6%,1012,59.7%
30,7,2011,White,420,691,16,3.8%,55,13.1%,146,34.8%,203,48.3%,349,83.1%
30,8,2006,Asian,608,667,58,9.5%,129,21.2%,281,46.2%,140,23%,421,69.2%
30,8,2006,Black,315,625,115,36.5%,122,38.7%,70,22.2%,8,2.5%,78,24.8%
30,8,2006,Hispanic,1632,636,383,23.5%,676,41.4%,520,31.9%,53,3.2%,573,35.1%
30,8,2006,White,451,660,37,8.2%,126,27.9%,232,51.4%,56,12.4%,288,63.9%
30,8,2007,Asian,614,677,34,5.5%,114,18.6%,301,49%,165,26.9%,466,75.9%
30,8,2007,Black,326,638,77,23.6%,112,34.4%,126,38.7%,11,3.4%,137,42%
30,8,2007,Hispanic,1571,649,223,14.2%,557,35.5%,706,44.9%,85,5.4%,791,50.4%
30,8,2007,White,438,669,28,6.4%,76,17.4%,260,59.4%,74,16.9%,334,76.3%
30,8,2008,Asian,616,687,25,4.1%,59,9.6%,298,48.4%,234,38%,532,86.4%
30,8,2008,Black,288,649,37,12.8%,106,36.8%,125,43.4%,20,6.9%,145,50.3%
30,8,2008,Hispanic,1481,658,93,6.3%,489,33%,772,52.1%,127,8.6%,899,60.7%
30,8,2008,White,413,679,10,2.4%,62,15%,230,55.7%,111,26.9%,341,82.6%
30,8,2009,Asian,629,693,10,1.6%,52,8.3%,315,50.1%,252,40.1%,567,90.1%
30,8,2009,Black,277,662,10,3.6%,84,30.3%,154,55.6%,29,10.5%,183,66.1%
30,8,2009,Hispanic,1596,670,45,2.8%,300,18.8%,1054,66%,197,12.3%,1251,78.4%
30,8,2009,White,417,689,5,1.2%,32,7.7%,249,59.7%,131,31.4%,380,91.1%
30,8,2010,Asian,626,705,12,1.9%,96,15.3%,218,34.8%,300,47.9%,518,82.7%
30,8,2010,Black,281,662,48,17.1%,151,53.7%,58,20.6%,24,8.5%,82,29.2%
30,8,2010,Hispanic,1659,674,139,8.4%,712,42.9%,565,34.1%,243,14.6%,808,48.7%
30,8,2010,White,413,690,13,3.1%,98,23.7%,185,44.8%,117,28.3%,302,73.1%
30,8,2011,Asian,691,699,10,1.4%,94,13.6%,284,41.1%,303,43.8%,587,84.9%
30,8,2011,Black,266,666,37,13.9%,120,45.1%,85,32%,24,9%,109,41%
30,8,2011,Hispanic,1648,674,106,6.4%,639,38.8%,698,42.4%,205,12.4%,903,54.8%
30,8,2011,White,424,691,12,2.8%,82,19.3%,187,44.1%,143,33.7%,330,77.8%
30,All Grades,2006,Asian,4014,683,224,5.6%,511,12.7%,1815,45.2%,1464,36.5%,3279,81.7%
30,All Grades,2006,Black,1790,641,409,22.8%,603,33.7%,673,37.6%,105,5.9%,778,43.5%
30,All Grades,2006,Hispanic,9700,656,1276,13.2%,2718,28%,4557,47%,1149,11.8%,5706,58.8%
30,All Grades,2006,White,2588,674,156,6%,472,18.2%,1314,50.8%,646,25%,1960,75.7%
30,All Grades,2007,Asian,4062,693,144,3.5%,405,10%,1749,43.1%,1764,43.4%,3513,86.5%
30,All Grades,2007,Black,1711,652,245,14.3%,511,29.9%,798,46.6%,157,9.2%,955,55.8%
30,All Grades,2007,Hispanic,9501,666,734,7.7%,2160,22.7%,5075,53.4%,1532,16.1%,6607,69.5%
30,All Grades,2007,White,2479,684,109,4.4%,296,11.9%,1273,51.4%,801,32.3%,2074,83.7%
30,All Grades,2008,Asian,4040,698,87,2.2%,253,6.3%,1790,44.3%,1910,47.3%,3700,91.6%
30,All Grades,2008,Black,1603,660,122,7.6%,415,25.9%,902,56.3%,164,10.2%,1066,66.5%
30,All Grades,2008,Hispanic,9345,672,400,4.3%,1656,17.7%,5621,60.1%,1668,17.8%,7289,78%
30,All Grades,2008,White,2389,689,70,2.9%,171,7.2%,1264,52.9%,884,37%,2148,89.9%
30,All Grades,2009,Asian,4162,703,49,1.2%,184,4.4%,1787,42.9%,2142,51.5%,3929,94.4%
30,All Grades,2009,Black,1548,668,63,4.1%,325,21%,949,61.3%,211,13.6%,1160,74.9%
30,All Grades,2009,Hispanic,9206,679,214,2.3%,1154,12.5%,5768,62.7%,2070,22.5%,7838,85.1%
30,All Grades,2009,White,2604,696,33,1.3%,132,5.1%,1357,52.1%,1082,41.6%,2439,93.7%
30,All Grades,2010,Asian,4104,701,126,3.1%,704,17.2%,1349,32.9%,1925,46.9%,3274,79.8%
30,All Grades,2010,Black,1508,667,232,15.4%,711,47.1%,412,27.3%,153,10.1%,565,37.5%
30,All Grades,2010,Hispanic,9644,678,795,8.2%,3608,37.4%,3441,35.7%,1800,18.7%,5241,54.3%
30,All Grades,2010,White,2817,695,124,4.4%,589,20.9%,1039,36.9%,1065,37.8%,2104,74.7%
30,All Grades,2011,Asian,4122,700,113,2.7%,615,14.9%,1561,37.9%,1833,44.5%,3394,82.3%
30,All Grades,2011,Black,1410,669,187,13.3%,641,45.5%,434,30.8%,148,10.5%,582,41.3%
30,All Grades,2011,Hispanic,9947,679,715,7.2%,3561,35.8%,4014,40.4%,1657,16.7%,5671,57%
30,All Grades,2011,White,2721,695,94,3.5%,506,18.6%,1117,41.1%,1004,36.9%,2121,77.9%
31,3,2006,Asian,346,700,10,2.9%,25,7.2%,129,37.3%,182,52.6%,311,89.9%
31,3,2006,Black,629,662,84,13.4%,127,20.2%,332,52.8%,86,13.7%,418,66.5%
31,3,2006,Hispanic,882,668,100,11.3%,153,17.3%,450,51%,179,20.3%,629,71.3%
31,3,2006,White,2426,693,91,3.8%,161,6.6%,1167,48.1%,1007,41.5%,2174,89.6%
31,3,2007,Asian,331,708,6,1.8%,10,3%,131,39.6%,184,55.6%,315,95.2%
31,3,2007,Black,695,671,50,7.2%,130,18.7%,392,56.4%,123,17.7%,515,74.1%
31,3,2007,Hispanic,966,678,66,6.8%,127,13.1%,556,57.6%,217,22.5%,773,80%
31,3,2007,White,2344,699,51,2.2%,107,4.6%,1169,49.9%,1017,43.4%,2186,93.3%
31,3,2008,Asian,309,710,2,0.6%,8,2.6%,147,47.6%,152,49.2%,299,96.8%
31,3,2008,Black,676,671,37,5.5%,109,16.1%,458,67.8%,72,10.7%,530,78.4%
31,3,2008,Hispanic,1000,679,37,3.7%,125,12.5%,665,66.5%,173,17.3%,838,83.8%
31,3,2008,White,2362,699,24,1%,88,3.7%,1382,58.5%,868,36.7%,2250,95.3%
31,3,2009,Asian,353,714,2,0.6%,5,1.4%,158,44.8%,188,53.3%,346,98%
31,3,2009,Black,668,674,20,3%,92,13.8%,477,71.4%,79,11.8%,556,83.2%
31,3,2009,Hispanic,1058,682,15,1.4%,92,8.7%,780,73.7%,171,16.2%,951,89.9%
31,3,2009,White,2401,703,13,0.5%,64,2.7%,1432,59.6%,892,37.2%,2324,96.8%
31,3,2010,Asian,329,714,9,2.7%,46,14%,104,31.6%,170,51.7%,274,83.3%
31,3,2010,Black,663,677,142,21.4%,285,43%,175,26.4%,61,9.2%,236,35.6%
31,3,2010,Hispanic,1095,685,133,12.1%,415,37.9%,380,34.7%,167,15.3%,547,50%
31,3,2010,White,2287,703,96,4.2%,527,23%,869,38%,795,34.8%,1664,72.8%
31,3,2011,Asian,389,701,12,3.1%,35,9%,209,53.7%,133,34.2%,342,87.9%
31,3,2011,Black,664,677,137,20.6%,272,41%,230,34.6%,25,3.8%,255,38.4%
31,3,2011,Hispanic,1181,681,151,12.8%,486,41.2%,492,41.7%,52,4.4%,544,46.1%
31,3,2011,White,2448,692,101,4.1%,526,21.5%,1398,57.1%,423,17.3%,1821,74.4%
31,4,2006,Asian,326,700,9,2.8%,14,4.3%,150,46%,153,46.9%,303,92.9%
31,4,2006,Black,595,658,72,12.1%,147,24.7%,311,52.3%,65,10.9%,376,63.2%
31,4,2006,Hispanic,858,667,83,9.7%,175,20.4%,459,53.5%,141,16.4%,600,69.9%
31,4,2006,White,2482,688,79,3.2%,212,8.5%,1301,52.4%,890,35.9%,2191,88.3%
31,4,2007,Asian,344,701,9,2.6%,18,5.2%,146,42.4%,171,49.7%,317,92.2%
31,4,2007,Black,629,661,68,10.8%,159,25.3%,332,52.8%,70,11.1%,402,63.9%
31,4,2007,Hispanic,900,666,78,8.7%,196,21.8%,482,53.6%,144,16%,626,69.6%
31,4,2007,White,2407,690,75,3.1%,191,7.9%,1255,52.1%,886,36.8%,2141,88.9%
31,4,2008,Asian,339,708,6,1.8%,10,2.9%,133,39.2%,190,56%,323,95.3%
31,4,2008,Black,657,666,56,8.5%,134,20.4%,387,58.9%,80,12.2%,467,71.1%
31,4,2008,Hispanic,978,673,57,5.8%,156,16%,576,58.9%,189,19.3%,765,78.2%
31,4,2008,White,2298,694,49,2.1%,140,6.1%,1213,52.8%,896,39%,2109,91.8%
31,4,2009,Asian,320,719,2,0.6%,13,4.1%,89,27.8%,216,67.5%,305,95.3%
31,4,2009,Black,668,672,52,7.8%,106,15.9%,383,57.3%,127,19%,510,76.3%
31,4,2009,Hispanic,992,682,53,5.3%,118,11.9%,552,55.6%,269,27.1%,821,82.8%
31,4,2009,White,2370,702,48,2%,106,4.5%,1038,43.8%,1178,49.7%,2216,93.5%
31,4,2010,Asian,376,709,6,1.6%,53,14.1%,128,34%,189,50.3%,317,84.3%
31,4,2010,Black,672,668,87,12.9%,338,50.3%,175,26%,72,10.7%,247,36.8%
31,4,2010,Hispanic,1067,676,86,8.1%,457,42.8%,367,34.4%,157,14.7%,524,49.1%
31,4,2010,White,2376,697,64,2.7%,491,20.7%,970,40.8%,851,35.8%,1821,76.6%
31,4,2011,Asian,342,712,4,1.2%,29,8.5%,104,30.4%,205,59.9%,309,90.4%
31,4,2011,Black,661,671,79,12%,295,44.6%,223,33.7%,64,9.7%,287,43.4%
31,4,2011,Hispanic,1109,680,79,7.1%,390,35.2%,445,40.1%,195,17.6%,640,57.7%
31,4,2011,White,2283,701,51,2.2%,344,15.1%,976,42.8%,912,39.9%,1888,82.7%
31,5,2006,Asian,327,697,8,2.4%,21,6.4%,147,45%,151,46.2%,298,91.1%
31,5,2006,Black,673,650,115,17.1%,204,30.3%,306,45.5%,48,7.1%,354,52.6%
31,5,2006,Hispanic,820,659,78,9.5%,218,26.6%,433,52.8%,91,11.1%,524,63.9%
31,5,2006,White,2499,680,114,4.6%,338,13.5%,1291,51.7%,756,30.3%,2047,81.9%
31,5,2007,Asian,332,702,7,2.1%,14,4.2%,144,43.4%,167,50.3%,311,93.7%
31,5,2007,Black,657,661,59,9%,167,25.4%,352,53.6%,79,12%,431,65.6%
31,5,2007,Hispanic,896,669,56,6.3%,173,19.3%,524,58.5%,143,16%,667,74.4%
31,5,2007,White,2482,687,51,2.1%,235,9.5%,1370,55.2%,826,33.3%,2196,88.5%
31,5,2008,Asian,358,707,3,0.8%,18,5%,127,35.5%,210,58.7%,337,94.1%
31,5,2008,Black,641,665,45,7%,124,19.3%,388,60.5%,84,13.1%,472,73.6%
31,5,2008,Hispanic,937,671,43,4.6%,171,18.2%,564,60.2%,159,17%,723,77.2%
31,5,2008,White,2385,694,32,1.3%,139,5.8%,1218,51.1%,996,41.8%,2214,92.8%
31,5,2009,Asian,348,708,2,0.6%,12,3.4%,109,31.3%,225,64.7%,334,96%
31,5,2009,Black,656,674,22,3.4%,91,13.9%,406,61.9%,137,20.9%,543,82.8%
31,5,2009,Hispanic,1014,682,19,1.9%,116,11.4%,577,56.9%,302,29.8%,879,86.7%
31,5,2009,White,2299,699,19,0.8%,91,4%,1021,44.4%,1168,50.8%,2189,95.2%
31,5,2010,Asian,342,707,7,2%,40,11.7%,130,38%,165,48.2%,295,86.3%
31,5,2010,Black,666,669,80,12%,303,45.5%,215,32.3%,68,10.2%,283,42.5%
31,5,2010,Hispanic,1027,678,83,8.1%,370,36%,402,39.1%,172,16.7%,574,55.9%
31,5,2010,White,2352,696,55,2.3%,458,19.5%,1006,42.8%,833,35.4%,1839,78.2%
31,5,2011,Asian,376,706,4,1.1%,42,11.2%,148,39.4%,182,48.4%,330,87.8%
31,5,2011,Black,682,674,63,9.2%,287,42.1%,261,38.3%,71,10.4%,332,48.7%
31,5,2011,Hispanic,1063,681,59,5.6%,374,35.2%,470,44.2%,160,15.1%,630,59.3%
31,5,2011,White,2365,697,55,2.3%,372,15.7%,1114,47.1%,824,34.8%,1938,81.9%
31,6,2006,Asian,333,680,10,3%,47,14.1%,169,50.8%,107,32.1%,276,82.9%
31,6,2006,Black,661,632,194,29.3%,251,38%,185,28%,31,4.7%,216,32.7%
31,6,2006,Hispanic,823,640,188,22.8%,284,34.5%,303,36.8%,48,5.8%,351,42.6%
31,6,2006,White,2399,664,166,6.9%,547,22.8%,1288,53.7%,398,16.6%,1686,70.3%
31,6,2007,Asian,307,689,8,2.6%,25,8.1%,167,54.4%,107,34.9%,274,89.3%
31,6,2007,Black,634,642,147,23.2%,221,34.9%,233,36.8%,33,5.2%,266,42%
31,6,2007,Hispanic,784,653,97,12.4%,244,31.1%,383,48.9%,60,7.7%,443,56.5%
31,6,2007,White,2379,673,128,5.4%,385,16.2%,1354,56.9%,512,21.5%,1866,78.4%
31,6,2008,Asian,308,697,6,1.9%,20,6.5%,132,42.9%,150,48.7%,282,91.6%
31,6,2008,Black,628,651,75,11.9%,200,31.8%,298,47.5%,55,8.8%,353,56.2%
31,6,2008,Hispanic,910,661,69,7.6%,236,25.9%,486,53.4%,119,13.1%,605,66.5%
31,6,2008,White,2352,683,73,3.1%,234,9.9%,1249,53.1%,796,33.8%,2045,86.9%
31,6,2009,Asian,352,701,6,1.7%,21,6%,123,34.9%,202,57.4%,325,92.3%
31,6,2009,Black,653,657,53,8.1%,199,30.5%,350,53.6%,51,7.8%,401,61.4%
31,6,2009,Hispanic,933,666,70,7.5%,209,22.4%,510,54.7%,144,15.4%,654,70.1%
31,6,2009,White,2285,688,32,1.4%,191,8.4%,1230,53.8%,832,36.4%,2062,90.2%
31,6,2010,Asian,348,701,13,3.7%,50,14.4%,112,32.2%,173,49.7%,285,81.9%
31,6,2010,Black,654,660,132,20.2%,310,47.4%,152,23.2%,60,9.2%,212,32.4%
31,6,2010,Hispanic,1010,668,132,13.1%,422,41.8%,315,31.2%,141,14%,456,45.1%
31,6,2010,White,2211,687,93,4.2%,557,25.2%,814,36.8%,747,33.8%,1561,70.6%
31,6,2011,Asian,319,703,6,1.9%,40,12.5%,98,30.7%,175,54.9%,273,85.6%
31,6,2011,Black,612,662,126,20.6%,293,47.9%,145,23.7%,48,7.8%,193,31.5%
31,6,2011,Hispanic,995,673,107,10.8%,425,42.7%,309,31.1%,154,15.5%,463,46.5%
31,6,2011,White,2274,690,80,3.5%,488,21.5%,918,40.4%,788,34.7%,1706,75%
31,7,2006,Asian,330,676,8,2.4%,56,17%,180,54.5%,86,26.1%,266,80.6%
31,7,2006,Black,684,627,188,27.5%,307,44.9%,169,24.7%,20,2.9%,189,27.6%
31,7,2006,Hispanic,803,636,157,19.6%,346,43.1%,275,34.2%,25,3.1%,300,37.4%
31,7,2006,White,2416,659,155,6.4%,663,27.4%,1288,53.3%,310,12.8%,1598,66.1%
31,7,2007,Asian,353,684,9,2.5%,43,12.2%,174,49.3%,127,36%,301,85.3%
31,7,2007,Black,676,637,134,19.8%,300,44.4%,210,31.1%,32,4.7%,242,35.8%
31,7,2007,Hispanic,828,647,92,11.1%,332,40.1%,347,41.9%,57,6.9%,404,48.8%
31,7,2007,White,2410,670,83,3.4%,529,22%,1246,51.7%,552,22.9%,1798,74.6%
31,7,2008,Asian,331,696,3,0.9%,18,5.4%,141,42.6%,169,51.1%,310,93.7%
31,7,2008,Black,667,649,59,8.8%,267,40%,301,45.1%,40,6%,341,51.1%
31,7,2008,Hispanic,837,660,33,3.9%,267,31.9%,438,52.3%,99,11.8%,537,64.2%
31,7,2008,White,2381,679,48,2%,289,12.1%,1310,55%,734,30.8%,2044,85.8%
31,7,2009,Asian,329,694,1,0.3%,18,5.5%,146,44.4%,164,49.8%,310,94.2%
31,7,2009,Black,673,658,28,4.2%,188,27.9%,404,60%,53,7.9%,457,67.9%
31,7,2009,Hispanic,953,666,14,1.5%,207,21.7%,618,64.8%,114,12%,732,76.8%
31,7,2009,White,2354,686,15,0.6%,149,6.3%,1361,57.8%,829,35.2%,2190,93%
31,7,2010,Asian,365,697,8,2.2%,49,13.4%,97,26.6%,211,57.8%,308,84.4%
31,7,2010,Black,644,656,118,18.3%,312,48.4%,166,25.8%,48,7.5%,214,33.2%
31,7,2010,Hispanic,949,663,136,14.3%,430,45.3%,274,28.9%,109,11.5%,383,40.4%
31,7,2010,White,2274,683,85,3.7%,566,24.9%,832,36.6%,791,34.8%,1623,71.4%
31,7,2011,Asian,350,696,12,3.4%,45,12.9%,94,26.9%,199,56.9%,293,83.7%
31,7,2011,Black,660,660,132,20%,277,42%,183,27.7%,68,10.3%,251,38%
31,7,2011,Hispanic,1015,669,111,10.9%,379,37.3%,375,36.9%,150,14.8%,525,51.7%
31,7,2011,White,2228,686,71,3.2%,459,20.6%,799,35.9%,899,40.4%,1698,76.2%
31,8,2006,Asian,367,676,21,5.7%,69,18.8%,163,44.4%,114,31.1%,277,75.5%
31,8,2006,Black,687,623,250,36.4%,297,43.2%,130,18.9%,10,1.5%,140,20.4%
31,8,2006,Hispanic,771,632,202,26.2%,334,43.3%,215,27.9%,20,2.6%,235,30.5%
31,8,2006,White,2635,655,260,9.9%,863,32.8%,1282,48.7%,230,8.7%,1512,57.4%
31,8,2007,Asian,351,683,11,3.1%,52,14.8%,169,48.1%,119,33.9%,288,82.1%
31,8,2007,Black,713,632,211,29.6%,284,39.8%,201,28.2%,17,2.4%,218,30.6%
31,8,2007,Hispanic,862,637,196,22.7%,371,43%,266,30.9%,29,3.4%,295,34.2%
31,8,2007,White,2412,662,194,8%,668,27.7%,1246,51.7%,304,12.6%,1550,64.3%
31,8,2008,Asian,357,695,6,1.7%,30,8.4%,180,50.4%,141,39.5%,321,89.9%
31,8,2008,Black,652,643,110,16.9%,278,42.6%,232,35.6%,32,4.9%,264,40.5%
31,8,2008,Hispanic,856,649,111,13%,330,38.6%,361,42.2%,54,6.3%,415,48.5%
31,8,2008,White,2386,673,98,4.1%,479,20.1%,1338,56.1%,471,19.7%,1809,75.8%
31,8,2009,Asian,350,695,2,0.6%,23,6.6%,187,53.4%,138,39.4%,325,92.9%
31,8,2009,Black,673,650,55,8.2%,286,42.5%,308,45.8%,24,3.6%,332,49.3%
31,8,2009,Hispanic,853,659,40,4.7%,287,33.6%,466,54.6%,60,7%,526,61.7%
31,8,2009,White,2382,679,33,1.4%,313,13.1%,1515,63.6%,521,21.9%,2036,85.5%
31,8,2010,Asian,338,697,12,3.6%,69,20.4%,123,36.4%,134,39.6%,257,76%
31,8,2010,Black,687,656,179,26.1%,340,49.5%,127,18.5%,41,6%,168,24.5%
31,8,2010,Hispanic,980,664,139,14.2%,513,52.3%,246,25.1%,82,8.4%,328,33.5%
31,8,2010,White,2381,684,125,5.2%,746,31.3%,918,38.6%,592,24.9%,1510,63.4%
31,8,2011,Asian,386,698,10,2.6%,53,13.7%,146,37.8%,177,45.9%,323,83.7%
31,8,2011,Black,676,659,133,19.7%,321,47.5%,198,29.3%,24,3.6%,222,32.8%
31,8,2011,Hispanic,992,664,161,16.2%,437,44.1%,331,33.4%,63,6.4%,394,39.7%
31,8,2011,White,2270,683,98,4.3%,624,27.5%,1118,49.3%,430,18.9%,1548,68.2%
31,All Grades,2006,Asian,2029,688,66,3.3%,232,11.4%,938,46.2%,793,39.1%,1731,85.3%
