Facility Type,License Number,Entity Name,Trade Name,Address,Address Zip Code,Telephone Number,Number of Spaces
Parking Garage,1026633,403 LAFAYETTE LLC,,"403 LAFAYETTE STREET
NEW YORK, NY 10003
(40.72833671601251, -73.99268869740973)",10003,2122541263,267
Parking Garage,1030813,"PLAZA CAR PARK, LLC",,"39122 PLAZA STREET
BROOKLYN, NY 11238
(40.67886241346963, -73.9638204696389)",11238,2122216111,69
Parking Garage,1033066,"PRIOR PARKING, LLC",,"40 50 WEST 61 STREET
NEW YORK, NY 10023
(40.774536138232236, -73.97994335610099)",10023,2126869800,205
Parking Garage,1039043,95 WORTH LLC,,"336 BROADWAY
NEW YORK, NY 10013
(40.71646566522571, -74.00436189735007)",10013,2126869800,114
Parking Garage,1070436,92ND REALTY LLC,,"441 92 STREET
NEW YORK, NY 10128
(40.78033455766314, -73.94565535064848)",10128,2128609627,137
Parking Garage,1070439,HAMILTON REALTY LLC,,"1735 YORK AVENUE
NEW YORK, NY 10128
(40.779182232373316, -73.94479228716638)",10128,2122899673,92
Parking Garage,1078473,2910 ATLANTIC PARKING CORP,,"188 230 STREET
BRONX, NY 10463
(40.87689065971421, -73.90571978748895)",10463,7183648350,150
Parking Garage,1081571,56TH REALTY LLC,,"300 56 STREET
NEW YORK, NY 10022
(40.75859175059165, -73.96576574695885)",10022,2123088107,300
Parking Garage,1097071,MTP 59 ST LLC,,"641 59 STREET
NEW YORK, NY 10019
(40.77213709469811, -73.99161619527774)",10019,2125755335,537
Parking Garage,1097891,CROTONA PARKWAY GARAGE INC.,,"1976 CROTONA PARKWAY
BRONX, NY 10460
(40.842997529180636, -73.88518431940193)",10460,7186206177,101
Parking Garage,1105864,EAST 79TH STREET PARKING LLC,,"505 79 STREET
NEW YORK, NY 10021
(40.62646722502593, -74.02372906650237)",10021,2124903460,57
Parking Garage,1116799,EAST 97TH PARKING CORP,,"175 96 STREET
NEW YORK, NY 10128
(40.78552866741473, -73.9500573000113)",10128,2127367171,209
Parking Garage,1117862,DYNAMIC PARKING LLC,,"222 41 STREET
NEW YORK, NY 10017
(40.74968372495913, -73.97402157730819)",10017,2126869800,76
Parking Garage,1117868,RAPID EAST 87TH CORP,,"55 87 STREET
NEW YORK, NY 10128
(40.78122584455565, -73.9575881586062)",10128,2128314818,57
Parking Garage,1126181,F&S PARKING LLC,,"331 333 EAST 75 STREET
NEW YORK, NY 10021
(40.76920532766377, -73.959183941086)",10021,2123272626,25
Parking Garage,1127531,CENTRAL PARKING SYSTEM OF NEW YORK INC,,"330 61 STREET
NEW YORK, NY 10021
(40.64098656023755, -74.02027943263323)",10021,2126296602,75
Parking Garage,1127867,1330 SIXTH PARKING LLC,,"57 59 WEST 53 STREET
NEW YORK, NY 10019
(40.76761164715987, -73.99180550022362)",10019,2126869800,225
Parking Garage,1129469,68-60 AUSTIN STREET REALTY CORP,,"68 60 AUSTIN STREET
FOREST HILLS, NY 11375
(40.720707263029794, -73.84628429608335)",11375,7182681085,85
Parking Garage,1130359,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,"403 407 EAST 60 STREET
NEW YORK, NY 10022
(40.758630224005685, -73.96809182217982)",10022,2126296602,168
Parking Garage,1133061,CHAMPION 221 LLC,,"216 CENTRAL PARK
NEW YORK, NY 10019
(40.76705294416218, -73.97954335539212)",10019,2123085959,44
Parking Garage,1137035,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,"1153 67 YORK AVENUE
NEW YORK, NY 10021
(40.76920532766377, -73.959183941086)",10021,2126296602,433
Parking Garage,1141698,PINE PARKING CORP,,"111 115 VARICK STREET
NEW YORK, NY 10013
(40.721242188776046, -74.00888900022716)",10013,8007985701,183
Parking Garage,1143750,IMPARK 92 LLC,,"101 111 WEST 91 STREET
NEW YORK, NY 10024
(40.78362556816552, -73.96653900057436)",10024,2129378660,106
Parking Garage,1146716,BROTHERS CAR PARK LLC,,"180 MONTAGUE STREET
BROOKLYN, NY 11201
(40.694193658095344, -73.99220505554315)",11201,2122216111,81
Parking Garage,1154973,ANN PARK LLC,,"57 61 ANN STREET
NEW YORK, NY 10038
(40.70935929189784, -74.00307186237649)",10038,2127143521,276
Parking Garage,1155071,69 EAST LLC,,"200 69TH STREET
NEW YORK, NY 10021
(40.7676460819132, -73.96162611451774)",10021,2125643199,200
Parking Garage,1159592,PATRIOT PARKING LLC,,"308 332 GREENWICH STREET
NEW YORK, NY 10013
(40.721242188776046, -74.00888900022716)",10013,2126869800,232
Parking Garage,1168355,TORI OPERATING CORP,,"241 245 WEST 26 STREET
NEW YORK, NY 10001
(40.75025902143676, -73.99688630375988)",10001,2126858314,120
Parking Garage,1178854,STANDARD PARKING CORP,,"200 PARK AVENUE
NEW YORK, NY 10017
(40.75399870612365, -73.97705862623363)",10017,2125990184,315
Parking Garage,1180977,NEW GARDEN GARAGE LLC,MEYERS PARKING,"227 237 WEST 30TH STREET
NEW YORK, NY 10001
(40.75025902143676, -73.99688630375988)",10001,7185025490,1500
Parking Garage,1181507,99 PARK AVENUE CORP,,"99 PARK AVENUE
NEW YORK, NY 10016
(40.75042406505207, -73.97877618561648)",10016,2128661000,75
Parking Garage,1181894,HOPE PARKING INC.,,"400 84 STREET
NEW YORK, NY 10028
(40.775507838377756, -73.9502810605352)",10028,2124903460,63
Parking Garage,1182377,PRONTO PARKING CORP,,"169 65TH STREET
NEW YORK, NY 10021
(40.64021070535744, -74.02497704618584)",10021,2124903460,70
Parking Garage,1187112,"59 AND 5TH PARKING, LLC",,"767 5 AVENUE
NEW YORK, NY 10022
(40.76388353797478, -73.97326599693687)",10022,2126869800,136
Parking Garage,1188527,30 GARAGE CORP.,,"30 END AVENUE
NEW YORK, NY 10028
(40.56358193251026, -74.17879654859068)",10028,2127367171,51
Parking Garage,1189911,JORDAN I PARKING LLC,,"70 31 108 STREET
QUEENS, NY 11375
(40.720707263029794, -73.84628429608335)",11375,2127511080,101
Parking Garage,1191060,"785 GARAGE, CORP",,"785 5TH AVENUE
NEW YORK, NY 10022
(40.764723285317984, -73.97267878225784)",10022,2127367171,17
Parking Garage,1191722,COSMO PARKING LLC,,"360 43 STREET
NEW YORK, NY 10036
(40.75861377701199, -73.99103817862516)",10036,2129562280,105
Parking Garage,1192294,RICANT PARKING LLC,,"443 49TH STREET
NEW YORK, NY 10017
(40.75265509713032, -73.96508473852197)",10017,2126887666,150
Parking Garage,1192937,QUIK PARK EAGLE LLC,,"240 41 STREET
NEW YORK, NY 10017
(40.74955321310103, -73.97371050796794)",10017,2128322066,74
Parking Garage,1198454,"581 ST. JOHNS PLACE, LLC",,"581 ST JOHNS PLACE
BROOKLYN, NY 11238
(40.67278597668983, -73.95899689780647)",11238,7188588426,18
Parking Garage,1201681,KINNEY PARKING SYSTEM INC.,CENTRAL PARKING SYSTEM,"224 MULBERRY STREET
NEW YORK, NY 10012
(40.72238320417853, -73.99608813468052)",10012,2125025490,150
Parking Garage,1202311,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,"200 65 STREET
NEW YORK, NY 10021
(40.640123283198854, -74.02494906419194)",10021,2125022490,153
Parking Garage,1204604,KINNEY PARKING SYSTEM INC,CENTRAL PARKING SYSTEM,"211 15 WEST 87 STREET
NEW YORK, NY 10024
(40.78362556816552, -73.96653900057436)",10024,2125025490,131
Parking Garage,1205940,"IMPERIAL PARKING (U.S.), INC.",,"60 12 STREET
NEW YORK, NY 10003
(40.73319094811706, -73.99110895372442)",10003,2129378660,27
Parking Garage,1213801,IMPARK 85 LLC,,"81 89 EAST END AVENUE
NEW YORK, NY 10028
(40.776344978837756, -73.95296667956859)",10028,2129378660,91
Parking Garage,1215560,STANDARD PARKING CORPORATION,,"48 18 5 STREET
LONG ISLND CITY, NY 11109
(40.744414792408804, -73.95770234668589)",11109,7187844966,527
Parking Garage,1226136,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",,"1470 MADISON AVENUE
NEW YORK, NY 10029
(40.79045810930253, -73.95185890844247)",10029,2125025490,145
Parking Garage,1227911,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,"159 02 JAMAICA AVENUE
QUEENS, NY 11432
(40.71311535449007, -73.79282099978928)",11432,7185260156,351
Parking Garage,1231677,STANDARD PARKING CORPORATION,,"96 05 QUEENS BOULEVARD
REGO PARK, NY 11374
(40.72646491702238, -73.86148084756303)",11374,7188974833,1265
Parking Garage,1232459,39TH AND EIGHTH PARKING LLC,,"310 312 WEST 39 STREET
NEW YORK, NY 10018
(40.756840774582145, -73.99669149981281)",10018,2126869800,171
Parking Garage,1232880,MURRAY 38 PARKING LLC,,"155 38 STREET
NEW YORK, NY 10016
(40.74839159726588, -73.97663579918674)",10016,2126869800,67
Parking Garage,1233173,FLATIRON 20 PARKING LLC,,"19 20 STREET
NEW YORK, NY 10011
(40.739992516636704, -73.99158795432281)",10011,2126869800,14
Parking Garage,1233434,FLATIRON 20 PARKING LLC,,"2125 20 STREET
NEW YORK, NY 10010
(40.73914078212147, -73.98289845639863)",10010,2126869800,292
Parking Garage,1241570,"MANHATTAN PARKING 110,LLC",,"543 110 STREET
NEW YORK, NY 10025
(40.80350656093082, -73.96503000412226)",10025,2124903480,190
Parking Garage,1242162,SYLVAN KISSENA GARAGE LLC,,"43 70 KISSENA BOULEVARD
QUEENS, NY 11355
(40.7512997969481, -73.82147854789662)",11355,7185759440,162
Parking Garage,1242759,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,"1292 PARK AVENUE
NEW YORK, NY 10029
(40.78844571412025, -73.95140132044712)",10029,2125025490,581
Parking Garage,1244293,PACIFIC PARKING LLC,,"700 PACIFIC STREET
BROOKLYN, NY 11217
(40.681918797406695, -73.97241425621063)",11217,2033212129,170
Parking Garage,1244445,"ALLIED JAMAICA, LLC",,"88 11 165 STREET
JAMAICA, NY 11432
(40.71311535449007, -73.79282099978928)",11432,7182633800,269
Parking Garage,1245036,WELCOME PARKING LIMITED LIABILITY COMPANY,,"601 AMBOY STREET
BROOKLYN, NY 11212
(40.65528452563846, -73.9109439528458)",11212,7182405700,950
Parking Garage,1245513,"MP WOOD HULL, LLC.",,"752 772
BROOKLYN, NY 11206
(40.70191201682616, -73.94237919854112)",11206,2124903460,617
Parking Garage,1246951,PLAZA 48 PARKING LLC,,"326 336 EAST 49 STREET
NEW YORK, NY 10017
(40.75245652744684, -73.97297648087982)",10017,2126869800,29
Parking Garage,1251102,JENUWEN CAR PARK INC.,,"580 FLATBUSH AVENUE
BROOKLYN, NY 11225
(40.65950777409084, -73.96060232362298)",11225,2122216111,88
Parking Garage,1251117,QUIK PARK 48TH STREET LLC,,"300 04 EAST 48 STREET
NEW YORK, NY 10017
(40.75245652744684, -73.97297648087982)",10017,2128322066,51
Parking Garage,1251120,"CONEY CAR PARK, LLC",,"346 CONEY ISLAND AVENUE
BROOKLYN, NY 11218
(40.649447305199566, -73.97185377817999)",11218,2122216111,67
Parking Garage,1257438,56-57 OPERATING CORP,,"409 56 STREET
NEW YORK, NY 10019
(40.76739374086381, -73.98650195714484)",10019,2129299404,20
Parking Garage,1259179,36-36 PRINCE PARKING LLC,,"36 36 PRINCE STREET
FLUSHING, NY 11354
(40.76862022064671, -73.82719028070687)",11354,7183580001,162
Parking Garage,1263718,WETHEROLE LLC,,"65 74 WETHEROLE STREET
REGO PARK, NY 11374
(40.72646491702238, -73.86148084756303)",11374,7188969896,25
Parking Garage,1269282,126TH STREET PARKING CORP,,"418 127 STREET
NEW YORK, NY 10027
(40.81284217175692, -73.95355455323603)",10027,7187880066,36
Parking Garage,1278457,"QP EAST 36TH STREET, LLC.",,"221 235 EAST 36 STREET
NEW YORK, NY 10016
(40.745242969987146, -73.97823298586354)",10016,2128322066,64
Parking Garage,1280518,QUIK PARK WEST 62ND ST LLC,,"140 65 STREET
NEW YORK, NY 10023
(40.77349446459758, -73.9833857714788)",10023,2128322066,721
Parking Garage,1281648,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,"2201 NOSTRAND AVENUE
BROOKLYN, NY 11210
(40.63102197323017, -73.94746175437503)",11210,2125025490,502
Parking Garage,1290457,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",,"3804 NOSTRAND AVENUE
BROOKLYN, NY 11235
(40.59102422145002, -73.94017046639682)",11235,2122652239,69
Parking Garage,1290964,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",,"100 93 STREET
NEW YORK, NY 10025
(40.79093004617363, -73.96898411134121)",10025,2125025490,127
Parking Garage,1292226,LA FAMILIA PARKING GARAGE CORP.,,"2346 RYER AVENUE
BRONX, NY 10458
(40.858361443256186, -73.89851134138169)",10458,7188293655,40
Parking Garage,1295462,PARAMOUNT CAR PARK LLC,,"353 4 AVENUE
BROOKLYN, NY 11215
(40.672962396890185, -73.98640550054446)",11215,2122216111,60
Parking Garage,1298768,LEXINGTON 58 PARKING LLC,,"150 58 STREET
NEW YORK, NY 10022
(40.761456027272516, -73.96836646308732)",10022,2126869800,260
Parking Garage,1300424,"GM PARKING GROUP, INC.",,"116 NOSTRAND AVENUE
BROOKLYN, NY 11205
(40.69626723405553, -73.9527964708492)",11205,8604600523,50
Parking Garage,1304852,200 WEA PARKING CORP,,"200 END AVENUE
NEW YORK, NY 10023
(40.774536138232236, -73.97994335610099)",10023,7187880066,76
Parking Garage,1307111,ENTERPRISE 60 WEST LLC.,,"10 END AVENUE
NEW YORK, NY 10023
(40.563613330422044, -74.1788181627158)",10023,2126270012,150
Parking Garage,1307224,LIBERTY VIEW PARKING LLC,,"2 RIVER TERRACE
NEW YORK, NY 10282
(40.71550240396721, -74.01663745092173)",10282,2126869800,369
Parking Garage,1307336,"TUNNEL PARTNERS, L.L.C.",,"300 34 STREET
NEW YORK, NY 10016
(40.74446092366276, -73.97520748410095)",10016,2124316016,148
Parking Garage,1308679,"WINDSOR GARAGE PARTNERS, LLC",,"332 76 STREET
NEW YORK, NY 10021
(40.77108149206509, -73.95575354166641)",10021,2122886969,290
Parking Garage,1310031,RL MERCER STREET LLC,,"40 MERCER STREET
NEW YORK, NY 10013
(40.721465216306626, -74.00124168420403)",10013,212832066,100
Parking Garage,1312902,200 CPS GARAGE PARTNERS LLC,,"200 59 STREET
NEW YORK, NY 10019
(40.76687116364651, -73.97911887645647)",10019,2122651078,198
Parking Garage,1317521,GM PARKING GROUP INC,,"2990 JEROME AVENUE
BRONX, NY 10468
(40.87349210862353, -73.88928742038993)",10468,7189332044,120
Parking Garage,1318572,HEIGHTS MANAGEMENT 67 LLC,,"216 222 EAST 67 STREET
NEW YORK, NY 10065
(40.76430121303059, -73.96303993544461)",10065,7187882109,39
Parking Garage,1319920,TOWNHOUSE PARKING LLC,,"177 73 STREET
NEW YORK, NY 10021
(40.770667803931644, -73.96068182638697)",10021,2122881798,115
Parking Garage,1321864,QUIK PARK TRIBECA LLC,,"450 WASHINGTON STREET
NEW YORK, NY 10013
(40.72398399739069, -74.01024346342172)",10013,2128322066,166
Parking Garage,1328217,WILLBE PARKING LLC,,"318 15 STREET
NEW YORK, NY 10003
(40.73267144819374, -73.98358755847323)",10003,2129299409,30
Parking Garage,1335541,PROPARK AMERICA NEW YORK LLC,,"21 COOK STREET
BROOKLYN, NY 11206
(40.702309769883946, -73.94309749445398)",11206,7182467275,94
Parking Garage,1338536,CENTRAL PARKING SYSTEM OF NEW YORK INC,,"545 116 STREET
NEW YORK, NY 10029
(40.79480407139778, -73.93245926986796)",10029,2125025490,1186
Parking Garage,1340237,NYULMC A GARAGE CORP.,,"530 1 AVENUE
NEW YORK, NY 10016
(40.74283873277181, -73.9742292670029)",10016,2127367171,130
Parking Garage,1344442,SOY PARKING LLC,,"524 73 STREET
NEW YORK, NY 10021
(40.76689964462889, -73.95173357219545)",10021,2124521324,320
Parking Garage,1347111,1345 LEASEHOLD LLC,1345 GARAGE,"1341 6 AVENUE
NEW YORK, NY 10019
(40.76257917128613, -73.97851708229035)",10019,2127526790,341
Parking Garage,1349895,HEIGHTS MANAGEMENT 176 LLC,,"4162 BROADWAY
NEW YORK, NY 10033
(40.84722708828593, -73.93814481633268)",10033,3476139817,163
Parking Garage,1353164,AMABLE PARKING CORP,,"3795 10 AVENUE
NEW YORK, NY 10034
(40.86215583397234, -73.92062602320192)",10034,2125691722,40
Parking Garage,1354465,PARK 139TH LLC.,,"29 138TH STREET
NEW YORK, NY 10037
(40.81449594357422, -73.93576399300868)",10037,2122340882,72
Parking Garage,1357129,PARK 70 LLC,,"400 70 STREET
NEW YORK, NY 10021
(40.76636005141131, -73.95662588403485)",10021,2123272626,56
Parking Lot,364804,"BOYCE-EL, IRVINE",,"670 HALSEY STREET
BROOKLYN, NY 11233
(40.68438847417989, -73.92715985173831)",11233,7185748627,15
Parking Lot,365621,ST JOSEPH'S COLLEGE NEW YORK,,"222 VANDERBILT AVENUE
BROOKLYN, NY 11205
(40.69073651458275, -73.96939603973945)",11205,7186366820,45
Parking Lot,366862,"TROMINO JR, JOHN",J&L PARKING,"319 PACIFIC STREET
BKLYN, NY 11201
(40.68736492073486, -73.98791162071217)",11201,9089570585,50
Parking Lot,427285,69 WARREN STREET PARKING CORP,,"67 WARREN STREET
NEW YORK, NY 10007
(40.714871256768724, -74.00957483387845)",10007,2122335688,50
Parking Lot,427820,JEMPTY & SCHNEIDER THOMAS,J & S PARKING,"1367 WHITE PLAINS ROAD
BRONX, NY 10462
(40.83442549973205, -73.86306967007273)",10462,7182485736,20
Parking Lot,427881,SAMI'S SERVICE STATION INC,RAAMCO,"4275 BROADWAY
NEW YORK, NY 10033
(40.85089632216551, -73.93536591126218)",10033,2129283112,50
Parking Lot,429477,KINNEY SYSTEM INC,,"253 47 STREET
NEW YORK, NY 10036
(40.76001983110473, -73.98655532116993)",10036,2128894444,41
Parking Lot,469004,A R WALKER & COMPANY INC,,"161 82 STREET
NEW YORK, NY 10024
(40.78465485971395, -73.97576084958021)",10024,2127245803,15
Parking Lot,469417,CARMEN KOTLOWICZ REALTY CORP,CARMEN KOTLOWICZ REALTY,"2041 BRONXDALE AVENUE
BRONX, NY 10462
(40.85080031732676, -73.86661257957833)",10462,2127213532,75
Parking Lot,469511,JAY B REALTY CORP,,"356 52 STREET
NEW YORK, NY 10019
(40.76419329718753, -73.9868223941428)",10019,2122658189,41
Parking Lot,469965,REX PARKING CORP,,"10 153 STREET
BRONX, NY 10451
(40.82641524266162, -73.92970306220512)",10451,2127571353,225
Parking Lot,696143,"CASTALDO, JULIA",,"3114 JEROME AVENUE
BRONX, NY 10468
(40.8751630500017, -73.88849669595047)",10468,7189331482,10
Parking Lot,699282,"RUFRANO, ANNA",A RUFRANO PARKING LOT,"540 542 GRAHAM AVENUE
BROOKLYN, NY 11222
(40.72825312178418, -73.94715978319738)",11222,7184752273,14
Parking Lot,735430,ALLIED ST GEORGE CORP,,"25 WALL STREET
STATEN ISLAND, NY 10301
(40.64404362107926, -74.07788620296694)",10301,7182633800,171
Parking Lot,852507,INTER BORO BELL &   BUZZER INC,,"2150 BOLTON STREET
BRONX, NY 10462
(40.855517166438695, -73.86863187997967)",10462,7188929980,25
Parking Lot,854269,SIFNOS REALTY CORP,,"40 08 CRESCENT STREET
LONG ISLND CITY, NY 11101
(40.74570244980828, -73.93866902925225)",11101,7189379050,12
Parking Lot,886406,FRAN PARKING CORP,,"6 20 STREET
MANHATTAN, NY 10003
(40.738111934463255, -73.98733170430087)",10003,2122493344,29
Parking Lot,896443,RELIABLE PARKING CORP,,"299 MOUNT EDEN AVENUE
BRONX, NY 10457
(40.84269572441287, -73.90688266255115)",10457,2127536116,115
Parking Lot,902630,"BENENATI, VINCENT A",VABCO PARKING SYSTEM,"19 33 PUTNAM AVE
RIDGEWOOD, NY 11385
(40.70122489161548, -73.88334858436963)",11385,7184974389,100
Parking Lot,922578,512 PARKING CORP,512 PARKING,"14 WHITE STREET
NEW YORK, NY 10013
(40.71908996604045, -74.0053014010546)",10013,2123437277,42
Parking Lot,926757,EDISON NY PARKING LLC,,"174 CENTRE STREET
NEW YORK, NY 10013
(40.71864569560881, -73.99938293075498)",10013,2124636000,93
Parking Lot,926760,EDISON NY PARKING LLC,,"32 GREAT JONES STREET
NEW YORK, NY 10012
(40.727070253806055, -73.99313308992294)",10012,2126436000,60
Parking Lot,942362,WYCKOFF PARKING INC,,"343 HIMROD STREET
BROOKLYN, NY 11237
(40.702578445162374, -73.91745579610216)",11237,7189516281,50
Parking Lot,944416,MARAND REALTY COMPANY LLC,,"6698 BURNSIDE AVENUE
BRONX, NY 10453
(40.852786838341956, -73.91342678431863)",10453,7185201240,11
Parking Lot,972208,HILLSIDE MANAGEMENT ASSOCIATES CORP,,"179 18 HILLSIDE AVENUE
QUEENS, NY 11432
(40.71311535449007, -73.79282099978928)",11432,7185235510,22
Parking Lot,976181,34 STREET PARKING CORP,,"435 10 AVENUE
NEW YORK, NY 10001
(40.755091546384165, -73.99878610076843)",10001,2127367171,99
Parking Lot,976953,EDISON NY PARKING LLC,,"451 9 AVENUE
NEW YORK, NY 10018
(40.75409820610613, -73.9958450343723)",10018,2124636000,32
Parking Lot,980378,CENTRAL GARAGE CORP.,,"860 5 AVENUE
NEW YORK, NY 10021
(40.769882244021005, -73.96885630483071)",10021,2127367171,96
Parking Lot,1006566,U DRIVE PARK LOT CORP,,"531 COURTLANDT AVENUE
BRONX, NY 10451
(40.81616505144071, -73.91976476820226)",10451,7185857243,150
Parking Lot,1021918,"AMBER CAR PARK,LLC",GGMC,"11 LAFAYETTE AVENUE
BROOKLYN, NY 11217
(40.68682131217207, -73.97862894374164)",11217,2129966363,10
Parking Lot,1040786,M.C. PARKING LLC,,"13 GOLD STREET
NEW YORK, NY 10038
(40.707666076777535, -74.0069799015462)",10038,2125945050,9
Parking Lot,1040945,1545 PARKING LLC,,"1545 JEROME AVENUE
BRONX, NY 10452
(40.84342034099837, -73.9154657264285)",10452,7187318253,250
Parking Lot,1060717,ENTERPRISE 30TH STREET GARAGE LLC,,"343 10 AVENUE
NEW YORK, NY 10001
(40.752077969467834, -74.00102494798844)",10001,2127442277,50
Parking Lot,1071993,69 WARREN PARKING LLC,,"69 71 WARREN STREET
BROOKLYN, NY 11201
(40.69467825879468, -73.98992086835335)",11201,5169216654,18
Parking Lot,1073336,"CHECK PLUS AUTO , INC",,"1544 174 STREET
BRONX, NY 10472
(40.834321385436084, -73.87905620367742)",10472,7183287787,107
Parking Lot,1077575,WEST 54 PARKING CORP,,"129 133 WEST 54 STREET
NEW YORK, NY 10019
(40.76761164715987, -73.99180550022362)",10019,2127367171,44
Parking Lot,1106244,AMAMCA PARKING CORP.,,"4388 BROADWAY
NEW YORK, NY 10040
(40.85442265977912, -73.93357904605317)",10040,2127402284,24
Parking Lot,1111971,CHAMPION PARKING 28 LLC,,"398 PARK AVENUE
NEW YORK, NY 10016
(40.74321184436547, -73.98430677579191)",10016,2123085959,90
Parking Lot,1131055,F & T MANAGEMENT & PARKING CORP,,"39 04 PRINCE STREET
FLUSHING, NY 11354
(40.76862022064671, -73.82719028070687)",11354,7188882828,138
Parking Lot,1150017,"HINCAPIE, GIOVANNI",G H PARKING LOT,"2120 CROTONA PARKWAY
BRONX, NY 10460
(40.84635168903018, -73.88364335976031)",10460,7183293539,33
Parking Lot,1151780,BROOK PARKING GARAGE INC,,"420 167 STREET
BRONX, NY 10456
(40.830423948434635, -73.90965742571183)",10456,7185888328,64
Parking Lot,1155046,KAYLEE OPERATING LLC,,"148 MADISON STREET
NEW YORK, NY 10002
(40.71242770931417, -73.99290453469678)",10002,2129299404,66
Parking Lot,1155671,PROVO PARKING LLC,,"2468 TIEBOUT AVENUE
BRONX, NY 10458
(40.86102316376127, -73.89521438759235)",10458,2124903460,54
Parking Lot,1167112,RIVERDALE SERVICE STATION INC.,,"6161 BROADWAY
BRONX, NY 10471
(40.89252767601542, -73.89686664038639)",10471,9144696400,25
Parking Lot,1171971,EXPRESSWAY PARKING LOT INC,,"0 BRUCKNER EXPRESSWAY
BRONX, NY 10474
(40.815066290121116, -73.89600081706652)",10474,7188470456,143
