BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Address,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
3-07274-0001,"460 NEPTUNE AVENUE
Brooklyn, NY
(40.579727844846815, -73.97068895495843)",CONEY ISLAND,D4-ELEVATOR,572,1964,623800,8945292,14.34,32700000,52,3-01811-0019,"510 QUINCY STREET
Brooklyn, NY
(40.68810763433641, -73.9404295281224)",BEDFORD STUYVESANT,D7-ELEVATOR,196,1974,212405,2714389,12.78,9360000,44.1,7.7,3-07046-0001,"3528 MERMAID AVENUE
Brooklyn, NY
(40.57480803839534, -74.000984819778)",CONEY ISLAND,D7-ELEVATOR,261,1979,230500,3663218,15.89,14500000,63,1.65
3-07274-0015,"440 NEPTUNE AVENUE
Brooklyn, NY
(40.57986495610456, -73.96977869846864)",CONEY ISLAND,D4-ELEVATOR,572,1964,623806,8945378,14.34,32700000,52,3-01811-0019,"510 QUINCY STREET
Brooklyn, NY
(40.68810763433641, -73.9404295281224)",BEDFORD STUYVESANT,D7-ELEVATOR,196,1974,212405,2714389,12.78,9360000,44.1,7.7,3-07046-0001,"3528 MERMAID AVENUE
Brooklyn, NY
(40.57480803839534, -74.000984819778)",CONEY ISLAND,D7-ELEVATOR,261,1979,230500,3663218,15.89,14500000,63,1.65
3-07274-0060,"2915 5 STREET
Brooklyn, NY
(40.57750839253616, -73.97251478215246)",CONEY ISLAND,D4-ELEVATOR,628,1964,491050,7041657,14.34,25700000,52,3-01811-0019,"510 QUINCY STREET
Brooklyn, NY
(40.68810763433641, -73.9404295281224)",BEDFORD STUYVESANT,D7-ELEVATOR,196,1974,212405,2714389,12.78,9360000,44.1,7.7,3-07046-0001,"3528 MERMAID AVENUE
Brooklyn, NY
(40.57480803839534, -74.000984819778)",CONEY ISLAND,D7-ELEVATOR,261,1979,230500,3663218,15.89,14500000,63,1.65
3-07293-0003,"1410 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D4-ELEVATOR,48,1939,50400,514600,10.21,1600000,31.7,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.2
3-07299-0001,"2375 OCEAN AVENUE
Brooklyn, NY
(40.603677620010544, -73.95213133286438)",MADISON,D4-ELEVATOR,66,1941,73800,910570,12.34,3140000,42.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.9
3-07322-0007,"1716 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D4-ELEVATOR,60,1932,55800,750264,13.45,2740000,49.1,3-06653-0034,"1780 3 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",GRAVESEND,D1-ELEVATOR,98,1962,81888,1148847,14.03,4190000,51,1.2,3-06730-0072,"1640 OCEAN AVENUE
Brooklyn, NY
(40.622064815978895, -73.9557980000395)",MIDWOOD,D1-ELEVATOR,98,1929,100610,956100,9.5,2730000,27.1,1.5
3-07323-0025,"2060 19 STREET
Brooklyn, NY
(40.58167755970454, -73.98714345606527)",MADISON,D4-ELEVATOR,89,1964,79356,1057010,13.32,3860000,48.6,3-06653-0034,"1780 3 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",GRAVESEND,D1-ELEVATOR,98,1962,81888,1148847,14.03,4190000,51,1.25,3-06730-0072,"1640 OCEAN AVENUE
Brooklyn, NY
(40.622064815978895, -73.9557980000395)",MIDWOOD,D1-ELEVATOR,98,1929,100610,956100,9.5,2730000,27.1,1.5
3-07335-0068,"3395 NOSTRAND AVENUE
Brooklyn, NY
(40.60132055981705, -73.94202941866216)",MADISON,D4-ELEVATOR,100,1963,90000,1055490,11.73,3640000,40.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.2,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.45
3-07355-0042,"2195 22 STREET
Brooklyn, NY
(40.59764137247912, -73.94903127342091)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1942,84000,850590,10.13,2430000,28.9,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.9,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.85
3-07369-0027,"2190 BRIGHAM STREET
Brooklyn, NY
(40.59928705085662, -73.93494865874791)",SHEEPSHEAD BAY,D4-ELEVATOR,162,1952,167760,2361830,14.08,8620000,51,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.55,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.25
3-07370-0021,"3105 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,144,1952,154263,2246645,14.56,8200000,53,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.6,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.2
3-07373-0029,"2277 HOMECREST AVENUE
Brooklyn, NY
(40.59555198767085, -73.95856709291954)",SHEEPSHEAD BAY,D4-ELEVATOR,113,1962,112700,1442490,12.8,4980000,44.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.7,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.4
3-07380-0024,"2678 OCEAN AVENUE
Brooklyn, NY
(40.596190984920455, -73.95090678337677)",SHEEPSHEAD BAY,D4-ELEVATOR,78,1963,64122,695800,10.85,2160000,33.7,3-06653-0034,"1780 3 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",GRAVESEND,D1-ELEVATOR,98,1962,81888,1148847,14.03,4190000,51,1.45,3-06730-0072,"1640 OCEAN AVENUE
Brooklyn, NY
(40.622064815978895, -73.9557980000395)",MIDWOOD,D1-ELEVATOR,98,1929,100610,956100,9.5,2730000,27.1,1.85
3-07381-0006,"2020 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,50,1961,50463,667590,13.23,2440000,48.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.9,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2
3-07381-0073,"2701 OCEAN AVENUE
Brooklyn, NY
(40.59553688996412, -73.95057576811183)",SHEEPSHEAD BAY,D4-ELEVATOR,63,1959,47397,634565,13.39,2320000,48.9,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.95,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2
3-07381-0079,"2675 OCEAN AVENUE
Brooklyn, NY
(40.59616996299589, -73.95069938202488)",SHEEPSHEAD BAY,D4-ELEVATOR,85,1954,98000,1250185,12.76,4310000,44,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.95,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2
3-07392-0001,"2212 BRIGHAM STREET
Brooklyn, NY
(40.598698246353244, -73.93483285233093)",SHEEPSHEAD BAY,D4-ELEVATOR,324,1953,343584,4222920,12.29,14600000,42.5,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.6,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.3
3-07397-0001,"1075 SHEEPSHEAD BAY ROAD
Brooklyn, NY
(40.593682878678194, -73.95861138996882)",SHEEPSHEAD BAY,D4-ELEVATOR,114,1963,89615,940180,10.49,2920000,32.6,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.8,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.45
3-07397-0085,"1200 GRAVESEND NECK ROAD
Brooklyn, NY
(40.59419299503002, -73.95830540269894)",SHEEPSHEAD BAY,D4-ELEVATOR,71,1963,70710,944015,13.35,3450000,48.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.8,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.45
3-07398-0002,"2299 13 STREET
Brooklyn, NY
(40.590228234096536, -73.98297813343237)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1960,59145,847810,14.33,3090000,52,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,0.85,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.4
3-07404-0001,"1900 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,60,1940,63000,904970,14.36,3300000,52,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.15
3-07405-0736,"2711 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1961,80016,1061290,13.26,3870000,48.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.8
3-07422-0013,"2430 HARING STREET
Brooklyn, NY
(40.593242951057846, -73.9395477888309)",SHEEPSHEAD BAY,D4-ELEVATOR,108,1952,119662,1518490,12.69,5240000,43.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.5,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.75
3-07422-0040,"2939 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,55,1960,44100,481425,10.92,1500000,34,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.5,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.75
3-07422-1042,"2427 29 STREET
Brooklyn, NY
(40.57588584447707, -73.99541690038691)",SHEEPSHEAD BAY,D4-ELEVATOR,169,1955,210028,2811550,13.39,10300000,49,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.45,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.8
3-07423-0011,"2425 HARING STREET
Brooklyn, NY
(40.59337326432163, -73.93949905495582)",SHEEPSHEAD BAY,D4-ELEVATOR,240,1953,242160,3209700,13.25,11700000,48.3,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.55,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.7
3-07433-0025,"2546 13 STREET
Brooklyn, NY
(40.58533258877934, -73.98209389840908)",SHEEPSHEAD BAY,D4-ELEVATOR,115,1960,115842,1553415,13.41,5670000,48.9,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.6
3-07433-0034,"1237 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,128,1958,122753,1646090,13.41,6010000,49,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.6
3-07433-0040,"1213 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,250,1960,205454,2755090,13.41,10100000,49.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.6
3-07433-0150,"2555 12 STREET
Brooklyn, NY
(40.58961865073627, -73.98190989729116)",SHEEPSHEAD BAY,D4-ELEVATOR,91,1963,72145,970300,13.45,3540000,49.1,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.1,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.6
3-07440-0020,"2940 OCEAN AVENUE
Brooklyn, NY
(40.58953857308422, -73.94965112744376)",SHEEPSHEAD BAY,D4-ELEVATOR,63,1930,52500,723670,13.78,2640000,50,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.3
3-07440-0028,"2950 OCEAN AVENUE
Brooklyn, NY
(40.589296304507094, -73.94960370465846)",SHEEPSHEAD BAY,D4-ELEVATOR,63,1930,52500,723670,13.78,2640000,50,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.3
3-07441-0231,"2600 21 STREET
Brooklyn, NY
(40.578508345426904, -73.9884124355579)",SHEEPSHEAD BAY,D4-ELEVATOR,63,1959,52360,743065,14.19,2710000,52,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.25
3-07441-0245,"2951 OCEAN AVENUE
Brooklyn, NY
(40.589267958878324, -73.94940272348929)",SHEEPSHEAD BAY,D4-ELEVATOR,75,1957,86000,945455,10.99,2940000,34.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.25
3-07441-0263,"2909 OCEAN AVENUE
Brooklyn, NY
(40.5902898168582, -73.94959756929053)",SHEEPSHEAD BAY,D4-ELEVATOR,54,1957,44840,686935,15.32,2720000,61,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.3,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.25
3-07447-0028,"2520 BATCHELDER STREET
Brooklyn, NY
(40.59151452544769, -73.93735476050469)",SHEEPSHEAD BAY,D4-ELEVATOR,540,1958,583000,6745730,11.57,15800000,27.1,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.65,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.8
3-07449-0001,"3020 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,360,1960,408000,4582410,11.23,10700000,26.2,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.7
3-07449-0025,"3021 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1956,77500,1058220,13.65,3860000,49.8,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.7
3-07449-0030,"2555 BATCHELDER STREET
Brooklyn, NY
(40.59082548923684, -73.93717939128328)",SHEEPSHEAD BAY,D4-ELEVATOR,66,1956,79500,1101275,13.85,4020000,51,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.75,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,1.7
3-07456-0006,"2616 HOMECREST AVENUE
Brooklyn, NY
(40.58724028639143, -73.95708398470155)",SHEEPSHEAD BAY,D4-ELEVATOR,140,1958,123786,1359225,10.98,4220000,34.1,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.2,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.7
3-07457-0001,"2620 13 STREET
Brooklyn, NY
(40.584603826224416, -73.98196665459906)",SHEEPSHEAD BAY,D4-ELEVATOR,192,1952,188374,3059645,16.24,12100000,64,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.65
3-07457-0055,"2665 HOMECREST AVENUE
Brooklyn, NY
(40.58608975864317, -73.95677795740559)",SHEEPSHEAD BAY,D4-ELEVATOR,157,1962,136296,2223895,16.32,8800000,65,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.25,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.65
3-07463-0037,"2680 19 STREET
Brooklyn, NY
(40.58657174369144, -73.95022926627827)",SHEEPSHEAD BAY,D4-ELEVATOR,107,1957,108151,1450280,13.41,5290000,48.9,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.45
3-07464-0035,"3060 OCEAN AVENUE
Brooklyn, NY
(40.58651082476571, -73.94906662807942)",SHEEPSHEAD BAY,D4-ELEVATOR,149,1956,152920,1925535,12.59,6640000,43.4,3-06683-0052,"1965 7 STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",OCEAN PARKWAY-SOUTH,D1-ELEVATOR,35,1931,25075,330990,13.2,775000,30.9,1.4,3-08470-1018,"5905 STRICKLAND AVENUE
Brooklyn, NY
(40.60904745710519, -73.91412099989654)",MILL BASIN,D9-ELEVATOR,98,2000,107569,4738227,44,23800000,221,2.4
