Entity Type,License Number,Entity Name,Camis Trade Name,Address Bldg,Address Street Name,Address Location,Address City,Address State,Address Zip Code,Telephone Number,Location
ELECTRONICS STORE,1308748,ATI OF 32ND STREET INC,,142,WEST   32 STREET,,NEW YORK,NY,10001,3479680968,"WEST   32 STREET
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,1308801,"FUTUREXPO OF NEW YORK, INC.",FUTUREXPO OF NEW YORK,215-35,JAMAICA AVENUE,,QUEENS VILLAGE,NY,11428,3475484723,"JAMAICA AVENUE
QUEENS VILLAGE, NY 11428
(40.7153954720108, -73.7484598139129)"
ELECTRONICS STORE,1308805,"FUTUREXPO OF NEW YORK, INC.",FUTUREXPO OF NEW YORK,220-36,HILLSIDE AVENUE,,QUEENS VILLAGE,NY,11427,3475484723,"HILLSIDE AVENUE
QUEENS VILLAGE, NY 11427
(40.7302342854942, -73.7438013258011)"
ELECTRONICS STORE,1308950,CELL NATION OF GOTHAM INC,,231-46,MERRICK BOULEVARD,,LAURELTON,NY,11413,7187237100,"MERRICK BOULEVARD
LAURELTON, NY 11413
(40.6801690281231, -73.7532082342275)"
ELECTRONICS STORE,1308977,DAVID CELLULAR LLC,,1121,AVENUE J,,BROOKLYN,NY,11230,3474925843,"AVENUE J
BROOKLYN, NY 11230
(40.6235926792598, -73.9758174161402)"
ELECTRONICS STORE,1309101,"FORDHAM WIRELESS PLAZA, INC.",,2,WEST FORDHAM ROAD,,BRONX,NY,10468,6463935288,"WEST FORDHAM ROAD
BRONX, NY 10468
(40.8620299288881, -73.9130267520545)"
ELECTRONICS STORE,1309180,NYC GSM LLC,,6101,FRESH POND ROAD,,MIDDLE VILLAGE,NY,11379,7187371111,"FRESH POND ROAD
MIDDLE VILLAGE, NY 11379
(40.7175268652202, -73.8804623013735)"
ELECTRONICS STORE,1309383,AIR LINK NY LLC,,64,4 AVENUE,,BROOKLYN,NY,11217,6466434560,"4 AVENUE
BROOKLYN, NY 11217
(40.6825792111616, -73.9809885178087)"
ELECTRONICS STORE,1309424,METRO 120 CORP,METROPOLITAN WIRELESS,3073,FULTON STREET,,BROOKLYN,NY,11208,3472953122,"FULTON STREET
BROOKLYN, NY 11208
(40.6849444280987, -73.8675480370327)"
ELECTRONICS STORE,1309481,"MBANALI, KENNEDY",VINTAGE WIRELESS,3107,CHURCH AVENUE,,BROOKLYN,NY,11226,6462269551,"CHURCH AVENUE
BROOKLYN, NY 11226
(40.6493672486196, -73.9632808670518)"
ELECTRONICS STORE,1309514,SKYTALK PCS CORPORATION,,293,UTICA AVENUE,,BROOKLYN,NY,11213,2027445916,"UTICA AVENUE
BROOKLYN, NY 11213
(40.6686756925886, -73.9311301045043)"
ELECTRONICS STORE,1310007,RAVE P.C.S. OF RIVERSIDE 105 INC,,3569,BROADWAY,,NEW YORK,NY,10031,2122818450,"BROADWAY
NEW YORK, NY 10031
(40.8264887222902, -73.9505464671169)"
ELECTRONICS STORE,1310334,STTPCPARTS.COM CORP.,COUSIN JAY COMPUTERS & ELECTRONICS LIQUIDATOR,33-38,FARRINTON STREET,,FLUSHING,NY,11354,6465331125,"FARRINTON STREET
FLUSHING, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1310921,FREECELL WHOLESALE & RETAIL LTD,,2143,RALPH AVENUE,,BROOKLYN,NY,11234,7187792266,"RALPH AVENUE
BROOKLYN, NY 11234
(40.6402391300222, -73.9194658977843)"
ELECTRONICS STORE,1310985,OMNIPOINT COMMUNICATIONS INC,T-MOBILE,521,8 AVENUE,,NEW YORK,NY,10018,2126950175,"8 AVENUE
NEW YORK, NY 10018
(40.7555771802799, -73.99392076859)"
ELECTRONICS STORE,1311449,Z COMM OF WOODHAVEN INC,,90-17,JAMAICA AVENUE,,JAMAICA,NY,11421,7184410001,"JAMAICA AVENUE
JAMAICA, NY 11421
(40.6915094789126, -73.8567561726812)"
ELECTRONICS STORE,1311518,EW STUDIO INC,,41-40,KISSENA BOULEVARD,,QUEENS,NY,11355,7183535255,"KISSENA BOULEVARD
QUEENS, NY 11355
(40.7509546650493, -73.8227348203127)"
ELECTRONICS STORE,1311611,MYCELLULARNY,MYCELLULARNY,1573,FLATBUSH AVENUE,,BROOKLYN,NY,11210,7184342222,"FLATBUSH AVENUE
BROOKLYN, NY 11210
(40.6319833537932, -73.9467693145938)"
ELECTRONICS STORE,1312066,ATI OF 32ND STREET INC.,AMERITEL T-MOBILE,90-15,QUEENS BOULEVARD,,REGO PARK,NY,11373,7182711106,"QUEENS BOULEVARD
REGO PARK, NY 11373
(40.7342542549652, -73.8732767183594)"
ELECTRONICS STORE,1312681,IN THE CUT INC.,,937,PENNSYLVANIA AVENUE,,BROOKLYN,NY,11207,7189223330,"PENNSYLVANIA AVENUE
BROOKLYN, NY 11207
(40.6781995128789, -73.8974145216258)"
ELECTRONICS STORE,1312803,ALL CELLULAR NY LLC,,97-05,57 AVENUE,,CORONA,NY,11368,7183939252,"57 AVENUE
CORONA, NY 11368
(40.7487243464166, -73.8534106947322)"
ELECTRONICS STORE,1312882,HOT SPOT CELLULAR SERVICES INC.,,487,FULTON STREET,,BROOKLYN,NY,11201,7188556677,"FULTON STREET
BROOKLYN, NY 11201
(40.6889194314682, -73.9809705313681)"
ELECTRONICS STORE,1312997,INTEL GLOBAL INC.,,136-82,39 AVENUE,,QUEENS,NY,11354,7189612000,"39 AVENUE
QUEENS, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1313718,SUTPHIN MINI MALL CORP.,,108-44,SUTPHIN BOULEVARD,,JAMAICA,NY,11435,7182064345,"SUTPHIN BOULEVARD
JAMAICA, NY 11435
(40.6899356653612, -73.7967264272254)"
ELECTRONICS STORE,1314272,RMC SMART INC,,793,FLUSHING AVENUE,,BROOKLYN,NY,11206,7183887708,"FLUSHING AVENUE
BROOKLYN, NY 11206
(40.7007365229331, -73.9419129756356)"
ELECTRONICS STORE,1314288,LIU COMMUNICATION INC,,136-10,37 AVENUE,,QUEENS,NY,11354,7184635333,"37 AVENUE
QUEENS, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1314948,J P CELLULAR INC,,5222,8 AVENUE,,BROOKLYN,NY,11220,7185322588,"8 AVENUE
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1315187,WIRELESS ACTION INC,,302,EAST FORDHAM ROAD,,BRONX,NY,10458,7185627089,"EAST FORDHAM ROAD
BRONX, NY 10458
(40.8582617695853, -73.8847700538939)"
ELECTRONICS STORE,1315407,NEW YORK TAXI EQUIPMENT & UPHOLSTERY CORP.,,346,GRAND CONCOURSE,,BRONX,NY,10451,7185855473,"GRAND CONCOURSE
BRONX, NY 10451
(40.8275589155051, -73.9223797011592)"
ELECTRONICS STORE,1315495,"RAVE PCS OF WEST VILLAGE, INC",METRO PCS,540,6 AVENUE,,NEW YORK,NY,10011,2125055400,"6 AVENUE
NEW YORK, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,1315498,"RAVE PCS OF NASSAU, INC",METRO PCS,93-99,NASSAU STREET,,NEW YORK,NY,10038,2125055400,"NASSAU STREET
NEW YORK, NY 10038
(40.7046485737606, -74.0032467380339)"
ELECTRONICS STORE,1316073,1STOPTOSHOP.COM INC,,2883,3 AVENUE,,BRONX,NY,10455,7187429591,"3 AVENUE
BRONX, NY 10455
(40.8139881460829, -73.9052026503996)"
ELECTRONICS STORE,1316210,"METROPOLITAN WIRELESS BK133, INC",,1610,ST NICHOLAS AVENUE,,NEW YORK,NY,10040,5165130408,"ST NICHOLAS AVENUE
NEW YORK, NY 10040
(40.8483422476021, -73.9284950909585)"
ELECTRONICS STORE,1316211,"METROPOLITAN WIRELESS BK138, INC",,0,ROCKAWAY PARKWAY,,BROOKLYN,NY,11236,5165130408,"ROCKAWAY PARKWAY
BROOKLYN, NY 11236
(40.6541426485952, -73.9122803147702)"
ELECTRONICS STORE,1316503,NY METRO PARTNER ASSOCIATE CORP.,,2414,MERMAID AVENUE,,BROOKLYN,NY,11224,7185412843,"MERMAID AVENUE
BROOKLYN, NY 11224
(40.5747684862891, -74.0033456634571)"
ELECTRONICS STORE,1316875,"210 FAT ALBERT WAREHOUSE, INC.",,210,CLARKSON AVENUE,,BROOKLYN,NY,11226,3474350074,"CLARKSON AVENUE
BROOKLYN, NY 11226
(40.6459498249082, -73.9587123111429)"
ELECTRONICS STORE,1316902,PHAT ALBERT & ASSOCIATES INC,,495,FLATBUSH AVENUE,,BROOKLYN,NY,11225,9999999999,"FLATBUSH AVENUE
BROOKLYN, NY 11225
(40.6630998960069, -73.9623815450225)"
ELECTRONICS STORE,1317077,U TWT INC.,,277,GRAND STREET,2ND FLOOR,NEW YORK,NY,10002,3473018411,"GRAND STREET
NEW YORK, NY 10002
(40.7151796347237, -73.9842800364359)"
ELECTRONICS STORE,1317527,NY METRO PARTNER ASSOCIATE CORP,,1805,MOTT AVENUE,,FAR ROCKAWAY,NY,11691,7185412843,"MOTT AVENUE
FAR ROCKAWAY, NY 11691
(40.6118565267774, -73.770133474819)"
ELECTRONICS STORE,1317561,"NY METRO PARTNER ASSOCIATE, CORP.",,1426,MERMAID AVENUE,,BROOKLYN,NY,11224,7185412843,"MERMAID AVENUE
BROOKLYN, NY 11224
(40.5747684862891, -74.0033456634571)"
ELECTRONICS STORE,1317576,"NY METRO PARTNER ASSOCIATE, CORP.",,8815,FLATLANDS AVENUE,,BROOKLYN,NY,11236,7185412843,"FLATLANDS AVENUE
BROOKLYN, NY 11236
(40.6320013402338, -73.9186025486362)"
ELECTRONICS STORE,1317724,"BRUNO, SONY",QUICK BUY ELECTRONIC AND COMPUTER REPAIR,4164,WHITE PLAINS ROAD,,BRONX,NY,10466,7186543063,"WHITE PLAINS ROAD
BRONX, NY 10466
(40.8956375931231, -73.8561446337013)"
ELECTRONICS STORE,1338390,STEINWAY WIRELESS INC.,,24-07,STEINWAY STREET,,ASTORIA,NY,11103,5167765678,"STEINWAY STREET
ASTORIA, NY 11103
(40.7691119768209, -73.9106075757957)"
ELECTRONICS STORE,1338511,HIGH SPEED ELECTRONICS CORP,,3492,BROADWAY,,NEW YORK,NY,10031,2123684866,"BROADWAY
NEW YORK, NY 10031
(40.8264887222902, -73.9505464671169)"
ELECTRONICS STORE,1339657,"SUNRISE MULTISERVICES, INC",,510,55 STREET,,BROOKLYN,NY,11220,7186861010,"55 STREET
BROOKLYN, NY 11220
(40.6399963130742, -74.0183553481261)"
ELECTRONICS STORE,1339819,"CIPRIAN, SILVIO RAMON",ATLANTIC COMMUNICATION CENTER,124,WEST 167 STREET,,BRONX,NY,10452,3476017151,"WEST 167 STREET
BRONX, NY 10452
(40.837811186639, -73.9223797011592)"
ELECTRONICS STORE,1340065,CELL NATION  OF JAMAICA 2 INC,METRO PCS,135-02,JAMAICA AVENUE,,RICHMOND HILL,NY,11418,9172990984,"JAMAICA AVENUE
RICHMOND HILL, NY 11418
(40.7024362415685, -73.8165564779715)"
ELECTRONICS STORE,1340112,LATINOS AUTO SOUNDS & SECURITY INC,,523,BRUCKNER BOULEVARD,,BRONX,NY,10455,6462284738,"BRUCKNER BOULEVARD
BRONX, NY 10455
(40.8091318071247, -73.903925613118)"
ELECTRONICS STORE,1340151,CELLZ-R US OF NEW YORK CORP,GJ WIRELESS / VERIZON WIRELESS,9312,ROOSEVELT AVENUE,,JACKSON HEIGHTS,NY,11372,7184290052,"ROOSEVELT AVENUE
JACKSON HEIGHTS, NY 11372
(40.7465210074448, -73.8945007182509)"
ELECTRONICS STORE,1340403,T-MOBILE NORTHEAST LLC,T-MOBILE,3744,82ND STREET,,JACKSON HEIGHTS,NY,11372,7184247350,"82ND STREET
JACKSON HEIGHTS, NY 11372
(40.7476451599815, -73.8839426776269)"
ELECTRONICS STORE,1340405,T-MOBILE NORTHEAST LLC,T-MOBILE,88-20,NORTHERN BLVD,,JACKSON HEIGHTS,NY,11372,7186510568,"NORTHERN BLVD
JACKSON HEIGHTS, NY 11372
(40.7565214684107, -73.8769819251201)"
ELECTRONICS STORE,1340410,T-MOBILE NORTHWEST LLC,T-MOBILE,37-42,74 STREET,,JACKSON HEIGHTS,NY,11372,7184247350,"74 STREET
JACKSON HEIGHTS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1340441,T-MOBILE NORTHEAST LLC,T-MOBILE,2401,FLATBUSH AVENUE,,BROOKLYN,NY,11234,7186927247,"FLATBUSH AVENUE
BROOKLYN, NY 11234
(40.5992660183672, -73.9110032774885)"
ELECTRONICS STORE,1340483,T-MOBILE NORTHEAST LLC,T-MOBILE,96-98,DELANCEY STREET,,NEW YORK,NY,10002,2123880591,"DELANCEY STREET
NEW YORK, NY 10002
(40.7179765262349, -73.9873107516747)"
ELECTRONICS STORE,1340542,T-MOBILE NORTHEAST LLC,T-MOBILE,2098,BARTOW AVENUE,,BRONX,NY,10475,7188320035,"BARTOW AVENUE
BRONX, NY 10475
(40.868963701734, -73.8232564270897)"
ELECTRONICS STORE,1340560,TDR GLOBAL INC,GJ WIRELESS,116-30,QUEENS BOULEVARD,,QUEENS,NY,11375,7182632300,"QUEENS BOULEVARD
QUEENS, NY 11375
(40.7209712685924, -73.8430684913952)"
ELECTRONICS STORE,1340738,CHUANG WEI TECHNOLOGY LLC,,136-76,ROOSEVELT AVENUE,,FLUSHING,NY,11354,7186611866,"ROOSEVELT AVENUE
FLUSHING, NY 11354
(40.7570520684079, -73.8385718812488)"
ELECTRONICS STORE,1340740,CELLULAR PLUS ON ROOSEVELT INC,,76-14,ROOSEVELT AVENUE,,QUEENS,NY,11372,3473948565,"ROOSEVELT AVENUE
QUEENS, NY 11372
(40.7518000277568, -73.882962416615)"
ELECTRONICS STORE,1340860,AIR LINK NY LLC,,2708,QUEENS PLAZA SOUTH,,LIC,NY,11101,9179162327,"QUEENS PLAZA SOUTH
LIC, NY 11101
(40.7514133192842, -73.9426594129199)"
ELECTRONICS STORE,1341190,VZ I WIRELESS CORP,,15805,NORTHERN BOULEVARD,,FLUSHING,NY,11358,9175338840,"NORTHERN BOULEVARD
FLUSHING, NY 11358
(40.7617285429603, -73.8032015458364)"
ELECTRONICS STORE,1341417,Y WIRELESS NEW YORK INC,,114-14,SUTPHIN BLVD,SUITE B,JAMAICA,NY,11434,7188646684,"SUTPHIN BLVD
JAMAICA, NY 11434
(40.6734510925642, -73.7882188408282)"
ELECTRONICS STORE,1341730,T-MOBILE NORTHEAST LLC,T-MOBILE,869,8TH AVE,,NEW YORK,NY,10019,2125860967,"8TH AVE
NEW YORK, NY 10019
(40.7663420649706, -73.9887856398027)"
ELECTRONICS STORE,1341758,T-MOBILE NORTHEAST LLC,T-MOBILE,158-06,CROSS BAY BLVD,,HOWARD BEACH,NY,11414,7188453618,"CROSS BAY BLVD
HOWARD BEACH, NY 11414
(40.6664993332777, -73.8415846100469)"
ELECTRONICS STORE,1341777,RAVE PCS OF DITMAS INC,,507,DITMAS AVENUE,,BROOKLYN,NY,11218,7182822249,"DITMAS AVENUE
BROOKLYN, NY 11218
(40.6366598283456, -73.9680382805868)"
ELECTRONICS STORE,1341834,T-MOBILE NORTHEAST LLC,T-MOBILE,707,EAST TREMONT AVE,,BRONX,NY,10457,7182944596,"EAST TREMONT AVE
BRONX, NY 10457
(40.8476137967584, -73.9007060402531)"
ELECTRONICS STORE,1341836,T-MOBILE NORTHEAST LLC,T-MOBILE,1960,RALPH AVENUE,,BROOKLYN,NY,11236,7182513608,"RALPH AVENUE
BROOKLYN, NY 11236
(40.6433777639044, -73.9198526062569)"
ELECTRONICS STORE,1341837,T-MOBILE NORTHEAST LLC,T-MOBILE,735,6TH AVE,,NEW YORK,NY,10010,2123672021,"6TH AVE
NEW YORK, NY 10010
(40.7387688515523, -73.9829400466123)"
ELECTRONICS STORE,1341850,T-MOBILE NORTHEAST LLC,T-MOBILE,1492,ROCKAWAY PARKWAY,,BROOKLYN,NY,11236,7182574534,"ROCKAWAY PARKWAY
BROOKLYN, NY 11236
(40.6541426485952, -73.9122803147702)"
ELECTRONICS STORE,1341973,LIUHE  INC,,91-11,63 DRIVE,,REGO PARK,NY,11374,7182329280,"63 DRIVE
REGO PARK, NY 11374
(40.7259984787362, -73.8624578743469)"
ELECTRONICS STORE,1342483,"ONE WORLD WIRELESS, INC.",,263,WEST   23 STREET,,NEW YORK,NY,10011,2122066888,"WEST   23 STREET
NEW YORK, NY 10011
(40.7423751328898, -74.0015380261782)"
ELECTRONICS STORE,1343416,T MOBILE NORTHEAST LLC,,251-01,JAMAICA AVENUE,,BELLEROSE,NY,11426,7183430918,"JAMAICA AVENUE
BELLEROSE, NY 11426
(40.7245056041676, -73.7243489903073)"
ELECTRONICS STORE,1343417,T MOBILE NORTHEAST LLC,,818,3RD AVENUE,,NEW YORK,NY,10022,9173699071,"3RD AVENUE
NEW YORK, NY 10022
(40.7588057463651, -73.9680023077056)"
ELECTRONICS STORE,1343444,T MOBILE NORTHEAST LLC,,2,FLATBUSH AVENUE,,BROOKLYN,NY,11217,7185224369,"FLATBUSH AVENUE
BROOKLYN, NY 11217
(40.6867880382587, -73.9795046364603)"
ELECTRONICS STORE,1343526,METROPOLITAN WIRELESS BK139 INC,,1450A,ROCKAWAY PKWY,,BROOKLYN,NY,11236,5165130408,"ROCKAWAY PKWY
BROOKLYN, NY 11236
(40.6541426485952, -73.9122803147702)"
ELECTRONICS STORE,1343768,"STEINWAY AMERITEL WIRELESS, INC.",,30-28,STEINWAY STREET,,ASTORIA,NY,11103,7187212122,"STEINWAY STREET
ASTORIA, NY 11103
(40.7691119768209, -73.9106075757957)"
ELECTRONICS STORE,1344361,DREAM ON CORP,,4707,WHITE PLAINS ROAD,,BRONX,NY,10470,7186522774,"WHITE PLAINS ROAD
BRONX, NY 10470
(40.9034527015577, -73.8503529998326)"
ELECTRONICS STORE,1344629,"SSV ELECTRONICS, INC",,135-12,37 AVENUE,,FLUSHING,NY,11354,7185306937,"37 AVENUE
FLUSHING, NY 11354
(40.767520176829, -73.8270335796128)"
ELECTRONICS STORE,1344902,C & C COMMUNICATIONS LLC,,76,VICTORY BLVD,,STATEN ISLAND,NY,10301,7188151466,"VICTORY BLVD
STATEN ISLAND, NY 10301
(40.6164070962457, -74.1035391307414)"
ELECTRONICS STORE,1345098,CELL NATION OF PARSON BLVD INC,METRO PCS AUTHORIZED DEALER,87-86,PARSONS BOULEVARD,,JAMAICA,NY,11432,7182979500,"PARSONS BOULEVARD
JAMAICA, NY 11432
(40.7077242551008, -73.8027788644826)"
ELECTRONICS STORE,1345147,MY CAR MUSIC & PERFORMANCE INC,,1584,JEROME AVENUE,,BRONX,NY,10452,3474001276,"JEROME AVENUE
BRONX, NY 10452
(40.8446820069429, -73.9145106334028)"
ELECTRONICS STORE,1345587,CELL PHONE ON ISLAND INC,,1970,VICTORY BOULEVARD,UNIT# 55,STATEN ISLAND,NY,10314,7184206555,"VICTORY BOULEVARD
STATEN ISLAND, NY 10314
(40.5916397675588, -74.1908363201255)"
ELECTRONICS STORE,1345760,BEST MOBILE WIRELESS CORP.,,30-61,STEINWAY STREET,,ASTORIA,NY,11103,7182788100,"STEINWAY STREET
ASTORIA, NY 11103
(40.7691119768209, -73.9106075757957)"
ELECTRONICS STORE,1345808,WIRELESS CENTER ELECTRONICS INC,,844,EAST  180 STREET,,BRONX,NY,10460,9173759398,"EAST  180 STREET
BRONX, NY 10460
(40.8468044069321, -73.8793381488369)"
ELECTRONICS STORE,1346600,CREATIVE XPRESSIONS EMBROIDERY LLC,,487,FULTON STREET,,BROOKLYN,NY,11201,7189351417,"FULTON STREET
BROOKLYN, NY 11201
(40.6889194314682, -73.9809705313681)"
ELECTRONICS STORE,1346666,GSM WORLD OF FLATBUSH INC,,946,FLATBUSH AVENUE,,BROOKLYN,NY,11226,9175777263,"FLATBUSH AVENUE
BROOKLYN, NY 11226
(40.6440882283076, -73.9579568806383)"
ELECTRONICS STORE,1321304,"B.M. & SONS, INC.",,253-25,UNION TURNPIKE,,QUEENS,NY,11004,7183438300,"UNION TURNPIKE
QUEENS, NY 11004
(40.7432294888176, -73.7120192852856)"
ELECTRONICS STORE,1323461,CITY CHOICE WIRELESS 2 INC.,WIRELESS OF L I,160,EAST   55 STREET,,NEW YORK,NY,10022,9739806434,"EAST   55 STREET
NEW YORK, NY 10022
(40.7588057463651, -73.9680023077056)"
ELECTRONICS STORE,1324073,ALL MOBILE INNOVATION CORP.,HIPOINT WIRELESS,69-27,MYRTLE AVENUE,,GLENDALE,NY,11385,7183812522,"MYRTLE AVENUE
GLENDALE, NY 11385
(40.7033985161399, -73.8630604201066)"
ELECTRONICS STORE,1324400,HANDY WIRELESS INC,,2917,3 AVENUE,,BRONX,NY,10455,3472715271,"3 AVENUE
BRONX, NY 10455
(40.8139881460829, -73.9052026503996)"
ELECTRONICS STORE,1324565,08 COMPUTER SERVICES INC,,307,82 STREET,,BROOKLYN,NY,11209,6462398761,"82 STREET
BROOKLYN, NY 11209
(40.6207238419863, -74.0291112395965)"
ELECTRONICS STORE,1325542,BESTEK TECHNOLOGY INC,,2136,WESTCHESTER AVENUE,,BRONX,NY,10462,3476570121,"WESTCHESTER AVENUE
BRONX, NY 10462
(40.8330088070026, -73.860218562494)"
ELECTRONICS STORE,1326054,M & J ELECTRONICS 2012 INC.,,2012,BATH AVENUE,,BROOKLYN,NY,11214,6466433716,"BATH AVENUE
BROOKLYN, NY 11214
(40.590173872651, -73.984037219488)"
ELECTRONICS STORE,1326333,PCS STORE NY INC,PCS STORE,1421,AMSTERDAM AVENUE,,NEW YORK,NY,10027,2122345501,"AMSTERDAM AVENUE
NEW YORK, NY 10027
(40.8133586206624, -73.9562841416638)"
ELECTRONICS STORE,1326954,CELL AND CELLULAR INC,WIRELESS ADVISOR,9081,SUTPHIN BOULEVARD,GROUND FLOOR,JAMAICA,NY,11435,7185585300,"SUTPHIN BOULEVARD
JAMAICA, NY 11435
(40.6899356653612, -73.7967264272254)"
ELECTRONICS STORE,1327159,WIRELESS MANAGEMENT INC,,1811,AVENUE U,,BROOKLYN,NY,11229,7183683000,"AVENUE U
BROOKLYN, NY 11229
(40.5993829302311, -73.9514008230447)"
ELECTRONICS STORE,1327321,"FRANCOIS IMPORT, INC",,97-17,ROOSEVELT AVENUE,,QUEENS,NY,11368,3477771153,"ROOSEVELT AVENUE
QUEENS, NY 11368
(40.7569981090862, -73.8387067795531)"
ELECTRONICS STORE,1327864,BEST BUY STORES LP,BEST BUY STORES LP #1172,610,EXTERIOR STREET,,BRONX,NY,10451,6122914851,"EXTERIOR STREET
BRONX, NY 10451
(40.819608908766, -73.9303387011185)"
ELECTRONICS STORE,1328142,PIONEER HOME ELECTRONICS INC,,131-88F,AVERY AVENUE,,FLUSHING,NY,11355,9177319788,"AVERY AVENUE
FLUSHING, NY 11355
(40.7523845870759, -73.832411525348)"
ELECTRONICS STORE,1329098,GSM WIRELESS INTERNATIONAL INC.,,1177B,BROADWAY,,NEW YORK,NY,10001,9177707078,"BROADWAY
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,1329389,DENEZHKO LLC,,1823 A,AVENUE U,,BROOKLYN,NY,11229,3473127459,"AVENUE U
BROOKLYN, NY 11229
(40.5993829302311, -73.9514008230447)"
ELECTRONICS STORE,1329791,AW MOBILE INC,,133-26,SPRINGFIELD BOULEVARD,,SPRINGFIELD GDN,NY,11413,9999999999,"SPRINGFIELD BOULEVARD
SPRINGFIELD GDN, NY 11413
(40.6702764858007, -73.7564637799736)"
ELECTRONICS STORE,1330017,RADIOSHACK CORPORATION,RADIOSHACK #01-2886,1110,EASTERN PARKWAY,,BROOKLYN,NY,11213,8174150771,"EASTERN PARKWAY
BROOKLYN, NY 11213
(40.668963475638, -73.9329737146643)"
ELECTRONICS STORE,1330965,CHORONG COMPUTER & GAME CORP.,,158-19,NORTHERN BOULEVARD,STORE B,FLUSHING,NY,11358,7183530911,"NORTHERN BOULEVARD
FLUSHING, NY 11358
(40.7617285429603, -73.8032015458364)"
ELECTRONICS STORE,1331350,SOUND DIMENSIONS AUTO,,1504,JEROME AVENUE,,BRONX,NY,10452,3477587454,"JEROME AVENUE
BRONX, NY 10452
(40.8446820069429, -73.9145106334028)"
ELECTRONICS STORE,1331489,PROFESSIONAL CELLULAR INC,,4153,BROADWAY,,NEW YORK,NY,10033,6462398657,"BROADWAY
NEW YORK, NY 10033
(40.8487829153965, -73.9372454943035)"
ELECTRONICS STORE,1331965,ALL CELLULAR NY LLC,,1184,BROADWAY,,NEW YORK,NY,10001,7182764348,"BROADWAY
NEW YORK, NY 10001
(40.749686620988, -73.9961510872227)"
ELECTRONICS STORE,1332559,SAN SAN COMPUTER INC,,4306,MAIN STREET,1ST FLOOR,FLUSHING,NY,11355,7183218368,"MAIN STREET
FLUSHING, NY 11355
(40.7425010379739, -73.825504732163)"
ELECTRONICS STORE,1333055,UNIVERSAL ELECTRONICS & APPLIANCES INC,,170-08,JAMAICA AVENUE,,JAMAICA,NY,11432,7187251335,"JAMAICA AVENUE
JAMAICA, NY 11432
(40.7030567737688, -73.8010791458472)"
ELECTRONICS STORE,1333077,GO WIRELESS PLUS INC,,3365,NEPTUNE AVENUE,,BROOKLYN,NY,11224,7183008710,"NEPTUNE AVENUE
BROOKLYN, NY 11224
(40.5776283303423, -73.9976079889101)"
ELECTRONICS STORE,1333522,LUIS FURNITURE #1 INC.,,509,WEST  125 STREET,,NEW YORK,NY,10027,2128664071,"WEST  125 STREET
NEW YORK, NY 10027
(40.8122254749055, -73.9531994671033)"
ELECTRONICS STORE,1333595,AMERICAN LINSON SYSTEMS INC,,7,CHATHAM SQUARE,SUITE #C7,NEW YORK,NY,10038,2123493510,"CHATHAM SQUARE
NEW YORK, NY 10038
(40.7140285025262, -73.9976259753507)"
ELECTRONICS STORE,1333949,"ALLWIRELESSUSA, INC",,95-12,ROOSEVELT AVENUE,,JACKSON HEIGHTS,NY,11372,7185050155,"ROOSEVELT AVENUE
JACKSON HEIGHTS, NY 11372
(40.7465210074448, -73.8945007182509)"
ELECTRONICS STORE,1334751,THE UNLIMITED 4 WIRELESS & MORE INC.,,3507,WHITE PLAINS ROAD,,BRONX,NY,10467,3478205555,"WHITE PLAINS ROAD
BRONX, NY 10467
(40.8570027187444, -73.8676559556763)"
ELECTRONICS STORE,1335240,FOOD KINGDOM CORP,KEYFOOD SUPERMARKET,3485,NEPTUNE AVENUE,,BROOKLYN,NY,11224,7183727468,"NEPTUNE AVENUE
BROOKLYN, NY 11224
(40.5776283303423, -73.9976079889101)"
ELECTRONICS STORE,1336621,"BAE, SAMUEL",SUN THRIFT SHOP,30-47,LINDEN PLACE,#3,FLUSHING,NY,11354,7187917618,"LINDEN PLACE
FLUSHING, NY 11354
(40.771387261555, -73.8334097728006)"
ELECTRONICS STORE,1336905,D R SOUND INC,,3443,ATLANTIC AVENUE,,BROOKLYN,NY,11208,9175330366,"ATLANTIC AVENUE
BROOKLYN, NY 11208
(40.6802229874448, -73.8754081115688)"
ELECTRONICS STORE,1337069,T REXX AUTO SOUND INC,,2555A,BOSTON ROAD,,BRONX,NY,10467,3474001744,"BOSTON ROAD
BRONX, NY 10467
(40.8567329221356, -73.8691848031261)"
ELECTRONICS STORE,1338161,Y WIRELESS NEW YORK INC,,909,EAST  107 STREET,,BROOKLYN,NY,11236,7183585588,"EAST  107 STREET
BROOKLYN, NY 11236
(40.6407427503586, -73.8994110165308)"
ELECTRONICS STORE,1338230,104 WIRELESS INC,SMARTALK,2734,BROADWAY,,NEW YORK,NY,10025,2129200558,"BROADWAY
NEW YORK, NY 10025
(40.7950664105865, -73.9716535551445)"
