District,Bldg Level,Bldg I.D.,Building Name,Bldg Enroll,Bldg Adjusted Capacity(Historical),Bldg Over/Under(Historical),Bldg Utilization(Historical),Bldg Capacity(Target),Bldg Over/Under(Target),Bldg Utilization(Target),Org ID,Organization Name,Org Enroll,Org Adjusted Capacity (Historical),Org Over/Under(Historical),Org Utilization(Historical),Org Adjusted Capacity(Target),Org Over Under(Target),Org Utilization(Target),No. of Actual Cluster Rms Used,No. of Historical Method Cluster Rms ,No. of Target Method Cluster Rms,Pre K Cap,No. of Special Rms Used,Inclusionary
30,PS,Q111,P.S. 111 - QUEENS,637,843,-206,76,704,-67,90,Q111,P.S. 111 - QUEENS                 ,437,654,-217,67,580,-143,75,4,3,3,36,0,
30,PS,Q111,P.S. 111 - QUEENS,0,0,0,0,0,0,0,Q304,VOICE CHARTER SCHOOL OF NY - QUEENS    ,200,189,11,106,124,76,161,1,1,2,0,0,
30,PS,Q111,P.S. 111 - QUEENS,0,0,0,0,0,0,0,QG12,CITY YEAR - QUEENS                ,,,0,,,0,,0,0,0,0,0,
30,PS,Q111,P.S. 111 - QUEENS,0,0,0,0,0,0,0,QG18,MULTIPLE C.B.OS - QUEENS          ,,,0,,,0,,0,0,0,0,0,
30,PS,Q112,P.S. 112 - QUEENS,503,564,-61,89,516,-13,97,Q112,P.S. 112 - QUEENS                 ,503,564,-61,89,516,-13,97,1,3,3,0,0,
30,PS,Q112,P.S. 112 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - QUEENS,,,0,,,0,,0,0,0,0,0,
30,PS,Q122,P.S. 122 - QUEENS,1399,1347,52,104,1258,141,111,Q122,P.S. 122 - QUEENS,1399,1347,52,104,1258,141,111,7,5,5,34,0,
30,PS,Q127,P.S. 127 - QUEENS,1427,1239,188,115,1189,238,120,Q127,P.S. 127 - QUEENS                 ,1427,1239,188,115,1189,238,120,5,5,5,72,0,
30,PS,Q127,P.S. 127 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - Q                       ,,,0,,,0,,0,0,0,0,0,
30,PS,Q148,P.S. 148 - QUEENS,1091,1096,-5,100,982,109,111,Q148,P.S. 148 - QUEENS,1091,1096,-5,100,982,109,111,0,4,4,72,0,
30,PS,Q149,P.S. 149 - QUEENS,1208,1104,104,109,1010,198,120,Q149,P.S. 149 - QUEENS                 ,1208,1104,104,109,1010,198,120,2,5,4,0,0,
30,PS,Q149,P.S. 149 - QUEENS,0,0,0,0,0,0,0,QG13,BEACON PROGRAM - QUEENS           ,,,0,,,0,,0,0,0,0,0,
30,PS,Q150,P.S. 150 - QUEENS,0,0,0,0,0,0,0,Q150,P.S. 150 - QUEENS                 ,1012,978,34,103,947,65,107,4,5,5,0,0,
30,PS,Q150,P.S. 150 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - Q                       ,,,0,,,0,,0,0,0,0,0,
30,PS,Q150,P.S. 150 - QUEENS,1012,978,34,103,947,65,107,QG16,VIRTUAL Y - QUEENS                ,,,0,,,0,,0,0,0,0,0,
30,PS,Q150,P.S. 150 - QUEENS,0,0,0,0,0,0,0,QG18,SUNNYSIDE C. S. - QUEENS          ,,,0,,,0,,0,0,0,0,0,
30,PS,Q151,P.S. 151 - QUEENS,468,583,-115,80,517,-49,91,Q151,P.S. 151 - QUEENS                 ,468,583,-115,80,517,-49,91,3,3,3,0,0,
30,PS,Q152,P.S. 152 - QUEENS,1316,1139,177,116,1043,273,126,Q152,P.S. 152 - QUEENS                 ,1316,1139,177,116,1043,273,126,1,5,5,68,0,
30,PS,Q152,P.S. 152 - QUEENS,0,0,0,0,0,0,0,QG06,FOOD SERVICES - QUEENS            ,,,0,,,0,,0,0,0,0,0,
30,PS,Q152,P.S. 152 - QUEENS,0,0,0,0,0,0,0,QG12,D30 HEALTH OFFICE - Q             ,,,0,,,0,,0,0,0,0,0,
30,PS,Q166,P.S. 166 - QUEENS,1120,1183,-63,95,1050,70,107,Q166,P.S. 166 - QUEENS,1120,1183,-63,95,1050,70,107,8,4,4,68,0,
30,PS,Q166,P.S. 166 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - Q                       ,,,0,,,0,,0,0,0,0,0,
30,PS,Q171,P.S. 171 - QUEENS,593,938,-345,63,854,-261,69,Q171,P.S. 171 - QUEENS                 ,593,938,-345,63,854,-261,69,8,3,3,72,0,
30,PS,Q212,P.S. 212 - QUEENS,791,666,125,119,584,207,135,Q212,P.S. 212 - QUEENS                 ,791,666,125,119,584,207,135,1,4,4,0,0,
30,PS,Q212,P.S. 212 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - QUEENS,,,0,,,0,,0,0,0,0,0,
30,PS,Q222,P.S. 222 (ECC) - QUEENS,0,0,0,0,0,0,0,Q222,P.S. 222 - QUEENS                 ,340,326,14,104,249,91,137,0,2,3,72,0,
30,PS,Q222,P.S. 222 (ECC) - QUEENS,346,326,20,106,249,97,139,Q811,Q811 SPED - QUEENS                ,6,0,6,0,0,6,0,0,0,0,0,0,All
30,PS,Q228,P.S. 228 (ECC) - QUEENS,379,259,120,146,214,165,177,Q228,P.S. 228 - QUEENS                 ,379,259,120,146,214,165,177,0,3,3,68,0,
30,PS,Q234,P.S. 234 - QUEENS,0,0,0,0,0,0,0,Q234,P.S. 234 - QUEENS,682,751,-69,91,642,40,106,1,3,3,36,0,
30,PS,Q234,P.S. 234 - QUEENS,834,1052,-218,79,908,-74,92,Q235,I.S. 235 - QUEENS                 ,152,301,-149,50,266,-114,57,0,0,0,0,8,
30,PS,Q280,P.S. 280 - QUEENS,0,0,0,0,0,0,0,Q280,P.S. 280 - QUEENS,216,785,-569,28,682,-466,32,4,1,2,0,0,
30,PS,Q280,P.S. 280 - QUEENS,216,785,-569,28,682,-466,32,QG13,BEACON PROGRAM                    ,,,0,,,0,,0,0,0,0,0,
30,PS,Q292,P.S. 92 - QUEENS,806,762,44,106,687,119,117,Q092,P.S. 92 - QUEENS                  ,806,762,44,106,687,119,117,2,4,4,36,0,
30,PS,Q797,PS 150 ANNEX - QUEENS,252,194,58,130,207,45,122,Q150,P.S. 150 - QUEENS                 ,252,194,58,130,207,45,122,0,0,0,108,0,
30,PS,Q810,P.S. 11 MINISCHOOL - QUEENS,253,216,37,117,201,52,126,Q011,P.S. 11 - QUEENS                  ,253,216,37,117,201,52,126,0,0,0,0,0,
30,PS,Q868,P.S. 78  - QUEENS,265,380,-115,70,310,-45,85,Q078,P.S. 78 - QUEENS                  ,265,380,-115,70,310,-45,85,3,2,3,36,0,
30,PS,Q869,P.S. 69 PORTABLE - QUEENS,125,101,24,124,92,33,136,Q069,P.S. 69 - QUEENS                  ,125,101,24,124,92,33,136,0,0,0,72,0,
30,PS,Q870,P.S. 70 MINISCHOOL - QUEENS,153,206,-53,74,204,-51,75,Q070,P.S. 70 - QUEENS                  ,153,206,-53,74,204,-51,75,0,0,0,0,0,
30,PS,Q925,P.S. 151 TRANSPORTABLE - Q,154,106,48,145,106,48,145,Q151,P.S. 151 - QUEENS                 ,66,43,23,153,43,23,153,0,0,0,56,0,
30,PS,Q925,P.S. 151 TRANSPORTABLE - Q,0,0,0,0,0,0,0,Q255,Q255 SPED - QUEENS                ,88,63,25,140,63,25,140,0,0,0,0,0,
30,PS,Q932,P.S. 11 TRANSPORTABLE - Q,200,149,51,134,153,47,131,Q011,P.S. 11 - QUEENS                  ,200,149,51,134,153,47,131,0,0,0,0,0,
30,PS,Q970,P.S. 70 TRANSPORTABLE - Q,97,113,-16,86,113,-16,86,Q070,P.S. 70 - QUEENS                  ,97,113,-16,86,113,-16,86,0,0,0,128,0,
30,PS,Q981,P.S. 85 TRANSPORTABLE - Q,68,139,-71,49,139,-71,49,Q085,P.S. 85 - QUEENS                  ,68,139,-71,49,139,-71,49,0,0,0,64,0,
30,PS,Q997,P.S. 92 TRANSPORTABLE - Q,100,56,44,179,57,43,175,Q092,P.S. 92 - QUEENS                  ,100,56,44,179,57,43,175,0,0,0,0,0,
30,MIDDLE,Q010,I.S. 10 - QUEENS,0,0,0,0,0,0,0,Q010,I.S. 10 - QUEENS,940,1038,-98,91,1043,-103,90,0,0,0,0,9,
30,MIDDLE,Q010,I.S. 10 - QUEENS,0,0,0,0,0,0,0,QG16,STEINWAY MENTAL HEALTH - Q        ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q010,I.S. 10 - QUEENS,940,1038,-98,91,1043,-103,90,QG18,BEACON PROGRAM - Q                ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q126,I.S. 126 - QUEENS,550,1107,-557,50,1058,-508,52,Q126,I.S. 126 - QUEENS,550,1021,-471,54,980,-430,56,0,0,0,0,12,
30,MIDDLE,Q126,I.S. 126 - QUEENS,0,0,0,0,0,0,0,Q997,ALTERNATIVE LEARNING CENTER - QUEENS,0,86,-86,0,78,-78,0,0,0,0,0,0,
30,MIDDLE,Q126,I.S. 126 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - Q                       ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q126,I.S. 126 - QUEENS,0,0,0,0,0,0,0,QG16,STEINWAY CHILD SERVICES - QUEENS  ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q126,I.S. 126 - QUEENS,0,0,0,0,0,0,0,QG18,TASC PROGRAM - QUEENS             ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q141,I.S. 141 - QUEENS,1118,1162,-44,96,1134,-16,99,Q141,I.S. 141 - QUEENS                 ,1118,1162,-44,96,1134,-16,99,0,0,0,0,5,
30,MIDDLE,Q145,I.S. 145 - QUEENS,2017,1714,303,118,1740,277,116,Q145,I.S. 145 - QUEENS                 ,2017,1714,303,118,1740,277,116,0,0,0,0,15,
30,MIDDLE,Q145,I.S. 145 - QUEENS,0,0,0,0,0,0,0,QG05,UFT USE - Q                       ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q145,I.S. 145 - QUEENS,0,0,0,0,0,0,0,QG16,ELMHURST HOSPITAL - QUEENS        ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q204,I.S. 204 - QUEENS,0,0,0,0,0,0,0,Q204,I.S. 204 - QUEENS                 ,739,1019,-280,73,1047,-308,71,0,0,0,0,7,
30,MIDDLE,Q204,I.S. 204 - QUEENS,0,0,0,0,0,0,0,Q301,ACAD FOR CAREERS IN TV AND FILM -Q,419,583,-164,72,537,-118,78,0,0,0,0,1,
30,MIDDLE,Q204,I.S. 204 - QUEENS,1158,1602,-444,72,1584,-426,73,QG18,CITY YEAR - QUEENS                ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q227,I.S. 227 - QUEENS,0,0,0,0,0,0,0,Q227,I.S. 227 - QUEENS,1617,1785,-168,91,1729,-112,94,20,5,5,0,0,
30,MIDDLE,Q227,I.S. 227 - QUEENS,1633,1785,-152,91,1729,-96,94,Q811,Q811 SPED - QUEENS                ,16,0,16,0,0,16,0,0,0,0,0,0,All
30,MIDDLE,Q227,I.S. 227 - QUEENS,0,0,0,0,0,0,0,QG04,ADULT PROGRAM - QUEENS            ,,,0,,,0,,0,0,0,0,0,
30,MIDDLE,Q230,I.S. 230 - QUEENS,970,906,64,107,908,62,107,Q230,I.S. 230 - QUEENS,970,906,64,107,908,62,107,0,0,0,0,6,
31,PS,R001,P.S. 1 - STATEN ISLAND,441,475,-34,93,382,59,115,R001,P.S. 1 - STATEN ISLAND            ,441,475,-34,93,382,59,115,4,2,3,17,0,
31,PS,R003,P.S. 3 - STATEN ISLAND,659,722,-63,91,611,48,108,R003,P.S. 3 - STATEN ISLAND            ,659,722,-63,91,611,48,108,3,3,4,54,0,
31,PS,R004,P.S. 4 - STATEN ISLAND,0,0,0,0,0,0,0,R004,P.S. 4 - STATEN ISLAND,796,1247,-451,64,984,-188,81,7,4,4,36,0,
31,PS,R004,P.S. 4 - STATEN ISLAND,0,0,0,0,0,0,0,R037,R037 SPED - STATEN ISLAND,17,0,17,0,0,17,0,0,0,0,0,0,All
31,PS,R004,P.S. 4 - STATEN ISLAND,813,1247,-434,65,984,-171,83,RG12,DISTRICT MISC. - S.I.,,,0,,,0,,0,0,0,0,0,
31,PS,R005,P.S. 5 - STATEN ISLAND,215,342,-127,63,264,-49,81,R005,P.S. 5 - STATEN ISLAND,215,342,-127,63,264,-49,81,0,1,2,0,0,
31,PS,R006,P.S. 6 - STATEN ISLAND,809,802,7,101,670,139,121,R006,P.S. 6 - STATEN ISLAND            ,809,802,7,101,670,139,121,3,3,4,36,0,
31,PS,R008,P.S. 8 - STATEN ISLAND,454,657,-203,69,520,-66,87,R008,P.S. 8 - STATEN ISLAND            ,454,657,-203,69,520,-66,87,2,2,3,36,0,
31,PS,R011,P.S. 11 - STATEN ISLAND,300,363,-63,83,268,32,112,R011,P.S. 11 - STATEN ISLAND,300,363,-63,83,268,32,112,1,2,3,18,0,
31,PS,R013,P.S. 13 - STATEN ISLAND,794,696,98,114,617,177,129,R013,P.S. 13 - STATEN ISLAND           ,794,696,98,114,617,177,129,1,4,4,72,0,
31,PS,R014,P.S. 14 - STATEN ISLAND,679,787,-108,86,694,-15,98,R014,P.S. 14 - STATEN ISLAND           ,679,787,-108,86,694,-15,98,0,3,3,18,0,
31,PS,R016,P.S. 16 - STATEN ISLAND,0,0,0,0,0,0,0,R016,P.S. 16 - STATEN ISLAND,856,910,-54,94,827,29,104,4,4,4,36,0,
31,PS,R016,P.S. 16 - STATEN ISLAND,0,0,0,0,0,0,0,RG05,UFT USE - S.I.                    ,,,0,,,0,,0,0,0,0,0,
31,PS,R016,P.S. 16 - STATEN ISLAND,856,910,-54,94,827,29,104,RG16,STATEN ISLAND MENTAL HLTH. - S.I. ,,,0,,,0,,0,0,0,0,0,
31,PS,R018,P.S. 18 - STATEN ISLAND,0,0,0,0,0,0,0,R018,P.S. 18 - STATEN ISLAND           ,621,753,-132,82,660,-39,94,4,3,3,54,0,
31,PS,R018,P.S. 18 - STATEN ISLAND,621,753,-132,82,660,-39,94,RG05,UFT USE - STATEN ISLAND,,,0,,,0,,0,0,0,0,0,
31,PS,R018,P.S. 18 - STATEN ISLAND,0,0,0,0,0,0,0,RG13,BEACON U.A.U. - S.I.              ,,,0,,,0,,0,0,0,0,0,
31,PS,R018,P.S. 18 - STATEN ISLAND,0,0,0,0,0,0,0,RG16,HEALTH AND HOSPITALS CORP - S.I.  ,,,0,,,0,,0,0,0,0,0,
31,PS,R019,P.S. 19 - STATEN ISLAND,0,0,0,0,0,0,0,R019,P.S. 19 - STATEN ISLAND           ,519,548,-29,95,492,27,105,3,3,3,0,0,
31,PS,R019,P.S. 19 - STATEN ISLAND,519,548,-29,95,492,27,105,RG18,VIRTUAL Y - STATEN ISLAND         ,,,0,,,0,,0,0,0,0,0,
31,PS,R020,P.S. 20 - STATEN ISLAND,510,363,147,140,313,197,163,R020,P.S. 20 - STATEN ISLAND           ,510,363,147,140,313,197,163,0,3,3,0,0,
31,PS,R021,P.S. 21 - STATEN ISLAND,468,423,45,111,374,94,125,R021,P.S. 21 - STATEN ISLAND,468,423,45,111,374,94,125,2,3,3,0,0,
31,PS,R022,P.S. 22 - STATEN ISLAND,0,0,0,0,0,0,0,R022,P.S. 22 - STATEN ISLAND           ,1074,1067,7,101,974,100,110,5,4,4,36,0,
31,PS,R022,P.S. 22 - STATEN ISLAND,0,0,0,0,0,0,0,R373,R373 SPED - STATEN ISLAND,6,0,6,0,0,6,0,0,0,0,0,0,All
31,PS,R022,P.S. 22 - STATEN ISLAND,0,0,0,0,0,0,0,RG16,S.I. MENTAL HEALTH - R            ,,,0,,,0,,0,0,0,0,0,
31,PS,R022,P.S. 22 - STATEN ISLAND,1080,1067,13,101,974,106,111,RG18,YMCA - STATEN ISLAND              ,,,0,,,0,,0,0,0,0,0,
31,PS,R023,P.S. 23 - STATEN ISLAND,530,556,-26,95,428,102,124,R023,P.S. 23 - STATEN ISLAND,530,556,-26,95,428,102,124,1,2,3,36,0,
31,PS,R026,P.S. 26 - STATEN ISLAND,147,248,-101,59,203,-56,72,R026,P.S. 26 - STATEN ISLAND           ,147,248,-101,59,203,-56,72,1,1,1,0,0,
31,PS,R029,P.S. 29 - STATEN ISLAND,774,571,203,136,486,288,159,R029,P.S. 29 - STATEN ISLAND           ,774,571,203,136,486,288,159,0,4,4,18,0,
31,PS,R030,P.S. 30 - STATEN ISLAND,837,852,-15,98,676,161,124,R030,P.S. 30 - STATEN ISLAND           ,831,852,-21,98,676,155,123,1,3,4,0,0,
31,PS,R030,P.S. 30 - STATEN ISLAND,0,0,0,0,0,0,0,R037,R037 SPED - STATEN ISLAND,6,0,6,0,0,6,0,0,0,0,0,0,All
31,PS,R031,P.S. 31 - STATEN ISLAND,482,592,-110,81,548,-66,88,R031,P.S. 31 - STATEN ISLAND           ,482,592,-110,81,548,-66,88,1,3,3,18,0,
31,PS,R032,P.S. 32 - STATEN ISLAND,804,1020,-216,79,791,13,102,R032,P.S. 32 - STATEN ISLAND,804,1020,-216,79,791,13,102,6,3,4,36,0,
31,PS,R035,P.S. 35 - STATEN ISLAND,342,304,38,113,228,114,150,R035,P.S. 35 - STATEN ISLAND           ,342,304,38,113,228,114,150,1,2,3,0,0,
31,PS,R036,P.S. 36 - STATEN ISLAND,808,1084,-276,75,859,-51,94,R036,P.S. 36 - STATEN ISLAND           ,808,1084,-276,75,859,-51,94,10,3,4,72,0,
31,PS,R038,P.S. 38 - STATEN ISLAND,0,0,0,0,0,0,0,R037,R037 SPED - STATEN ISLAND,4,0,4,0,0,4,0,0,0,0,0,0,All
31,PS,R038,P.S. 38 - STATEN ISLAND,365,381,-16,96,345,20,106,R038,P.S. 38 - STATEN ISLAND           ,361,381,-20,95,345,16,105,2,3,3,18,0,
31,PS,R039,P.S. 39 - STATEN ISLAND,0,0,0,0,0,0,0,R039,P.S. 39 - STATEN ISLAND,548,499,49,110,445,103,123,2,3,3,36,0,
31,PS,R039,P.S. 39 - STATEN ISLAND,548,499,49,110,445,103,123,RG18,"VIRTUAL ""Y"" - S.I.                ",,,0,,,0,,0,0,0,0,0,
31,PS,R041,P.S. 41 - STATEN ISLAND,705,660,45,107,605,100,117,R041,P.S. 41 - STATEN ISLAND           ,705,660,45,107,605,100,117,3,3,3,50,0,
31,PS,R042,P.S. 42 - STATEN ISLAND,0,0,0,0,0,0,0,R042,P.S. 42 - STATEN ISLAND           ,731,759,-28,96,658,73,111,2,3,4,72,0,
31,PS,R042,P.S. 42 - STATEN ISLAND,731,759,-28,96,658,73,111,RG05,UFT TEACHER CENTER                ,,,0,,,0,,0,0,0,0,0,
31,PS,R044,P.S. 44 - STATEN ISLAND,0,0,0,0,0,0,0,R044,P.S. 44 - STATEN ISLAND           ,902,930,-28,97,827,75,109,3,4,4,90,0,
31,PS,R044,P.S. 44 - STATEN ISLAND,902,930,-28,97,827,75,109,RG12,DISTRICT MISC. - S.I.,,,0,,,0,,0,0,0,0,0,
31,PS,R044,P.S. 44 - STATEN ISLAND,0,0,0,0,0,0,0,RG18,MULTIPLE C.B.O.'S - S.I.,,,0,,,0,,0,0,0,0,0,
31,PS,R045,P.S. 45 - STATEN ISLAND,965,828,137,117,748,217,129,R045,P.S. 45 - STATEN ISLAND           ,965,828,137,117,748,217,129,2,4,4,0,0,
31,PS,R046,P.S. 46 - STATEN ISLAND,321,297,24,108,236,85,136,R046,P.S. 46 - STATEN ISLAND           ,321,297,24,108,236,85,136,1,2,3,28,0,
31,PS,R048,P.S. 48 - STATEN ISLAND,551,347,204,159,285,266,193,R048,P.S. 48 - STATEN ISLAND           ,551,347,204,159,285,266,193,0,3,3,0,0,
31,PS,R050,P.S. 50 - STATEN ISLAND,783,891,-108,88,797,-14,98,R050,P.S. 50 - STATEN ISLAND,783,891,-108,88,797,-14,98,5,4,4,82,0,
31,PS,R052,P.S. 52 - STATEN ISLAND,617,646,-29,96,552,65,112,R052,P.S. 52 - STATEN ISLAND,617,646,-29,96,552,65,112,3,3,3,36,0,
31,PS,R053,P.S. 53 - STATEN ISLAND,0,0,0,0,0,0,0,R053,P.S. 53 - STATEN ISLAND,650,711,-61,91,631,19,103,4,3,3,36,0,
31,PS,R053,P.S. 53 - STATEN ISLAND,650,711,-61,91,631,19,103,RG05,UFT USE - S.I.                    ,,,0,,,0,,0,0,0,0,0,
31,PS,R054,P.S. 54 - STATEN ISLAND,906,830,76,109,752,154,120,R054,P.S. 54 - STATEN ISLAND,906,830,76,109,752,154,120,3,4,4,72,0,
31,PS,R055,P.S. 55 - STATEN ISLAND,707,609,98,116,549,158,129,R055,P.S. 55 - STATEN ISLAND           ,707,609,98,116,549,158,129,1,3,3,36,0,
31,PS,R056,P.S. 56 - STATEN ISLAND,769,896,-127,86,728,41,106,R056,P.S. 56 - STATEN ISLAND,769,896,-127,86,728,41,106,4,3,4,72,0,
31,PS,R057,P.S. 57 - STATEN ISLAND,0,0,0,0,0,0,0,R057,P.S. 57 - STATEN ISLAND,693,1040,-347,67,909,-216,76,3,3,3,54,0,
31,PS,R057,P.S. 57 - STATEN ISLAND,693,1040,-347,67,909,-216,76,RG16,STATEN ISLAND MENTAL HEALTH - S. I,,,0,,,0,,0,0,0,0,0,
31,PS,R057,P.S. 57 - STATEN ISLAND,0,0,0,0,0,0,0,RG18,VIRTUAL Y - S.I.                  ,,,0,,,0,,0,0,0,0,0,
31,PS,R058,P.S. 58 - STATEN ISLAND,0,0,0,0,0,0,0,R058,P.S. 58 - STATEN ISLAND,783,805,-22,97,734,49,107,3,4,4,36,0,
31,PS,R058,P.S. 58 - STATEN ISLAND,850,867,-17,98,796,54,107,R373,R373 SPED - STATEN ISLAND,67,62,5,108,62,5,108,0,0,0,0,0,All
31,PS,R060,P.S. 60 - STATEN ISLAND,977,1237,-260,79,972,5,101,R060,P.S. 60 - STATEN ISLAND           ,977,1237,-260,79,972,5,101,4,4,4,68,0,
31,PS,R069,P.S. 69 - STATEN ISLAND,925,1101,-176,84,950,-25,97,R069,P.S. 69 - STATEN ISLAND,925,1101,-176,84,950,-25,97,2,4,4,0,0,
31,PS,R802,P.S. 1 ANNEX - STATEN ISLAND,109,142,-33,77,118,-9,92,R001,P.S. 1 - STATEN ISLAND            ,109,142,-33,77,118,-9,92,0,0,0,0,0,
31,PS,R816,P.S. 38 TRANSPORTABLE - S.I.,10,54,-44,19,0,10,0,R038,P.S. 38 - STATEN ISLAND           ,10,54,-44,19,0,10,,0,0,0,0,0,
31,PS,R817,P.S. 19 TRANSPORTABLE - S.I.,105,65,40,162,66,39,159,R019,P.S. 19 - STATEN ISLAND           ,105,65,40,162,66,39,159,0,0,0,34,0,
31,PS,R826,P.S. 3 ANNEX - STATEN ISLAND,0,0,0,0,0,0,0,R003,P.S. 3 - STATEN ISLAND            ,316,252,64,125,195,121,162,0,0,0,0,0,
31,PS,R826,P.S. 3 ANNEX - STATEN ISLAND,327,258,69,127,201,126,163,R025,R025 SPED - STATEN ISLAND,11,6,5,183,6,5,183,0,0,0,0,0,
31,PS,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,0,0,0,0,0,0,0,R065,P.S. 65 - STATEN ISLAND              ,326,322,4,101,236,90,138,1,2,3,36,0,
31,PS,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,345,342,3,101,256,89,135,R373,R373 SPED - STATEN ISLAND,19,20,-1,95,20,-1,95,0,0,0,0,0,All
31,PS,R831,P.S. 16 ANNEX - STATEN ISLAND,167,391,-224,43,307,-140,54,R074,P.S. 74 - STATEN ISLAND,167,391,-224,43,307,-140,54,2,1,2,36,0,
31,PS,R844,P.S. 36 ANNEX - STATEN ISLAND,129,296,-167,44,233,-104,55,R036,P.S. 36 - STATEN ISLAND           ,129,296,-167,44,233,-104,55,0,0,0,0,0,
31,PS,R848,P.S. 42 ANNEX - STATEN ISLAND,257,366,-109,70,292,-35,88,R042,P.S. 42 - STATEN ISLAND           ,257,366,-109,70,292,-35,88,0,0,0,0,0,
31,PS,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,0,0,0,0,0,0,0,R373,R373 SPED - STATEN ISLAND,49,55,-6,89,55,-6,89,0,0,0,0,0,All
31,PS,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,0,0,0,0,0,0,0,R861,P.S. 861 - STATEN ISLAND,715,758,-43,94,698,17,102,5,3,3,36,0,
31,PS,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,764,813,-49,94,753,11,101,RG12,JEWISH COMMUNITY CENTER - S.I.    ,,,0,,,0,,0,0,0,0,0,
31,PS,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,0,0,0,0,0,0,0,RG18,NYCID - S.I.                      ,,,0,,,0,,0,0,0,0,0,
31,PS,R880,P.S. 80 (PETR COMPL-BLDG B) - S.I.,1319,1546,-227,85,1546,-227,85,R037,R037 SPED - STATEN ISLAND,11,0,11,0,0,11,0,0,0,0,0,0,All
31,PS,R880,P.S. 80 (PETR COMPL-BLDG B) - S.I.,0,0,0,0,0,0,0,R080,P.S. 80 - STATEN ISLAND,1308,1546,-238,85,1546,-238,85,10,5,5,0,0,
31,PS,R883,P.S. 80 AX(PETR COMPL-BLDG K)-S.I.,0,0,0,0,0,0,0,R080,P.S. 80 - STATEN ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,
31,PS,R885,P.S. 80 AX(PETR COMPL-BLDG D)-S.I.,0,0,0,0,0,0,0,R080,P.S. 80 - STATEN ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,
31,PS,R885,P.S. 80 AX(PETR COMPL-BLDG D)-S.I.,0,0,0,0,0,0,0,RG16,SAFETY CITY PROGRAM - S.I.        ,,,0,,,0,,0,0,0,0,0,
31,PS,R886,P.S. 80 AX(PETR COMPL-BLDG C)-S.I.,0,0,0,0,0,0,0,R080,P.S. 80 - STATEN ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,
31,PS,R886,P.S. 80 AX(PETR COMPL-BLDG C)-S.I.,0,0,0,0,0,0,0,RG12,COUNCIL OF SCHOOL SUP & ADM.      ,,,0,,,0,,0,0,0,0,0,
31,PS,R887,P.S. 80 AX(PETR COMPL-BLDG E)-S.I.,0,0,0,0,0,0,0,R080,P.S. 80 - STATEN ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,
31,MIDDLE,R002,I.S. 2 - STATEN ISLAND,0,0,0,0,0,0,0,R002,I.S. 2 - STATEN ISLAND,991,1083,-92,92,1089,-98,91,0,0,0,0,7,
31,MIDDLE,R002,I.S. 2 - STATEN ISLAND,991,1083,-92,92,1089,-98,91,RG16,OTHER - S.I.,,,0,,,0,,0,0,0,0,0,
31,MIDDLE,R007,I.S. 7 - STATEN ISLAND,0,0,0,0,0,0,0,R007,I.S. 7 - STATEN ISLAND,1186,1471,-285,81,1275,-89,93,0,0,0,0,15,
31,MIDDLE,R007,I.S. 7 - STATEN ISLAND,1218,1524,-306,80,1328,-110,92,R025,R025 SPED - STATEN ISLAND,32,53,-21,60,53,-21,60,0,0,0,0,0,
31,MIDDLE,R024,I.S. 24 - STATEN ISLAND,0,0,0,0,0,0,0,R024,I.S. 24 - STATEN ISLAND           ,1414,1728,-314,82,1631,-217,87,0,0,0,0,8,
31,MIDDLE,R024,I.S. 24 - STATEN ISLAND,1464,1780,-316,82,1683,-219,87,R721,R721 SPED - STATEN ISLAND         ,50,52,-2,96,52,-2,96,0,0,0,0,0,
31,MIDDLE,R027,I.S. 27 - STATEN ISLAND,1068,1371,-303,78,1393,-325,77,R027,I.S. 27 - STATEN ISLAND,1068,1371,-303,78,1393,-325,77,0,0,0,0,8,
31,MIDDLE,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,1115,1266,-151,88,1208,-93,92,R025,R025 SPED - STATEN ISLAND,13,0,13,0,0,13,0,0,0,0,0,0,
