DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
27Q124,3,2009,Female,74,700,0,0%,3,4.1%,46,62.2%,25,33.8%,71,95.9%
27Q124,3,2009,Male,64,694,1,1.6%,2,3.1%,46,71.9%,15,23.4%,61,95.3%
27Q124,3,2010,Female,89,692,11,12.4%,27,30.3%,29,32.6%,22,24.7%,51,57.3%
27Q124,3,2010,Male,16,700,0,0%,8,50%,4,25%,4,25%,8,50%
27Q124,3,2010,Male,79,692,2,2.5%,28,35.4%,35,44.3%,14,17.7%,49,62%
27Q124,3,2011,Female,88,686,1,1.1%,43,48.9%,36,40.9%,8,9.1%,44,50%
27Q124,3,2011,Male,75,685,3,4%,36,48%,27,36%,9,12%,36,48%
27Q124,4,2006,Female,63,684,0,0%,9,14.3%,36,57.1%,18,28.6%,54,85.7%
27Q124,4,2006,Male,61,687,1,1.6%,8,13.1%,31,50.8%,21,34.4%,52,85.2%
27Q124,4,2007,Female,59,695,0,0%,4,6.8%,34,57.6%,21,35.6%,55,93.2%
27Q124,4,2007,Male,61,689,2,3.3%,6,9.8%,32,52.5%,21,34.4%,53,86.9%
27Q124,4,2008,Female,72,696,2,2.8%,4,5.6%,36,50%,30,41.7%,66,91.7%
27Q124,4,2008,Male,55,695,0,0%,2,3.6%,34,61.8%,19,34.5%,53,96.4%
27Q124,4,2009,Female,63,688,3,4.8%,5,7.9%,35,55.6%,20,31.7%,55,87.3%
27Q124,4,2009,Male,72,697,0,0%,4,5.6%,43,59.7%,25,34.7%,68,94.4%
27Q124,4,2010,Female,76,689,3,3.9%,26,34.2%,25,32.9%,22,28.9%,47,61.8%
27Q124,4,2010,Male,3,s,s,s,s,s,s,s,s,s,s,s
27Q124,4,2010,Male,60,686,2,3.3%,24,40%,21,35%,13,21.7%,34,56.7%
27Q124,4,2011,Female,89,694,0,0%,18,20.2%,45,50.6%,26,29.2%,71,79.8%
27Q124,4,2011,Male,83,689,0,0%,20,24.1%,52,62.7%,11,13.3%,63,75.9%
27Q124,5,2006,Female,75,683,1,1.3%,8,10.7%,45,60%,21,28%,66,88%
27Q124,5,2006,Male,43,678,1,2.3%,8,18.6%,23,53.5%,11,25.6%,34,79.1%
27Q124,5,2007,Female,65,688,0,0%,10,15.4%,32,49.2%,23,35.4%,55,84.6%
27Q124,5,2007,Male,59,694,1,1.7%,4,6.8%,31,52.5%,23,39%,54,91.5%
27Q124,5,2008,Female,59,698,0,0%,3,5.1%,29,49.2%,27,45.8%,56,94.9%
27Q124,5,2008,Male,57,688,1,1.8%,6,10.5%,33,57.9%,17,29.8%,50,87.7%
27Q124,5,2009,Female,75,704,0,0%,2,2.7%,32,42.7%,41,54.7%,73,97.3%
27Q124,5,2009,Male,55,690,1,1.8%,3,5.5%,29,52.7%,22,40%,51,92.7%
27Q124,5,2010,Female,62,688,5,8.1%,13,21%,26,41.9%,18,29%,44,71%
27Q124,5,2010,Male,5,s,s,s,s,s,s,s,s,s,s,s
27Q124,5,2010,Male,78,686,1,1.3%,19,24.4%,41,52.6%,17,21.8%,58,74.4%
27Q124,5,2011,Female,77,696,1,1.3%,21,27.3%,28,36.4%,27,35.1%,55,71.4%
27Q124,5,2011,Male,73,694,3,4.1%,20,27.4%,28,38.4%,22,30.1%,50,68.5%
27Q124,6,2006,Female,47,678,0,0%,8,17%,29,61.7%,10,21.3%,39,83%
27Q124,6,2006,Male,60,676,1,1.7%,8,13.3%,39,65%,12,20%,51,85%
27Q124,6,2007,Female,67,688,0,0%,4,6%,36,53.7%,27,40.3%,63,94%
27Q124,6,2007,Male,40,690,0,0%,6,15%,21,52.5%,13,32.5%,34,85%
27Q124,6,2008,Female,58,684,1,1.7%,7,12.1%,26,44.8%,24,41.4%,50,86.2%
27Q124,6,2008,Male,51,686,1,2%,6,11.8%,25,49%,19,37.3%,44,86.3%
27Q124,6,2009,Female,57,690,0,0%,3,5.3%,36,63.2%,18,31.6%,54,94.7%
27Q124,6,2009,Male,55,688,2,3.6%,1,1.8%,36,65.5%,16,29.1%,52,94.5%
27Q124,6,2010,Female,71,698,0,0%,11,15.5%,28,39.4%,32,45.1%,60,84.5%
27Q124,6,2010,Male,4,s,s,s,s,s,s,s,s,s,s,s
27Q124,6,2010,Male,57,697,1,1.8%,12,21.1%,18,31.6%,26,45.6%,44,77.2%
27Q124,6,2011,Female,56,689,2,3.6%,12,21.4%,23,41.1%,19,33.9%,42,75%
27Q124,6,2011,Male,71,689,0,0%,22,31%,26,36.6%,23,32.4%,49,69%
27Q124,7,2006,Female,49,666,0,0%,10,20.4%,37,75.5%,2,4.1%,39,79.6%
27Q124,7,2006,Male,35,664,0,0%,10,28.6%,22,62.9%,3,8.6%,25,71.4%
27Q124,7,2007,Female,42,689,0,0%,3,7.1%,20,47.6%,19,45.2%,39,92.9%
27Q124,7,2007,Male,48,673,1,2.1%,7,14.6%,29,60.4%,11,22.9%,40,83.3%
27Q124,7,2008,Female,60,683,0,0%,2,3.3%,37,61.7%,21,35%,58,96.7%
27Q124,7,2008,Male,39,677,0,0%,6,15.4%,21,53.8%,12,30.8%,33,84.6%
27Q124,7,2009,Female,51,694,0,0%,1,2%,24,47.1%,26,51%,50,98%
27Q124,7,2009,Male,47,696,0,0%,0,0%,27,57.4%,20,42.6%,47,100%
27Q124,7,2010,Female,54,683,1,1.9%,9,16.7%,27,50%,17,31.5%,44,81.5%
27Q124,7,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
27Q124,7,2010,Male,54,682,2,3.7%,10,18.5%,25,46.3%,17,31.5%,42,77.8%
27Q124,7,2011,Female,69,692,0,0%,10,14.5%,25,36.2%,34,49.3%,59,85.5%
27Q124,7,2011,Male,52,685,1,1.9%,16,30.8%,17,32.7%,18,34.6%,35,67.3%
27Q124,8,2007,Female,43,670,0,0%,15,34.9%,22,51.2%,6,14%,28,65.1%
27Q124,8,2007,Male,32,662,1,3.1%,9,28.1%,17,53.1%,5,15.6%,22,68.8%
27Q124,8,2008,Female,40,695,0,0%,4,10%,21,52.5%,15,37.5%,36,90%
27Q124,8,2008,Male,45,678,0,0%,5,11.1%,34,75.6%,6,13.3%,40,88.9%
27Q124,8,2009,Female,57,690,0,0%,1,1.8%,39,68.4%,17,29.8%,56,98.2%
27Q124,8,2009,Male,36,684,0,0%,5,13.9%,22,61.1%,9,25%,31,86.1%
27Q124,8,2010,Female,50,696,0,0%,11,22%,18,36%,21,42%,39,78%
27Q124,8,2010,Male,43,698,0,0%,6,14%,21,48.8%,16,37.2%,37,86%
27Q124,8,2011,Female,51,692,1,2%,8,15.7%,28,54.9%,14,27.5%,42,82.4%
27Q124,8,2011,Male,50,693,0,0%,8,16%,29,58%,13,26%,42,84%
27Q124,All Grades,2006,Female,292,,1,0.3%,36,12.3%,177,60.6%,78,26.7%,255,87.3%
27Q124,All Grades,2006,Male,252,,3,1.2%,37,14.7%,142,56.3%,70,27.8%,212,84.1%
27Q124,All Grades,2007,Female,331,,0,0%,38,11.5%,164,49.5%,129,39%,293,88.5%
27Q124,All Grades,2007,Male,291,,5,1.7%,35,12%,156,53.6%,95,32.6%,251,86.3%
27Q124,All Grades,2008,Female,349,,3,0.9%,23,6.6%,186,53.3%,137,39.3%,323,92.6%
27Q124,All Grades,2008,Male,314,,2,0.6%,25,8%,187,59.6%,100,31.8%,287,91.4%
27Q124,All Grades,2009,Female,377,,3,0.8%,15,4%,212,56.2%,147,39%,359,95.2%
27Q124,All Grades,2009,Male,329,,4,1.2%,15,4.6%,203,61.7%,107,32.5%,310,94.2%
27Q124,All Grades,2010,Female,402,,20,5%,97,24.1%,153,38.1%,132,32.8%,285,70.9%
27Q124,All Grades,2010,Male,29,,0,0%,9,31%,13,44.8%,7,24.1%,20,69%
27Q124,All Grades,2010,Male,29,,0,0%,9,31%,13,44.8%,7,24.1%,20,69%
27Q124,All Grades,2010,Male,371,,8,2.2%,99,26.7%,161,43.4%,103,27.8%,264,71.2%
27Q124,All Grades,2010,Male,371,,8,2.2%,99,26.7%,161,43.4%,103,27.8%,264,71.2%
27Q124,All Grades,2011,Female,430,692,5,1.2%,112,26%,185,43%,128,29.8%,313,72.8%
27Q124,All Grades,2011,Male,404,689,7,1.7%,122,30.2%,179,44.3%,96,23.8%,275,68.1%
27Q137,6,2006,Female,309,656,48,15.5%,85,27.5%,120,38.8%,56,18.1%,176,57%
27Q137,6,2006,Male,308,662,40,13%,68,22.1%,135,43.8%,65,21.1%,200,64.9%
27Q137,6,2007,Female,279,681,4,1.4%,50,17.9%,153,54.8%,72,25.8%,225,80.6%
27Q137,6,2007,Male,268,675,17,6.3%,37,13.8%,149,55.6%,65,24.3%,214,79.9%
27Q137,6,2008,Female,265,679,8,3%,25,9.4%,161,60.8%,71,26.8%,232,87.5%
27Q137,6,2008,Male,277,677,9,3.2%,35,12.6%,159,57.4%,74,26.7%,233,84.1%
27Q137,6,2009,Female,262,685,3,1.1%,23,8.8%,149,56.9%,87,33.2%,236,90.1%
27Q137,6,2009,Male,306,684,11,3.6%,29,9.5%,163,53.3%,103,33.7%,266,86.9%
27Q137,6,2010,Female,269,686,13,4.8%,72,26.8%,99,36.8%,85,31.6%,184,68.4%
27Q137,6,2010,Male,2,s,s,s,s,s,s,s,s,s,s,s
27Q137,6,2010,Male,325,682,17,5.2%,99,30.5%,128,39.4%,81,24.9%,209,64.3%
27Q137,6,2011,Female,278,695,7,2.5%,45,16.2%,117,42.1%,109,39.2%,226,81.3%
27Q137,6,2011,Male,311,688,18,5.8%,79,25.4%,113,36.3%,101,32.5%,214,68.8%
27Q137,7,2006,Female,296,652,31,10.5%,104,35.1%,122,41.2%,39,13.2%,161,54.4%
27Q137,7,2006,Male,344,655,36,10.5%,99,28.8%,159,46.2%,50,14.5%,209,60.8%
27Q137,7,2007,Female,331,673,11,3.3%,83,25.1%,159,48%,78,23.6%,237,71.6%
27Q137,7,2007,Male,334,671,10,3%,86,25.7%,154,46.1%,84,25.1%,238,71.3%
27Q137,7,2008,Female,315,677,6,1.9%,42,13.3%,193,61.3%,74,23.5%,267,84.8%
27Q137,7,2008,Male,326,674,4,1.2%,47,14.4%,208,63.8%,67,20.6%,275,84.4%
27Q137,7,2009,Female,324,684,1,0.3%,24,7.4%,199,61.4%,100,30.9%,299,92.3%
27Q137,7,2009,Male,322,685,1,0.3%,21,6.5%,210,65.2%,90,28%,300,93.2%
27Q137,7,2010,Female,308,680,16,5.2%,87,28.2%,109,35.4%,96,31.2%,205,66.6%
27Q137,7,2010,Male,5,s,s,s,s,s,s,s,s,s,s,s
27Q137,7,2010,Male,350,680,20,5.7%,111,31.7%,102,29.1%,117,33.4%,219,62.6%
27Q137,7,2011,Female,303,682,13,4.3%,81,26.7%,101,33.3%,108,35.6%,209,69%
27Q137,7,2011,Male,384,681,18,4.7%,103,26.8%,136,35.4%,127,33.1%,263,68.5%
27Q137,8,2006,Female,322,652,46,14.3%,112,34.8%,129,40.1%,35,10.9%,164,50.9%
27Q137,8,2006,Male,343,649,54,15.7%,133,38.8%,126,36.7%,30,8.7%,156,45.5%
27Q137,8,2007,Female,302,665,21,7%,73,24.2%,159,52.6%,49,16.2%,208,68.9%
27Q137,8,2007,Male,346,670,20,5.8%,85,24.6%,170,49.1%,71,20.5%,241,69.7%
27Q137,8,2008,Female,329,679,8,2.4%,65,19.8%,168,51.1%,88,26.7%,256,77.8%
27Q137,8,2008,Male,334,677,11,3.3%,61,18.3%,178,53.3%,84,25.1%,262,78.4%
27Q137,8,2009,Female,326,687,2,0.6%,25,7.7%,206,63.2%,93,28.5%,299,91.7%
27Q137,8,2009,Male,330,682,3,0.9%,37,11.2%,216,65.5%,74,22.4%,290,87.9%
27Q137,8,2010,Female,332,695,13,3.9%,92,27.7%,107,32.2%,120,36.1%,227,68.4%
27Q137,8,2010,Male,5,s,s,s,s,s,s,s,s,s,s,s
27Q137,8,2010,Male,339,689,9,2.7%,115,33.9%,111,32.7%,104,30.7%,215,63.4%
27Q137,8,2011,Female,317,688,15,4.7%,59,18.6%,155,48.9%,88,27.8%,243,76.7%
27Q137,8,2011,Male,363,689,13,3.6%,100,27.5%,139,38.3%,111,30.6%,250,68.9%
27Q137,All Grades,2006,Female,927,,125,13.5%,301,32.5%,371,40%,130,14%,501,54%
27Q137,All Grades,2006,Male,995,,130,13.1%,300,30.2%,420,42.2%,145,14.6%,565,56.8%
27Q137,All Grades,2007,Female,912,,36,3.9%,206,22.6%,471,51.6%,199,21.8%,670,73.5%
27Q137,All Grades,2007,Male,948,,47,5%,208,21.9%,473,49.9%,220,23.2%,693,73.1%
27Q137,All Grades,2008,Female,909,,22,2.4%,132,14.5%,522,57.4%,233,25.6%,755,83.1%
27Q137,All Grades,2008,Male,937,,24,2.6%,143,15.3%,545,58.2%,225,24%,770,82.2%
27Q137,All Grades,2009,Female,912,,6,0.7%,72,7.9%,554,60.7%,280,30.7%,834,91.4%
27Q137,All Grades,2009,Male,958,,15,1.6%,87,9.1%,589,61.5%,267,27.9%,856,89.4%
27Q137,All Grades,2010,Female,909,,42,4.6%,251,27.6%,315,34.7%,301,33.1%,616,67.8%
27Q137,All Grades,2010,Male,12,,0,0%,6,50%,4,33.3%,2,16.7%,6,50%
27Q137,All Grades,2010,Male,12,,0,0%,6,50%,4,33.3%,2,16.7%,6,50%
27Q137,All Grades,2010,Male,1014,,46,4.5%,325,32.1%,341,33.6%,302,29.8%,643,63.4%
27Q137,All Grades,2010,Male,1014,,46,4.5%,325,32.1%,341,33.6%,302,29.8%,643,63.4%
27Q137,All Grades,2011,Female,898,688,35,3.9%,185,20.6%,373,41.5%,305,34%,678,75.5%
27Q137,All Grades,2011,Male,1058,686,49,4.6%,282,26.7%,388,36.7%,339,32%,727,68.7%
27Q146,3,2006,Female,20,683,1,5%,3,15%,8,40%,8,40%,16,80%
27Q146,3,2006,Male,42,686,2,4.8%,6,14.3%,20,47.6%,14,33.3%,34,81%
27Q146,3,2007,Female,28,697,0,0%,2,7.1%,14,50%,12,42.9%,26,92.9%
27Q146,3,2007,Male,33,704,0,0%,2,6.1%,14,42.4%,17,51.5%,31,93.9%
27Q146,3,2008,Female,36,679,2,5.6%,4,11.1%,23,63.9%,7,19.4%,30,83.3%
27Q146,3,2008,Male,42,686,1,2.4%,4,9.5%,25,59.5%,12,28.6%,37,88.1%
27Q146,3,2009,Female,36,686,0,0%,0,0%,30,83.3%,6,16.7%,36,100%
27Q146,3,2009,Male,51,681,0,0%,1,2%,45,88.2%,5,9.8%,50,98%
27Q146,3,2010,Female,38,694,0,0%,14,36.8%,17,44.7%,7,18.4%,24,63.2%
27Q146,3,2010,Male,41,686,4,9.8%,14,34.1%,19,46.3%,4,9.8%,23,56.1%
27Q146,3,2011,Female,42,687,3,7.1%,12,28.6%,25,59.5%,2,4.8%,27,64.3%
27Q146,3,2011,Male,55,683,5,9.1%,18,32.7%,30,54.5%,2,3.6%,32,58.2%
27Q146,4,2006,Female,25,686,2,8%,3,12%,11,44%,9,36%,20,80%
27Q146,4,2006,Male,40,673,2,5%,5,12.5%,25,62.5%,8,20%,33,82.5%
27Q146,4,2007,Female,26,690,0,0%,4,15.4%,12,46.2%,10,38.5%,22,84.6%
27Q146,4,2007,Male,40,698,1,2.5%,1,2.5%,24,60%,14,35%,38,95%
27Q146,4,2008,Female,28,700,0,0%,2,7.1%,13,46.4%,13,46.4%,26,92.9%
27Q146,4,2008,Male,39,696,1,2.6%,2,5.1%,16,41%,20,51.3%,36,92.3%
27Q146,4,2009,Female,42,692,0,0%,6,14.3%,18,42.9%,18,42.9%,36,85.7%
27Q146,4,2009,Male,40,694,0,0%,3,7.5%,21,52.5%,16,40%,37,92.5%
27Q146,4,2010,Female,39,671,1,2.6%,22,56.4%,13,33.3%,3,7.7%,16,41%
27Q146,4,2010,Male,55,676,5,9.1%,25,45.5%,17,30.9%,8,14.5%,25,45.5%
27Q146,4,2011,Female,38,699,0,0%,5,13.2%,18,47.4%,15,39.5%,33,86.8%
27Q146,4,2011,Male,44,690,4,9.1%,6,13.6%,24,54.5%,10,22.7%,34,77.3%
27Q146,5,2006,Female,42,672,3,7.1%,10,23.8%,20,47.6%,9,21.4%,29,69%
27Q146,5,2006,Male,41,682,4,9.8%,5,12.2%,15,36.6%,17,41.5%,32,78%
27Q146,5,2007,Female,29,685,2,6.9%,4,13.8%,15,51.7%,8,27.6%,23,79.3%
27Q146,5,2007,Male,41,670,2,4.9%,9,22%,22,53.7%,8,19.5%,30,73.2%
27Q146,5,2008,Female,25,687,0,0%,1,4%,19,76%,5,20%,24,96%
27Q146,5,2008,Male,43,687,1,2.3%,3,7%,29,67.4%,10,23.3%,39,90.7%
27Q146,5,2009,Female,28,695,0,0%,1,3.6%,14,50%,13,46.4%,27,96.4%
27Q146,5,2009,Male,43,696,0,0%,2,4.7%,22,51.2%,19,44.2%,41,95.3%
27Q146,5,2010,Female,42,694,1,2.4%,12,28.6%,16,38.1%,13,31%,29,69%
27Q146,5,2010,Male,43,691,1,2.3%,9,20.9%,22,51.2%,11,25.6%,33,76.7%
27Q146,5,2011,Female,41,688,0,0%,13,31.7%,20,48.8%,8,19.5%,28,68.3%
27Q146,5,2011,Male,50,689,0,0%,14,28%,24,48%,12,24%,36,72%
27Q146,6,2007,Female,40,694,0,0%,2,5%,22,55%,16,40%,38,95%
27Q146,6,2007,Male,33,696,0,0%,2,6.1%,14,42.4%,17,51.5%,31,93.9%
27Q146,6,2008,Female,15,678,1,6.7%,1,6.7%,8,53.3%,5,33.3%,13,86.7%
27Q146,6,2008,Male,29,675,1,3.4%,2,6.9%,20,69%,6,20.7%,26,89.7%
27Q146,6,2009,Female,20,678,0,0%,0,0%,16,80%,4,20%,20,100%
27Q146,6,2009,Male,33,685,0,0%,4,12.1%,21,63.6%,8,24.2%,29,87.9%
27Q146,6,2010,Female,23,687,0,0%,6,26.1%,11,47.8%,6,26.1%,17,73.9%
27Q146,6,2010,Male,49,688,1,2%,13,26.5%,18,36.7%,17,34.7%,35,71.4%
27Q146,6,2011,Female,34,691,0,0%,9,26.5%,14,41.2%,11,32.4%,25,73.5%
27Q146,6,2011,Male,39,695,1,2.6%,6,15.4%,15,38.5%,17,43.6%,32,82.1%
27Q146,7,2008,Female,39,687,0,0%,3,7.7%,23,59%,13,33.3%,36,92.3%
27Q146,7,2008,Male,29,692,0,0%,2,6.9%,15,51.7%,12,41.4%,27,93.1%
27Q146,7,2009,Female,11,678,0,0%,0,0%,8,72.7%,3,27.3%,11,100%
27Q146,7,2009,Male,23,678,0,0%,0,0%,21,91.3%,2,8.7%,23,100%
27Q146,7,2010,Female,19,679,0,0%,4,21.1%,10,52.6%,5,26.3%,15,78.9%
27Q146,7,2010,Male,33,680,2,6.1%,6,18.2%,17,51.5%,8,24.2%,25,75.8%
27Q146,7,2011,Female,23,686,0,0%,6,26.1%,10,43.5%,7,30.4%,17,73.9%
27Q146,7,2011,Male,47,687,1,2.1%,10,21.3%,18,38.3%,18,38.3%,36,76.6%
27Q146,8,2009,Female,36,683,0,0%,2,5.6%,27,75%,7,19.4%,34,94.4%
27Q146,8,2009,Male,28,683,0,0%,2,7.1%,19,67.9%,7,25%,26,92.9%
27Q146,8,2010,Female,12,675,0,0%,5,41.7%,7,58.3%,0,0%,7,58.3%
27Q146,8,2010,Male,24,679,0,0%,10,41.7%,11,45.8%,3,12.5%,14,58.3%
27Q146,8,2011,Female,17,681,0,0%,4,23.5%,12,70.6%,1,5.9%,13,76.5%
27Q146,8,2011,Male,29,676,1,3.4%,12,41.4%,12,41.4%,4,13.8%,16,55.2%
27Q146,All Grades,2006,Female,87,,6,6.9%,16,18.4%,39,44.8%,26,29.9%,65,74.7%
27Q146,All Grades,2006,Male,123,,8,6.5%,16,13%,60,48.8%,39,31.7%,99,80.5%
27Q146,All Grades,2007,Female,123,,2,1.6%,12,9.8%,63,51.2%,46,37.4%,109,88.6%
27Q146,All Grades,2007,Male,147,,3,2%,14,9.5%,74,50.3%,56,38.1%,130,88.4%
27Q146,All Grades,2008,Female,143,,3,2.1%,11,7.7%,86,60.1%,43,30.1%,129,90.2%
27Q146,All Grades,2008,Male,182,,4,2.2%,13,7.1%,105,57.7%,60,33%,165,90.7%
27Q146,All Grades,2009,Female,173,,0,0%,9,5.2%,113,65.3%,51,29.5%,164,94.8%
27Q146,All Grades,2009,Male,218,,0,0%,12,5.5%,149,68.3%,57,26.1%,206,94.5%
27Q146,All Grades,2010,Female,173,,2,1.2%,63,36.4%,74,42.8%,34,19.7%,108,62.4%
27Q146,All Grades,2010,Male,245,,13,5.3%,77,31.4%,104,42.4%,51,20.8%,155,63.3%
27Q146,All Grades,2011,Female,195,690,3,1.5%,49,25.1%,99,50.8%,44,22.6%,143,73.3%
27Q146,All Grades,2011,Male,264,687,12,4.5%,66,25%,123,46.6%,63,23.9%,186,70.5%
27Q155,3,2006,Female,55,682,6,10.9%,4,7.3%,27,49.1%,18,32.7%,45,81.8%
27Q155,3,2006,Male,57,675,3,5.3%,6,10.5%,38,66.7%,10,17.5%,48,84.2%
27Q155,3,2007,Female,54,698,1,1.9%,3,5.6%,31,57.4%,19,35.2%,50,92.6%
27Q155,3,2007,Male,41,688,1,2.4%,1,2.4%,28,68.3%,11,26.8%,39,95.1%
27Q155,3,2008,Female,59,686,3,5.1%,6,10.2%,34,57.6%,16,27.1%,50,84.7%
27Q155,3,2008,Male,55,676,2,3.6%,6,10.9%,37,67.3%,10,18.2%,47,85.5%
27Q155,3,2009,Female,42,686,1,2.4%,3,7.1%,30,71.4%,8,19%,38,90.5%
27Q155,3,2009,Male,44,685,2,4.5%,4,9.1%,31,70.5%,7,15.9%,38,86.4%
27Q155,3,2010,Female,43,682,6,14%,14,32.6%,19,44.2%,4,9.3%,23,53.5%
27Q155,3,2010,Male,43,691,2,4.7%,20,46.5%,13,30.2%,8,18.6%,21,48.8%
27Q155,3,2011,Female,42,680,5,11.9%,21,50%,13,31%,3,7.1%,16,38.1%
27Q155,3,2011,Male,42,680,7,16.7%,16,38.1%,17,40.5%,2,4.8%,19,45.2%
27Q155,4,2006,Female,57,669,5,8.8%,11,19.3%,30,52.6%,11,19.3%,41,71.9%
27Q155,4,2006,Male,48,667,7,14.6%,6,12.5%,24,50%,11,22.9%,35,72.9%
27Q155,4,2007,Female,55,676,1,1.8%,10,18.2%,34,61.8%,10,18.2%,44,80%
27Q155,4,2007,Male,55,672,3,5.5%,11,20%,33,60%,8,14.5%,41,74.5%
27Q155,4,2008,Female,55,685,1,1.8%,5,9.1%,33,60%,16,29.1%,49,89.1%
27Q155,4,2008,Male,42,692,0,0%,3,7.1%,25,59.5%,14,33.3%,39,92.9%
27Q155,4,2009,Female,50,695,3,6%,3,6%,23,46%,21,42%,44,88%
27Q155,4,2009,Male,51,682,4,7.8%,7,13.7%,27,52.9%,13,25.5%,40,78.4%
27Q155,4,2010,Female,41,676,1,2.4%,23,56.1%,12,29.3%,5,12.2%,17,41.5%
27Q155,4,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
27Q155,4,2010,Male,41,673,4,9.8%,16,39%,20,48.8%,1,2.4%,21,51.2%
27Q155,4,2011,Female,43,686,1,2.3%,14,32.6%,21,48.8%,7,16.3%,28,65.1%
27Q155,4,2011,Male,36,686,1,2.8%,13,36.1%,15,41.7%,7,19.4%,22,61.1%
27Q155,5,2006,Female,46,663,2,4.3%,11,23.9%,27,58.7%,6,13%,33,71.7%
27Q155,5,2006,Male,50,660,2,4%,14,28%,29,58%,5,10%,34,68%
27Q155,5,2007,Female,54,662,8,14.8%,13,24.1%,26,48.1%,7,13%,33,61.1%
27Q155,5,2007,Male,37,663,3,8.1%,7,18.9%,23,62.2%,4,10.8%,27,73%
27Q155,5,2008,Female,51,683,0,0%,5,9.8%,34,66.7%,12,23.5%,46,90.2%
27Q155,5,2008,Male,51,681,0,0%,5,9.8%,38,74.5%,8,15.7%,46,90.2%
27Q155,5,2009,Female,49,692,0,0%,2,4.1%,25,51%,22,44.9%,47,95.9%
27Q155,5,2009,Male,40,694,0,0%,2,5%,18,45%,20,50%,38,95%
27Q155,5,2010,Female,52,681,4,7.7%,20,38.5%,16,30.8%,12,23.1%,28,53.8%
27Q155,5,2010,Male,45,670,5,11.1%,16,35.6%,21,46.7%,3,6.7%,24,53.3%
27Q155,5,2011,Female,33,680,2,6.1%,13,39.4%,13,39.4%,5,15.2%,18,54.5%
27Q155,5,2011,Male,34,675,2,5.9%,9,26.5%,20,58.8%,3,8.8%,23,67.6%
27Q155,All Grades,2006,Female,158,,13,8.2%,26,16.5%,84,53.2%,35,22.2%,119,75.3%
27Q155,All Grades,2006,Male,155,,12,7.7%,26,16.8%,91,58.7%,26,16.8%,117,75.5%
27Q155,All Grades,2007,Female,163,,10,6.1%,26,16%,91,55.8%,36,22.1%,127,77.9%
27Q155,All Grades,2007,Male,133,,7,5.3%,19,14.3%,84,63.2%,23,17.3%,107,80.5%
27Q155,All Grades,2008,Female,165,,4,2.4%,16,9.7%,101,61.2%,44,26.7%,145,87.9%
27Q155,All Grades,2008,Male,148,,2,1.4%,14,9.5%,100,67.6%,32,21.6%,132,89.2%
27Q155,All Grades,2009,Female,141,,4,2.8%,8,5.7%,78,55.3%,51,36.2%,129,91.5%
27Q155,All Grades,2009,Male,135,,6,4.4%,13,9.6%,76,56.3%,40,29.6%,116,85.9%
27Q155,All Grades,2010,Female,136,,11,8.1%,57,41.9%,47,34.6%,21,15.4%,68,50%
27Q155,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
27Q155,All Grades,2010,Male,129,,11,8.5%,52,40.3%,54,41.9%,12,9.3%,66,51.2%
27Q155,All Grades,2010,Male,129,,11,8.5%,52,40.3%,54,41.9%,12,9.3%,66,51.2%
27Q155,All Grades,2011,Female,118,682,8,6.8%,48,40.7%,47,39.8%,15,12.7%,62,52.5%
27Q155,All Grades,2011,Male,112,680,10,8.9%,38,33.9%,52,46.4%,12,10.7%,64,57.1%
27Q183,3,2006,Female,26,659,5,19.2%,4,15.4%,16,61.5%,1,3.8%,17,65.4%
27Q183,3,2006,Male,20,651,5,25%,5,25%,7,35%,3,15%,10,50%
27Q183,3,2007,Female,42,674,4,9.5%,8,19%,20,47.6%,10,23.8%,30,71.4%
27Q183,3,2007,Male,37,679,4,10.8%,5,13.5%,18,48.6%,10,27%,28,75.7%
27Q183,3,2008,Female,35,679,3,8.6%,6,17.1%,19,54.3%,7,20%,26,74.3%
27Q183,3,2008,Male,43,674,0,0%,12,27.9%,24,55.8%,7,16.3%,31,72.1%
27Q183,3,2009,Female,37,680,2,5.4%,5,13.5%,22,59.5%,8,21.6%,30,81.1%
27Q183,3,2009,Male,25,689,0,0%,3,12%,13,52%,9,36%,22,88%
27Q183,3,2010,Female,40,679,6,15%,15,37.5%,15,37.5%,4,10%,19,47.5%
27Q183,3,2010,Male,2,s,s,s,s,s,s,s,s,s,s,s
27Q183,3,2010,Male,37,686,6,16.2%,11,29.7%,13,35.1%,7,18.9%,20,54.1%
27Q183,3,2011,Female,27,675,6,22.2%,13,48.1%,7,25.9%,1,3.7%,8,29.6%
27Q183,3,2011,Male,27,679,6,22.2%,10,37%,10,37%,1,3.7%,11,40.7%
27Q183,4,2006,Female,31,685,2,6.5%,4,12.9%,14,45.2%,11,35.5%,25,80.6%
27Q183,4,2006,Male,33,666,5,15.2%,5,15.2%,13,39.4%,10,30.3%,23,69.7%
27Q183,4,2007,Female,25,666,1,4%,4,16%,18,72%,2,8%,20,80%
27Q183,4,2007,Male,21,651,3,14.3%,7,33.3%,11,52.4%,0,0%,11,52.4%
