District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
8,7,2011,White,144,663,11,7.6%,67,46.5%,63,43.8%,3,2.1%,66,45.8%
8,8,2011,Asian,94,660,3,3.2%,39,41.5%,51,54.3%,1,1.1%,52,55.3%
8,8,2011,Black,611,644,81,13.3%,401,65.6%,129,21.1%,0,0%,129,21.1%
8,8,2011,Hispanic,1478,644,221,15%,916,62%,338,22.9%,3,0.2%,341,23.1%
8,8,2011,White,141,652,15,10.6%,70,49.6%,56,39.7%,0,0%,56,39.7%
8,All Grades,2011,Asian,633,668,44,7%,193,30.5%,376,59.4%,20,3.2%,396,62.6%
8,All Grades,2011,Black,3545,653,688,19.4%,1822,51.4%,1013,28.6%,22,0.6%,1035,29.2%
8,All Grades,2011,Hispanic,8869,654,1683,19%,4462,50.3%,2643,29.8%,81,0.9%,2724,30.7%
8,All Grades,2011,White,912,663,95,10.4%,359,39.4%,434,47.6%,24,2.6%,458,50.2%
9,3,2011,Asian,27,661,3,11.1%,11,40.7%,13,48.1%,0,0%,13,48.1%
9,3,2011,Black,919,653,208,22.6%,434,47.2%,272,29.6%,5,0.5%,277,30.1%
9,3,2011,Hispanic,1904,651,518,27.2%,782,41.1%,594,31.2%,10,0.5%,604,31.7%
9,3,2011,White,14,646,5,35.7%,8,57.1%,1,7.1%,0,0%,1,7.1%
9,4,2011,Asian,34,669,3,8.8%,16,47.1%,14,41.2%,1,2.9%,15,44.1%
9,4,2011,Black,886,658,134,15.1%,447,50.5%,298,33.6%,7,0.8%,305,34.4%
9,4,2011,Hispanic,1833,656,291,15.9%,968,52.8%,567,30.9%,7,0.4%,574,31.3%
9,4,2011,White,14,672,0,0%,9,64.3%,4,28.6%,1,7.1%,5,35.7%
9,5,2011,Asian,46,664,6,13%,17,37%,21,45.7%,2,4.3%,23,50%
9,5,2011,Black,859,659,169,19.7%,430,50.1%,249,29%,11,1.3%,260,30.3%
9,5,2011,Hispanic,1728,657,376,21.8%,863,49.9%,472,27.3%,17,1%,489,28.3%
9,5,2011,White,15,654,3,20%,10,66.7%,2,13.3%,0,0%,2,13.3%
9,6,2011,Asian,33,665,4,12.1%,8,24.2%,19,57.6%,2,6.1%,21,63.6%
9,6,2011,Black,870,650,253,29.1%,414,47.6%,200,23%,3,0.3%,203,23.3%
9,6,2011,Hispanic,1849,650,575,31.1%,853,46.1%,415,22.4%,6,0.3%,421,22.8%
9,6,2011,White,15,651,5,33.3%,5,33.3%,5,33.3%,0,0%,5,33.3%
9,7,2011,Asian,28,662,4,14.3%,13,46.4%,11,39.3%,0,0%,11,39.3%
9,7,2011,Black,904,652,175,19.4%,568,62.8%,159,17.6%,2,0.2%,161,17.8%
9,7,2011,Hispanic,1853,650,421,22.7%,1114,60.1%,313,16.9%,5,0.3%,318,17.2%
9,7,2011,White,6,653,1,16.7%,3,50%,2,33.3%,0,0%,2,33.3%
9,8,2011,Asian,42,646,6,14.3%,24,57.1%,12,28.6%,0,0%,12,28.6%
9,8,2011,Black,886,643,143,16.1%,572,64.6%,169,19.1%,2,0.2%,171,19.3%
9,8,2011,Hispanic,1969,640,415,21.1%,1198,60.8%,356,18.1%,0,0%,356,18.1%
9,8,2011,White,11,643,0,0%,10,90.9%,1,9.1%,0,0%,1,9.1%
9,All Grades,2011,Asian,210,661,26,12.4%,89,42.4%,90,42.9%,5,2.4%,95,45.2%
9,All Grades,2011,Black,5324,653,1082,20.3%,2865,53.8%,1347,25.3%,30,0.6%,1377,25.9%
9,All Grades,2011,Hispanic,11136,651,2596,23.3%,5778,51.9%,2717,24.4%,45,0.4%,2762,24.8%
9,All Grades,2011,White,75,654,14,18.7%,45,60%,15,20%,1,1.3%,16,21.3%
10,3,2011,Asian,150,666,15,10%,40,26.7%,86,57.3%,9,6%,95,63.3%
10,3,2011,Black,715,654,166,23.2%,303,42.4%,236,33%,10,1.4%,246,34.4%
10,3,2011,Hispanic,2803,654,642,22.9%,1187,42.3%,926,33%,48,1.7%,974,34.7%
10,3,2011,White,198,669,10,5.1%,48,24.2%,128,64.6%,12,6.1%,140,70.7%
10,4,2011,Asian,168,673,13,7.7%,53,31.5%,101,60.1%,1,0.6%,102,60.7%
10,4,2011,Black,710,659,104,14.6%,357,50.3%,246,34.6%,3,0.4%,249,35.1%
10,4,2011,Hispanic,2923,660,427,14.6%,1370,46.9%,1119,38.3%,7,0.2%,1126,38.5%
10,4,2011,White,198,679,9,4.5%,57,28.8%,121,61.1%,11,5.6%,132,66.7%
10,5,2011,Asian,181,673,12,6.6%,55,30.4%,98,54.1%,16,8.8%,114,63%
10,5,2011,Black,698,660,121,17.3%,360,51.6%,205,29.4%,12,1.7%,217,31.1%
10,5,2011,Hispanic,2883,660,496,17.2%,1447,50.2%,903,31.3%,37,1.3%,940,32.6%
10,5,2011,White,193,674,10,5.2%,66,34.2%,92,47.7%,25,13%,117,60.6%
10,6,2011,Asian,152,660,25,16.4%,45,29.6%,79,52%,3,2%,82,53.9%
10,6,2011,Black,679,653,160,23.6%,319,47%,196,28.9%,4,0.6%,200,29.5%
10,6,2011,Hispanic,2758,653,672,24.4%,1238,44.9%,828,30%,20,0.7%,848,30.7%
10,6,2011,White,149,662,15,10.1%,54,36.2%,77,51.7%,3,2%,80,53.7%
10,7,2011,Asian,145,663,18,12.4%,49,33.8%,74,51%,4,2.8%,78,53.8%
10,7,2011,Black,723,653,133,18.4%,415,57.4%,171,23.7%,4,0.6%,175,24.2%
10,7,2011,Hispanic,2727,652,538,19.7%,1554,57%,626,23%,9,0.3%,635,23.3%
10,7,2011,White,147,666,13,8.8%,62,42.2%,62,42.2%,10,6.8%,72,49%
10,8,2011,Asian,162,654,17,10.5%,68,42%,77,47.5%,0,0%,77,47.5%
10,8,2011,Black,734,644,115,15.7%,459,62.5%,155,21.1%,5,0.7%,160,21.8%
10,8,2011,Hispanic,2756,644,422,15.3%,1671,60.6%,661,24%,2,0.1%,663,24.1%
10,8,2011,White,130,654,12,9.2%,59,45.4%,57,43.8%,2,1.5%,59,45.4%
10,All Grades,2011,Asian,958,665,100,10.4%,310,32.4%,515,53.8%,33,3.4%,548,57.2%
10,All Grades,2011,Black,4259,654,799,18.8%,2213,52%,1209,28.4%,38,0.9%,1247,29.3%
10,All Grades,2011,Hispanic,16850,654,3197,19%,8467,50.2%,5063,30%,123,0.7%,5186,30.8%
10,All Grades,2011,White,1015,668,69,6.8%,346,34.1%,537,52.9%,63,6.2%,600,59.1%
11,3,2011,Asian,242,667,18,7.4%,76,31.4%,135,55.8%,13,5.4%,148,61.2%
11,3,2011,Black,1474,655,312,21.2%,635,43.1%,514,34.9%,13,0.9%,527,35.8%
11,3,2011,Hispanic,1232,656,239,19.4%,511,41.5%,465,37.7%,17,1.4%,482,39.1%
11,3,2011,White,242,663,43,17.8%,62,25.6%,123,50.8%,14,5.8%,137,56.6%
11,4,2011,Asian,237,676,16,6.8%,74,31.2%,138,58.2%,9,3.8%,147,62%
11,4,2011,Black,1435,664,157,10.9%,659,45.9%,608,42.4%,11,0.8%,619,43.1%
11,4,2011,Hispanic,1276,661,190,14.9%,568,44.5%,509,39.9%,9,0.7%,518,40.6%
11,4,2011,White,257,671,22,8.6%,94,36.6%,135,52.5%,6,2.3%,141,54.9%
11,5,2011,Asian,228,671,21,9.2%,65,28.5%,128,56.1%,14,6.1%,142,62.3%
11,5,2011,Black,1455,663,182,12.5%,674,46.3%,566,38.9%,33,2.3%,599,41.2%
11,5,2011,Hispanic,1240,662,184,14.8%,551,44.4%,484,39%,21,1.7%,505,40.7%
11,5,2011,White,264,670,23,8.7%,95,36%,127,48.1%,19,7.2%,146,55.3%
11,6,2011,Asian,168,663,20,11.9%,43,25.6%,102,60.7%,3,1.8%,105,62.5%
11,6,2011,Black,1486,654,308,20.7%,689,46.4%,479,32.2%,10,0.7%,489,32.9%
11,6,2011,Hispanic,1164,654,254,21.8%,501,43%,396,34%,13,1.1%,409,35.1%
11,6,2011,White,232,663,23,9.9%,77,33.2%,127,54.7%,5,2.2%,132,56.9%
11,7,2011,Asian,204,664,17,8.3%,76,37.3%,106,52%,5,2.5%,111,54.4%
11,7,2011,Black,1458,656,195,13.4%,851,58.4%,405,27.8%,7,0.5%,412,28.3%
11,7,2011,Hispanic,1102,654,189,17.2%,689,62.5%,220,20%,4,0.4%,224,20.3%
11,7,2011,White,223,662,14,6.3%,119,53.4%,84,37.7%,6,2.7%,90,40.4%
11,8,2011,Asian,198,654,24,12.1%,81,40.9%,91,46%,2,1%,93,47%
11,8,2011,Black,1538,645,204,13.3%,991,64.4%,333,21.7%,10,0.7%,343,22.3%
11,8,2011,Hispanic,1172,642,217,18.5%,725,61.9%,226,19.3%,4,0.3%,230,19.6%
11,8,2011,White,207,657,12,5.8%,93,44.9%,98,47.3%,4,1.9%,102,49.3%
11,All Grades,2011,Asian,1277,666,116,9.1%,415,32.5%,700,54.8%,46,3.6%,746,58.4%
11,All Grades,2011,Black,8846,656,1358,15.4%,4499,50.9%,2905,32.8%,84,0.9%,2989,33.8%
11,All Grades,2011,Hispanic,7186,655,1273,17.7%,3545,49.3%,2300,32%,68,0.9%,2368,33%
11,All Grades,2011,White,1425,665,137,9.6%,540,37.9%,694,48.7%,54,3.8%,748,52.5%
12,3,2011,Asian,29,664,2,6.9%,8,27.6%,19,65.5%,0,0%,19,65.5%
12,3,2011,Black,521,651,131,25.1%,236,45.3%,152,29.2%,2,0.4%,154,29.6%
12,3,2011,Hispanic,1243,650,351,28.2%,527,42.4%,358,28.8%,7,0.6%,365,29.4%
12,3,2011,White,22,650,7,31.8%,10,45.5%,5,22.7%,0,0%,5,22.7%
12,4,2011,Asian,39,672,4,10.3%,11,28.2%,24,61.5%,0,0%,24,61.5%
12,4,2011,Black,498,658,78,15.7%,242,48.6%,176,35.3%,2,0.4%,178,35.7%
12,4,2011,Hispanic,1238,657,225,18.2%,597,48.2%,416,33.6%,0,0%,416,33.6%
12,4,2011,White,24,666,2,8.3%,10,41.7%,12,50%,0,0%,12,50%
12,5,2011,Asian,35,663,7,20%,12,34.3%,15,42.9%,1,2.9%,16,45.7%
12,5,2011,Black,493,657,116,23.5%,250,50.7%,126,25.6%,1,0.2%,127,25.8%
12,5,2011,Hispanic,1224,658,261,21.3%,580,47.4%,376,30.7%,7,0.6%,383,31.3%
12,5,2011,White,14,662,2,14.3%,5,35.7%,7,50%,0,0%,7,50%
12,6,2011,Asian,21,656,4,19%,10,47.6%,6,28.6%,1,4.8%,7,33.3%
12,6,2011,Black,495,653,119,24%,235,47.5%,139,28.1%,2,0.4%,141,28.5%
12,6,2011,Hispanic,1165,651,313,26.9%,545,46.8%,303,26%,4,0.3%,307,26.4%
12,6,2011,White,16,647,8,50%,6,37.5%,2,12.5%,0,0%,2,12.5%
12,7,2011,Asian,30,649,6,20%,19,63.3%,5,16.7%,0,0%,5,16.7%
12,7,2011,Black,548,652,92,16.8%,357,65.1%,97,17.7%,2,0.4%,99,18.1%
12,7,2011,Hispanic,1239,652,267,21.5%,710,57.3%,256,20.7%,6,0.5%,262,21.1%
12,7,2011,White,19,654,2,10.5%,14,73.7%,3,15.8%,0,0%,3,15.8%
12,8,2011,Asian,30,643,7,23.3%,15,50%,8,26.7%,0,0%,8,26.7%
12,8,2011,Black,543,642,86,15.8%,359,66.1%,97,17.9%,1,0.2%,98,18%
12,8,2011,Hispanic,1208,642,208,17.2%,800,66.2%,198,16.4%,2,0.2%,200,16.6%
12,8,2011,White,15,645,1,6.7%,14,93.3%,0,0%,0,0%,0,0%
12,All Grades,2011,Asian,184,659,30,16.3%,75,40.8%,77,41.8%,2,1.1%,79,42.9%
12,All Grades,2011,Black,3098,652,622,20.1%,1679,54.2%,787,25.4%,10,0.3%,797,25.7%
12,All Grades,2011,Hispanic,7317,651,1625,22.2%,3759,51.4%,1907,26.1%,26,0.4%,1933,26.4%
12,All Grades,2011,White,110,655,22,20%,59,53.6%,29,26.4%,0,0%,29,26.4%
13,3,2011,Asian,48,663,9,18.8%,10,20.8%,27,56.3%,2,4.2%,29,60.4%
13,3,2011,Black,736,660,131,17.8%,278,37.8%,304,41.3%,23,3.1%,327,44.4%
13,3,2011,Hispanic,211,655,37,17.5%,103,48.8%,69,32.7%,2,0.9%,71,33.6%
13,3,2011,White,84,676,10,11.9%,12,14.3%,48,57.1%,14,16.7%,62,73.8%
13,4,2011,Asian,33,677,2,6.1%,7,21.2%,24,72.7%,0,0%,24,72.7%
13,4,2011,Black,736,668,61,8.3%,313,42.5%,356,48.4%,6,0.8%,362,49.2%
13,4,2011,Hispanic,206,667,16,7.8%,100,48.5%,86,41.7%,4,1.9%,90,43.7%
13,4,2011,White,68,685,3,4.4%,12,17.6%,48,70.6%,5,7.4%,53,77.9%
13,5,2011,Asian,34,662,5,14.7%,8,23.5%,19,55.9%,2,5.9%,21,61.8%
13,5,2011,Black,734,665,86,11.7%,331,45.1%,302,41.1%,15,2%,317,43.2%
13,5,2011,Hispanic,217,663,23,10.6%,96,44.2%,93,42.9%,5,2.3%,98,45.2%
13,5,2011,White,54,682,1,1.9%,13,24.1%,28,51.9%,12,22.2%,40,74.1%
13,6,2011,Asian,42,658,9,21.4%,12,28.6%,20,47.6%,1,2.4%,21,50%
13,6,2011,Black,869,656,137,15.8%,415,47.8%,313,36%,4,0.5%,317,36.5%
13,6,2011,Hispanic,185,654,43,23.2%,86,46.5%,53,28.6%,3,1.6%,56,30.3%
13,6,2011,White,27,662,4,14.8%,6,22.2%,16,59.3%,1,3.7%,17,63%
13,7,2011,Asian,27,659,6,22.2%,10,37%,11,40.7%,0,0%,11,40.7%
13,7,2011,Black,866,656,101,11.7%,532,61.4%,225,26%,8,0.9%,233,26.9%
13,7,2011,Hispanic,187,654,26,13.9%,113,60.4%,48,25.7%,0,0%,48,25.7%
13,7,2011,White,13,660,5,38.5%,2,15.4%,4,30.8%,2,15.4%,6,46.2%
13,8,2011,Asian,27,652,3,11.1%,13,48.1%,11,40.7%,0,0%,11,40.7%
13,8,2011,Black,874,647,104,11.9%,531,60.8%,236,27%,3,0.3%,239,27.3%
13,8,2011,Hispanic,194,648,24,12.4%,117,60.3%,52,26.8%,1,0.5%,53,27.3%
13,8,2011,White,16,657,3,18.8%,5,31.3%,7,43.8%,1,6.3%,8,50%
13,All Grades,2011,Asian,211,662,34,16.1%,60,28.4%,112,53.1%,5,2.4%,117,55.5%
13,All Grades,2011,Black,4815,658,620,12.9%,2400,49.8%,1736,36.1%,59,1.2%,1795,37.3%
13,All Grades,2011,Hispanic,1200,657,169,14.1%,615,51.3%,401,33.4%,15,1.3%,416,34.7%
13,All Grades,2011,White,262,676,26,9.9%,50,19.1%,151,57.6%,35,13.4%,186,71%
14,3,2011,Asian,36,672,3,8.3%,8,22.2%,22,61.1%,3,8.3%,25,69.4%
14,3,2011,Black,241,653,62,25.7%,109,45.2%,67,27.8%,3,1.2%,70,29%
14,3,2011,Hispanic,869,658,164,18.9%,319,36.7%,368,42.3%,18,2.1%,386,44.4%
14,3,2011,White,133,677,4,3%,21,15.8%,86,64.7%,22,16.5%,108,81.2%
14,4,2011,Asian,43,682,2,4.7%,9,20.9%,28,65.1%,4,9.3%,32,74.4%
14,4,2011,Black,260,662,28,10.8%,133,51.2%,98,37.7%,1,0.4%,99,38.1%
14,4,2011,Hispanic,826,664,96,11.6%,353,42.7%,371,44.9%,6,0.7%,377,45.6%
14,4,2011,White,163,684,9,5.5%,29,17.8%,116,71.2%,9,5.5%,125,76.7%
14,5,2011,Asian,40,680,5,12.5%,6,15%,23,57.5%,6,15%,29,72.5%
14,5,2011,Black,226,662,36,15.9%,108,47.8%,78,34.5%,4,1.8%,82,36.3%
14,5,2011,Hispanic,823,665,94,11.4%,348,42.3%,359,43.6%,22,2.7%,381,46.3%
14,5,2011,White,151,680,7,4.6%,26,17.2%,98,64.9%,20,13.2%,118,78.1%
14,6,2011,Asian,53,669,2,3.8%,11,20.8%,37,69.8%,3,5.7%,40,75.5%
14,6,2011,Black,276,653,70,25.4%,121,43.8%,83,30.1%,2,0.7%,85,30.8%
14,6,2011,Hispanic,880,654,186,21.1%,399,45.3%,287,32.6%,8,0.9%,295,33.5%
14,6,2011,White,105,668,4,3.8%,31,29.5%,59,56.2%,11,10.5%,70,66.7%
14,7,2011,Asian,48,664,6,12.5%,20,41.7%,20,41.7%,2,4.2%,22,45.8%
14,7,2011,Black,294,654,46,15.6%,181,61.6%,66,22.4%,1,0.3%,67,22.8%
14,7,2011,Hispanic,892,655,145,16.3%,499,55.9%,244,27.4%,4,0.4%,248,27.8%
14,7,2011,White,114,673,3,2.6%,33,28.9%,69,60.5%,9,7.9%,78,68.4%
14,8,2011,Asian,53,663,4,7.5%,18,34%,30,56.6%,1,1.9%,31,58.5%
14,8,2011,Black,294,645,40,13.6%,191,65%,62,21.1%,1,0.3%,63,21.4%
14,8,2011,Hispanic,872,644,113,13%,575,65.9%,184,21.1%,0,0%,184,21.1%
14,8,2011,White,123,663,2,1.6%,41,33.3%,76,61.8%,4,3.3%,80,65%
14,All Grades,2011,Asian,273,671,22,8.1%,72,26.4%,160,58.6%,19,7%,179,65.6%
14,All Grades,2011,Black,1591,654,282,17.7%,843,53%,454,28.5%,12,0.8%,466,29.3%
14,All Grades,2011,Hispanic,5162,657,798,15.5%,2493,48.3%,1813,35.1%,58,1.1%,1871,36.2%
14,All Grades,2011,White,789,675,29,3.7%,181,22.9%,504,63.9%,75,9.5%,579,73.4%
15,3,2011,Asian,414,660,71,17.1%,125,30.2%,208,50.2%,10,2.4%,218,52.7%
15,3,2011,Black,272,664,28,10.3%,87,32%,150,55.1%,7,2.6%,157,57.7%
15,3,2011,Hispanic,1117,658,200,17.9%,450,40.3%,443,39.7%,24,2.1%,467,41.8%
15,3,2011,White,642,678,19,3%,100,15.6%,427,66.5%,96,15%,523,81.5%
15,4,2011,Asian,387,674,44,11.4%,90,23.3%,228,58.9%,25,6.5%,253,65.4%
15,4,2011,Black,299,672,25,8.4%,102,34.1%,167,55.9%,5,1.7%,172,57.5%
15,4,2011,Hispanic,1004,666,108,10.8%,408,40.6%,477,47.5%,11,1.1%,488,48.6%
15,4,2011,White,599,698,9,1.5%,64,10.7%,436,72.8%,90,15%,526,87.8%
15,5,2011,Asian,373,671,47,12.6%,107,28.7%,183,49.1%,36,9.7%,219,58.7%
15,5,2011,Black,306,668,30,9.8%,115,37.6%,151,49.3%,10,3.3%,161,52.6%
15,5,2011,Hispanic,985,664,132,13.4%,414,42%,404,41%,35,3.6%,439,44.6%
15,5,2011,White,552,683,22,4%,71,12.9%,354,64.1%,105,19%,459,83.2%
15,6,2011,Asian,152,665,19,12.5%,37,24.3%,86,56.6%,10,6.6%,96,63.2%
15,6,2011,Black,221,661,27,12.2%,73,33%,114,51.6%,7,3.2%,121,54.8%
15,6,2011,Hispanic,827,657,139,16.8%,359,43.4%,320,38.7%,9,1.1%,329,39.8%
15,6,2011,White,307,678,13,4.2%,38,12.4%,200,65.1%,56,18.2%,256,83.4%
15,7,2011,Asian,158,667,11,7%,50,31.6%,89,56.3%,8,5.1%,97,61.4%
15,7,2011,Black,273,663,25,9.2%,120,44%,121,44.3%,7,2.6%,128,46.9%
15,7,2011,Hispanic,867,658,106,12.2%,467,53.9%,277,31.9%,17,2%,294,33.9%
15,7,2011,White,307,677,16,5.2%,57,18.6%,188,61.2%,46,15%,234,76.2%
15,8,2011,Asian,166,660,5,3%,64,38.6%,94,56.6%,3,1.8%,97,58.4%
15,8,2011,Black,294,652,28,9.5%,141,48%,121,41.2%,4,1.4%,125,42.5%
15,8,2011,Hispanic,863,649,108,12.5%,448,51.9%,299,34.6%,8,0.9%,307,35.6%
15,8,2011,White,330,667,12,3.6%,79,23.9%,227,68.8%,12,3.6%,239,72.4%
15,All Grades,2011,Asian,1650,667,197,11.9%,473,28.7%,888,53.8%,92,5.6%,980,59.4%
15,All Grades,2011,Black,1665,663,163,9.8%,638,38.3%,824,49.5%,40,2.4%,864,51.9%
15,All Grades,2011,Hispanic,5663,659,793,14%,2546,45%,2220,39.2%,104,1.8%,2324,41%
15,All Grades,2011,White,2737,682,91,3.3%,409,14.9%,1832,66.9%,405,14.8%,2237,81.7%
16,3,2011,Asian,9,657,2,22.2%,5,55.6%,2,22.2%,0,0%,2,22.2%
16,3,2011,Black,628,656,122,19.4%,258,41.1%,243,38.7%,5,0.8%,248,39.5%
16,3,2011,Hispanic,142,655,36,25.4%,52,36.6%,48,33.8%,6,4.2%,54,38%
16,3,2011,White,5,s,s,s,s,s,s,s,s,s,s,s
16,4,2011,Asian,5,s,s,s,s,s,s,s,s,s,s,s
16,4,2011,Black,717,670,76,10.6%,281,39.2%,338,47.1%,22,3.1%,360,50.2%
16,4,2011,Hispanic,145,658,28,19.3%,57,39.3%,58,40%,2,1.4%,60,41.4%
16,4,2011,White,8,681,1,12.5%,2,25%,4,50%,1,12.5%,5,62.5%
16,5,2011,Asian,9,678,0,0%,4,44.4%,4,44.4%,1,11.1%,5,55.6%
16,5,2011,Black,702,663,102,14.5%,310,44.2%,269,38.3%,21,3%,290,41.3%
16,5,2011,Hispanic,144,663,23,16%,61,42.4%,55,38.2%,5,3.5%,60,41.7%
16,5,2011,White,3,s,s,s,s,s,s,s,s,s,s,s
16,6,2011,Asian,1,s,s,s,s,s,s,s,s,s,s,s
16,6,2011,Black,572,653,130,22.7%,282,49.3%,159,27.8%,1,0.2%,160,28%
16,6,2011,Hispanic,121,649,42,34.7%,60,49.6%,19,15.7%,0,0%,19,15.7%
16,6,2011,White,11,654,1,9.1%,8,72.7%,2,18.2%,0,0%,2,18.2%
16,7,2011,Asian,3,s,s,s,s,s,s,s,s,s,s,s
16,7,2011,Black,518,653,86,16.6%,339,65.4%,92,17.8%,1,0.2%,93,18%
16,7,2011,Hispanic,115,653,20,17.4%,72,62.6%,23,20%,0,0%,23,20%
16,7,2011,White,6,642,3,50%,2,33.3%,1,16.7%,0,0%,1,16.7%
16,8,2011,Asian,3,s,s,s,s,s,s,s,s,s,s,s
16,8,2011,Black,568,644,88,15.5%,339,59.7%,140,24.6%,1,0.2%,141,24.8%
16,8,2011,Hispanic,117,639,28,23.9%,71,60.7%,18,15.4%,0,0%,18,15.4%
16,8,2011,White,5,s,s,s,s,s,s,s,s,s,s,s
16,All Grades,2011,Asian,30,667,4,13.3%,12,40%,13,43.3%,1,3.3%,14,46.7%
16,All Grades,2011,Black,3705,657,604,16.3%,1809,48.8%,1241,33.5%,51,1.4%,1292,34.9%
16,All Grades,2011,Hispanic,784,654,177,22.6%,373,47.6%,221,28.2%,13,1.7%,234,29.8%
16,All Grades,2011,White,38,657,10,26.3%,14,36.8%,12,31.6%,2,5.3%,14,36.8%
17,3,2011,Asian,25,649,7,28%,4,16%,14,56%,0,0%,14,56%
17,3,2011,Black,1607,658,274,17.1%,637,39.6%,649,40.4%,47,2.9%,696,43.3%
17,3,2011,Hispanic,270,657,48,17.8%,107,39.6%,109,40.4%,6,2.2%,115,42.6%
17,3,2011,White,28,651,7,25%,12,42.9%,8,28.6%,1,3.6%,9,32.1%
17,4,2011,Asian,27,656,7,25.9%,7,25.9%,11,40.7%,2,7.4%,13,48.1%
17,4,2011,Black,1653,664,170,10.3%,749,45.3%,724,43.8%,10,0.6%,734,44.4%
17,4,2011,Hispanic,248,658,43,17.3%,103,41.5%,102,41.1%,0,0%,102,41.1%
17,4,2011,White,31,630,11,35.5%,14,45.2%,5,16.1%,1,3.2%,6,19.4%
17,5,2011,Asian,25,658,7,28%,10,40%,7,28%,1,4%,8,32%
17,5,2011,Black,1540,662,229,14.9%,686,44.5%,588,38.2%,37,2.4%,625,40.6%
17,5,2011,Hispanic,249,660,45,18.1%,118,47.4%,83,33.3%,3,1.2%,86,34.5%
17,5,2011,White,29,658,6,20.7%,8,27.6%,14,48.3%,1,3.4%,15,51.7%
17,6,2011,Asian,13,651,5,38.5%,3,23.1%,5,38.5%,0,0%,5,38.5%
17,6,2011,Black,1811,656,296,16.3%,809,44.7%,699,38.6%,7,0.4%,706,39%
17,6,2011,Hispanic,230,657,51,22.2%,89,38.7%,83,36.1%,7,3%,90,39.1%
17,6,2011,White,19,653,5,26.3%,3,15.8%,11,57.9%,0,0%,11,57.9%
17,7,2011,Asian,10,646,2,20%,4,40%,3,30%,1,10%,4,40%
17,7,2011,Black,1882,657,263,14%,1038,55.2%,564,30%,17,0.9%,581,30.9%
17,7,2011,Hispanic,207,654,47,22.7%,107,51.7%,52,25.1%,1,0.5%,53,25.6%
17,7,2011,White,19,643,7,36.8%,8,42.1%,4,21.1%,0,0%,4,21.1%
17,8,2011,Asian,24,645,6,25%,10,41.7%,8,33.3%,0,0%,8,33.3%
17,8,2011,Black,1903,647,220,11.6%,1147,60.3%,528,27.7%,8,0.4%,536,28.2%
17,8,2011,Hispanic,192,641,40,20.8%,114,59.4%,37,19.3%,1,0.5%,38,19.8%
17,8,2011,White,35,635,15,42.9%,13,37.1%,7,20%,0,0%,7,20%
17,All Grades,2011,Asian,124,652,34,27.4%,38,30.6%,48,38.7%,4,3.2%,52,41.9%
17,All Grades,2011,Black,10396,657,1452,14%,5066,48.7%,3752,36.1%,126,1.2%,3878,37.3%
17,All Grades,2011,Hispanic,1396,655,274,19.6%,638,45.7%,466,33.4%,18,1.3%,484,34.7%
17,All Grades,2011,White,161,644,51,31.7%,58,36%,49,30.4%,3,1.9%,52,32.3%
18,3,2011,Asian,15,658,2,13.3%,4,26.7%,9,60%,0,0%,9,60%
18,3,2011,Black,1533,658,264,17.2%,622,40.6%,627,40.9%,20,1.3%,647,42.2%
18,3,2011,Hispanic,92,656,18,19.6%,37,40.2%,37,40.2%,0,0%,37,40.2%
18,3,2011,White,27,652,6,22.2%,11,40.7%,10,37%,0,0%,10,37%
18,4,2011,Asian,18,684,2,11.1%,4,22.2%,10,55.6%,2,11.1%,12,66.7%
18,4,2011,Black,1583,668,149,9.4%,635,40.1%,777,49.1%,22,1.4%,799,50.5%
18,4,2011,Hispanic,95,659,18,18.9%,35,36.8%,42,44.2%,0,0%,42,44.2%
18,4,2011,White,29,648,7,24.1%,15,51.7%,7,24.1%,0,0%,7,24.1%
18,5,2011,Asian,17,672,1,5.9%,5,29.4%,10,58.8%,1,5.9%,11,64.7%
18,5,2011,Black,1516,665,159,10.5%,664,43.8%,653,43.1%,40,2.6%,693,45.7%
18,5,2011,Hispanic,90,661,19,21.1%,34,37.8%,34,37.8%,3,3.3%,37,41.1%
18,5,2011,White,29,659,6,20.7%,19,65.5%,3,10.3%,1,3.4%,4,13.8%
18,6,2011,Asian,9,656,2,22.2%,4,44.4%,2,22.2%,1,11.1%,3,33.3%
18,6,2011,Black,1375,657,227,16.5%,608,44.2%,517,37.6%,23,1.7%,540,39.3%
18,6,2011,Hispanic,90,657,15,16.7%,47,52.2%,25,27.8%,3,3.3%,28,31.1%
18,6,2011,White,15,635,6,40%,5,33.3%,4,26.7%,0,0%,4,26.7%
18,7,2011,Asian,20,662,2,10%,10,50%,7,35%,1,5%,8,40%
18,7,2011,Black,1394,658,161,11.5%,798,57.2%,421,30.2%,14,1%,435,31.2%
18,7,2011,Hispanic,84,656,10,11.9%,55,65.5%,18,21.4%,1,1.2%,19,22.6%
18,7,2011,White,15,647,4,26.7%,10,66.7%,1,6.7%,0,0%,1,6.7%
18,8,2011,Asian,12,662,1,8.3%,3,25%,8,66.7%,0,0%,8,66.7%
18,8,2011,Black,1285,649,124,9.6%,789,61.4%,367,28.6%,5,0.4%,372,28.9%
18,8,2011,Hispanic,92,646,16,17.4%,51,55.4%,25,27.2%,0,0%,25,27.2%
