Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
Playground Group,18 Bridge Street,2D,Brooklyn,HQ'd in NY,http://www.playgroundgroup.com,true,http://www.playgroundgroup.com/jobs,Playground Group is a interactive agency that was started in 2001 by 2 New Yorkers. We moved our HQ from San Francisco CA back to New York in 2005 because NYC give us access to the best talent in the world. It is also easy to work with clients in any time Zone from California to Europe to Asia.
MiMedia,32 Court St.,1800,Brooklyn,HQ'd in NY,http://www.mimedia.com,true,http://www.mimedia.com/jobs/,
CableU.tv,304 Park Avenue South,1140,New York,HQ'd in NY,http://www.cableu.tv,false,,"We need to be close to our clients! We serve companies that have a financial stake in U.S. cable television: the major television networks, producers and financial firms using our monthly research to help inform their investment decisions."
Alley Interactive,1133 Broadway,Suite 630,New York,HQ'd in NY,http://www.alleyinteractive.com,true,http://alley.mytribehr.com,"We work with the technologies that make online news and interactive media run. We're in NYC because a large group of our clients are here, and the talent pool here really understands client services and the challenges of real-life media technology."
CommonBond,183 State Street,6th Floor,Brooklyn,HQ'd in NY,http://commonbond.co,true,http://commonbond.co/careers,"NYC has the most talent, the most hustle, and the tightest community of any city in the world. Join our CommonBond family today!"
Rallyverse,1140 Broadway,904,New York,HQ'd in NY,http://www.rallyverse.com,true,http://www.rallyverse.com/careers.html,Because NYC is the balls and there's so many places to take Instagrams of our lunch.
Columbia Business Lab,131 Varick Street,1008,New York,Coworking / Incubators,http://www.columbiabusinesslab.com,false,,We are the co-working space for recent graduates of Columbia Business School
MerchantFuse,131 Varick Street,1008,New York,HQ'd in NY,http://www.merchantfuse.com,false,,"I am a New Yorker, I work in the Columbia Business Lab. I love New York and many of my users are NY based companies."
Fathom,251 W. 19th St,,New York,HQ'd in NY,http://www.fathomaway.com,false,,"The partners live in NYC because it's their favorite place on earth. We run a travel website, but one of the best things about taking a trip is getting to come home to NYC."
Ammirati,19 Union Square West,11th Floor,New York,HQ'd in NY,http://ammirati.com,true,,We have to be in the center of digital in America to provide the most successful solutions to our clients.
Veryday Inc,392 Broadway,2nd Floor,New York,HQ'd in NY,http://www.veryday.com,false,http://veryday.com/#!/join-us,"Empowering people and brands every day through insights, design and innovation. NYC is the best place to make a real impact. 

As people interact more with brands through a multitude of digital touch-points, these interactions need to become an integrated part of the overall brand experience. 

We design seamless user experiences across mobile, web, devices and other experience environments. Our solutions are ecosystems that provide added value to customers and businesses alike."
OLO,19 Fulton St.,406,New York,HQ'd in NY,http://olo.com,false,,Started in NYC serving local restaurants. Continued to build business in NYC as we pivoted to serve large restaurant brands.
MyClean,247 W. 36th Street,302,New York,HQ'd in NY,http://www.myclean.com,false,,It's the best city in the world!
Control Square,"3801 23rd Ave, Astoria NY 11105",410,Queens,HQ'd in NY,http://www.controlsquare.com,true,http://www.controlsquare.com/the-core/careers/,Operating in NYC is a great advantage for us because of the sheer reputation and epic image this city holds. Being here allows us to work with the most creative people and infrastructure for our business. There's no other place we would rather be and nothing more delicious than the big apple..
Warshaw Group,540 Broadway,4th Floor,New York,HQ'd in NY,http://www.WarshawGroup.com,true,http://newton.newtonsoftware.com/career/CareerHome.action?clientId=8aa00506333fd0c60133429b6f0e7663,To provide innovative mobile software solutions to deploy to the emerging hand held computer marketplace.
ArchetypeMe,5 Crosby Street,3rd Floor,New York,HQ'd in NY,http://www.archetypeme.com,false,,"Great talent, great entertainment/media content providers, great production companies, great editorial resources, great retail and brand resources. Great marketing and advertising resources."
BumpUp,228 Bushwick Ave Apt. #5D,,Brooklyn,HQ'd in NY,http://www.bumpup.net,false,,NYC is the best place in the world. We live here and are trying to make a difference in NYC by connecting small businesses online.
"Docket Alarm, Inc.",241 West 97th, #5N,New York,HQ'd in NY,http://www.docketalarm.com,false,,
Rozilo Inc ,1 Little West 12th street ,4th floor ,New York,Coworking / Incubators,http://www.rozilo.com,true,http://www.rozilo.com,"Welcome to Rozilo, Inc. a rising star in designing and building mobile apps, tablet apps, and mobile websites. Located in the hip meatpacking district on the west side of Manhattan, we at Rozilo keep our fingers on the pulse of Technology and New York. We are not a large company, so you won't get lost in a giant bureaucracy. We become part of your family. We'll break bread, share drinks. You'll get to know all of us and after we've made a strong bond, we'll create a product that will put you on the map. Our team is dedicated to your expectations and needs."
Something Digital,9 East 38th Street,8th Floor,New York,HQ'd in NY,http://www.somethingdigital.com,false,,"We are New Yorkers, many of our clients are New Yorkers, and we love this city."
"Classic Specs,",85 North 3rd St,112,Brooklyn,HQ'd in NY,http://www.classicspecs.com,true,,We love the diversity of New York City and have been living here our entire lives!
WayZen,287 Decatur Street,Suite #2,Brooklyn,HQ'd in NY,http://www.wayzen.com,true,http://www.wayzen.com,"My name is VonVictor V. Rosenchild, and I am an African American (Black) U.S. Navy Veteran that moved to New York a few years ago and now consider New York City my home. 

I founded WayZen here in New York City in the early part of 2012. I filed the Articles of Organization with the New York State Division of Corporations and obtained the EIN from the IRS. 

New York City is an ideal place to start a Tech Startup like WayZen. There is a lot of talent here. I have will be attending New York University in January 2013 to complete my BS and Master's Degrees in Computer Science, which I shall have both done by 2016. I have met so many innovative, creative, and talented people, and I know that I will meet more while I am attending NYU.

WayZen is a company that focus on providing services in the following areas:

Web 2.0 Application Development and Design
Cloud Application Development and Design
Network Application Development and Design
Mobile Application Development and Design

New York City (NYC) is a good place to get really skilled people to IOIN the WayZen TEAM, because so many people come to New York City, and or stay in New York City do in large part to the fact of the way of life here and all the things that New York City has to offer. "
Droga5,400 lafayette street,5,New York,HQ'd in NY,http://www.droga5.com,true,,
Harri.com,611 Broadway,426,New York,HQ'd in NY,http://www.harri.com,true,,
nylmedia,443 Park Avenue South,807,New York,HQ'd in NY,http://www.nylmedia.com,true,,"Fashion, Real Estate and Hospitality is our business. NYC is the best place to be for all!"
Bluum,325 West 38th Street,Suite 1402,New York,HQ'd in NY,https://www.bluum.com/,true,,
ULTRALINQ HEALTHCARE SOLUTIONS INC,236 West 30th Street,6th Floor,New York,HQ'd in NY,http://www.UltraLinq.com,false,,"We are here because of the talent pool, access to clients, and ease of travel."
Electronic Rhythm Inc.,300 E 71 Street,,New York,HQ'd in NY,http://electronicrhythm.com,false,,Destination to find the latest Underground EDM.
NetX,115 W 30th St,900,New York,HQ'd in NY,http://www.netx.com,true,http://www.netx.com/Careers.php,
Stray Boots,72 Allen Street,3rd Floor,New York,HQ'd in NY,http://www.strayboots.com,true,http://www.strayboots.com/careers/,
Fashion GPS ,515 West 20th Street,Suite 7W ,New York,HQ'd in NY,http://www.fashiongps.com,true,http://www.fashiongps.com,
mohchi,349 5th Avenue,6th Floor,New York,HQ'd in NY,https://www.mohchi.com,true,,
InDorse Technologies,424 West 33rd Street,Suite 340,New York,HQ'd in NY,http://www.indorse-tech.com,false,,"InDorse Technologies is part of New York's vibrant technology sector for many reasons. Some of those reasons are underpinned by business strategies, and others are more pragmatic.

Because InDorse Technologies makes software products that invisibly watermark and track PDF files and MS Office documents, we offer ideal solutions for companies that handle sensitive information. The Legal, Financial, and Publishing sectors all need the ability to share and track documents safely, and they are all extremely well represented in New York. So from a business strategy standpoint, there is no better place for InDorse Technologies than New York City.

In terms of pragmatic reasons for InDorse Technologies' presence in New York, the majority of our developers are graduates of The Cooper Union. We want top talent for our professional teams, and schools like Cooper Union, NYU, Pratt, and a myriad of other distinguished academic institutions give us excellent access to the best developers available.

InDorse Technologies has been located in New York since we opened, and we have no intention of leaving. With such excellent access to great talent and all of our targeted markets, we can't imagine being anywhere else."
Allazo Health,483 Broadway,Floor 2,New York,HQ'd in NY,http://www.allazohealth.com,true,,NYC is a great spot for analytics and health tech companies.
Yahoo!,"111 West 40th Street,  New York, NY 10018",9th Floor,New York,HQ'd in NY,http://info.yahoo.com/center/us/yahoo/,true,http://us.careers.yahoo.com/,
The Productive,40 W. 38th Street,5th Floor,New York,Coworking / Incubators,http://theproductivenyc.com,false,,"The Productive is a membership-based co-working studio thatÛªs dedicated to providing an affordable and energetic working environment for animators, digital artists, publishing and other freelance professionals and entrepreneurs."
DataKind,150 Court St.,1,Brooklyn,HQ'd in NY,http://datakind.org,true,http://datakind.org/careers,"As New Yorkers, we have an unbelievable love for the vibrancy of this city and its tech community. We bridge the gap between the social sector and data wonks so we couldn't be happier to be in a city that is rich in both big brains and big hearts."
Opentopic,291 Broadway,302,New York,HQ'd in NY,http://opentopic.com,true,,
FitValet,447 Broadway,2nd floor,New York,HQ'd in NY,http://www.fitvalet.com,true,http://fitvalet.com/work-for-us/,
Spoiled Milk Inc,447 Broadway,2nd Floor,New York,HQ'd in NY,http://www.spoiledmilk.com,true,http://spoiledmilk.com/jobs/digital-designer-nyc/,"With 4 offices across Europe and our biggest client being American, a US office was inevitable and New York was the obvious choice. New York is interesting in terms of clients, talents and inspiration!"
Metamorphic Ventures,257 Park Avenue South,5,New York,Investors,http://metamorphic.vc/,false,,
Seed Scientific,33 Flatbush Avenue,4th Floor,Brooklyn,HQ'd in NY,http://www.seedscientific.com,true,http://www.seedscientific.com/careers,"It's where science, design, and technology converge -- and there's where we converge."
Fueled,568 Broadway,11th Floor,New York,HQ'd in NY,http://fueled.com,true,,"New York City was the place that just made the most sense for us. FOr us, technology isn't just about cool features or code, its about how our lives can be improved by the blend of beautiful design and elegant function. This is an attitude shared by the tech community in NY. New Yorkers are down to earth, but fashionable and design driven, and so are we..."
Vizzuality,"148 Lafayette Street, NY, NY 10013",PH,New York,HQ'd in NY,http://vizzuality.com/,false,,
Qnary,261 Madison Ave,25th,New York,HQ'd in NY,http://www.qnary.com,false,,We love NYC and feel that it's the best place for tech start ups today
Elucidate Studios,68 Jay Street,201,Brooklyn,HQ'd in NY,http://www.elucidatestudios.com,false,,"We live in and love New York City. DUMBO can be described as the Silicon Valley of NYC, which made it the ideal place to find a home for our company."
