CSD,BOROUGH,GRADE LEVEL,PROGRAM TYPE,CORE SUBJECT,SERVICE CATEGORY,CLASS SIZE,NUMBER OF CLASSES,NUMBER OF STUDENTS,PERCENT OF STUDENTS IN DISTRICT / BOROUGH / GRADE / PROGRAM / SUBJECT
27,Q,08,GEN ED / CTT / G&T,-,-,26,5,130,4%
27,Q,08,GEN ED / CTT / G&T,-,-,27,6,162,5%
27,Q,08,GEN ED / CTT / G&T,-,-,28,7,196,6%
27,Q,08,GEN ED / CTT / G&T,-,-,29,13,377,11%
27,Q,08,GEN ED / CTT / G&T,-,-,30,25,750,21%
27,Q,08,GEN ED / CTT / G&T,-,-,31,25,775,22%
27,Q,08,GEN ED / CTT / G&T,-,-,32,11,352,10%
27,Q,08,GEN ED / CTT / G&T,-,-,33,2,66,2%
27,Q,08,GEN ED / CTT / G&T,-,-,34,3,102,3%
27,Q,08,GEN ED / CTT / G&T,-,-,>34,2,70,2%
27,Q,09,GEN ED / CTT / G&T,-,-,17,1,17,8%
27,Q,09,GEN ED / CTT / G&T,-,-,22,1,22,11%
27,Q,09,GEN ED / CTT / G&T,-,-,25,1,25,12%
27,Q,09,GEN ED / CTT / G&T,-,-,27,2,54,26%
27,Q,09,GEN ED / CTT / G&T,-,-,28,1,28,14%
27,Q,09,GEN ED / CTT / G&T,-,-,29,1,29,14%
27,Q,09,GEN ED / CTT / G&T,-,-,30,1,30,15%
27,Q,0K-09,SPEC ED,-,12:1,<6,3,9,2%
27,Q,0K-09,SPEC ED,-,12:1,8,4,32,7%
27,Q,0K-09,SPEC ED,-,12:1,9,4,36,8%
27,Q,0K-09,SPEC ED,-,12:1,10,8,80,19%
27,Q,0K-09,SPEC ED,-,12:1,11,7,77,18%
27,Q,0K-09,SPEC ED,-,12:1,12,15,180,42%
27,Q,0K-09,SPEC ED,-,12:1,13,1,13,3%
27,Q,0K-09,SPEC ED,-,12:1:1,<6,4,19,2%
27,Q,0K-09,SPEC ED,-,12:1:1,6,7,42,3%
27,Q,0K-09,SPEC ED,-,12:1:1,7,9,63,5%
27,Q,0K-09,SPEC ED,-,12:1:1,8,8,64,5%
27,Q,0K-09,SPEC ED,-,12:1:1,9,11,99,8%
27,Q,0K-09,SPEC ED,-,12:1:1,10,22,220,18%
27,Q,0K-09,SPEC ED,-,12:1:1,11,29,319,26%
27,Q,0K-09,SPEC ED,-,12:1:1,12,32,384,31%
27,Q,0K-09,SPEC ED,-,12:1:1,13,2,26,2%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,<15,6,75,1%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,15,1,15,0%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,16,7,112,1%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,17,5,85,1%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,18,6,108,1%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,19,10,190,2%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,20,15,300,3%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,21,9,189,2%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,22,13,286,3%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,23,15,345,3%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,24,12,288,3%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,25,15,375,3%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,26,24,624,6%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,27,27,729,6%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,28,47,1316,12%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,29,40,1160,10%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,30,53,1590,14%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,31,43,1333,12%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,32,38,1216,11%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,33,20,660,6%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,34,5,170,2%
27,Q,MS Core,GEN ED / CTT,ENGLISH,-,>34,2,70,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,<15,7,89,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,15,3,45,0%
27,Q,MS Core,GEN ED / CTT,MATH,-,16,6,96,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,17,4,68,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,18,4,72,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,19,9,171,2%
27,Q,MS Core,GEN ED / CTT,MATH,-,20,10,200,2%
27,Q,MS Core,GEN ED / CTT,MATH,-,21,6,126,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,22,13,286,3%
27,Q,MS Core,GEN ED / CTT,MATH,-,23,11,253,2%
27,Q,MS Core,GEN ED / CTT,MATH,-,24,12,288,3%
27,Q,MS Core,GEN ED / CTT,MATH,-,25,14,350,3%
27,Q,MS Core,GEN ED / CTT,MATH,-,26,21,546,5%
27,Q,MS Core,GEN ED / CTT,MATH,-,27,24,648,6%
27,Q,MS Core,GEN ED / CTT,MATH,-,28,42,1176,11%
27,Q,MS Core,GEN ED / CTT,MATH,-,29,33,957,9%
27,Q,MS Core,GEN ED / CTT,MATH,-,30,52,1560,15%
27,Q,MS Core,GEN ED / CTT,MATH,-,31,44,1364,13%
27,Q,MS Core,GEN ED / CTT,MATH,-,32,40,1280,12%
27,Q,MS Core,GEN ED / CTT,MATH,-,33,20,660,6%
27,Q,MS Core,GEN ED / CTT,MATH,-,34,4,136,1%
27,Q,MS Core,GEN ED / CTT,MATH,-,>34,3,109,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,<15,4,53,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,15,1,15,0%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,16,6,96,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,17,5,85,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,18,4,72,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,19,8,152,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,20,11,220,2%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,21,6,126,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,22,12,264,3%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,23,11,253,2%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,24,11,264,3%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,25,13,325,3%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,26,23,598,6%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,27,25,675,7%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,28,39,1092,11%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,29,33,957,9%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,30,51,1530,15%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,31,45,1395,14%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,32,39,1248,12%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,33,20,660,6%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,34,4,136,1%
27,Q,MS Core,GEN ED / CTT,SCIENCE,-,>34,3,109,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,<15,4,53,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,15,1,15,0%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,16,6,96,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,17,4,68,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,18,5,90,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,19,8,152,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,20,11,220,2%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,21,6,126,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,22,13,286,3%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,23,12,276,3%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,24,10,240,2%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,25,15,375,4%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,26,23,598,6%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,27,28,756,7%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,28,39,1092,11%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,29,35,1015,10%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,30,52,1560,15%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,31,46,1426,14%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,32,28,896,9%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,33,21,693,7%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,34,4,136,1%
27,Q,MS Core,GEN ED / CTT,SOCIAL STUDIES,-,>34,2,70,1%
27,Q,MS Core,SPEC ED,ENGLISH,-,<6,1,5,1%
27,Q,MS Core,SPEC ED,ENGLISH,-,7,1,7,2%
27,Q,MS Core,SPEC ED,ENGLISH,-,10,6,60,14%
27,Q,MS Core,SPEC ED,ENGLISH,-,11,7,77,18%
27,Q,MS Core,SPEC ED,ENGLISH,-,12,22,264,62%
27,Q,MS Core,SPEC ED,ENGLISH,-,13,1,13,3%
27,Q,MS Core,SPEC ED,MATH,-,<6,1,5,1%
27,Q,MS Core,SPEC ED,MATH,-,7,1,7,2%
27,Q,MS Core,SPEC ED,MATH,-,10,6,60,16%
27,Q,MS Core,SPEC ED,MATH,-,11,6,66,17%
27,Q,MS Core,SPEC ED,MATH,-,12,19,228,60%
27,Q,MS Core,SPEC ED,MATH,-,13,1,13,3%
27,Q,MS Core,SPEC ED,SCIENCE,-,<6,1,5,1%
27,Q,MS Core,SPEC ED,SCIENCE,-,7,1,7,2%
27,Q,MS Core,SPEC ED,SCIENCE,-,10,5,50,12%
27,Q,MS Core,SPEC ED,SCIENCE,-,11,6,66,16%
27,Q,MS Core,SPEC ED,SCIENCE,-,12,22,264,65%
27,Q,MS Core,SPEC ED,SCIENCE,-,13,1,13,3%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,<6,1,5,1%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,7,2,14,3%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,10,6,60,12%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,11,7,77,15%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,12,28,336,67%
27,Q,MS Core,SPEC ED,SOCIAL STUDIES,-,13,1,13,3%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,<15,16,192,1%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,15,13,195,1%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,16,5,80,1%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,17,8,136,1%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,18,2,36,0%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,19,12,228,2%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,20,12,240,2%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,21,13,273,2%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,22,6,132,1%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,23,16,368,3%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,24,24,576,4%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,25,46,1150,8%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,26,29,754,5%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,27,26,702,5%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,28,48,1344,9%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,29,38,1102,8%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,30,38,1140,8%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,31,34,1054,7%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,32,54,1728,12%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,33,33,1089,8%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,34,34,1156,8%
27,Q,09-12,GEN ED / CTT,ENGLISH,-,>34,16,630,4%
27,Q,09-12,GEN ED / CTT,MATH,-,<15,7,85,1%
27,Q,09-12,GEN ED / CTT,MATH,-,15,5,75,1%
27,Q,09-12,GEN ED / CTT,MATH,-,16,3,48,1%
27,Q,09-12,GEN ED / CTT,MATH,-,17,2,34,0%
27,Q,09-12,GEN ED / CTT,MATH,-,18,6,108,1%
27,Q,09-12,GEN ED / CTT,MATH,-,19,6,114,1%
27,Q,09-12,GEN ED / CTT,MATH,-,20,8,160,2%
27,Q,09-12,GEN ED / CTT,MATH,-,21,12,252,3%
27,Q,09-12,GEN ED / CTT,MATH,-,22,9,198,2%
27,Q,09-12,GEN ED / CTT,MATH,-,23,8,184,2%
27,Q,09-12,GEN ED / CTT,MATH,-,24,13,312,3%
27,Q,09-12,GEN ED / CTT,MATH,-,25,28,700,8%
27,Q,09-12,GEN ED / CTT,MATH,-,26,20,520,6%
27,Q,09-12,GEN ED / CTT,MATH,-,27,18,486,5%
27,Q,09-12,GEN ED / CTT,MATH,-,28,18,504,5%
27,Q,09-12,GEN ED / CTT,MATH,-,29,25,725,8%
27,Q,09-12,GEN ED / CTT,MATH,-,30,27,810,9%
27,Q,09-12,GEN ED / CTT,MATH,-,31,25,775,8%
27,Q,09-12,GEN ED / CTT,MATH,-,32,18,576,6%
27,Q,09-12,GEN ED / CTT,MATH,-,33,35,1155,13%
27,Q,09-12,GEN ED / CTT,MATH,-,34,31,1054,11%
27,Q,09-12,GEN ED / CTT,MATH,-,>34,8,295,3%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,<15,9,107,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,15,4,60,0%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,16,3,48,0%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,17,10,170,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,18,5,90,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,19,10,190,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,20,6,120,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,21,6,126,1%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,22,14,308,2%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,23,14,322,2%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,24,27,648,4%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,25,29,725,4%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,26,35,910,5%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,27,44,1188,7%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,28,45,1260,7%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,29,51,1479,9%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,30,37,1110,6%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,31,55,1705,10%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,32,47,1504,9%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,33,77,2541,15%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,34,62,2108,12%
27,Q,09-12,GEN ED / CTT,SCIENCE,-,>34,18,663,4%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,<15,13,155,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,15,4,60,0%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,16,4,64,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,17,4,68,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,18,5,90,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,19,6,114,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,20,11,220,2%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,21,9,189,2%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,22,8,176,1%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,23,14,322,3%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,24,15,360,3%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,25,28,700,6%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,26,25,650,5%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,27,31,837,7%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,28,25,700,6%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,29,27,783,6%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,30,26,780,6%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,31,28,868,7%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,32,52,1664,13%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,33,51,1683,13%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,34,48,1632,13%
27,Q,09-12,GEN ED / CTT,SOCIAL STUDIES,-,>34,11,454,4%
27,Q,09-12,SPEC ED,ENGLISH,-,<6,2,10,2%
27,Q,09-12,SPEC ED,ENGLISH,-,9,2,18,4%
27,Q,09-12,SPEC ED,ENGLISH,-,10,6,60,12%
27,Q,09-12,SPEC ED,ENGLISH,-,11,9,99,20%
27,Q,09-12,SPEC ED,ENGLISH,-,12,5,60,12%
27,Q,09-12,SPEC ED,ENGLISH,-,13,1,13,3%
27,Q,09-12,SPEC ED,ENGLISH,-,14,6,84,17%
27,Q,09-12,SPEC ED,ENGLISH,-,15,7,105,21%
27,Q,09-12,SPEC ED,ENGLISH,-,>15,3,53,11%
27,Q,09-12,SPEC ED,MATH,-,<6,2,10,3%
27,Q,09-12,SPEC ED,MATH,-,6,1,6,2%
27,Q,09-12,SPEC ED,MATH,-,7,1,7,2%
27,Q,09-12,SPEC ED,MATH,-,10,7,70,18%
27,Q,09-12,SPEC ED,MATH,-,11,3,33,8%
27,Q,09-12,SPEC ED,MATH,-,12,4,48,12%
27,Q,09-12,SPEC ED,MATH,-,13,2,26,7%
27,Q,09-12,SPEC ED,MATH,-,14,7,98,25%
27,Q,09-12,SPEC ED,MATH,-,15,3,45,11%
27,Q,09-12,SPEC ED,MATH,-,>15,3,52,13%
27,Q,09-12,SPEC ED,SCIENCE,-,<6,1,5,1%
27,Q,09-12,SPEC ED,SCIENCE,-,6,3,18,3%
27,Q,09-12,SPEC ED,SCIENCE,-,9,1,9,2%
27,Q,09-12,SPEC ED,SCIENCE,-,10,2,20,3%
27,Q,09-12,SPEC ED,SCIENCE,-,11,2,22,4%
27,Q,09-12,SPEC ED,SCIENCE,-,12,8,96,16%
27,Q,09-12,SPEC ED,SCIENCE,-,13,6,78,13%
27,Q,09-12,SPEC ED,SCIENCE,-,14,10,140,24%
27,Q,09-12,SPEC ED,SCIENCE,-,15,6,90,15%
27,Q,09-12,SPEC ED,SCIENCE,-,>15,6,112,19%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,<6,1,5,1%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,7,1,7,2%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,9,3,27,6%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,10,4,40,9%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,11,5,55,13%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,12,3,36,8%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,13,3,39,9%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,14,6,84,19%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,15,5,75,17%
27,Q,09-12,SPEC ED,SOCIAL STUDIES,-,>15,4,68,16%
28,Q,0K,GEN ED / CTT / G&T,-,-,<15,1,7,0%
28,Q,0K,GEN ED / CTT / G&T,-,-,16,2,32,1%
28,Q,0K,GEN ED / CTT / G&T,-,-,17,3,51,2%
28,Q,0K,GEN ED / CTT / G&T,-,-,18,4,72,3%
28,Q,0K,GEN ED / CTT / G&T,-,-,19,5,95,4%
28,Q,0K,GEN ED / CTT / G&T,-,-,20,8,160,6%
28,Q,0K,GEN ED / CTT / G&T,-,-,21,7,147,6%
28,Q,0K,GEN ED / CTT / G&T,-,-,22,7,154,6%
28,Q,0K,GEN ED / CTT / G&T,-,-,23,19,437,17%
28,Q,0K,GEN ED / CTT / G&T,-,-,24,24,576,23%
28,Q,0K,GEN ED / CTT / G&T,-,-,25,21,525,21%
28,Q,0K,GEN ED / CTT / G&T,-,-,26,11,286,11%
28,Q,01,GEN ED / CTT / G&T,-,-,15,1,15,1%
28,Q,01,GEN ED / CTT / G&T,-,-,16,1,16,1%
28,Q,01,GEN ED / CTT / G&T,-,-,17,2,34,1%
28,Q,01,GEN ED / CTT / G&T,-,-,18,3,54,2%
28,Q,01,GEN ED / CTT / G&T,-,-,19,6,114,4%
28,Q,01,GEN ED / CTT / G&T,-,-,20,5,100,4%
28,Q,01,GEN ED / CTT / G&T,-,-,21,4,84,3%
28,Q,01,GEN ED / CTT / G&T,-,-,22,15,330,12%
28,Q,01,GEN ED / CTT / G&T,-,-,23,13,299,11%
28,Q,01,GEN ED / CTT / G&T,-,-,24,22,528,20%
28,Q,01,GEN ED / CTT / G&T,-,-,25,19,475,18%
28,Q,01,GEN ED / CTT / G&T,-,-,26,13,338,13%
28,Q,01,GEN ED / CTT / G&T,-,-,27,9,243,9%
28,Q,01,GEN ED / CTT / G&T,-,-,28,1,28,1%
28,Q,01,GEN ED / CTT / G&T,-,-,30,1,30,1%
28,Q,02,GEN ED / CTT / G&T,-,-,<15,2,21,1%
28,Q,02,GEN ED / CTT / G&T,-,-,18,1,18,1%
28,Q,02,GEN ED / CTT / G&T,-,-,20,1,20,1%
28,Q,02,GEN ED / CTT / G&T,-,-,21,7,147,6%
28,Q,02,GEN ED / CTT / G&T,-,-,22,8,176,7%
28,Q,02,GEN ED / CTT / G&T,-,-,23,14,322,13%
28,Q,02,GEN ED / CTT / G&T,-,-,24,18,432,17%
28,Q,02,GEN ED / CTT / G&T,-,-,25,11,275,11%
28,Q,02,GEN ED / CTT / G&T,-,-,26,11,286,11%
28,Q,02,GEN ED / CTT / G&T,-,-,27,15,405,16%
28,Q,02,GEN ED / CTT / G&T,-,-,28,7,196,8%
28,Q,02,GEN ED / CTT / G&T,-,-,29,4,116,5%
28,Q,02,GEN ED / CTT / G&T,-,-,30,2,60,2%
28,Q,02,GEN ED / CTT / G&T,-,-,31,2,62,2%
28,Q,03,GEN ED / CTT / G&T,-,-,16,1,16,1%
28,Q,03,GEN ED / CTT / G&T,-,-,18,3,54,2%
28,Q,03,GEN ED / CTT / G&T,-,-,19,1,19,1%
28,Q,03,GEN ED / CTT / G&T,-,-,20,6,120,5%
28,Q,03,GEN ED / CTT / G&T,-,-,21,8,168,7%
28,Q,03,GEN ED / CTT / G&T,-,-,22,3,66,3%
28,Q,03,GEN ED / CTT / G&T,-,-,23,12,276,11%
28,Q,03,GEN ED / CTT / G&T,-,-,24,14,336,14%
28,Q,03,GEN ED / CTT / G&T,-,-,25,13,325,13%
28,Q,03,GEN ED / CTT / G&T,-,-,26,10,260,11%
28,Q,03,GEN ED / CTT / G&T,-,-,27,10,270,11%
28,Q,03,GEN ED / CTT / G&T,-,-,28,9,252,10%
28,Q,03,GEN ED / CTT / G&T,-,-,29,5,145,6%
28,Q,03,GEN ED / CTT / G&T,-,-,30,4,120,5%
28,Q,03,GEN ED / CTT / G&T,-,-,31,1,31,1%
28,Q,04,GEN ED / CTT / G&T,-,-,16,1,16,1%
28,Q,04,GEN ED / CTT / G&T,-,-,19,1,19,1%
28,Q,04,GEN ED / CTT / G&T,-,-,20,5,100,4%
28,Q,04,GEN ED / CTT / G&T,-,-,21,2,42,2%
28,Q,04,GEN ED / CTT / G&T,-,-,22,8,176,7%
28,Q,04,GEN ED / CTT / G&T,-,-,23,7,161,7%
28,Q,04,GEN ED / CTT / G&T,-,-,24,4,96,4%
28,Q,04,GEN ED / CTT / G&T,-,-,25,11,275,12%
28,Q,04,GEN ED / CTT / G&T,-,-,26,6,156,7%
28,Q,04,GEN ED / CTT / G&T,-,-,27,15,405,17%
28,Q,04,GEN ED / CTT / G&T,-,-,28,6,168,7%
28,Q,04,GEN ED / CTT / G&T,-,-,29,4,116,5%
28,Q,04,GEN ED / CTT / G&T,-,-,30,4,120,5%
28,Q,04,GEN ED / CTT / G&T,-,-,31,5,155,7%
28,Q,04,GEN ED / CTT / G&T,-,-,32,9,288,12%
28,Q,04,GEN ED / CTT / G&T,-,-,33,1,33,1%
28,Q,04,GEN ED / CTT / G&T,-,-,34,1,34,1%
28,Q,05,GEN ED / CTT / G&T,-,-,21,1,21,1%
28,Q,05,GEN ED / CTT / G&T,-,-,22,1,22,1%
28,Q,05,GEN ED / CTT / G&T,-,-,23,8,184,8%
28,Q,05,GEN ED / CTT / G&T,-,-,24,6,144,6%
28,Q,05,GEN ED / CTT / G&T,-,-,25,5,125,5%
28,Q,05,GEN ED / CTT / G&T,-,-,26,11,286,12%
28,Q,05,GEN ED / CTT / G&T,-,-,27,10,270,11%
28,Q,05,GEN ED / CTT / G&T,-,-,28,10,280,12%
28,Q,05,GEN ED / CTT / G&T,-,-,29,13,377,16%
28,Q,05,GEN ED / CTT / G&T,-,-,30,9,270,11%
28,Q,05,GEN ED / CTT / G&T,-,-,31,6,186,8%
28,Q,05,GEN ED / CTT / G&T,-,-,32,6,192,8%
28,Q,05,GEN ED / CTT / G&T,-,-,33,1,33,1%
28,Q,05,GEN ED / CTT / G&T,-,-,34,1,34,1%
28,Q,06,GEN ED / CTT / G&T,-,-,<15,1,12,1%
28,Q,06,GEN ED / CTT / G&T,-,-,18,1,18,1%
28,Q,06,GEN ED / CTT / G&T,-,-,19,1,19,1%
28,Q,06,GEN ED / CTT / G&T,-,-,20,2,40,2%
28,Q,06,GEN ED / CTT / G&T,-,-,21,2,42,2%
28,Q,06,GEN ED / CTT / G&T,-,-,22,7,154,7%
28,Q,06,GEN ED / CTT / G&T,-,-,23,4,92,4%
28,Q,06,GEN ED / CTT / G&T,-,-,24,4,96,4%
28,Q,06,GEN ED / CTT / G&T,-,-,25,5,125,5%
28,Q,06,GEN ED / CTT / G&T,-,-,26,10,260,11%
28,Q,06,GEN ED / CTT / G&T,-,-,27,9,243,11%
28,Q,06,GEN ED / CTT / G&T,-,-,28,8,224,10%
28,Q,06,GEN ED / CTT / G&T,-,-,29,13,377,16%
28,Q,06,GEN ED / CTT / G&T,-,-,30,12,360,16%
28,Q,06,GEN ED / CTT / G&T,-,-,31,2,62,3%
28,Q,06,GEN ED / CTT / G&T,-,-,32,2,64,3%
28,Q,06,GEN ED / CTT / G&T,-,-,33,2,66,3%
28,Q,06,GEN ED / CTT / G&T,-,-,>34,1,35,2%
28,Q,07,GEN ED / CTT / G&T,-,-,19,1,19,1%
28,Q,07,GEN ED / CTT / G&T,-,-,20,1,20,1%
28,Q,07,GEN ED / CTT / G&T,-,-,22,4,88,4%
28,Q,07,GEN ED / CTT / G&T,-,-,24,5,120,6%
28,Q,07,GEN ED / CTT / G&T,-,-,25,3,75,3%
28,Q,07,GEN ED / CTT / G&T,-,-,26,2,52,2%
