TITLE,DESCR,SFX,SFFX DESCR,STD HRS,ASG LVL,JOBCD,UNION CD,UNION DESCR,BARG UNIT,BARG UNIT DESCR,APRL BANK,APRL LVL,MIN RATE,MAX RATE
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12731,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12732,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12733,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12734,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12735,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12736,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12737,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
91401,EXEC DIRECTOR,0,EXEC DIRECTOR,35,0,12738,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
91410,ILLUSTRATOR,0,ILLUSTRATOR,35,0,11002,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$41481.00,$48080.00
91410,ILLUSTRATOR,0,ILLUSTRATOR,35,0,11710,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$20.99,$24.33
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,1,11865,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L1,$44209.00,$60242.00
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,0,11003,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$40874.00,$55697.00
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,0,11004,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$22.37,$30.48
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,1,11867,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L1,$24.19,$32.97
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,2,11866,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,L2,$57050.00,$84442.00
91415,GRAPHIC ARTIST,0,GRAPHIC ARTIST,35,2,11868,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,L2,$31.22,$46.22
91633,CUSTODIAN ENGINEER (BOE),0,CUSTODIAN ENGINEER (BOE),40,1,11007,425,CUSTODIANS DOE- L891,N/U,Non-Union,H,L1,$63842.00,$69797.00
91633,CUSTODIAN ENGINEER (BOE),0,CUSTODIAN ENGINEER (BOE),40,2,11008,425,CUSTODIANS DOE- L891,N/U,Non-Union,H,L2,$70434.00,$91539.00
91633,CUSTODIAN ENGINEER (BOE),0,CUSTODIAN ENGINEER (BOE),40,1,11712,425,CUSTODIANS DOE- L891,N/U,Non-Union,Z,L1,$30.58,$33.43
91633,CUSTODIAN ENGINEER (BOE),0,CUSTODIAN ENGINEER (BOE),40,2,11713,425,CUSTODIANS DOE- L891,N/U,Non-Union,Z,L2,$33.73,$43.84
91671,SUPV BUILD MAINT-ELECT,0,SUPV BUILD MAINT-ELECT,35,0,11010,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$55345.00,$72212.00
91671,SUPV BUILD MAINT-ELECT,0,SUPV BUILD MAINT-ELECT,35,0,11714,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$28.01,$36.54
91672,SUPV BUILD MAINT-MECH,0,SUPV BUILD MAINT-MECH,35,0,11011,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$55345.00,$72212.00
91672,SUPV BUILD MAINT-MECH,0,SUPV BUILD MAINT-MECH,35,0,11012,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$30.30,$39.52
91674,GEN SUPV BLD MAINT-ELECT,0,GEN SUPV BLD MAINT-ELECT,35,0,11014,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$65698.00,$82737.00
91674,GEN SUPV BLD MAINT-ELECT,0,GEN SUPV BLD MAINT-ELECT,35,0,11715,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$33.25,$41.87
91675,GEN SUPV BLD MAINT-MECH,0,GEN SUPV BLD MAINT-MECH,35,0,11015,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$65698.00,$82737.00
91675,GEN SUPV BLD MAINT-MECH,0,GEN SUPV BLD MAINT-MECH,35,0,11716,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$33.25,$41.87
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12739,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12740,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12741,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12742,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12743,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12744,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12745,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
91697,AREA MANAGER OF SCH MAINT,0,AREA MANAGER OF SCH MAINT,35,0,12746,771,COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
91701,DAY RATE ARMATURE WINDER,0,DAY RATE ARMATURE WINDER,40,0,11032,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,H,00,$148.00,$148.00
91717,DAILY RATE ELECTRICIAN,0,DAILY RATE ELECTRICIAN,35,0,11033,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,H,00,$343.00,$343.00
91722,ELECTRICIAN HELPER,0,ELECTRICIAN HELPER,35,0,11034,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,H,00,$217.70,$217.70
91769,DAY RATE SUPERV  ELECTRIC,0,DAY RATE SUPERV  ELECTRIC,35,0,11035,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,H,00,$369.25,$369.25
91830,DAY RATE PAINTER,0,DAY RATE PAINTER,35,0,11036,141,PAINTERS-HOUSEPAINTERS PAINTER,SEIU,Service Employees Int'l Union,H,00,$245.00,$245.00
91873,DAY RATE SUPERV  PAINTER,0,DAY RATE SUPERV  PAINTER,35,0,11037,141,PAINTERS-HOUSEPAINTERS PAINTER,SEIU,Service Employees Int'l Union,H,00,$280.00,$280.00
91915,DAY RATE PLUMBER,0,DAY RATE PLUMBER,35,0,11038,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,H,00,$322.07,$322.07
91916,DAY RATE PLUMBERS HELPER,0,DAY RATE PLUMBERS HELPER,35,0,11039,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,H,00,$235.20,$235.20
91925,DAY RATE STEAMFITTER,0,DAY RATE STEAMFITTER,35,0,11040,119,STEAMFITTERS (220) PLUMBERS L1,STFT,Steamfitters Plumbers,H,00,$341.88,$341.88
91926,DAY RATE STEAMFITTER HLPE,0,DAY RATE STEAMFITTER HLPE,35,0,11041,119,STEAMFITTERS (220) PLUMBERS L1,STFT,Steamfitters Plumbers,H,00,$256.34,$256.34
91940,DAY RATE THERMOSTAT REPAI,0,DAY RATE THERMOSTAT REPAI,35,0,11042,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,H,00,$322.07,$322.07
91964,D/RATE SUPV THERM REPAIRE,0,D/RATE SUPV THERM REPAIRE,35,0,11043,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,H,00,$339.57,$339.57
91971,D/RATE SUPV STEAMFITTER,0,D/RATE SUPV STEAMFITTER,35,0,11044,119,STEAMFITTERS (220) PLUMBERS L1,STFT,Steamfitters Plumbers,H,00,$365.75,$365.75
91972,DAY RATE SUPV PLUMBER,0,DAY RATE SUPV PLUMBER,35,0,11045,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,H,00,$339.57,$339.57
92005,DAY RATE CARPENTER,0,DAY RATE CARPENTER,35,0,11046,110,CARPENTERS (220) UBCJ NY DIST,UBCJ,UnitedBrthd of Crptrs&Joiners,H,00,$291.97,$291.97
92071,DAY RATE SUPV CARPENTER,0,DAY RATE SUPV CARPENTER,35,0,11047,110,CARPENTERS (220) UBCJ NY DIST,UBCJ,UnitedBrthd of Crptrs&Joiners,H,00,$312.97,$312.97
92120,PRESS OPER DAILY RATE 8HR,0,PRESS OPER DAILY RATE 8HR,40,0,11048,156,PRESS OPERATOR (CYLINDER PRESS,DC37,District Council 37,H,00,$181.20,$181.20
92205,DAY RATE BRICKLAYER,0,DAY RATE BRICKLAYER,35,0,11049,151,BRICKLAYERS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$320.39,$320.39
92210,CEMENT MASON,0,CEMENT MASON,35,0,11050,167,MASONS HELPERS (220) L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$261.80,$261.80
92225,DAY RATE MASON HELPER,0,DAY RATE MASON HELPER,35,0,11051,167,MASONS HELPERS (220) L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$219.31,$219.31
92235,DAY RATE PLASTERER,0,DAY RATE PLASTERER,35,0,11052,146,PLASTERERS (220) L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$284.13,$284.13
92271,SUPV BRICKLAYER,0,SUPV BRICKLAYER,35,0,11053,151,BRICKLAYERS (220) L237,IBT,Intl Brotherhood of Teamsters,H,00,$356.37,$356.37
92272,DAY RATE SUPV PLASTERER,0,DAY RATE SUPV PLASTERER,35,0,11054,146,PLASTERERS (220) L237 IBT,IBT,Intl Brotherhood of Teamsters,H,00,$291.69,$291.69
92340,DAY RATE SHEET METAL WKR,0,DAY RATE SHEET METAL WKR,35,0,11055,144,SHEETMETAL WORKERS (220) L246,SEIU,Service Employees Int'l Union,H,00,$341.04,$341.04
92343,SUPV SHEET METAL WORKER,0,SUPV SHEET METAL WORKER,35,0,11056,144,SHEETMETAL WORKERS (220) L246,SEIU,Service Employees Int'l Union,H,00,$361.62,$361.62
92355,WELDER,0,WELDER,40,0,11057,48,WELDERS (220) L15 IUOE,IUOE,Intl Union ofOpertg Engineers ,H,00,$373.36,$373.36
92508,AUTOMOTIVE SERVICE WKR,0,AUTOMOTIVE SERVICE WKR,40,0,11058,96,AUTOMOTIVE SERVICEMEN L246SEIU,SEIU,Service Employees Int'l Union,H,00,$34667.00,$35680.00
92509,SR AUTOMOTIVE SER WKR,0,SR AUTOMOTIVE SER WKR,40,0,11059,96,AUTOMOTIVE SERVICEMEN L246SEIU,SEIU,Service Employees Int'l Union,H,00,$40597.00,$45745.00
92510,AUTO MECH DAILY RATE,0,AUTO MECH DAILY RATE,40,0,11061,95,AUTO MECHANICS (220) L246 SEIU,SEIU,Service Employees Int'l Union,Z,00,$292.08,$292.08
92510,AUTO MECH DAILY RATE,0,AUTO MECH DAILY RATE,40,0,11060,95,AUTO MECHANICS (220) L246 SEIU,SEIU,Service Employees Int'l Union,H,00,$292.08,$292.08
92570,SUPV OF MECH M V DAY RATE,0,SUPV OF MECH M V DAY RATE,40,0,11062,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,H,00,$189.28,$206.40
92570,SUPV OF MECH M V DAY RATE,0,SUPV OF MECH M V DAY RATE,40,0,11063,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,Z,00,$189.28,$206.40
92572,SUPV AUTO MECH,0,SUPV AUTO MECH,40,0,11064,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,H,00,$189.28,$189.28
92572,SUPV AUTO MECH,0,SUPV AUTO MECH,40,0,11065,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,Z,00,$189.28,$189.28
92575,SUPV OF MECH (MECHAN EQUI,0,SUPV OF MECH (MECHAN EQUI,40,1,11068,162,SUPERVISING FOREMAN (220) L621,SEIU,Service Employees Int'l Union,H,L1,$102263.00,$102263.00
92575,SUPV OF MECH (MECHAN EQUI,0,SUPV OF MECH (MECHAN EQUI,40,0,11066,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,H,00,$87911.00,$87911.00
92575,SUPV OF MECH (MECHAN EQUI,0,SUPV OF MECH (MECHAN EQUI,40,0,11067,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,Z,00,$270.96,$295.52
92575,SUPV OF MECH (MECHAN EQUI,0,SUPV OF MECH (MECHAN EQUI,40,2,11069,162,SUPERVISING FOREMAN (220) L621,SEIU,Service Employees Int'l Union,H,L2,$125051.00,$138848.00
92610,MACHINIST DAILY RATE,0,MACHINIST DAILY RATE,40,0,11071,33,SIGN PAINTERS LETTERERS (220),SEIU,Service Employees Int'l Union,Z,00,$292.08,$292.08
92610,MACHINIST DAILY RATE,0,MACHINIST DAILY RATE,40,0,11070,33,SIGN PAINTERS LETTERERS (220),SEIU,Service Employees Int'l Union,H,00,$292.08,$292.08
92611,MACHINIST HELPER,0,MACHINIST HELPER,40,0,11073,95,AUTO MECHANICS (220) L246 SEIU,SEIU,Service Employees Int'l Union,Z,00,$275.76,$275.76
92611,MACHINIST HELPER,0,MACHINIST HELPER,40,0,11072,95,AUTO MECHANICS (220) L246 SEIU,SEIU,Service Employees Int'l Union,H,00,$275.76,$275.76
92670,SUPV MACH DAILY RATE,0,SUPV MACH DAILY RATE,40,0,11074,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,H,00,$189.28,$189.28
92670,SUPV MACH DAILY RATE,0,SUPV MACH DAILY RATE,40,0,11075,52,SUPERVISOR OF MECHANICS (220)L,SEIU,Service Employees Int'l Union,Z,00,$189.28,$189.28
92705,DAY RATE FURN MAINT,0,DAY RATE FURN MAINT,40,0,11076,158,FURNITURE MAINTAINERS (220) DC,DC37,District Council 37,H,00,$208.88,$208.88
92706,DAY RATE FURN MAINT FINIS,0,DAY RATE FURN MAINT FINIS,40,0,11077,158,FURNITURE MAINTAINERS (220) DC,DC37,District Council 37,H,00,$208.88,$208.88
92709,DAY RATE FURN MAINT WOODW,0,DAY RATE FURN MAINT WOODW,40,0,11078,158,FURNITURE MAINTAINERS (220) DC,DC37,District Council 37,H,00,$208.88,$208.88
92710,DAY RATE FURN MAINT HELPE,0,DAY RATE FURN MAINT HELPE,40,0,11079,158,FURNITURE MAINTAINERS (220) DC,DC37,District Council 37,H,00,$194.96,$194.96
92770,SUPERVISOR FURNIT MAINTAI,0,SUPERVISOR FURNIT MAINTAI,40,0,11080,158,FURNITURE MAINTAINERS (220) DC,DC37,District Council 37,H,00,$225.52,$225.52
93223,SUPT OF CONSTR GR 4,0,SUPT OF CONSTR GR 4,35,0,11081,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,H,00,$69874.00,$89081.00
93223,SUPT OF CONSTR GR 4,0,SUPT OF CONSTR GR 4,35,0,11719,4,ENGINEERS DC 37 L375 CSTG,DC37,District Council 37,Z,00,$35.36,$45.08
93692,SR ACCT GR 3,0,SR ACCT GR 3,35,0,11082,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,H,00,$54312.00,$84789.00
93692,SR ACCT GR 3,0,SR ACCT GR 3,35,0,11720,129,ACCOUNTING AND EDP TITLES DC37,DC37,District Council 37,Z,00,$27.48,$42.91
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12747,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12748,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12749,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12750,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12751,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12752,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12753,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
94200,SECRETARY BOE,0,SECRETARY BOE,35,0,12754,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12755,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G1,$51000.00,$77000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12756,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G2,$59000.00,$91000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12757,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G3,$70000.00,$105000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12758,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G4,$81000.00,$124000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12759,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G5,$95000.00,$145000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12760,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G6,$111000.00,$170000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12761,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G7,$138000.00,$188000.00
95005,EXEC AGENCY COUNSEL,0,EXEC AGENCY COUNSEL,35,0,12762,772,NON COMPETITIVE MANAGER,N/U,Non-Union,H,G8,$162000.00,$196575.00
95440,PEDIATRIC NURSE ASSOC,0,PEDIATRIC NURSE ASSOC,32,0,11113,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$53377.00,$53377.00
,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-10M",35,1,11801,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L1,$35942.00,$47549.00
,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-10M",35,2,11802,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L2,$41875.00,$54354.00
,SIGN LANGUAGE INTERPRETER,0,"SIGN LANGUAGE INTERPRETER 1,2,3,-10M",35,3,11803,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L3,$47918.00,$61206.00
,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-10M",35,5,11811,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L5,$59956.00,$74831.00
,SIGN LANGUAGE INTERPRETER,1,"SIGN LANGUAGE INTERPRETER 4,5-10M",35,4,11810,422,ED NON-PEDAGOGICAL 10/12 MO.,UFT,United Federation of Teachers,H,L4,$53944.00,$67962.00
,OFFICE ASSOC (TYPIST),0,OFFICE ASSOC (TYPIST),35,0,9583,128,CLERICAL TITLES DC37,DC37,District Council 37,H,00,$35285.00,$46566.00
,OFFICE ASSOC (TYPIST),0,OFFICE ASSOC (TYPIST),35,0,11403,128,CLERICAL TITLES DC37,DC37,District Council 37,Z,00,$17.86,$23.56
,LEGAL SECRETARIAL ASSISTANT-AL,0,"LEGAL SECRETARIAL ASSISTANT - A.L. II, III, IV",35,2,13007,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L2,$40497.00,$43580.00
,LEGAL SECRETARIAL ASSISTANT-AL,0,"LEGAL SECRETARIAL ASSISTANT - A.L. II, III, IV",35,3,13008,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L3,$45122.00,$49739.00
,LEGAL SECRETARIAL ASSISTANT-AL,0,"LEGAL SECRETARIAL ASSISTANT - A.L. II, III, IV",35,4,13009,23,PRINCIPAL ADMINISTRATIVE ASSOC,CWA,Communication Wrkrs of America,H,L4,$50540.00,$75630.00
,PROCUREMENT ANALYST (OJ),0,PROCUREMENT ANALYST (OJ),35,0,11426,661,COMPETITIVE OJ,N/U,Non-Union,Z,00,$29.70,$43.41
,PROCUREMENT ANALYST (OJ),0,PROCUREMENT ANALYST (OJ),35,0,9780,661,COMPETITIVE OJ,N/U,Non-Union,H,00,$54253.00,$79302.00
,EDUC ANALYST (UFT),0,EDUC ANALYST (UFT),38,0,9835,430,EDUCATION ANALYST- DOE,N/U,Non-Union,Z,00,$29.52,$38.17
,EDUC ANALYST (UFT),0,EDUC ANALYST (UFT),38,0,9834,430,EDUCATION ANALYST- DOE,N/U,Non-Union,H,00,$57774.00,$74711.00
,ASSOC ED ANALYST (UFT),0,ASSOC ED ANALYST (UFT),38,0,9836,430,EDUCATION ANALYST- DOE,N/U,Non-Union,H,00,$75828.00,$98181.00
,ASSOC ED ANALYST (UFT),0,ASSOC ED ANALYST (UFT),38,0,9837,430,EDUCATION ANALYST- DOE,N/U,Non-Union,Z,00,$38.73,$50.18
,STAFF ANALYST (BOE-OJ)___,0,STAFF ANALYST (BOE-OJ)___,35,1,11433,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,L1,$27.15,$32.15
,STAFF ANALYST (BOE-OJ)___,0,STAFF ANALYST (BOE-OJ)___,35,2,11434,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,Z,L2,$31.53,$35.12
,STAFF ANALYST (BOE-OJ)___,0,STAFF ANALYST (BOE-OJ)___,35,1,9838,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,L1,$49611.00,$58731.00
,STAFF ANALYST (BOE-OJ)___,0,STAFF ANALYST (BOE-OJ)___,35,2,9839,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,L2,$57607.00,$64156.00
,ASSOC STAFF ANALYST (DOE),0,ASSOC STAFF ANALYST (DOE),21,0,9840,403,UNIQUE TITLES DB OF ED,N/U,Non-Union,H,00,$39072.00,$50588.00
,ED OFFICER (UFT),0,ED OFFICER (UFT),38,0,9845,430,EDUCATION ANALYST- DOE,N/U,Non-Union,H,00,$57774.00,$74706.00
,ED OFFICER (UFT),0,ED OFFICER (UFT),38,0,9846,430,EDUCATION ANALYST- DOE,N/U,Non-Union,Z,00,$29.52,$38.16
,ASSOC ED OFFICER (UFT),0,ASSOC ED OFFICER (UFT),38,0,9847,430,EDUCATION ANALYST- DOE,N/U,Non-Union,H,00,$75828.00,$98181.00
,ASSOC ED OFFICER (UFT),0,ASSOC ED OFFICER (UFT),38,0,9848,430,EDUCATION ANALYST- DOE,N/U,Non-Union,Z,00,$38.73,$50.18
,CONFIDENTIAL INVEST_(BOE),0,CONFIDENTIAL INVEST_(BOE),35,0,11573,662,NON COMPETITIVE OJ,N/U,Non-Union,Z,00,$26.53,$52.91
,CONFIDENTIAL INVEST_(BOE),0,CONFIDENTIAL INVEST_(BOE),35,0,10347,662,NON COMPETITIVE OJ,N/U,Non-Union,H,00,$48472.00,$96663.00
,PBL HEAD NURSE(COMP DOE),0,PBL HEAD NURSE(COMP DOE),32,0,10523,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$49910.00,$61737.00
,OCC THERAPIST(COMP DOE),5,OCC THERAPIST(COMP DOE),32,0,10532,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,Z,00,$46.24,$47.32
,OCC THERAPIST(COMP DOE),5,OCC THERAPIST(COMP DOE),32,0,10531,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$56094.00,$57407.00
,PHYS THERAPIST(COMP DOE),5,PHYS THERAPIST(COMP DOE),32,0,10534,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,Z,00,$46.24,$47.32
,PHYS THERAPIST(COMP DOE),5,PHYS THERAPIST(COMP DOE),32,0,10533,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$56094.00,$57407.00
,SR OCCUP THER (COMP DOE),5,SR OCCUP THER (COMP DOE),32,0,10542,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,Z,00,$50.05,$51.25
,SR OCCUP THER (COMP DOE),5,SR OCCUP THER (COMP DOE),32,0,10541,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$60731.00,$62155.00
,SR PHYS THERAP(COMP DOE),5,SR PHYS THERAP(COMP DOE),32,0,10544,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,Z,00,$50.05,$51.25
,SR PHYS THERAP(COMP DOE),5,SR PHYS THERAP(COMP DOE),32,0,10543,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$60731.00,$62155.00
,SUPERV THERAP (COMP DOE),5,SUPERV THERAP (COMP DOE),38,0,10547,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,H,00,$68649.00,$70258.00
,SUPERV THERAP (COMP DOE),5,SUPERV THERAP (COMP DOE),38,0,10548,76,STAFF NURSES - UFT,UFT,United Federation of Teachers,Z,00,$48.42,$49.57
,SCHOOL LUNCH HELPER,0,SCHOOL LUNCH HELPER,35,0,10561,408,SCH LUNCH EMPL BD ED DC37 L372,DC37,District Council 37,H,00,$28827.00,$30400.00
,SR SCHOOL LUNCH HELPER,0,SR SCHOOL LUNCH HELPER,35,0,10562,408,SCH LUNCH EMPL BD ED DC37 L372,DC37,District Council 37,H,00,$29377.00,$33962.00
,SCHOOL LUNCH AIDE,0,SCHOOL LUNCH AIDE,35,0,10563,408,SCH LUNCH EMPL BD ED DC37 L372,DC37,District Council 37,H,00,$29928.00,$30981.00
,SR SCHOOL LUNCH AIDE,0,SR SCHOOL LUNCH AIDE,35,0,10564,408,SCH LUNCH EMPL BD ED DC37 L372,DC37,District Council 37,H,00,$31565.00,$33372.00
,SCHOOL LUNCH ASST,0,SCHOOL LUNCH ASST,35,0,10565,408,SCH LUNCH EMPL BD ED DC37 L372,DC37,District Council 37,H,00,$25744.00,$38829.00
