VENDOR_NAME,ZIP CODE,PHONE,FAX,CONTACT PERSON,MBE,WBE,LBE,> 1M,PREQUALIFIED DATE,TRADE CODE (MASTER FORMAT),TRADE DESCRIPTION,Location 1
SAAD CONSTRUCTION CORP.,4 whispering court,dix hills,NY,516-444-7592,631-254-2090,MOHAMMAD Mansoor,Y,N,Y,N,8/26/2013,
SAAD CONSTRUCTION CORP.,4 whispering court,dix hills,NY,516-444-7592,631-254-2090,MOHAMMAD Mansoor,Y,N,Y,N,8/26/2013,
SAAD CONSTRUCTION CORP.,4 whispering court,dix hills,NY,516-444-7592,631-254-2090,MOHAMMAD Mansoor,Y,N,Y,N,8/26/2013,"99960
"
"Sabir, Richardson & Weisberg Engineers PLLC",333 Lafayette Ave,Brooklyn,NY,718-789-6701,718-789-6701,Orah Weisberg,Y,Y,N,Y,2/8/2014,"32025
(30.144822635456308, -82.51089275010031)"
Safe Tech USA Ltd,45-22 Little Neck Parkway,Little Neck,NY,718-224-6051,718-224-6057,Silviu Rusu,N,N,N,N,8/5/2013,"13850
(42.05322342981748, -76.03346068865983)"
SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,8/11/2014,
SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,8/11/2014,
SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,8/11/2014,
SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,8/11/2014,
SAFECON BUILDERS CORP.,3957 Flatlands Avenue,Brooklyn,NY,718-677-8190,718-677-8191,Naveed A. Malik,Y,N,N,N,8/11/2014,"99960
"
Safer Construction Company,940  Newkirk Ave,Brooklyn,NY,917-501-8402,347-240-5555,AHSAN AFZAL,Y,N,N,N,6/7/2014,
Safer Construction Company,940  Newkirk Ave,Brooklyn,NY,917-501-8402,347-240-5555,AHSAN AFZAL,Y,N,N,N,6/7/2014,
Safer Construction Company,940  Newkirk Ave,Brooklyn,NY,917-501-8402,347-240-5555,AHSAN AFZAL,Y,N,N,N,6/7/2014,
SAFETY 1ST PLAYGROUNDS INC.,23 WASHINGTON AVENUE,HICKSVILLE,NY,516-582-4877,516-622-4499,RAMON RODRIGUEZ,N,N,N,N,6/8/2014,
SAFETY 1ST PLAYGROUNDS INC.,23 WASHINGTON AVENUE,HICKSVILLE,NY,516-582-4877,516-622-4499,RAMON RODRIGUEZ,N,N,N,N,6/8/2014,"11480
"
SAFEWAY SECURITY GUARD SVCES INC.,143-09 222ND Street Suite 1,Springfield Gdns,NY,718-841-7611,718-841-7526,Peter Odion,Y,N,N,Y,3/18/2013,"86080
"
SAFTIFIRST/O'KEEFFE'S INC.,325 Newhall St.,San Francisco,CA,715-571-2487,415-824-5900,Tim Nass,N,N,N,Y,9/22/2014,"83000
"
"Safway Services, LLC",31-31  123rd Street,Flushing,NY,718-321-3914,718-321-7050,Bridgett Gayle,N,N,N,N,4/8/2014,
SAGONA LANDSCAPING  LTD.,30 SAGONA COURT,STATEN SLAND,NY,718-948-5734,718-948-5096,KATHLEEN SAGONA,N,Y,N,N,12/6/2013,
"SAI ENVIRONMENTAL CONSULTANTS, INC.",921 78th Street,Brooklyn,NY,718-204-0100,718-204-0116,Vasilis Bellos,N,N,N,Y,6/27/2014,"86032
(35.02240400014455, -110.69714100025692)"
"SAI ENVIRONMENTAL CONSULTANTS, INC.",921 78th Street,Brooklyn,NY,718-204-0100,718-204-0116,Vasilis Bellos,N,N,N,Y,6/27/2014,"86031
(35.40791000004651, -110.08488400009651)"
"SAI ENVIRONMENTAL CONSULTANTS, INC.",921 78th Street,Brooklyn,NY,718-204-0100,718-204-0116,Vasilis Bellos,N,N,N,Y,6/27/2014,"86030
(36.24375867762092, -110.58843608195957)"
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
"SAI SERVICES, INC.",108 BLOSSOM CIRCLE,DAYTON,NJ,732-355-1395,732-210-0390,Babu Sanji,Y,N,N,N,4/8/2014,
SAJID CONTRACTING CORP.,164 27th Street,Brooklyn,NY,718-788-8730,718-788-8734,Sajid Mehmood,Y,N,Y,N,10/31/2011,
SAJID CONTRACTING CORP.,164 27th Street,Brooklyn,NY,718-788-8730,718-788-8734,Sajid Mehmood,Y,N,Y,N,10/31/2011,
SAJID CONTRACTING CORP.,164 27th Street,Brooklyn,NY,718-788-8730,718-788-8734,Sajid Mehmood,Y,N,Y,N,10/31/2011,
SALES DIRECTION,441 Saw Mill River Road,YONKERS,NY,914-476-1593,914-476-5894,Carmine J. Derrico,N,N,N,N,5/20/2014,"10500
"
SALES DIRECTION,441 Saw Mill River Road,YONKERS,NY,914-476-1593,914-476-5894,Carmine J. Derrico,N,N,N,N,5/20/2014,"10600
"
SALES DIRECTION,441 Saw Mill River Road,YONKERS,NY,914-476-1593,914-476-5894,Carmine J. Derrico,N,N,N,N,5/20/2014,"10100
"
SALES DIRECTION,441 Saw Mill River Road,YONKERS,NY,914-476-1593,914-476-5894,Carmine J. Derrico,N,N,N,N,5/20/2014,"10800
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16500
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16100
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16700
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16550
(42.13320700030289, -80.0877600002238)"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16200
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"13850
(42.05322342981748, -76.03346068865983)"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16080
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16710
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16800
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16810
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16300
"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16050
(41.043973583514116, -79.7705795610978)"
SAMCO ELECTRIC CORP.,"39-08 24 Street, Suite 1",LONG ISLAND CITY,NY,718-204-2433,718-204-2688,Giovanna Travalja,N,N,N,N,5/19/2012,"16400
"
"SAMMED PROTECTIVE SERVICES, INC.",131-21 ROCKAWAY BOULEVARD,SOUTH OZONE PARK,NY,718-529-8505,718-659-0071,Omoregbe Omede,Y,N,N,N,6/17/2012,"86080
"
SAMMEL ARCHITECTURE PLLC,332 Route 100,"Somers,",NY,914-276-0777,914-276-0779,DAVID SAMMEL,N,N,N,Y,1/22/2013,"31015
(31.943178611803546, -83.77858975071638)"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16500
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16100
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16700
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16550
(42.13320700030289, -80.0877600002238)"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16200
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16080
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16710
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16800
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16300
"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16050
(41.043973583514116, -79.7705795610978)"
SAMSON ELECTRIC CO.,47-10 33RD STREET,LONG ISLAND CITY,NY,718-565-5536,718-565-5763,Alfred N. Khazzam,N,N,N,N,6/1/2013,"16400
"
SanJon Inc.,420 Lexington Ave.,new york,NY,212-692-0611,212-692-0601,Richard C Correll,N,N,N,Y,12/23/2012,
SanJon Inc.,420 Lexington Ave.,new york,NY,212-692-0611,212-692-0601,Richard C Correll,N,N,N,Y,12/23/2012,
SanJon Inc.,420 Lexington Ave.,new york,NY,212-692-0611,212-692-0601,Richard C Correll,N,N,N,Y,12/23/2012,
SanJon Inc.,420 Lexington Ave.,new york,NY,212-692-0611,212-692-0601,Richard C Correll,N,N,N,Y,12/23/2012,
SanJon Inc.,420 Lexington Ave.,new york,NY,212-692-0611,212-692-0601,Richard C Correll,N,N,N,Y,12/23/2012,
Sasco Builders Inc,424  Coney Island Avenue,Brooklyn,NY,917-709-4067,718-435-7298,Tahir M. Bhutta,Y,N,N,N,10/25/2013,
Sasco Builders Inc,424  Coney Island Avenue,Brooklyn,NY,917-709-4067,718-435-7298,Tahir M. Bhutta,Y,N,N,N,10/25/2013,
Sasco Builders Inc,424  Coney Island Avenue,Brooklyn,NY,917-709-4067,718-435-7298,Tahir M. Bhutta,Y,N,N,N,10/25/2013,
Satnaam International Construction Corp.,259-11  80th ave,glen oaks,NY,917-826-3262,516-726-8284,salinder singh,N,N,N,N,7/22/2013,
Satnaam International Construction Corp.,259-11  80th ave,glen oaks,NY,917-826-3262,516-726-8284,salinder singh,N,N,N,N,7/22/2013,
Satnaam International Construction Corp.,259-11  80th ave,glen oaks,NY,917-826-3262,516-726-8284,salinder singh,N,N,N,N,7/22/2013,
"SAVIN ENGINEERS, P.C.",3 Campus Drive,Pleasantville,NY,914-769-3200,914-747-6686,R. Srinivasaraghav,Y,N,N,Y,9/13/2014,"35000
"
"SAVIN ENGINEERS, P.C.",3 Campus Drive,Pleasantville,NY,914-769-3200,914-747-6686,R. Srinivasaraghav,Y,N,N,Y,9/13/2014,"32030
(30.07093199971206, -81.86194799970036)"
"SAVIN ENGINEERS, P.C.",3 Campus Drive,Pleasantville,NY,914-769-3200,914-747-6686,R. Srinivasaraghav,Y,N,N,Y,9/13/2014,"32025
(30.144822635456308, -82.51089275010031)"
SAVKOM INC.,87 Christian Avenue,Stony Brook,NY,631-751-2229,631-751-1070,Mr. Vish Shetty,Y,N,N,Y,6/3/2012,"37031
(36.3727249025323, -86.30206419420716)"
"SBF Construction, Inc.",101 Zabriskie Street,Hackensack,NJ,201-487-9111,201-487-3754,Kim Licursi,N,N,N,Y,11/10/2013,
"SBF Construction, Inc.",101 Zabriskie Street,Hackensack,NJ,201-487-9111,201-487-3754,Kim Licursi,N,N,N,Y,11/10/2013,
"SBF Construction, Inc.",101 Zabriskie Street,Hackensack,NJ,201-487-9111,201-487-3754,Kim Licursi,N,N,N,Y,11/10/2013,
SBI Consultants Inc,301  Madison Avenue,New York,NY,212-581-6785,212-867-0716,Leonilla Bell,N,N,N,Y,1/21/2013,"86055
"
SBI Consultants Inc,301  Madison Avenue,New York,NY,212-581-6785,212-867-0716,Leonilla Bell,N,N,N,Y,1/21/2013,"86009
"
SBLM  ARCHITECTS  P.C.,151 West 26th Street,NEW YORK,NY,212-995-5600,212-675-4228,Joshua Burdick,N,N,N,Y,6/26/2012,"31015
(31.943178611803546, -83.77858975071638)"
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
scaffidi paving and drainage inc;,34  rte 9w,west haverstraw,NY,845-596-0590,845-429-7030,danny scaffidi,Y,N,N,N,8/17/2013,
"SCAFFOLDING ONE, INC.",309 Vandervoort Avenue,Brooklyn,NY,718-486-5042,718-486-5080,Offer Noah,N,N,N,N,11/16/2012,"14800
"
"SCAFFOLDING ONE, INC.",309 Vandervoort Avenue,Brooklyn,NY,718-486-5042,718-486-5080,Offer Noah,N,N,N,N,11/16/2012,
Scanga Woodworking Corp,22  Lady Blue Devils LA,Cold Spring,NY,845-265-9115,845-265-2282,Laura Hammond,N,N,N,N,8/17/2014,
Scanga Woodworking Corp,22  Lady Blue Devils LA,Cold Spring,NY,845-265-9115,845-265-2282,Laura Hammond,N,N,N,N,8/17/2014,
SCAPE LANDSCAPE ARCHITECTURE PLLC,27 WEST 20TH STREET,NEW YORK,NY,212-462-2628,212-462-4164,KATHERINE ORFF HOR,N,Y,N,Y,5/26/2013,"37059
(35.978476846629235, -85.90787569051065)"
"SCHLESINGER ELECTRICAL CONTRACTORS, INC",664 BERGEN ST.,BROOKLYN,NY,718-636-3944,718-636-4017,JACOB LEVITA,N,N,N,Y,6/22/2014,"16000
"
"Schneider Electric Buildings Americas, Inc.",210 Meadowlands Parkway,SECAUCUS,NJ,201-348-9240,646-370-4687,Nina Lombardi,N,N,N,Y,6/23/2013,"15900
"
"Schneider Electric Buildings Americas, Inc.",210 Meadowlands Parkway,SECAUCUS,NJ,201-348-9240,646-370-4687,Nina Lombardi,N,N,N,Y,6/23/2013,"13700
"
"Schneider Electric Buildings Americas, Inc.",210 Meadowlands Parkway,SECAUCUS,NJ,201-348-9240,646-370-4687,Nina Lombardi,N,N,N,Y,6/23/2013,"37032
(36.55500141038681, -86.9695487500747)"
Schnell Contracting Services LLC,919 State Route 33,Freehold,NJ,732-845-9801,732-845-9821,John M. Slazyk,N,N,N,Y,6/2/2014,
Schnell Contracting Services LLC,919 State Route 33,Freehold,NJ,732-845-9801,732-845-9821,John M. Slazyk,N,N,N,Y,6/2/2014,
"SCI ENGINEERING, P.C.",241 WEST 30TH STREET,NEW YORK,NY,212-239-3400,212-239-3210,Candace Ranjitsing,Y,N,N,Y,6/30/2014,"86060
"
"SCIENTIFIC ELECTRIC CO., INC.",1475 East 222 Street,BRONX,NY,718-861-1203,718-320-2024,RICHARD DEMADONA,N,N,N,N,1/8/2013,"16000
"
"SCIENTIFIX, LLC",3000 HADLEY ROAD,SOUTH PLAINFIELD,NJ,908-753-5656,908-753-5604,Scott Stewart,N,N,N,N,3/16/2012,"11600
"
"SCIENTIFIX, LLC",3000 HADLEY ROAD,SOUTH PLAINFIELD,NJ,908-753-5656,908-753-5604,Scott Stewart,N,N,N,N,3/16/2012,"12300
"
SCLAFMORE CONSTRUCTION LLC,97-38  99TH STREET,OZONE PARK,NY,718-845-9200,718-835-5797,"RALPH MOREA, JR.",N,N,Y,N,7/25/2014,
SCLAFMORE CONSTRUCTION LLC,97-38  99TH STREET,OZONE PARK,NY,718-845-9200,718-835-5797,"RALPH MOREA, JR.",N,N,Y,N,7/25/2014,
SCLAFMORE CONSTRUCTION LLC,97-38  99TH STREET,OZONE PARK,NY,718-845-9200,718-835-5797,"RALPH MOREA, JR.",N,N,Y,N,7/25/2014,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
Scope Contracting Corp.,"160-20,  85th Ave",Jamaica,NY,917-803-5638,718-262-0394,Mominul Hoque,Y,Y,N,N,9/14/2013,
"SCOTT ELECTRICAL SERVICE, LLC",40 MACON STREET,BROOKLYN,NY,718-234-1602,516-505-0818,RODNEY SCOTT,Y,N,N,N,4/26/2013,"13850
(42.05322342981748, -76.03346068865983)"
"SCOTT ELECTRICAL SERVICE, LLC",40 MACON STREET,BROOKLYN,NY,718-234-1602,516-505-0818,RODNEY SCOTT,Y,N,N,N,4/26/2013,"16000
"
"Scott Henson Architect, LLC",11 West 20 Street,New York,NY,212-995-2464,212-995-2493,Scott Henson,N,N,N,Y,1/28/2013,"37034
(35.63858428913369, -86.68602443937635)"
"SDS MASONS, INC.","2795 Shore Parkway,",Brooklyn,NY,718-648-0876,718-648-3247,Sukhdev Singh,Y,N,N,N,9/22/2014,
"SDS MASONS, INC.","2795 Shore Parkway,",Brooklyn,NY,718-648-0876,718-648-3247,Sukhdev Singh,Y,N,N,N,9/22/2014,
"SDS MASONS, INC.","2795 Shore Parkway,",Brooklyn,NY,718-648-0876,718-648-3247,Sukhdev Singh,Y,N,N,N,9/22/2014,
Seagull Service Corp,199 Lincoln Avenue,Bronx,NY,718-993-3385,646-514-7875,Vicole Martinez,Y,N,Y,N,1/6/2014,
Seagull Service Corp,199 Lincoln Avenue,Bronx,NY,718-993-3385,646-514-7875,Vicole Martinez,Y,N,Y,N,1/6/2014,
Seagull Service Corp,199 Lincoln Avenue,Bronx,NY,718-993-3385,646-514-7875,Vicole Martinez,Y,N,Y,N,1/6/2014,
"Seamus Henchy and Associates, Inc.",145 Hudson Street,New York,NY,212-431-7175,--,Seamus G. Henchy,N,N,N,Y,6/4/2012,"36000
"
"SEARS TAMBASCO ARCHTITECTS, PC",356 Fulton Street,Brooklyn,NY,718-875-4300,718-875-2199,Patricia Sears,N,N,N,Y,7/7/2012,"31015
(31.943178611803546, -83.77858975071638)"
"Seasons-4, Inc.",4500 Industrial Access Rd.,Douglasville,GA,770-489-0716,770-489-2938,Shapour Nassiri,N,N,N,Y,8/16/2014,"80120
(39.59303930861728, -105.00931570525557)"
"SECURITY & INDUSTRIES, INC.",601 WEST 51st STREET,NEW YORK,NY,212-767-1110,212-765-4867,Alfred Piscino,N,N,N,Y,8/18/2014,"86080
"
"SECURITY FENCE SYSTEMS, INC.",4060 BOSTON ROAD,BRONX,NY,718-231-2938,718-994-6404,Jerry Capano,N,N,N,N,8/2/2014,
"SECURITY FENCE SYSTEMS, INC.",4060 BOSTON ROAD,BRONX,NY,718-231-2938,718-994-6404,Jerry Capano,N,N,N,N,8/2/2014,
"SELECTRIC ELECTRICAL CONTRACTING CO., INC.",78-14 46th Avenue,Elmhurst,NY,718-205-4198,718-205-6297,VINCENT SPINA,N,N,N,Y,10/6/2013,"13850
(42.05322342981748, -76.03346068865983)"
"SELECTRIC ELECTRICAL CONTRACTING CO., INC.",78-14 46th Avenue,Elmhurst,NY,718-205-4198,718-205-6297,VINCENT SPINA,N,N,N,Y,10/6/2013,"16000
"
"SELNICK HARWOOD CONSULTING ENGINEERS, P.C.",192 LEXINGTON AVENUE,NEW YORK,NY,212-685-0212,212-576-1066,ALFRED SELNICK,N,N,N,Y,6/3/2012,"32030
(30.07093199971206, -81.86194799970036)"
SEMMENS ASSOCIATE- LANDSCAPE ARCH,358 SAW MILL RIVER ROAD,MILLWOOD,NY,914-762-2340,914-762-1506,GEORGE SEMMENS,N,N,N,Y,1/25/2013,"37059
(35.978476846629235, -85.90787569051065)"
SEN ARCHITECTS LLP.,118 East 25th Street,NEW YORK,NY,212-604-9522,212-989-6689,RASHMI SEN,Y,N,N,Y,1/15/2012,"31015
(31.943178611803546, -83.77858975071638)"
"Sentinel Management Group, Inc",96-59  222nd Street,Queens Village,NY,718-740-3600,718-740-3601,Robert Buser,N,N,N,Y,7/14/2014,"86080
"
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRALE CONSTRUCTION CORPORATION,206 Ferris Avenue,White Plains,NY,914-761-5825,914-761-4358,Joe Cerniglia,N,N,N,Y,9/30/2011,
SENTRY TECHNOLOGY CORPORATION,1881 Lakeland Avenue,Ronkonkoma,NY,631-739-2000,631-739-2124,Patricia Shulski,N,N,N,N,2/27/2012,"11050
(40.83900953666085, -73.69143830133652)"
SERVICE GLASS & STOREFRONT CO. INC.,630 W. Merrick Road,Valley Stream,NY,516-823-9400,516-823-9428,Lewis Cohen,N,N,N,N,6/25/2012,
SERVICE GLASS & STOREFRONT CO. INC.,630 W. Merrick Road,Valley Stream,NY,516-823-9400,516-823-9428,Lewis Cohen,N,N,N,N,6/25/2012,
SESSA PLASTERING CORP.,139 Toledo Street,Farmingdale,NY,631-752-8667,631-752-3921,Antonio Sessa,N,N,N,N,10/31/2011,
SESSA PLASTERING CORP.,139 Toledo Street,Farmingdale,NY,631-752-8667,631-752-3921,Antonio Sessa,N,N,N,N,10/31/2011,
SESSA PLASTERING CORP.,139 Toledo Street,Farmingdale,NY,631-752-8667,631-752-3921,Antonio Sessa,N,N,N,N,10/31/2011,
"SEVERUD ASSOC. CONSULT. ENGS., PC",469 Seventh Avenue,New York,NY,212-986-3700,212-687-6467,Edward M. DePaola,N,N,N,Y,11/16/2013,"32030
(30.07093199971206, -81.86194799970036)"
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
SH5 CONSTRUCTION CORPORATION,8684 25th Avenue,Brooklyn,NY,718-259-2625,718-259-5024,Yasmeen Latif,Y,Y,N,N,6/15/2014,
"SHAMAS CONTRACTING CO., INC.",4509 Park Avenue,Bronx,NY,718-563-2100,718-563-2120,Mohammad Mushtaq,Y,N,N,N,10/31/2011,
"SHAMAS CONTRACTING CO., INC.",4509 Park Avenue,Bronx,NY,718-563-2100,718-563-2120,Mohammad Mushtaq,Y,N,N,N,10/31/2011,
"Shamrock Sales and Installation,Inc.",2169 Tingley Street,Kingsley,PA,570-650-4384,570-434-3635,Jeff Smith,N,N,N,N,9/9/2012,"10500
"
"Shamrock Sales and Installation,Inc.",2169 Tingley Street,Kingsley,PA,570-650-4384,570-434-3635,Jeff Smith,N,N,N,N,9/9/2012,
"Shamrock Sales and Installation,Inc.",2169 Tingley Street,Kingsley,PA,570-650-4384,570-434-3635,Jeff Smith,N,N,N,N,9/9/2012,"10150
(40.758229999614855, -73.96868000038165)"
